Symbol,Value
RP11-209D14.2,-1.19009185547074
RP11-20D14.6,-2.20664186655363
RP11-20G6.1,-5.1041574949449195
RP11-20I23.5,2.0802420390015803
RP11-211G3.2,2.7801031107610603
RP11-21L23.2,1.71558984089912
RP11-227B21.2,-5.5395771835691106
RP11-22B23.1,1.7836910860488602
RP11-231P20.2,-2.11079777695218
RP11-247C2.2,-2.7692690911527205
RP11-24N18.1,-4.2197003383004095
RP11-262H14.5,2.33258544908509
RP11-269C23.5,-1.5486868415477402
RP11-274B21.12,1.7211712188666002
RP11-274B21.4,1.29359535424281
RP11-277P12.20,2.1122026231628
RP11-284F21.10,3.07771592982674
RP11-284F21.7,3.7259410564532405
RP11-285F16.1,-1.8037777981797098
RP11-285F7.2,-1.76347498977432
RP11-286B14.1,-5.75462732090305
RP11-288H12.3,1.23392931667385
RP11-293M10.6,-1.59449914989979
RP11-295K3.1,1.7021718231836498
RP11-295M3.4,-4.400369785297849
RP11-298I3.5,-1.9589632646263702
RP11-2E11.9,1.7428179608786398
RP11-303E16.8,-1.41186093810997
RP11-315O6.1,-1.9604119582582802
RP11-320H14.1,-3.51924795302753
RP11-324O2.3,-1.66738253846398
RP11-326G21.1,-2.4624276989600697
RP11-331F4.5,2.5971146366115896
RP11-332M2.1,-1.1480969645841101
RP11-333E1.2,-1.432278386227
RP11-334C17.3,1.27897845999127
RP11-343C2.12,-3.04857112599973
RP11-346C20.3,-2.93388992298266
RP11-350N15.4,1.5608240498671002
RP11-358L22.3,-1.29134169402933
RP11-361L15.3,-3.50747357137913
RP11-361L15.5,-3.5117012504092098
RP11-366L20.2,2.19155815439747
RP11-374M1.2,1.91263540438665
RP11-384F7.2,2.3275753647687503
RP11-385G16.1,-2.53168835608516
RP11-386G11.10,-2.75261430468534
RP11-392E22.9,-3.6120724217805202
RP11-392P7.6,-1.70291017487667
RP11-394O4.5,-3.02656309227814
RP11-401P9.4,1.28784953620494
RP11-401P9.5,1.87866376756882
RP11-407N17.5,-1.32703580432025
RP11-416I2.1,-6.23954540607815
RP11-417L19.5,2.52991724445911
RP11-423P10.2,1.57386133722443
RP11-424M24.5,-3.15227280634354
RP11-425L10.1,-1.3988857966166002
RP11-429A20.4,-2.25154511483882
RP11-429B14.4,2.77405141475846
RP11-429J17.2,1.31300656867082
RP11-430B1.2,-1.7368437400469898
RP11-434B12.1,-2.57152677575477
RP11-436D23.1,-2.61492758617253
RP11-436K8.1,3.1858913701739504
RP11-438J1.1,3.84407419530465
RP11-443B20.1,2.0600905002706997
RP11-44N21.1,-2.7683971526531805
RP11-452L6.5,1.9896850365287302
RP11-456P18.2,1.55031962672697
RP11-45P15.4,-1.6774983771878702
RP11-466H18.1,-3.03567151567028
RP11-46H11.11,2.1492706536968504
RP11-472B18.1,1.0813566613358199
RP11-474D14.2,2.1283530419333
RP11-479O17.9,-2.96721482774709
RP11-47A8.5,2.0010327804767503
RP11-480I12.5,2.43275444474079
RP11-482M8.3,-4.00112643902553
RP11-490M8.1,-3.07167871376642
RP11-495P10.10,1.51635637107726
RP11-497E19.1,-2.14603990782678
RP11-4B16.4,2.09827512791978
RP11-503P10.1,-1.3035910540751001
RP11-506F3.1,-3.25224528279628
RP11-506K6.4,2.7480746655537405
RP11-50D9.3,2.0658877643025697
RP11-513I15.6,-3.26625714426869
RP11-521B24.5,-2.4351063652019
RP11-527D7.1,-2.1340279072188
RP11-536C12.1,1.51634093285749
RP11-536C5.7,2.2957303711819903
RP11-539L10.3,-1.66623417008147
RP11-54D18.2,-1.47051094626689
RP11-557H15.4,-2.3293943658589704
RP11-561C5.4,1.651195631677
RP11-566K11.4,-2.9328216839434
RP11-568K15.1,-1.31421144200776
RP11-571L19.8,-1.1740642638898
RP11-572P18.1,-5.67784751260787
RP11-573G6.6,-2.4659714285530896
RP11-586D19.1,-1.7097431936058
RP11-588H23.3,-1.1784836482788101
RP11-589M4.1,-2.67816348024854
RP11-5C23.1,-1.4736645650028997
RP11-5P18.5,-3.3304962419430093
RP11-605F22.1,-3.4280978847046604
RP11-615I2.2,2.21031284813937
RP11-617F23.1,-1.4310197765713601
RP11-618K13.2,-3.96074192546198
RP11-638I2.6,-4.31376144332045
RP11-641D5.1,-0.56408642376074
RP11-660L16.2,-1.123827929898
RP11-671J11.5,-1.7702004276327898
RP11-680G24.4,1.85542660143727
RP11-689P11.2,-1.9739140019683603
RP11-68I18.10,1.77920277055067
RP11-705C15.3,2.10345157300343
RP11-706O15.1,1.76161500581072
RP11-70L8.4,1.84866672476908
RP11-710C12.1,-1.89601395687245
RP11-722G7.1,1.2249077421543701
RP11-726G1.1,1.9582611876373899
RP11-728G15.1,-3.17769933986585
RP11-746M1.1,-4.54507365028512
RP11-766N7.3,-2.65262052865872
RP11-776H12.1,2.9884138463568997
RP11-78O7.2,-1.85429901216744
RP11-793H13.8,1.90436642173056
RP11-797H7.1,2.0271371428835
RP11-7F17.8,-1.4066303834674498
RP11-800A3.4,-2.14001766770758
RP11-802O23.3,-2.6436217828898902
RP11-805J14.5,-3.8960371269595897
RP11-810M2.2,-2.36133507570824
RP11-815I9.4,1.9620977585211101
RP11-817I4.2,1.6955682793587301
RP11-81A22.4,-1.11556063749469
RP11-822E23.6,2.7214259535495096
RP11-826N14.2,-4.565832119209849
RP11-834C11.4,2.05488082693867
RP11-867G23.3,1.9041358472913101
RP11-867G23.4,-5.31189720814238
RP11-889L3.1,-2.9564924885569197
RP11-88E10.5,-1.48244501870645
RP11-88H12.2,-1.9021828047218898
RP11-893F2.14,2.27160513803494
RP11-89K21.1,-8.15309468870502
RP11-953B20.1,-4.72350191062891
RP11-958N24.1,1.11197523086275
RP11-983P16.4,-1.67814106615152
RP11-98J23.1,3.59405159333045
RP11-98J23.2,2.407104018187
RP13-514E23.2,-2.3648883279842
RP13-516M14.8,1.60829602480429
RP13-554M15.7,2.03213920922644
RP13-616I3.1,-2.0452832431322
RP3-342P20.2,1.27579375807611
RP3-405J10.3,2.41720182769519
RP3-406A7.7,-2.4109925315111203
RP4-555D20.1,2.40986854119719
RP4-665J23.1,-3.4037000037817298
RP4-706A16.3,-2.5656749226227005
RP4-734G22.3,1.3893159059331202
RP4-738P15.6,-5.0800465096811305
RP4-740C4.7,-2.35916093077599
RP4-791M13.3,-1.39241563847892
RP4-794H19.1,-1.21420848271354
RP4-813D12.3,-2.05995171464101
RP5-1021I20.1,-1.93858738418143
RP5-1031D4.3,-1.9134335894497099
RP5-1039K5.19,2.53545958635343
RP5-1056H1.2,2.1147388787782497
RP5-1112D6.8,1.23881140277692
RP5-1119A7.17,-2.6012523748532597
RP5-1180E21.5,-6.240230194283
RP5-827C21.6,-3.3914593155457
RP5-857K21.7,-2.7647327813763303
RP6-159A1.4,-3.04399530428869
RP6-65G23.3,-2.7194184989598598
RPARP-AS1,-1.2939366503275702
RPL21,-1.210505414852
RPL34,-1.1784710347065601
RPL36AL,-1.6890798761673
RPL3P4,-1.59240348305316
RPL41P2,-4.47853494828931
RPL7P1,-1.5521150711628202
RPP25L,-1.08345727442597
RPPH1,8.59953308051059
RPS12,-1.2379632610523301
RPS20P22,2.4708641375111
RPS23P8,-2.63412048945052
RPS28P7,-2.6402295214334397
RPS2P7,-3.6440860314380403
RPS4XP16,1.22540360689599
RRM2,4.45039891428663
RSPO2,-3.19837883386675
RTBDN,-2.9731368891738796
RTKN2,3.7489594541472697
RTN4RL1,-2.51816098441346
RTP4,-2.4635364256142998
RUNDC3A,-1.9476817631373302
RUNDC3B,-1.80889027890914
RXFP1,-5.171018827654059
RXRG,-1.23575446504902
RYR2,-2.93936798146602
S100A1,-2.34473425561635
S100A13,-3.2582296845961998
S100A14,-4.0407806143737
S1PR2,1.92175418618754
SALL3,3.2704389021972102
SALL4,1.8954437292971
SAP18,-1.40685981878626
SAPCD2,2.2698255759597297
SATB1-AS1,2.2318905196897
SBSN,-2.0728997917909098
SCAMP1-AS1,-1.3663393342089998
SCARF2,1.66139394465711
SCARNA2,6.8353181445708
SCG5,-2.0905486300895197
SCGB1D2,-2.7943852048205002
SCGN,-5.541059494958071
SCML2,1.20214635605077
SCN1A,1.30000983197033
SCN1B,-2.01884046904232
SCN2B,-2.1379931583436
SCN3A,2.01640933702579
SCOC-AS1,-2.15929988162583
SCRT2,3.17783392284587
SCUBE2,3.38516854459914
SCUBE3,2.30617666857193
SDC1,1.75948986813142
SDC3,1.3291310957261397
SDCBP2,-1.1808911770539199
SDK2,2.01353982499187
SDS,-3.18948571893852
SEC11C,-1.8516856333247098
SELENBP1,-2.58542278287795
SELL,-1.3849025761150602
SELM,-1.9360037835161499
SEMA3D,1.6947075493656
SEMA3E,3.09027222257914
SEMA3G,-2.32274242969744
SEMA4A,-1.3593502740803
SEMA5A,1.9917801844096599
SEMA5B,2.98949172379258
SEMA6C,1.16724485362695
SEPT4,-3.13091886420858
SEPT9,1.2920750823054599
SEPW1,-1.36619078775525
SERGEF,-1.1747187291862802
SERINC2,1.56435929340857
SERINC5,1.45977552762108
SERP2,-1.85320190352469
SERPINB1,-2.59656046773887
SERPINB9,-1.76967054181501
SERPINB9P1,-1.99263279086633
SERPINF1,-1.96691372085625
SERPINH1,2.03880438399101
SERPINI1,-2.8059389334960403
SERTM1,-4.96476062826081
SETBP1,1.8710607405338302
SETD5,1.35198757332078
SFN,-3.98852419783252
SFTA3,-7.58016955088163
SFTPC,-2.15130953371933
SFTPD,-1.73832604755473
SGOL2,2.6780693663522204
SH2B2,1.1242281141767199
SH2D5,-3.05918683030335
SH3D21,1.22735643186844
SH3GL1P1,2.35681085200138
SH3GL1P3,-1.92063467514084
SH3GL3,-2.15505248163833
SH3PXD2B,1.3351816309596298
SH3RF2,-3.3433656829691296
SH3RF3,1.6540436278060502
SH3RF3-AS1,3.01239536681583
SHCBP1,1.9179251717630401
SHD,2.7546991066938995
SHE,-1.7496127617161
SHMT2,1.62240886091437
SHTN1,-2.1443373261602803
SIAH2,1.357888230165
SIGIRR,-1.24781361993323
SIPA1L3,1.8916146478903502
SIX3,-9.13026002705863
SIX3-AS1,-8.25437827907143
SIX4,1.9087782068638302
SKA3,3.31326977771321
SKP1,-1.4605880089618897
SLC12A5,-3.59658812853781
SLC13A3,-2.3008282658044
SLC16A1-AS1,1.58551923759378
SLC16A10,1.5755795055374
SLC16A11,-1.6490512850894699
SLC16A7,1.2369103507194799
SLC17A7,-4.40184111956925
SLC22A15,-1.3783181179803499
SLC22A3,1.6873437642711002
SLC25A18,-2.0248642328792803
SLC25A22,-1.30271273553087
SLC25A23,-1.4120091283130198
SLC25A28,-1.64689583988377
SLC25A4,-1.2258562726748201
SLC26A1,1.3646454834411699
SLC26A4,-2.78634964210707
SLC26A4-AS1,-6.28966348121441
SLC26A8,-3.4761945247428594
SLC29A2,-1.86153958317128
SLC2A10,1.14506692044535
SLC2A12,-1.71236323293226
SLC2A4,-2.1895556029264798
SLC32A1,-6.030155903031019
SLC35E2,1.71242807052302
SLC39A12,-2.60340302703611
SLC44A5,2.7663374744079303
SLC48A1,-1.61911416209916
SLC4A11,-1.9201936455022202
SLC4A7,1.2817755448778
SLC5A3,2.0993594148227
SLC5A9,2.3860335271304702
SLC6A13,-1.89315039199311
SLC6A16,-1.5311203195615601
SLC6A17,-2.4177643271101896
SLC9A3R2,-1.20947824014276
SLC9A6,-1.56169735456715
SLCO5A1,3.33578056427484
SLFNL1,1.80080602634605
SLFNL1-AS1,1.78321957390402
SLIRP,-1.67343983458341
SLITRK2,1.44757231459252
SMAD1,1.66037759315249
SMAD5,1.0879578132388599
SMC2,1.54335322603321
SMC4,2.52562507578945
SMDT1,-1.23423856232822
SMG1P4,2.42486412364725
SMG1P6,2.3366558226748704
SMIM10L2A,-1.70496246064022
SMIM10L2B,-2.5309126755610096
SMIM24,-3.0386461832780403
SMKR1,-1.6100563650136102
SMOC1,2.6104937182497
SNAP25,-3.7472283078741495
SNAPC5,-1.60540016478867
SNCA,-1.90374008037752
SNCB,-2.9071979177140896
SNCG,-2.70081109594379
SNHG22,3.68376029351725
SNHG7,1.31806569550393
SNORD3A,6.49933076353222
SNRNP25,-1.32589522975928
SNRPC,-1.12824748273694
SNRPN,-1.5323575663818
SOD1,-1.24961029071633
SOGA1,1.80801772862901
SOSTDC1,-3.52679333400503
SOWAHA,-3.87718396746723
SOWAHC,1.41818077234724
SOX10,1.60439002294958
SOX11,3.94610571008646
SOX12,2.21065040153645
SOX13,1.6345165677316102
SOX2,1.9789223432906398
SOX4,3.73588502307329
SOX5,1.8685600235625202
SOX6,2.9690423452477503
SOX7,-2.3185682542632997
SOX8,1.5269064408392798
SPAG5,1.4057681614617499
SPAG6,-4.44499319652739
SPAG7,-1.06842588536219
SPATA18,-2.24281780621186
SPATA5,1.71553974129953
SPC24,4.28797655437104
SPCS1,-1.36566663023594
SPDYE2,2.6403144224665898
SPDYE5,2.1176917840372
SPDYE6,2.3744034210491898
SPINT2,-3.26626549910994
SPRR3,-8.30776691296998
SPRYD3,-1.45265318425822
SPSB1,1.30100325693533
SPSB4,2.8381708309311495
SPX,-3.2780341583042003
SRP14,-1.24490028470765
SRP19,-1.4335384509178102
SRRM4,-2.5200527525277
SSBP3-AS1,1.6783876418124
SST,-7.29371351187858
SSTR2,-1.4666723355911397
ST6GALNAC1,-2.34504798493308
ST8SIA1,1.308091579239
ST8SIA2,3.19569224269406
ST8SIA3,-2.11432417657936
STAR,-2.00467902702592
STARD4-AS1,1.85086524059344
STAT4,-2.67153553568142
STAT6,-1.7037135115086102
STEAP3,1.47077803420691
STEAP4,-3.48650644421395
STIL,2.16923982170818
STK17A,1.0877243966582901
STK17B,1.3695916050886001
STK32B,2.40378799858756
STOM,-2.89224064352494
STON1,1.79882534099244
STON2,-0.21203965944076103
STOX1,-2.57405059602429
STRC,-2.05473247637802
STRIP2,-2.40120049210159
STXBP4,1.69111762138064
STXBP5-AS1,-2.2868668076228
STXBP6,-2.55845336616959
SULF2,1.82620937027995
SULT1A1,-1.3657219629250699
SULT1A3,-1.9600190132658601
SULT4A1,-2.2468214385639103
SUSD5,1.5243534349197099
SUV39H2,1.4332849721453402
SVIP,-1.89421842829512
SVOP,-3.4443542681093504
SWT1,1.1281745920659398
SYN1,-2.66779742117934
SYN2,-2.46928000824896
SYNDIG1L,-5.1943208159811
SYNPO2L,3.02490959291934
SYNPR,-6.66849678118409
SYP,-2.1187698971991
SYPL2,-2.7173520618521803
SYS1-DBNDD2,-1.54339293015898
SYT5,-3.6173302103525002
SYT6,1.5981301292093102
SYTL5,-3.10488032822258
TAC1,-7.15160327647269
TAC3,-4.82743003720844
TACC3,2.58188031419993
TACR1,2.31816695675422
TAF9,-1.3910600865900502
TAGLN3,-2.26689619771453
TANC1,1.77021480740325
TBC1D16,1.15076535846471
TBCA,-1.16978761263144
TBR1,-6.416055450231661
TBX1,2.90506847647412
TBX21,2.0070898243236397
TBX3,-2.15044284922933
TCAF1P1,2.59803150573343
TCEAL2,-1.6843259461884499
TCEAL3,-1.47715457701224
TCEAL4,-1.3553444133537
TCEAL6,-2.2182534827584504
TCEAL7,-1.4732843162096798
TCF12,1.9741233507402598
TCF19,1.4146195408374802
TCF3,1.67685940971432
TCF7L1,1.4098999046581
TCTE1,-2.2689032158279
TDH,-2.40847065838098
TDRD9,-1.92719371360176
TEF,-1.6441884540580902
TEK,-2.0022652557393
TEKT3,-2.1237352240859897
TENM3,1.98094030889649
TENM4,2.06717052148098
TESC,-1.9139869610901699
TESPA1,-6.7150747671156905
TET1,2.85850642300258
TET2,1.69150711893006
TET3,2.14696873274776
TEX14,1.90716320882408
TEX26,-2.20330570780697
TFAP2C,-2.6716908053026898
TFAP4,1.22886263527755
TFPI,2.2342118065608196
TGFB2,2.21464491203441
TGFB2-OT1,-1.89170353966086
TGFB3,-1.2010670863283202
TGFBR3L,-3.6849006320025097
TGM2,-2.123604442591
THAP2,1.33196579604311
THBS2,1.26228260514364
THBS4,1.63537411866907
THOC7,-1.4135417364717902
TICRR,4.1188928961357005
TIGD5,1.30413279743481
TIMELESS,1.35176805025985
TIMM10,-1.2728375155522802
TIMP4,3.0106576649286803
TINAGL1,-2.65045175058105
TKTL1,3.05424162339748
TLE3,1.60714800461613
TLL2,-1.42292855350347
TM6SF2,1.4411000147246
TMA7,-1.42889472699622
TMC2,-2.17257997730354
TMCC1-AS1,1.08443628772473
TMEM108,1.93057404851695
TMEM126A,-1.3192703538243302
TMEM130,-3.3121868592983597
TMEM132C,1.2107007645613899
TMEM132E,2.86424139439892
TMEM141,-1.2377063474748302
TMEM14B,-1.2217499368315
TMEM151B,-1.86388012530952
TMEM155,-3.9221667754206604
TMEM169,1.5686973212099498
TMEM173,-2.11004325794103
TMEM176B,-1.20296557636303
TMEM191A,-2.9283621970615297
TMEM191C,-1.4835188263461998
TMEM200C,1.96674029409506
TMEM208,-1.13997001750794
TMEM219,-1.20388800225421
TMEM255A,1.82000133328791
TMEM256,-1.3034838781692
TMEM30B,-2.57985534726902
TMEM45A,1.81206963297732
TMEM56,-1.37297108317188
TMEM79,1.29563157554211
TMEM88,-1.43580213889068
TMEM97,1.15903140485215
TMPO,1.3218299944416299
TMPRSS3,-3.4901195207950897
TMPRSS9,4.13984255783111
TMSB15A,3.93474829948418
TMSB15B,1.2101370664026498
TMSB4X,-1.58906155654075
TMX2P1,1.4936017159688701
TNC,3.7492602107181696
TNFRSF19,1.58537885578617
TNFRSF6B,-3.35438771410945
TNFSF10,-2.94423378050569
TNFSF12,-1.2140734071652899
TNFSF13,-2.21001491776601
TNFSF9,-1.59418783115109
TNNC1,-3.70730804886666
TNNC2,-2.79844878908272
TNNI3,-3.61044827907453
TNNT1,-2.07596130710051
TNRC18,1.6191827378337198
TOMM6,-1.66031889839317
TOMM7,-1.4821501866978202
TONSL,2.07394345584677
TOP2A,6.312097816578519
TOX3,2.32694711364063
TP53TG3D,2.24318700809653
TPD52L1,-3.8917997683860897
TPO,-2.81143549910208
TPRG1L,-1.6252462077791296
TPX2,4.50940805094975
TRABD2A,-1.59966463827801
TRAC,-2.89141804735808
TRAM2,1.1017015115161002
TRAPPC12-AS1,1.44999696551368
TRAPPC2L,-1.2056994792051499
TRAPPC6A,-1.20990299991011
TRAPPC6B,-1.1906585410906
TRDN,-3.2500498698446805
TRERF1,1.37478251849375
TREX1,-1.3137611807521299
TRGC1,-3.01941473584405
TRGC2,-3.27138403923518
TRIB2,1.69086511885997
TRIB3,2.09897889716032
TRIM24,1.7011885932667399
TRIM58,1.754798946602
TRIM67,2.7930398678545396
TRIM71,2.83451632215069
TRIO,1.85184301712526
TROAP,5.00433915956589
TROVE2,1.6580736798556999
TRPM6,-2.3412678869266697
TRPM8,4.765198415472071
TRPV2,-1.039474414132
TSHR,3.79406113575699
TSHZ1,1.4266621269016497
TSHZ3,1.8457751361671102
TSPAN1,-2.04290249615262
TSPAN11,2.9792270898242097
TSPAN12,1.9416287694049401
TSPAN18,2.3229564885919802
TSPAN7,-2.03289018702675
TSPYL2,-2.17529321372664
TSR2,-1.9488164684437201
TSSK3,1.52404897425096
TST,-1.11691770110061
TSTD1,-3.87507104905875
TTC12,-3.69332615852857
TTC22,-2.63229950631807
TTC28,1.7225484419842698
TTC39C,1.1855667880718601
TTK,4.45625773385338
TTR,-3.91207741483298
TTYH3,1.27878765481568
TUBA4A,-2.7722858066890197
TUBA4B,-4.45309142167136
TXLNB,1.35618327709988
TYMS,1.54437256511078
U2AF1L4,-1.39718785689988
UBALD2,1.08890290414841
UBBP4,-1.95203829775087
UBE2C,4.908778620338031
UBE2Q2P2,2.45938322213291
UBL5,-1.09117498237128
UBXN10,-3.1195174989115797
UBXN7,1.42836593032374
UCHL1,-1.4716869062796298
UCHL3,-1.4222902730257698
UCKL1-AS1,2.48259580918837
UGP2,-1.3187162301278899
UHRF1,3.31127980551445
UQCR10,-1.3689477467453601
UQCRB,-1.42386579592795
UQCRH,-1.06168929349931
UQCRQ,-1.40826320484402
UROS,-1.5221012364565603
USH1C,-2.77004913408564
USMG5,-1.86703312956245
USP49,1.09373506310836
UST,1.73978821450689
VAMP5,-1.8369848564684799
VAMP8,-1.54801063548362
VANGL1,1.85329440561402
VANGL2,2.40463744087529
VASH2,2.08361698733579
VAV2,1.20921977317284
VAX1,-6.50285423500911
VCAN,2.8895970931247206
VEGFA,2.2665020548588704
VGLL4,1.37939096379551
VIP,-4.17989645596796
VIPR1,-2.99313211964607
VIPR2,3.12254524423918
VN1R1,1.2361383093123202
VSIG2,-1.48921503181157
VSNL1,-3.40837748947249
VSX1,-2.49653725445084
VTI1B,-1.16478101086044
WARS,-1.97824853053556
WDR62,2.7062044693888097
WDR76,1.91560997395268
WEE1,2.31868048765286
WFDC2,-2.7165808429429
WIPF3,-1.95574934649486
WISP1,2.24037806215327
WNT10B,-3.6788250591892897
WNT5A,2.36976123567021
WNT7B,2.49269058673704
WSCD1,2.15206333368312
WSCD2,-3.3115429547238797
XKR6,2.83079408278052
XRCC2,3.4248037148235295
XXbac-B562F10.11,1.8501334384562502
XXbac-BPG181B23.7,-3.2428314190347303
XXbac-BPG252P9.9,1.93834776648857
XXbac-BPGBPG55C20.1,-1.7938624872704598
XYLB,1.7039753801083402
XYLT1,2.1459080749319197
YBX1,1.27101261209481
YJEFN3,-1.83556414350034
YOD1,2.40898822631004
YWHAH,-1.34257263902808
ZBED4,1.5253926278846202
ZBED5-AS1,-1.1305141352348602
ZBED6,3.16698157486444
ZBTB10,1.6267211048764398
ZBTB12,1.7794582613541499
ZBTB20,4.40418236818638
ZBTB37,1.57046549111397
ZBTB8B,1.48675873410072
ZC3HAV1L,2.3885853281175
ZCCHC12,-3.71890168830123
ZDHHC8P1,-2.62078946346048
ZEB1,1.6255136106858399
ZEB1-AS1,1.4420658605745
ZFHX4,-2.22404983874813
ZFHX4-AS1,-4.58251996227266
ZFP36L2,1.48403948424224
ZFP69B,1.7633501465809
ZFPM2,1.6861210017241397
ZFR2,-2.1761781035576497
ZIC5,-2.3268602629402997
ZMAT2,-1.49807434765601
ZMIZ1,1.43952771310844
ZMYM1,1.3393636339819799
ZMYND12,-2.38514574302588
ZNF107,1.19804451350588
ZNF121,1.585116516886
ZNF124,2.47026441161369
ZNF204P,-2.0864371675484197
ZNF221,2.5713028491991
ZNF253,1.36315233092888
ZNF286A,-0.7115312787924708
ZNF286B,2.20844119940772
ZNF300,1.73882763459809
ZNF354C,1.45070253978617
ZNF365,-1.66124534528438
ZNF460,3.1819524241845696
ZNF462,2.24672390313152
ZNF469,3.19706046828323
ZNF486,1.47136746288506
ZNF491,1.26982612249887
ZNF503,1.70831272561442
ZNF516,2.12451805181886
ZNF518B,1.58878516695879
ZNF528-AS1,1.42816486596892
ZNF540,-1.4669956340140802
ZNF555,1.51227759615767
ZNF625,1.8773180015242499
ZNF646,1.17844166078427
ZNF669,1.6645468488562098
ZNF678,1.77099265457313
ZNF681,1.1702871534743402
ZNF696,1.23096893286151
ZNF697,1.91686919412492
ZNF699,1.81408488738931
ZNF703,1.7713181254571202
ZNF704,1.4445652355211898
ZNF736,1.2005923099157099
ZNF74,1.21536061040203
ZNF750,2.8373141720367996
ZNF8,1.6432473916716
ZNF831,-3.07635979190059
ZNF850,2.4295897548207
ZNF852,2.33580839083192
ZNF891,1.86998252814201
ZNF90,1.39153657019231
ZNF93,2.0726478791704
ZNRF2P2,2.48252860472876
ZSCAN12P1,1.8633967250707901
ZSCAN22,1.38864521866343
ZSCAN23,1.9661728415883202
ZSWIM4,1.9934495416972602
ZWINT,2.8117206213412596
