ID,Z_RGES
Z3048354442,-1.982630617740461
Z997902992,-1.982630617740461
Z30198782,-1.982630617740461
Z278036462,-1.982630617740461
Z899423676,-1.9802940410950352
Z1603562645,-1.9802940410950352
Z56793176,-1.9801476437218328
Z1156218107,-1.9801476437218328
Z2977521722,-1.9801476437218328
Z1952895648,-1.9801476437218328
Z816505106,-1.9801476437218328
Z2369598226,-1.9801476437218328
Z4081407205,-1.9801476437218328
Z1400472841,-1.9801476437218328
Z1515475198,-1.979466394849486
Z3765731500,-1.979334250930457
Z2965838544,-1.9787501198341229
Z1555928472,-1.9786638252997721
Z1489302536,-1.9781615660313863
Z1021047510,-1.97652650323739
Z1826957629,-1.976462063207203
Z739636792,-1.9760805228616403
Z2710186841,-1.9760805228616403
Z1262387745,-1.9760805228616403
Z55176261,-1.9760805228616403
Z1558569529,-1.9760805228616403
Z2698928018,-1.9760805228616403
Z1346058802,-1.9760805228616403
Z2699241664,-1.9760805228616403
Z2452040630,-1.9760805228616403
Z406504858,-1.9760805228616403
Z2677431853,-1.9760805228616403
Z359470206,-1.975038472197992
Z1431684362,-1.9749015817557969
Z3071571734,-1.9749015817557969
Z1541861989,-1.9749015817557969
Z324590202,-1.9734235775773614
Z728991598,-1.973408118024809
Z139771304,-1.973408118024809
Z4133548756,-1.973408118024809
Z1699317831,-1.973408118024809
Z1167969054,-1.973408118024809
Z1669981893,-1.973408118024809
Z46025244,-1.973408118024809
Z56947918,-1.973408118024809
Z53204602,-1.973408118024809
Z359637668,-1.973408118024809
Z2190484747,-1.973408118024809
Z1267749045,-1.973408118024809
Z102899616,-1.973408118024809
Z1274483377,-1.973408118024809
Z1145481889,-1.973408118024809
Z1247109096,-1.973408118024809
Z3671742519,-1.9732087373565768
Z1417611478,-1.9732087373565768
Z1588768352,-1.9732087373565768
Z56767330,-1.9732087373565768
Z1636034044,-1.9732087373565768
Z827480772,-1.9732087373565768
Z1318752150,-1.9732087373565768
Z117071364,-1.9732087373565768
Z1269628670,-1.9732087373565768
Z240216522,-1.9732087373565768
Z317772910,-1.9732087373565768
Z27983698,-1.9732087373565768
Z228623376,-1.9728371611056503
Z30620501,-1.97252992701261
Z2977580498,-1.97252992701261
Z362522142,-1.97252992701261
Z317202636,-1.97252992701261
Z2063312020,-1.9724777563670772
Z512827506,-1.9723986917524585
Z32875768,-1.9723986917524585
Z1353007150,-1.9723986917524585
Z3688955961,-1.9721816743402645
Z2750701128,-1.9713892638109507
Z2582963312,-1.9713892638109507
Z1930196433,-1.9713892638109507
Z1576359526,-1.9713892638109507
Z63765810,-1.9713892638109507
Z96006931,-1.9713892638109507
Z45712328,-1.9713892638109507
Z1139232638,-1.9713892638109507
Z73361413,-1.9713892638109507
Z57281677,-1.9713892638109507
Z25662928,-1.9713892638109507
Z1845006610,-1.9713892638109507
Z4119327627,-1.9713892638109507
Z3653443129,-1.9713892638109507
Z1139337765,-1.9713892638109507
Z2975186624,-1.9713892638109507
Z89480821,-1.9713892638109507
Z56977216,-1.9713892638109507
Z1545300636,-1.9713892638109507
Z285529310,-1.9713892638109507
Z1633068422,-1.9713892638109507
Z56762851,-1.9713892638109507
Z316147788,-1.9713892638109507
Z1173795538,-1.9701432818371907
Z28168221,-1.9698656190721118
Z1742732508,-1.969640659569218
Z275105168,-1.969640659569218
Z26505782,-1.969640659569218
Z221466496,-1.9690092729702149
Z1172299548,-1.9681613280113446
Z1883538170,-1.9681613280113446
Z448553336,-1.9680624279319696
Z1169237521,-1.9679872189626728
Z26245585,-1.9679872189626728
Z333015682,-1.9679872189626728
Z648608452,-1.9679872189626728
Z2147176741,-1.9676779733232679
Z56762651,-1.9656313468862106
Z225046820,-1.9643929645894982
Z411694706,-1.9643929645894982
Z88465161,-1.9643929645894982
Z165182912,-1.9643929645894982
Z1832282139,-1.9643929645894982
Z431950334,-1.9643929645894982
Z1513504786,-1.9643929645894982
Z26933526,-1.9643929645894982
Z979046286,-1.9643929645894982
Z1119389275,-1.9643929645894982
Z1360749063,-1.9637449992853004
Z3077878753,-1.9635928935012332
Z280848632,-1.9631191249940154
Z2615909731,-1.9627613085125208
Z240445654,-1.962331209973474
Z1530433328,-1.962331209973474
Z27543987,-1.962331209973474
Z1567937677,-1.962331209973474
Z3876013657,-1.962331209973474
Z1211984405,-1.962331209973474
Z220418268,-1.962331209973474
Z1167729011,-1.9621319092228084
Z234894519,-1.9617125650617757
Z3876013237,-1.961563604948708
Z225443502,-1.9612642105262597
Z1627615714,-1.959714191608322
Z223119890,-1.958988091689009
Z27684898,-1.958871851218097
Z146329666,-1.9586851138179684
Z1278918289,-1.9586851138179684
Z1661114427,-1.9586851138179684
Z215367614,-1.9586851138179684
Z2655019581,-1.9586851138179684
Z2527320578,-1.9575245694585077
Z3766386672,-1.9575245694585077
Z815745888,-1.957489674449595
Z2277151157,-1.9567462584975837
Z413175264,-1.9567462584975837
Z2415461797,-1.9567462584975837
Z2771892100,-1.9556710114923364
Z3394193416,-1.9556710114923364
Z1649155731,-1.955218561773636
Z166871902,-1.955218561773636
Z1538584053,-1.955218561773636
Z46080551,-1.9546517590494306
Z1376862664,-1.9546517590494306
Z3590543996,-1.9546517590494306
Z98332398,-1.9546517590494306
Z1494907261,-1.9546517590494306
Z31423735,-1.9546517590494306
Z873290002,-1.9542628397490809
Z1624218344,-1.9531083430146872
Z56765407,-1.9528026926245605
Z127018064,-1.9528026926245605
Z333676472,-1.9528026926245605
Z56824953,-1.952739491820457
Z2700339318,-1.952739491820457
Z398898896,-1.952739491820457
Z30082393,-1.952390027065635
Z240715844,-1.952390027065635
Z748559112,-1.952390027065635
Z56778930,-1.952390027065635
Z2203361615,-1.952390027065635
Z2699545334,-1.952390027065635
Z1606803622,-1.952390027065635
Z1223054857,-1.952390027065635
Z91142616,-1.952390027065635
Z98331362,-1.952390027065635
Z57968313,-1.952390027065635
Z183988058,-1.952390027065635
Z1631501188,-1.952390027065635
Z383619130,-1.952390027065635
Z1277844688,-1.952390027065635
Z1959402990,-1.952390027065635
Z27367429,-1.95202158550876
Z196128532,-1.95202158550876
Z2000635998,-1.951009352242102
Z733157826,-1.950217360604476
Z113163410,-1.9493494465283465
Z56756188,-1.9488242990172342
Z31059035,-1.9470049098936655
Z55505403,-1.9468021709196814
Z1401665151,-1.94669530091232
Z1171497006,-1.9465420602585035
Z1354930948,-1.9465420602585035
Z28143654,-1.9465420602585035
Z1172235384,-1.9465420602585035
Z354527308,-1.9464953939017315
Z1254371627,-1.9463621766428871
Z240381588,-1.9463336930644093
Z1625729762,-1.9456205446886918
Z31229411,-1.9456205446886918
Z1252436713,-1.9456205446886918
Z232651876,-1.9456205446886918
Z1492307372,-1.9456205446886918
Z1731022087,-1.9456205446886918
Z805450980,-1.9456205446886918
Z343352182,-1.9456205446886918
Z1341343866,-1.9455545417144067
Z3053127452,-1.9455545417144067
Z216534240,-1.9444944844748984
Z1567391685,-1.9444944844748984
Z220422620,-1.9444918486193572
Z1265134500,-1.9436736873653222
Z31434638,-1.943614090130748
Z73245235,-1.9434840179225832
Z185366248,-1.9434840179225832
Z3977567460,-1.9424750771078907
Z1697144653,-1.9419342761169833
Z1531404639,-1.9419342761169833
Z1022158336,-1.9419342761169833
Z369933544,-1.9419342761169833
Z2788143212,-1.9411056595978584
Z431951324,-1.9411056595978584
Z56783007,-1.9411056595978584
Z1527580154,-1.9411056595978584
Z3992203389,-1.9411056595978584
Z758438944,-1.9411056595978584
Z57049061,-1.9411056595978584
Z3991692501,-1.9411056595978584
Z211834742,-1.9411056595978584
Z56755114,-1.9411056595978584
Z2270711398,-1.9411056595978584
Z2845954100,-1.9411056595978584
Z1321325438,-1.9411056595978584
Z3078174179,-1.9411056595978584
Z56754385,-1.9411056595978584
Z1599140629,-1.9411056595978584
Z2373450431,-1.9411056595978584
Z1716895318,-1.9411056595978584
Z900162580,-1.9411056595978584
Z1331536785,-1.9411056595978584
Z770747292,-1.9411056595978584
Z3480644995,-1.9411056595978584
Z2160199992,-1.9411056595978584
Z997872348,-1.9411056595978584
Z1456602426,-1.9411056595978584
Z3991882535,-1.9411056595978584
Z240372916,-1.9411056410048988
Z168796820,-1.9407814470587121
Z1169950799,-1.9407814470587121
Z57968331,-1.940530537817112
Z1203498990,-1.940530537817112
Z55667716,-1.940530537817112
Z238760524,-1.940530537817112
Z363069930,-1.940530537817112
Z135256614,-1.940530537817112
Z1401625314,-1.940530537817112
Z1395267807,-1.9403841404439097
Z2380902973,-1.9403841404439097
Z1518627048,-1.9403841404439097
Z3074710051,-1.9403841404439097
Z2039762527,-1.9403841404439097
Z2961543720,-1.9403841404439097
Z1271147928,-1.9403841404439097
Z1498060929,-1.9403841404439097
Z1942219358,-1.9403841404439097
Z1261679862,-1.9403841404439097
Z929730424,-1.9403841404439097
Z235898166,-1.9403841404439097
Z220424296,-1.9403841404439097
Z873185276,-1.9403841404439097
Z1317601696,-1.9403841404439097
Z2900720817,-1.9403841404439097
Z278184290,-1.9403841404439097
Z2969889811,-1.9403841404439097
Z2787447905,-1.9403841404439097
Z285818612,-1.9403841404439097
Z364231044,-1.9403841404439097
Z3357290164,-1.9403841404439097
Z1999989422,-1.9403841404439097
Z203181932,-1.9403841404439097
Z1124143281,-1.9403841404439097
Z1822537360,-1.9403841404439097
Z899409800,-1.9403841404439097
Z220404794,-1.9403841404439097
Z3689333083,-1.9403841404439097
Z85927391,-1.9403841404439097
Z58286897,-1.9403233104915891
Z1694156940,-1.939017332701653
Z1237561702,-1.938900322021849
Z1613269834,-1.938900322021849
Z2034494982,-1.938900322021849
Z57948157,-1.938900322021849
Z220617836,-1.938722570814154
Z56827292,-1.9380600181091014
Z207321550,-1.9380402040784728
Z1570113140,-1.937382298820154
Z2288840783,-1.9367748877859507
Z2582964991,-1.9367748877859507
Z952803952,-1.9367748877859507
Z228889906,-1.9367748877859507
Z316094310,-1.9362824834358272
Z240155076,-1.9352660107538404
Z1896688212,-1.9352660107538404
Z1699199424,-1.9352660107538404
Z1440974583,-1.9352660107538404
Z2982744360,-1.934635514733734
Z234870468,-1.9345272482896636
Z1646528339,-1.9344597685794587
Z28139249,-1.9342483852574284
Z995627634,-1.9332471565399816
Z1997950655,-1.9332471565399816
Z2203360392,-1.9324519671307008
Z1383669446,-1.9322110321059571
Z2870656162,-1.9312595539901767
Z1144421503,-1.93098851961131
Z3919999867,-1.93098851961131
Z232631204,-1.93098851961131
Z934747764,-1.93098851961131
Z238660608,-1.93098851961131
Z1252437086,-1.93098851961131
Z28607334,-1.93098851961131
Z2700539419,-1.93098851961131
Z1418609055,-1.93098851961131
Z279095812,-1.93098851961131
Z165182754,-1.93098851961131
Z354912676,-1.93098851961131
Z960437624,-1.93098851961131
Z2814472821,-1.9307843142137457
Z30620557,-1.9307843142137457
Z2165237482,-1.9307843142137457
Z3091624829,-1.9303563176964116
Z914111916,-1.929717519529147
Z1381354245,-1.9294125358454632
Z2407932380,-1.9290853028686448
Z3214698968,-1.9289918102288606
Z224293358,-1.928500969854884
Z301420040,-1.928500969854884
Z574295342,-1.928500969854884
Z71389084,-1.9279245048060654
Z220408128,-1.9263268603610755
Z3464156043,-1.9263268603610755
Z46053876,-1.9263268603610755
Z1882153498,-1.9263268603610755
Z1654695865,-1.9263268603610755
Z940568384,-1.9263268603610755
Z1919246191,-1.9263268603610755
Z1603429517,-1.9263268603610755
Z2940129604,-1.9263268603610755
Z240278440,-1.925740433506279
Z193228180,-1.9238808313760887
Z1393026259,-1.923268934099283
Z56820795,-1.9231389314815608
Z4662101826,-1.9229379019535617
Z1527303947,-1.9229379019535617
Z50131745,-1.9229379019535617
Z3992506811,-1.9227861908072699
Z1642535819,-1.9223215159751346
Z16336550,-1.921802467232769
Z1134154698,-1.9217421912471662
Z56842942,-1.921032490838587
Z1416431806,-1.9208008639027485
Z67667755,-1.9198405290873946
Z91112770,-1.9198093567383308
Z2997213457,-1.9198093567383308
Z2043621942,-1.9198093567383308
Z1067276804,-1.9194742454385465
Z1136410979,-1.9194742454385465
Z1618268765,-1.9194742454385465
Z1817249156,-1.9194742454385465
Z2953921348,-1.9194742454385465
Z30981958,-1.919123026052557
Z57452746,-1.9189219540348197
Z1149177894,-1.9175983734114026
Z2709544986,-1.9175983734114026
Z108842104,-1.9165203377321491
Z1628126598,-1.9164135421212272
Z26033476,-1.916338435822086
Z853651292,-1.916338435822086
Z2504739782,-1.9160188858122682
Z1665782753,-1.9157047333797999
Z30226756,-1.9157047333797999
Z1210907940,-1.9149018321349474
Z3991882543,-1.9143160282219704
Z146327130,-1.9139954833202806
Z1456216260,-1.9139954833202806
Z3889886170,-1.9135264496590771
Z56787368,-1.913354277249067
Z2188043732,-1.9120024448123765
Z1230045551,-1.9120024448123765
Z2265068906,-1.9120024448123765
Z3688955661,-1.9111055608112122
Z1143031050,-1.910724115444376
Z19192091,-1.910657424749734
Z1600206143,-1.910657424749734
Z968565610,-1.9105785851726456
Z361955890,-1.9103974043993284
Z2997966161,-1.9099836429935397
Z1626170634,-1.9097867867595273
Z2939490599,-1.9096322911056567
Z2242914098,-1.9096322911056567
Z1239820955,-1.9096322911056567
Z907997290,-1.9096322911056567
Z2722946015,-1.9096322911056567
Z56842059,-1.9096322911056567
Z2242919311,-1.9096322911056567
Z434649222,-1.9096322911056567
Z56819799,-1.9096322911056567
Z3675772242,-1.9096322911056567
Z1569697575,-1.9096322911056567
Z1754358951,-1.9093642234916217
Z415960342,-1.909318486606517
Z271109634,-1.908933050761389
Z1796991104,-1.908933050761389
Z1496559703,-1.908933050761389
Z321277600,-1.908933050761389
Z219398922,-1.908933050761389
Z364377788,-1.908933050761389
Z82227771,-1.908933050761389
Z45793428,-1.908933050761389
Z28330399,-1.908357449568598
Z25107194,-1.9076554236412209
Z397738886,-1.9070207835324156
Z2227489922,-1.9070207835324156
Z1385479955,-1.906169610856132
Z2293283139,-1.904885860941869
Z1451022059,-1.904885860941869
Z28938054,-1.904885860941869
Z232636328,-1.904846691195481
Z1567399055,-1.904846691195481
Z1798671036,-1.9048104740588787
Z1480754000,-1.9048104740588787
Z1444882819,-1.9048104740588787
Z56936056,-1.9048104740588787
Z3847061914,-1.9048104740588787
Z2348722184,-1.9048104740588787
Z27661984,-1.9048104740588787
Z91830529,-1.9047250071915687
Z235467122,-1.9047250071915687
Z3876013929,-1.9047250071915687
Z1453085684,-1.9047250071915687
Z2755270488,-1.9047250071915687
Z56766442,-1.9047250071915687
Z128125162,-1.903690180573498
Z1373430449,-1.903690180573498
Z1545203131,-1.903204634512746
Z30199643,-1.9031179559371778
Z3096631090,-1.9029635523268897
Z413107860,-1.9029635523268897
Z284463600,-1.9028795001173648
Z1553374136,-1.9027399099495725
Z2824476621,-1.901685916402423
Z1567219509,-1.901685916402423
Z1139467816,-1.901685916402423
Z1724185927,-1.901685916402423
Z2723022636,-1.901685916402423
Z56759273,-1.901685916402423
Z2936889104,-1.901685916402423
Z2379561637,-1.901685916402423
Z1262387656,-1.901685916402423
Z4135994063,-1.901685916402423
Z1182365613,-1.900349454844252
Z227316140,-1.900349454844252
Z2182184970,-1.8998370433945713
Z28330520,-1.8996204340424248
Z1891241001,-1.8980555233782863
Z2974938634,-1.8980555233782863
Z2072335101,-1.8980555233782863
Z1818639483,-1.8980555233782863
Z1642887572,-1.8980555233782863
Z49646780,-1.8980555233782863
Z1517783836,-1.8980555233782863
Z300314068,-1.8980555233782863
Z28330408,-1.8980555233782863
Z1665659112,-1.8980555233782863
Z29761783,-1.8980555233782863
Z317201840,-1.8980555233782863
Z2832191050,-1.8980555233782863
Z1316641686,-1.8955025074759173
Z56900852,-1.8955025074759173
Z56854244,-1.8955025074759173
Z62808958,-1.8955025074759173
Z1779378675,-1.8955025074759173
Z100739370,-1.8955025074759173
Z166920978,-1.8955025074759173
Z1445210908,-1.8955025074759173
Z98336238,-1.8955025074759173
Z56175976,-1.8955025074759173
Z279757500,-1.8955025074759173
Z265440078,-1.8955025074759173
Z2203553695,-1.8955025074759173
Z839917972,-1.8955025074759173
Z86190167,-1.8955025074759173
Z961392442,-1.8955025074759173
Z1665431433,-1.8955025074759173
Z300909262,-1.8955025074759173
Z1883326801,-1.8955025074759173
Z86153511,-1.8955025074759173
Z2274033958,-1.8955025074759173
Z2506520181,-1.8955025074759173
Z2189154191,-1.8944930812035663
Z2958844816,-1.8944930812035663
Z238663940,-1.8943547231102271
Z3642231910,-1.8943547231102271
Z1118729600,-1.8943547231102271
Z2147158117,-1.8934836532620585
Z2273669863,-1.8934836532620585
Z2226563640,-1.8934836532620585
Z240271690,-1.8934836532620585
Z397745606,-1.8934836532620585
Z3409694074,-1.8934836532620585
Z2900814382,-1.8934836532620585
Z68348485,-1.8934836532620585
Z2613994248,-1.8934836532620585
Z991038034,-1.8934836532620585
Z285574978,-1.8934836532620585
Z989401646,-1.8934836532620585
Z4027716334,-1.8934836532620585
Z214810202,-1.8934836532620585
Z2775997050,-1.8934836532620585
Z1172235381,-1.8934836532620585
Z49721780,-1.8934836532620585
Z1002333666,-1.8934836532620585
Z943690120,-1.8934836532620585
Z814236966,-1.8934836532620585
Z57909075,-1.8934836532620585
Z3876016533,-1.8934836532620585
Z183973884,-1.8934836532620585
Z2365050081,-1.8934836532620585
Z364376214,-1.8932620157060622
Z237857836,-1.8932620157060622
Z394295702,-1.8932620157060622
Z1171604668,-1.8931059267782473
Z758434496,-1.8928045874371535
Z56801389,-1.8928045874371535
Z109872348,-1.8928045874371535
Z365136938,-1.8928045874371535
Z18755257,-1.8928045874371535
Z644122990,-1.8926515469474392
Z1526961349,-1.8924288953774246
Z2582963809,-1.8913207690150928
Z131576130,-1.8901598765300296
Z2272305031,-1.8901598765300296
Z2479687357,-1.8901598765300296
Z645971810,-1.8897954636617293
Z954361886,-1.8893270077323017
Z28270115,-1.8889004423208173
Z32248557,-1.888624813725214
Z100503582,-1.88832687216876
Z2669244585,-1.88832687216876
Z2963310695,-1.887898875651426
Z2621271443,-1.8878030028856008
Z228759488,-1.8878030028856008
Z352540484,-1.8878030028856008
Z1642299507,-1.8878030028856008
Z2615726166,-1.8878030028856008
Z2760951661,-1.8878030028856008
Z850897444,-1.8878030028856008
Z1421478968,-1.8878030028856008
Z1862124352,-1.8876852449027808
Z56983804,-1.8872037332838674
Z1559988791,-1.8869669289537285
Z316094318,-1.8869669289537285
Z1203337210,-1.8869669289537285
Z242390058,-1.8869669289537285
Z2755771533,-1.8864463962708846
Z49552028,-1.8864463962708846
Z1905686092,-1.8863149718462027
Z2581123449,-1.8863149718462027
Z1657397158,-1.8863149718462027
Z396971426,-1.8863149718462027
Z1666933011,-1.8861550077730236
Z358262426,-1.8861550077730236
Z1587166953,-1.8852698113232684
Z56877947,-1.8852698113232684
Z1372901115,-1.8852698113232684
Z1081987962,-1.8852698113232684
Z194421904,-1.8852698113232684
Z3950742287,-1.8852698113232684
Z963157792,-1.8852698113232684
Z1757735548,-1.8846808253608864
Z64784847,-1.884310464362509
Z1138384173,-1.884310464362509
Z44381711,-1.884310464362509
Z3016332396,-1.884310464362509
Z56174664,-1.8833664899781077
Z98333556,-1.8824296943683752
Z1507321778,-1.8824296943683752
Z105442886,-1.8818924055615625
Z1341593767,-1.8818924055615625
Z509376366,-1.8818924055615625
Z279853530,-1.8813869514001864
Z56175551,-1.8810646234937651
Z1482495277,-1.880608152073034
Z57384965,-1.880608152073034
Z1675753586,-1.880608152073034
Z1815589643,-1.880608152073034
Z2494816943,-1.880608152073034
Z2981968355,-1.880608152073034
Z1528386404,-1.8796189589096155
Z203874400,-1.8796189589096155
Z757226606,-1.8796189589096155
Z1883304554,-1.8796189589096155
Z57460729,-1.8787159170888492
Z3994206746,-1.8786671589650754
Z119992402,-1.8777353927365357
Z2094652814,-1.8777353927365357
Z2771492629,-1.8771274497983788
Z279095810,-1.8768299730026712
Z4120059272,-1.8768299730026712
Z56763399,-1.8768299730026712
Z1801860038,-1.8768299730026712
Z45588876,-1.8768299730026712
Z56865266,-1.8768299730026712
Z56815620,-1.8768299730026712
Z2698596714,-1.8768299730026712
Z729036506,-1.8768299730026712
Z2358117697,-1.8768299730026712
Z2993322595,-1.8768299730026712
Z2158991516,-1.8768299730026712
Z124368956,-1.8768299730026712
Z857747168,-1.8768299730026712
Z431780298,-1.8768299730026712
Z1153746399,-1.8768299730026712
Z1737945037,-1.8768299730026712
Z1037335550,-1.8768299730026712
Z275512466,-1.8768299730026712
Z1409782917,-1.8768299730026712
Z983469752,-1.8768299730026712
Z56174624,-1.876729661128243
Z735774122,-1.8751545515135448
Z167021878,-1.8751545515135448
Z56753929,-1.8751074397052054
Z1783512543,-1.8749610423320031
Z1232072057,-1.8749610423320031
Z3481346405,-1.8749610423320031
Z3480645187,-1.8749610423320031
Z406007454,-1.8749610423320031
Z1208149157,-1.8749177057736977
Z27546296,-1.8749177057736977
Z1069383572,-1.8749177057736977
Z26635364,-1.8749177057736977
Z405980158,-1.8749177057736977
Z1276773704,-1.8744982899452736
Z1569731089,-1.8743922839401657
Z284417492,-1.8743922839401657
Z1869910269,-1.8743922839401657
Z1544328821,-1.8743922839401657
Z31184204,-1.8743922839401657
Z1828802181,-1.8743922839401657
Z3077990028,-1.8743922839401657
Z146331008,-1.8743922839401657
Z1688313219,-1.8743922839401657
Z1037335778,-1.8743922839401657
Z450580908,-1.8743922839401657
Z3216020414,-1.8743922839401657
Z1674389553,-1.8743922839401657
Z826675230,-1.8743922839401657
Z343578550,-1.8743922839401657
Z94794903,-1.8743922839401657
Z1929854947,-1.8743922839401657
Z229837466,-1.8743922839401657
Z729042796,-1.8743922839401657
Z1897216440,-1.8743922839401657
Z2027519052,-1.8743922839401657
Z654790372,-1.8743922839401657
Z2358687527,-1.8743922839401657
Z279571864,-1.8741159749598677
Z2752916340,-1.8741159749598677
Z164944150,-1.8718796651233611
Z1272484526,-1.8714608783217153
Z53770624,-1.8714608783217153
Z24151066,-1.8713517896740441
Z44847963,-1.8706368321908542
Z2302382125,-1.8700512206903135
Z1311762174,-1.8699860250917584
Z2028473758,-1.8698615250440023
Z1231012292,-1.8698388751119754
Z328714442,-1.8698170829284744
Z26712496,-1.8698170829284744
Z414971922,-1.8698170829284744
Z2631275856,-1.8698170829284744
Z96522987,-1.8697306246899312
Z1639905354,-1.8697306246899312
Z1639137597,-1.8697306246899312
Z94598395,-1.8697306246899312
Z56777083,-1.8697306246899312
Z1828831841,-1.8697306246899312
Z44099340,-1.8697306246899312
Z2195392610,-1.8697306246899312
Z56777977,-1.8697306246899312
Z1703626970,-1.8697306246899312
Z64378847,-1.8697306246899312
Z605874654,-1.8697306246899312
Z424385330,-1.8689277464896694
Z1427653210,-1.8680227581457944
Z2853714114,-1.8680227581457944
Z993567670,-1.8680227581457944
Z606176758,-1.8680227581457944
Z1430294105,-1.8680227581457944
Z2385071342,-1.8680227581457944
Z2699439019,-1.8680227581457944
Z1995563644,-1.8680227581457944
Z1828862033,-1.8680227581457944
Z258115558,-1.8680227581457944
Z1230727313,-1.8680227581457944
Z30804549,-1.867508252095015
Z4202183529,-1.867508252095015
Z1460253503,-1.867508252095015
Z2054970944,-1.867205108058048
Z2347251481,-1.8667364752152142
Z27668480,-1.8662640133065396
Z1591656453,-1.8654549155327076
Z89305720,-1.8654549155327076
Z1986138025,-1.8654549155327076
Z54081684,-1.8651912008221592
Z44123831,-1.8648491108911593
Z1090558692,-1.8645288610935702
Z1704527037,-1.8635407232422037
Z2009978566,-1.8632131210671865
Z1020850506,-1.8632131210671865
Z2747409169,-1.8632000490489666
Z2687619313,-1.8632000490489666
Z2615207645,-1.8632000490489666
Z1980978363,-1.8632000490489666
Z56849014,-1.8632000490489666
Z3063561963,-1.8632000490489666
Z1856554591,-1.8632000490489666
Z3290654266,-1.8632000490489666
Z416887998,-1.8632000490489666
Z231365990,-1.8632000490489666
Z225730766,-1.8632000490489666
Z220408496,-1.8632000490489666
Z73338206,-1.8632000490489666
Z28636182,-1.8632000490489666
Z3216014570,-1.8632000490489666
Z2026325852,-1.8632000490489666
Z1311829865,-1.8632000490489666
Z2956379534,-1.8632000490489666
Z169863118,-1.8632000490489666
Z942404184,-1.8632000490489666
Z1823945978,-1.8632000490489666
Z324622948,-1.8632000490489666
Z1188113282,-1.8632000490489666
Z2863938621,-1.8632000490489666
Z1175554783,-1.8632000490489666
Z729013584,-1.8632000490489666
Z82234788,-1.8624495111136647
Z1818815929,-1.8616047419832515
Z29884390,-1.8609122074827704
Z1260264874,-1.8609122074827704
Z2855354410,-1.8609122074827704
Z2193901366,-1.860309123028181
Z1329768717,-1.8601345935295805
Z1415720977,-1.8598569307645016
Z230853408,-1.8598569307645016
Z1567737563,-1.8598569307645016
Z732588504,-1.8598569307645016
Z1334031654,-1.8591279829074394
Z1142060689,-1.8591279829074394
Z27214294,-1.8591279829074394
Z1437932373,-1.8591279829074394
Z2936908232,-1.8591084977086556
Z839775382,-1.8581526397037345
Z1728623869,-1.8581526397037345
Z228995202,-1.8571607918293234
Z1891236388,-1.8564667576593492
Z1127122077,-1.8563821316127387
Z2027688798,-1.8563821316127387
Z2613288298,-1.8563821316127387
Z2375349102,-1.8563821316127387
Z1817724702,-1.8563821316127387
Z343346284,-1.8563821316127387
Z3688937580,-1.8563821316127387
Z1270079389,-1.8563821316127387
Z2274928836,-1.8563821316127387
Z1239942243,-1.8563821316127387
Z1725547792,-1.8563821316127387
Z1984013815,-1.8550936368761122
Z1437340218,-1.8549183242436198
Z2203346043,-1.853533901302391
Z102368088,-1.8531667335645503
Z26444386,-1.8531667335645503
Z1953394340,-1.8531667335645503
Z146329878,-1.8531667335645503
Z234870664,-1.8531667335645503
Z1544577837,-1.8531667335645503
Z4002440463,-1.8531667335645503
Z1551107712,-1.8531667335645503
Z1143445206,-1.8531667335645503
Z1899185486,-1.8531667335645503
Z57904785,-1.8531667335645503
Z872775538,-1.8531667335645503
Z2053419234,-1.8531667335645503
Z1188262581,-1.8531667335645503
Z1238998298,-1.8531667335645503
Z27896029,-1.8531667335645503
Z1687264053,-1.8531667335645503
Z119702452,-1.8531667335645503
Z118690758,-1.8531667335645503
Z98333468,-1.8531667335645503
Z2940919911,-1.8531667335645503
Z131304910,-1.8531667335645503
Z878317922,-1.8531667335645503
Z2683070342,-1.8531667335645503
Z1411009004,-1.8531667335645503
Z94861453,-1.8531667335645503
Z2951274549,-1.8531667335645503
Z1273569907,-1.8531667335645503
Z1516525894,-1.8531667335645503
Z94601117,-1.8531667335645503
Z1980872180,-1.8531667335645503
Z2061378604,-1.8531667335645503
Z395912978,-1.8531667335645503
Z908093126,-1.8531667335645503
Z1531381842,-1.8531667335645503
Z2273342417,-1.8531667335645503
Z1592237889,-1.8531667335645503
Z1155804484,-1.8531667335645503
Z298639984,-1.8531667335645503
Z1624975965,-1.8531667335645503
Z613661672,-1.8531667335645503
Z984708674,-1.8531667335645503
Z1144421062,-1.8531667335645503
Z353296264,-1.8531667335645503
Z57907380,-1.8531667335645503
Z56830694,-1.8529954959896968
Z1205111405,-1.8528994540516401
Z1070970036,-1.8528994540516401
Z983508022,-1.8522228440337476
Z909651010,-1.8514963938183846
Z1894717290,-1.8514963938183846
Z31244239,-1.8514963938183846
Z300337296,-1.8514963938183846
Z1855722675,-1.8514963938183846
Z1318067042,-1.851308142928974
Z28603772,-1.8510861996799686
Z1291254763,-1.8510861996799686
Z56822875,-1.8510861996799686
Z52627851,-1.8510861996799686
Z2058416616,-1.8510861996799686
Z2829457140,-1.8507600074383324
Z1166179416,-1.8497389964884512
Z728943644,-1.8485050743143159
Z3290575982,-1.8485050743143159
Z314896872,-1.8485050743143159
Z1268664524,-1.8485050743143159
Z65025366,-1.8485050743143159
Z1458246146,-1.8485050743143159
Z2111795914,-1.8485050743143159
Z2615743707,-1.8485050743143159
