ID,Z_RGES,Z_Up,Z_Down,Penalty,Similarity,SMILES,LogS
ZINC000003122418,-5.4303377115932925,-3.2606860544815266,2.169651657111766,0.028594644791827887,0.391304347826087,O=C(Oc1cc(O)c(C(=O)CCc2ccc([N+](=O)[O-])cc2)c(O)c1)c1ccccc1,-4.275
ZINC000004729236,-5.561614151757432,-3.1736156565244094,2.3879984952330218,0.040009286488159726,0.37254901960784315,COc1ccc(NC(=O)/C(=C\c2cccc([N+](=O)[O-])c2)NC(=O)c2ccccc2)cc1,-5.385
ZINC000004827611,-5.33573501646831,-3.2546977893026057,2.0810372271657043,0.023525770004643246,0.3508771929824561,Cc1ccccc1NC(=O)/C(=C\c1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,-5.257999999999999
ZINC000004996705,-5.310429384893982,-2.4879050735880472,2.8225243113059335,0.08748645720476708,0.37254901960784315,COc1ccc(NC(=O)/C(=C\c2ccc([N+](=O)[O-])cc2)NC(=O)c2ccccc2)cc1,-5.478
ZINC000005094349,-4.646762511754647,-2.463876425950584,2.1828860858040637,0.02528633338492493,0.35,COc1cc(NC(=O)/C=C/c2cccc([N+](=O)[O-])c2)ccc1NC(=O)c1ccco1,-5.876
ZINC000005410616,-5.579088077128176,-3.3199387084885337,2.2591493686396418,0.039370840427178456,0.3508771929824561,O=C(CSc1ccc(-c2ccc(F)cc2)nn1)Nc1ccc(F)c([N+](=O)[O-])c1,-4.9639999999999995
ZINC000006645313,-4.70468161818955,-2.6102259345613845,2.094455683628166,0.02725971211886705,0.3389830508474576,COc1ccc(NC(=O)/C(=C\c2cccc([N+](=O)[O-])c2)NC(=O)c2cccs2)cc1,-5.575
ZINC000009403960,-6.5108976222131565,-3.0659830841721534,3.4449145380410027,0.05099829747717072,0.32727272727272727,O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1ccc(-c2nc3cccnc3s2)cc1,-4.614
ZINC000012370028,-4.539845686024101,-2.328386613784527,2.2114590722395744,0.07084816591858845,0.3392857142857143,COC(=O)c1cnc(Sc2ccccc2NC(=O)c2ccc(C)cc2)c([N+](=O)[O-])c1,-4.641
ZINC000000811353,-4.479085607324201,-2.2536463709751127,2.225439236349089,0.0545194242377341,0.36538461538461536,COc1cccc(NC(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)NC(=O)c2ccccc2)c1,-5.454
ZINC000000855616,-5.735039256848937,-3.645568223511864,2.0894710333370745,0.047051540009286484,0.37254901960784315,COc1ccccc1NC(=O)/C(=C/c1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1,-5.269
ZINC000006973412,-4.493602680464258,-2.4289207608994894,2.0646819195647703,0.02155239127070113,0.3076923076923077,COc1ccc(C2=Nc3ccc(OC)cc3C(c3ccc([N+](=O)[O-])cc3)=NN2)cc1,-5.9079999999999995
ZINC000012485539,-4.7239339017250845,-2.61676404826765,2.107169853457433,0.06353505649280297,0.42592592592592593,O=[N+]([O-])c1ccc(C2=NNC(c3cccnc3)=Nc3ccc(Br)cc32)cc1,-4.79
ZINC000017092391,-5.562600143186303,-3.3006656191923214,2.2619345239939808,0.04641309394830522,0.7777777777777778,O=C(Nc1ccc(I)cc1F)c1cc([N+](=O)[O-])ccc1Cl,-5.837999999999999
ZINC000020151008,-5.164330810132051,-2.9403523807042236,2.223978429427827,0.050785482123510285,0.30303030303030304,Cc1ccc(-c2ccc(/C=C/C(=O)Nc3ccc(O)c(C(=O)O)c3)o2)c([N+](=O)[O-])c1,-3.944
ZINC000078718944,-5.4111718137929055,-3.3427897716027704,2.0683820421901338,0.030568023525770007,0.34782608695652173,Cc1cc(F)ccc1S(=O)(=O)Nc1ccccc1C(F)(F)F,-3.57
ZINC000132469112,-5.185086898004119,-3.16539114503513,2.019695752968988,0.02880746014548832,0.3333333333333333,CN(C)C(=O)Nc1cccc(CNC(=O)c2ccc(Cl)cc2F)c1,-4.891
ZINC000157786794,-6.648457998722719,-4.138175905297539,2.51028209342518,0.06860393127998762,0.3829787234042553,O=C(O)/C=C/c1cccc(NC(=O)c2ccc(Br)cc2)c1,-4.393
ZINC000157786943,-4.611161011990708,-2.4628156690606504,2.1483453429300567,0.05627998761801579,0.3617021276595745,O=C(O)/C=C/c1cccc(NC(=O)c2ccccc2Br)c1,-4.354
ZINC000157787110,-5.507671231979336,-3.337985547070174,2.169685684909163,0.05958829902491875,0.40425531914893614,O=C(O)/C=C/c1cccc(NC(=O)c2cccc(Br)c2)c1,-4.377
ZINC000020138269,-5.393660530803295,-3.3429466514665567,2.0507138793367377,0.023525770004643246,0.4090909090909091,O=C(Nc1ccc(Cl)c(C(=O)O)c1)c1ccc(Br)cc1,-3.79
ZINC000227157955,-5.033513165214007,-2.732795614956395,2.300717550257612,0.02528633338492493,0.3617021276595745,Nc1ccc(NC(=O)/C=C/c2ccc(Br)cc2)c(Cl)c1,-5.372000000000001
ZINC000006866460,-4.647303915870449,-2.38757550584556,2.259728410024888,0.05275886085745241,0.3076923076923077,Oc1ccc(Br)cc1/C=N/Nc1ccc(C(F)(F)F)cn1,-4.792
ZINC000006962042,-5.543234110765552,-3.014158254061673,2.52907585670388,0.03430196563999381,0.34545454545454546,Cc1cc(/C=C2/C(=O)Nc3ccccc32)c(C)n1-c1cccc([N+](=O)[O-])c1,-5.15
ZINC000006285047,-5.324917270635809,-3.0930413326931183,2.23187593794269,0.04134421916112057,0.3409090909090909,O=C(/C=C/c1ccc(F)cc1)Nc1cccc(I)c1,-6.194
ZINC000028535153,-4.858143442676841,-2.3989972465203233,2.459146196156518,0.0397964711344993,0.36,Nc1c(C(=O)Nc2ccc(F)cc2)c2ccccc2n1C(=O)c1ccccc1,-6.926
ZINC000042653957,-5.58099569303002,-3.4192303108817925,2.1617653821482268,0.043104782541402265,0.38636363636363635,Cc1ccc(/C=C/S(=O)(=O)Nc2ccccc2F)cc1,-3.603
ZINC000065431400,-5.35130295644523,-3.192893910023176,2.1584090464220544,0.03099365423309085,0.32653061224489793,Cc1ccc([C@H]2CC(=O)Nc3cc(O)ccc32)c(C)c1F,-4.291
ZINC000075082582,-5.32248217582179,-3.063332807182148,2.2591493686396418,0.026834081411546203,0.3333333333333333,Cc1c(F)cccc1NS(=O)(=O)/C=C/c1ccccc1,-3.445
ZINC000225013256,-5.556895991660296,-3.3984869452382416,2.1584090464220544,0.029020275499148738,0.30357142857142855,CS(=O)(=O)N(CCCC(=O)Nc1ccc(N2CCOCC2)cc1)c1ccc(F)c(F)c1,-4.035
ZINC000408705126,-5.1098437807174095,-2.9704079917024235,2.139435789014985,0.05057266676984987,0.3090909090909091,COC(=O)c1ccc(Cl)c(NC(=O)[C@H](C)N(c2ccc3c(c2)OCCO3)S(C)(=O)=O)c1,-4.8069999999999995
ZINC000408924056,-4.925267799802126,-2.9127290411941718,2.012538758607953,0.03782309240055719,0.3018867924528302,COC(=O)c1ccc(C)c(NC(=O)CN(c2ccc(Br)cc2)S(C)(=O)=O)c1,-4.167
ZINC000408649603,-4.924180023692026,-2.800678840015697,2.123501183676328,0.027046896765206625,0.34,Cc1c(NC(=O)[C@@H]2CC(=O)N(c3ccc(F)cc3)C2)ccc(Br)c1Cl,-4.47
ZINC000408727989,-5.7256964887608754,-3.607597228316392,2.1180992604444824,0.03958365578083888,0.30612244897959184,CS(=O)(=O)N(Cc1ccccc1)c1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1,-5.251
ZINC000409178965,-5.170572185234518,-2.9193403765200623,2.2512318087144574,0.0397964711344993,0.3018867924528302,COc1ccc(/C=C/C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3Cl)cc2)cc1,-5.425
ZINC000001070942,-4.158375250680852,-2.054826598040424,2.1035486526404266,0.012536759015632256,0.3225806451612903,COc1cc(NC(=O)c2ccc([N+](=O)[O-])c(C)c2)ccc1-c1cc2ccccc2oc1=O,-6.08
ZINC000001120887,-5.0860541490255455,-2.9330225951980657,2.153031553827481,0.032541402259712124,0.39655172413793105,Cc1ccc(NC(=O)/C(=C/c2cccc([N+](=O)[O-])c2)NC(=O)c2ccco2)cc1Cl,-5.621
ZINC000001164773,-5.637226106264987,-3.3079094768156625,2.329316629449325,0.04134421916112057,0.4666666666666667,O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)Nc1ccc(I)cc1,-6.622999999999999
ZINC000002942807,-5.413931414181759,-3.014158254061673,2.3997731601200862,0.032541402259712124,0.45454545454545453,O=C(Nc1ccc(Cl)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,-5.877999999999999
ZINC000009631774,-6.229232384228282,-3.695855284221756,2.533377100006527,0.02880746014548832,0.32786885245901637,Cn1c(SCC(=O)Nc2ccc(F)c([N+](=O)[O-])c2)nnc1-c1ccc(C(C)(C)C)cc1,-5.706
ZINC000013081119,-4.509644342902964,-2.4781800366285704,2.0314643062743927,0.01979182789041944,0.39655172413793105,O=C(CSc1nc2ccc([N+](=O)[O-])cc2[nH]1)Nc1cc(C(F)(F)F)ccc1Cl,-5.63
ZINC000013763514,-4.726489940696702,-2.5058856080571936,2.220604332639508,0.027046896765206625,0.3389830508474576,O=C(Nc1ccc2ccccc2c1)/C(=C\c1cccc([N+](=O)[O-])c1)NC(=O)c1ccco1,-5.75
ZINC000015722890,-5.284558162941445,-3.2546977893026057,2.029860373638839,0.05649280297167621,0.36363636363636365,Cc1ccc(NC(=O)/C(=C\c2ccc([N+](=O)[O-])o2)NC(=O)c2ccc(Cl)cc2)cc1,-5.422999999999999
ZINC000024991279,-5.516569598166172,-3.2828563891200204,2.2337132090461527,0.035849713666615074,0.3103448275862069,O=C(NCc1ccccc1-c1ccc(CN2CCCC2=O)cc1)Nc1ccccc1[N+](=O)[O-],-5.522
ZINC000027521836,-5.6650573511637505,-3.5706016675355863,2.094455683628166,0.03408915028633338,0.5208333333333334,Cc1cccc(C(=O)N/C(=C\c2ccc([N+](=O)[O-])cc2)C(=O)Nc2ccccc2Cl)c1,-5.593
ZINC000027522216,-5.582523310875239,-3.2358877585608417,2.3466355523143974,0.03430196563999381,0.5319148936170213,O=C(Nc1cccc(F)c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,-5.7170000000000005
ZINC000027522299,-4.459114707389638,-2.300705660967584,2.1584090464220544,0.023525770004643246,0.45098039215686275,O=C(Nc1ccc(Cl)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)C1CCCCC1,-6.115
ZINC000033527579,-5.537508785200195,-3.4661515599958994,2.0713572252042964,0.03408915028633338,0.30357142857142855,COc1ccc(CN2C(=O)/C(=C/c3ccc(Cl)c([N+](=O)[O-])c3)c3ccccc3C2=O)cc1,-7.044
ZINC000260895197,-5.225861107683649,-2.993745219000437,2.2321158886832126,0.04550379198266522,0.3090909090909091,Cc1ccc(N([C@H](C)C(=O)Nc2ccc(N3CCOCC3)cc2)S(C)(=O)=O)cc1Cl,-4.979
ZINC000408611335,-5.160134664359005,-3.0699371581162644,2.0901975062427414,0.032541402259712124,0.3333333333333333,COc1ccc(Cl)cc1S(=O)(=O)N[C@@H](C)C(=O)Nc1ccc(I)cc1,-5.15
ZINC000024551801,-4.547796455532111,-2.4628156690606504,2.08498078647146,0.030568023525770007,0.36538461538461536,Cc1ccc(Cl)cc1NC(=O)c1cccc(Nc2ncccn2)c1,-3.9339999999999997
ZINC000057340140,-4.951792644176116,-2.9203283379017235,2.0314643062743927,0.027046896765206625,0.3469387755102041,COc1ccc(N)cc1NC(=O)c1cccc2c(Cl)cccc12,-5.72
ZINC000408606463,-4.966445506572367,-2.687603997475645,2.2788415090967216,0.07276350410153228,0.3673469387755102,COc1ccc(Cl)cc1S(=O)(=O)N[C@H](C)C(=O)Nc1ccc(C)c(C)c1,-4.937
ZINC000408606465,-5.905094340230791,-3.390898128839681,2.5141962113911096,0.06001392973223959,0.3137254901960784,COc1ccc(Cl)cc1S(=O)(=O)N[C@@H](C)C(=O)Nc1ccc(C)c(C)c1,-4.937
ZINC000048363032,-5.539478396794057,-3.1577244581222685,2.381753938671788,0.04331759789506268,0.5,COC(=O)Nc1ccc(CNC(=O)c2cc(Br)ccc2O)cc1,-4.343999999999999
ZINC000119828542,-5.138548403604519,-2.6761093032962795,2.4624391003082393,0.023738585358303668,0.32653061224489793,Cc1ccc(F)cc1S(=O)(=O)Nc1ccc(C(=O)N2CCC(C)CC2)cc1,-3.8
ZINC000009595692,-4.96588292417608,-2.5210535588575422,2.4448293653185384,0.06726899860702677,0.4375,O=C1N[C@@H](c2cc([N+](=O)[O-])ccc2Cl)Nc2ccccc21,-4.692
ZINC000025399544,-5.082388182276337,-3.013717177728493,2.068671004547844,0.03563689831295465,0.40425531914893614,O=[N+]([O-])c1cccc(OCc2cc(F)cc3c2OCOC3)c1,-4.6739999999999995
ZINC000027132852,-6.339513045776899,-3.803435625240316,2.536077420536583,0.047960841974926484,0.32075471698113206,O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc2c(c1)CCO2,-6.33
ZINC000040477063,-4.3941978979980805,-2.38757550584556,2.0066223921525213,0.01979182789041944,0.34782608695652173,COc1ccc(CNCc2cc(Br)ccc2O)cc1,-2.333
ZINC000004247138,-5.305593173114294,-2.831094940447306,2.474498232666987,0.02528633338492493,0.3404255319148936,O=C(/C=C/c1ccc2c(c1)OCCO2)c1cc(F)ccc1O,-5.872000000000001
ZINC000004845340,-5.9003513413793565,-3.794247702269459,2.106103639109897,0.0323285869060517,0.3541666666666667,O=C(/C=C/c1cccnc1)c1cc(Br)ccc1O,-3.804
ZINC000004955877,-4.083509518840311,-2.022048331642603,2.0614611871977093,0.040009286488159726,0.3404255319148936,Cc1cc(C)c(CO)c(C)c1/C=N/Nc1ccc([N+](=O)[O-])cc1,-4.95
ZINC000020480814,-4.193951623564608,-2.107521220874104,2.0864304026905045,0.03430196563999381,0.391304347826087,Nc1ccccc1NC(=O)c1cncc(Br)c1,-3.6430000000000002
ZINC000009142726,-4.480768512444395,-2.3483251279702357,2.1324433844741586,0.07671026156941649,0.4418604651162791,O=C(/C=C/c1ccc(F)cc1)NC(=O)c1ccccc1O,-4.032
ZINC000022408002,-4.893884103290215,-2.5058856080571936,2.3879984952330218,0.0545194242377341,0.3125,Cc1ccc([C@]2(O)CN(c3ccc(Br)cc3)C3=[N+]2CCCCC3)cc1,-5.751
ZINC000022408005,-5.359344913946824,-3.249794478961745,2.1095504349850778,0.06705618325336635,0.32608695652173914,O[C@@]1(c2ccc(F)cc2)CN(c2ccc(Br)cc2)C2=[N+]1CCCCC2,-5.519
ZINC000025046264,-6.708571000287683,-4.473451670000531,2.2351193302871515,0.1610625290202755,0.3269230769230769,O=C(/C=C/c1cccc2cccnc12)Nc1ccc(I)cc1,-6.542000000000001
ZINC000040062116,-4.45589160162938,-2.271922424987411,2.1839691766419698,0.12946912242686892,0.35294117647058826,O=C(Nc1ccc(C(=O)N2CCCC2)cc1)c1cc2cc(Br)ccc2[nH]1,-6.101
ZINC000002805290,-4.841689116979522,-2.773018112431677,2.068671004547844,0.02549914873858536,0.3125,CCn1ncc(NC(=O)c2ccc(Cn3nc(C)c([N+](=O)[O-])c3C)cc2)c1C(=O)N1CCOCC1,-4.629
ZINC000013012847,-4.537070644712706,-2.4002500284762704,2.1368206162364363,0.016270701129856062,0.3333333333333333,CC(=O)Nc1ccc(F)c(NC(=O)[C@H](C)Oc2ccc(Cl)cc2Br)c1,-6.492000000000001
ZINC000001131035,-4.9852003694859,-2.6166304390293957,2.368569930456505,0.030568023525770007,0.32608695652173914,CN(c1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1)S(C)(=O)=O,-4.246
ZINC000072404926,-6.142714971578473,-3.911482539902564,2.231232431675908,0.026834081411546203,0.3333333333333333,COc1ccc(C(=O)Nc2cccnc2-n2cc(Cl)cn2)cc1,-5.369
ZINC000226297040,-5.1831879173887465,-2.7785067509304766,2.40468116645827,0.026834081411546203,0.30434782608695654,O=C(c1cccc([N+](=O)[O-])c1)c1ccc2c(c1)Cc1ccccc1-2,-5.617000000000001
ZINC000040477050,-5.665697021112676,-3.4661515599958994,2.1995454611167773,0.03958365578083888,0.3333333333333333,Oc1ccc(Cl)cc1CNCc1ccc(F)c(Cl)c1,-2.918
ZINC000004713896,-5.454734418179077,-3.239531637677414,2.215202780501663,0.0360625290202755,0.3469387755102041,Cc1ccc(C2=C/C(=C\c3cccc([N+](=O)[O-])c3)C(=O)O2)cc1C,-6.167999999999999
ZINC000004280606,-5.515295059682209,-3.3170039287613267,2.198291130920881,0.030780838879430433,0.40476190476190477,O=C(/C=C/c1cc(Br)ccc1O)c1ccccc1,-4.131
ZINC000004567735,-5.568950125485567,-3.3352369164394142,2.2337132090461527,0.02331295465098282,0.35555555555555557,N#C/C(=N/Nc1ccc(Cl)cc1)C(=O)c1ccc(Cl)cc1,-6.45
ZINC000004991235,-6.4621850707351225,-4.200269097951372,2.2619159727837506,0.07649744621575608,0.3076923076923077,Oc1ccc(Cl)cc1/C=N/Nc1nc2ccccc2s1,-5.223
ZINC000005513758,-4.57143062854579,-2.347452199117963,2.223978429427827,0.07079012536759016,0.3404255319148936,COc1ccc(N/N=C/c2cc(Cl)cc(Cl)c2O)cc1,-4.949
ZINC000095482076,-6.475243485734157,-3.708628187113801,2.766615298620356,0.0582533663519579,0.34615384615384615,Cc1ccc2nc(N/N=C\c3cc(Cl)ccc3O)sc2c1,-5.6610000000000005
ZINC000004366261,-7.244389454048102,-3.699729472142824,3.5446599819052778,0.0888213898777279,0.3404255319148936,CN(C)c1ccc(/C=C/C(=O)c2cc(Cl)ccc2O)cc1,-5.819
ZINC000005620767,-8.13148562035935,-3.6836496926836624,4.447835927675687,0.1202406748181396,0.3673469387755102,CC(/C=C/c1ccc(N(C)C)cc1)=N/Nc1ccc([N+](=O)[O-])cc1,-5.968
ZINC000005659215,-6.968454986012062,-3.9169455927046952,3.0515093933073656,0.09474152607955423,0.3673469387755102,CC(/C=C/c1ccc(N(C)C)cc1)=N\Nc1ccc([N+](=O)[O-])cc1,-5.968
ZINC000007941419,-5.318511700980089,-3.2083148917449535,2.1101968092351355,0.047051540009286484,0.32075471698113206,OC1=Nc2ccc(F)cc2/C1=N\Nc1ccccc1C(F)(F)F,-6.7
ZINC000008581435,-6.3089711223894085,-4.290958922464263,2.018012199925144,0.10002321622039932,0.34782608695652173,CN(C)c1ccc(/C=C\C(=O)c2cc(Cl)ccc2O)cc1,-5.216
ZINC000223730885,-5.415050159178175,-2.8394964228941326,2.575553736284042,0.04550379198266522,0.3617021276595745,Cc1cccc2c1NC(=O)/C2=N\Nc1cc(Cl)cc(Cl)c1,-7.287999999999999
ZINC000409043683,-5.379897059559496,-3.3484327532851017,2.0314643062743927,0.030568023525770007,0.30434782608695654,FC(F)(F)C(F)(F)C(F)(F)N/N=C\c1ccccc1Cl,-5.132999999999999
ZINC000004595565,-6.7022029463578585,-3.7977461673972086,2.90445677896065,0.02528633338492493,0.32608695652173914,Oc1ccccc1/C=N/Nc1ncc(Br)cn1,-3.03
ZINC000004947030,-5.436030509604409,-3.1577244581222685,2.2783060514821414,0.05980111437857918,0.32608695652173914,Oc1ccc(/C=N/Nc2ncc(Br)cn2)cc1,-2.888
ZINC000000046401,-7.617505459828527,-4.641737107130584,2.9757683526979424,0.09261337254294999,0.30952380952380953,N#CC(C#N)=NNc1ccc(I)cc1,-5.081
ZINC000033740906,-5.299040848426769,-3.1724729917611034,2.1265678566656647,0.023525770004643246,0.32786885245901637,O=[N+]([O-])c1ccc(/C=N/Nc2nc(Nc3ccc(F)cc3)nc(N3CCOCC3)n2)cc1,-4.829
ZINC000101025178,-4.815624336545524,-2.7591114691255485,2.056512867419975,0.012536759015632256,0.4339622641509434,O=C1[C@H]2[C@@H]3C=C[C@@H]([C@H]2C(=O)N1/N=C/c1cc(Br)cc([N+](=O)[O-])c1O)C31CC1,-3.978
ZINC000008838109,-5.349556354477039,-3.0471313542140663,2.302425000262972,0.04972140535520817,0.31666666666666665,O=C(c1ccc(Cl)cc1)N1CCN(c2nc(-c3ccccc3)c3cc([N+](=O)[O-])ccc3n2)CC1,-6.421
ZINC000012377807,-5.811434179389307,-3.4707843141707277,2.3406498652185785,0.044652530568023534,0.32786885245901637,O=C(/C=C\c1cn(-c2ccccc2)nc1-c1cccc([N+](=O)[O-])c1)Nc1ccc(C(=O)O)cc1,-4.313
ZINC000012461801,-4.943054468615828,-2.033526578660625,2.909527889955203,0.0397964711344993,0.38,Cc1ccc(S(=O)(=O)N2C/C(=C\c3ccc(F)cc3)c3c2cc([N+](=O)[O-])cc3[N+](=O)[O-])cc1,-7.117000000000001
ZINC000013635087,-5.6414449374406255,-2.6462013516926755,2.9952435857479487,0.06353505649280297,0.4444444444444444,O=c1c2ccccc2nc(/C=C/c2cc(Br)ccc2O)n1-c1ccccc1[N+](=O)[O-],-5.58
ZINC000016361928,-5.506625471709897,-3.43204191735356,2.0745835543563365,0.045078161275344385,0.38596491228070173,O=C(Nc1ccccc1C(F)(F)F)c1cc([N+](=O)[O-])ccc1NCCN1C(=O)c2ccccc2C1=O,-6.4879999999999995
ZINC000016450596,-6.586294924869741,-4.09758915544087,2.4887057694288712,0.057614920290976625,0.3275862068965517,O=C(/C=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1)Nc1ccc(I)cn1,-5.4110000000000005
ZINC000019812353,-5.923571893166495,-3.689614366573968,2.2339575265925267,0.05233323015013155,0.5576923076923077,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccc(O)cc2o/c1=N\Nc1ccc(Cl)cc1,-5.563
ZINC000022257925,-5.320174798404142,-3.0686314087009454,2.251543389703196,0.04198266522210185,0.47058823529411764,COc1ccc(NC(=O)/C(=C\c2cccc([N+](=O)[O-])c2)NC(=O)c2ccc(Br)cc2)cc1,-5.901
ZINC000143596404,-4.547014425267237,-2.493861684370123,2.053152740897114,0.040009286488159726,0.33962264150943394,O=C1[C@H]2[C@@H](c3cc([N+](=O)[O-])ccc3Cl)N(c3ccccc3)O[C@H]2C(=O)N1c1ccccc1Cl,-5.371
ZINC000215705684,-6.064827734342894,-3.772418935586448,2.2924087987564463,0.05233323015013155,0.38461538461538464,O=C(Nc1ccc(OC(F)(F)F)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1,-6.126
ZINC000012914568,-5.10276251462847,-3.0523276585801966,2.0504348560482737,0.030355208172109575,0.375,CCN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)/C=C/c1ccc(Cl)c([N+](=O)[O-])c1,-5.221
ZINC000014279140,-5.907409618500111,-3.5286709710208433,2.378738647479268,0.06726899860702677,0.3684210526315789,O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1,-6.404
ZINC000014831561,-4.22459941841108,-2.1717137257944845,2.0528856926165955,0.02880746014548832,0.34615384615384615,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)/C=C/c3cccc([N+](=O)[O-])c3)cc2)cc1C,-5.723
ZINC000022706514,-6.311329849636991,-3.809112449035372,2.5022174006016193,0.06529561987308466,0.3275862068965517,Cc1ccc(C(=O)N2CCN(c3ccc(NC(=O)/C=C/c4cccc([N+](=O)[O-])c4)cc3)CC2)cc1,-6.43
ZINC000028048297,-5.2109184152417685,-3.0471912369503213,2.1637271782914467,0.07100294072125057,0.3508771929824561,Cc1cccc(NC(=O)/C(=C\c2ccc([N+](=O)[O-])o2)NC(=O)c2ccc(Br)cc2)c1,-5.462000000000001
ZINC000032127107,-5.6048429924476935,-3.1577244581222685,2.447118534325426,0.047051540009286484,0.3064516129032258,Cc1ccc(-c2nn3c(C)nnc3s2)cc1NC(=O)/C=C/c1ccc(Cl)c([N+](=O)[O-])c1,-5.287999999999999
ZINC000409181881,-5.542390484550818,-3.044756591009006,2.497633893541811,0.050359851416189434,0.46938775510204084,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1,-5.64
ZINC000001231043,-8.001284465451917,-3.2358877585608417,4.7653967068910745,0.1369370066553165,0.3673469387755102,O=C1Nc2ccc(Br)cc2/C1=C1/SC(=S)N(c2ccc(Br)cc2)C1=O,-4.43
ZINC000001820969,-6.755971207005057,-2.4628156690606504,4.293155537944408,0.09100758396533044,0.3673469387755102,O=C1Nc2ccc(Br)cc2/C1=C1/SC(=S)N(c2ccc(Cl)cc2)C1=O,-4.33
ZINC000001891495,-7.452696818483531,-3.053882547855676,4.398814270627856,0.12946912242686892,0.3673469387755102,O=C1Nc2ccc(Br)cc2/C1=C1\SC(=S)N(c2ccc(Br)cc2)C1=O,-4.43
ZINC000008738491,-4.227797078494207,-2.205680420185613,2.022116658308593,0.040009286488159726,0.32727272727272727,O=C1N=C(O)N(c2ccc(Cl)cc2)C(=O)/C1=C\c1cccn1-c1ccc(Br)cc1,-6.492999999999999
ZINC000000152455,-5.066735682300086,-2.8268212544607048,2.2399144278393823,0.02331295465098282,0.3023255813953488,C/C(=N\N)c1cc(Cl)cc(Cl)c1O,-3.056
ZINC000036618759,-6.009842945776134,-3.323326804849483,2.686516140926652,0.041131403807460144,0.33962264150943394,O=C(Nc1cnn(Cc2ccc(Br)cc2)c1)c1nc2ncccn2n1,-3.9730000000000003
ZINC000002259732,-4.982442581855784,-2.9282939537516537,2.0541486281041306,0.016270701129856062,0.3333333333333333,COc1ccc2c(c1)/C(=c1/sc3n(c1=O)CN(c1cccc([N+](=O)[O-])c1)CN=3)C(=O)N2,-5.093
ZINC000409384070,-5.4163778106761775,-3.239984503381101,2.1763933072950765,0.06529561987308466,0.3333333333333333,NC(=S)N/N=C/c1cc(I)cc(I)c1O,-3.763
ZINC000225420861,-4.284956501868189,-2.1063243418940885,2.1786321599741005,0.036275344373935925,0.34,O=C(Nc1cnn(-c2ccccn2)c1)c1ncccc1Br,-4.288
ZINC000409034111,-6.385018684598247,-2.9066366873242764,3.4783819972739716,0.0850874477635041,0.40425531914893614,O=[N+]([O-])c1cc(/C=N\NC(F)(F)C(F)(F)C(F)(F)F)c(O)cc1O,-4.38
ZINC000016052857,-5.167226061659333,-2.732795614956395,2.4344304467029385,0.2303436000619099,0.30357142857142855,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,-4.248
ZINC000241446940,-5.4927027602353915,-3.0513311720069214,2.4413715882284714,0.030568023525770007,0.32,CC1(C)O[C@@H]2O[C@H](C(=O)Nc3cc(F)ccc3F)[C@@H]3OC(C)(C)O[C@H]3[C@@H]2O1,-3.853
ZINC000003333648,-6.157527940054058,-3.6760208324374273,2.4815071076166304,0.05148196873548986,0.35294117647058826,O=C1NC(=S)N/C1=C\c1cccc(NC(=O)c2ccc(Cl)cc2)c1,-5.27
ZINC000096681269,-4.853097264957615,-2.493861684370123,2.3592355805874923,0.023525770004643246,0.375,Cc1cc(C)nc(N/N=C\c2cc(C)n(-c3ccc(I)cc3)c2C)n1,-5.02
ZINC000224471845,-5.587191418387285,-3.5805690262347625,2.0066223921525213,0.014297322395913943,0.40816326530612246,C=CCN(Cc1ccc(C(=O)Nc2ccc(F)cc2F)cc1)S(=O)(=O)c1ccccc1,-5.9110000000000005
ZINC000256016116,-5.407549702339487,-3.237898045227721,2.169651657111766,0.041557034514781,0.3050847457627119,CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,-7.888
ZINC000408975162,-6.504367733690736,-3.998912374197421,2.5054553594933155,0.07628463086209565,0.3157894736842105,Oc1ccc(Cl)cc1/C=N/Nc1nc(Nc2ccc(F)cc2)nc(N2CCCCC2)n1,-4.086
