Compound ID	SMILES
KV-00057742	Cc1cc(C)c(OC(=O)/C=C/c2cccs2)c(C)c1
KV-00057743	C#CCSc1nc(O)c(CCCC)c(O)n1
KV-00057744	COc1c(Cl)cccc1-c1cn2ccc(C)cc2n1
KV-00057745	COc1ccc(CCn2cnc3cc(C(F)(F)F)ccc32)cc1OC
KV-00057746	CC(=O)Nc1ccc(S(=O)(=O)Oc2ccccc2Cl)cc1
KV-00057747	CC(C)(C)c1ccc(OS(=O)(=O)c2ccc(Cl)cc2Cl)cc1
KV-00057748	Cc1ccc(Cc2c(C)nc(S)nc2O)cc1
KV-00057749	Cc1nc(S)nc(O)c1Cc1ccccc1
KV-00057750	C=CCc1c(C)nc(SCC(=O)c2ccc(Cl)cc2)nc1O
KV-00057751	CC(=O)Nc1ccc(S(=O)(=O)Oc2c(Cl)cc(C)cc2Cl)cc1
KV-00057752	COCCCNS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1
KV-00057753	CCOC(=O)c1cc2cc(Cl)ccc2oc1=O
KV-00057754	CCCCc1c(O)nc(SC)nc1O
KV-00057755	Cc1cccc(-c2nc(C)cc(OC(=O)N(C)C)n2)c1
KV-00057756	CNC(=O)Oc1ccccc1OCC(=O)NCc1ccccc1Cl
KV-00057757	CC(C)N1CC(COc2ccc(Cl)cc2Cl)OC1=O
KV-00057758	Brc1ccc(CSc2nccn2-c2cccnc2)cc1
KV-00057759	O=C1CSCN1Cc1c(Cl)cccc1Cl
KV-00057760	COc1ccc(C(C#N)=C2SCCS2)cc1
KV-00057761	Cc1ccc(/N=C2\SC3(CC3)C(=O)N2c2ccc(C)cc2)cc1
KV-00057762	FC(F)(F)c1cc(Cl)c2nc(-c3ccccc3)cn2c1
KV-00057763	CC(C)N1CC(COc2ccc(Br)cc2)OC1=O
KV-00057764	O=C(COc1ccccc1OC(=O)c1ccc(Cl)cc1)NCc1ccccc1Cl
KV-00057765	CCCc1c(C)nc(-c2cccc(C)c2)nc1O
KV-00057766	CC(C)(C)c1ccc(-c2nc(N)nc(N)n2)cc1
KV-00057767	Cc1cccc(C)c1NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1
KV-00057768	COc1ccc(OC)c(S(=O)(=O)Oc2ccc3ccccc3c2I)c1
KV-00057769	Cc1cccc(-c2nc(C)cc(O)n2)c1
KV-00057770	COc1ccc(OC)c(NC(=O)C(Cl)Cl)c1
KV-00057771	CCOC(=O)C(C)Oc1ccc(C)c(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])c1
KV-00057772	C#CCSc1nc2ccccc2c(=O)n1-c1ccc(F)cc1
KV-00057773	Cc1nc(S)nc(O)c1Cc1cccc(C(F)(F)F)c1
KV-00057774	Cc1ccc(-c2nc(C)cc(O)n2)cc1
KV-00057775	COc1ccc(OCC(O)CNC(C)C)cc1
KV-00057776	O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(Cl)cc1
KV-00057777	Cc1ccc(OC(=O)/C=C/c2cccs2)c([N+](=O)[O-])c1
KV-00057778	COc1ccc(CCn2c(=S)[nH]c3cc(C(F)(F)F)ccc32)cc1OC
KV-00057779	O=C(COc1ccccc1O)NCc1ccccc1Cl
KV-00057780	Cc1cccc(C)c1N=C1SCCS1
KV-00057781	Cc1sc2ccccc2c(=O)c1Cc1ccc(Cl)c(Cl)c1
KV-00057782	CC1CC(C)(C)CC2(CC(=O)N(c3ccc(Cl)cc3)C2=O)C1
KV-00057783	O=C1CC(c2ccccc2)N(c2ccc(Cl)cc2Cl)C(=S)N1
KV-00057784	O=C1CSCN1c1ccc(C(F)(F)F)cc1
KV-00057786	Nc1cccc(F)c1CNCC(O)COc1ccc(Cl)c(Cl)c1
KV-00057787	FC(F)(F)c1ccc2c(c1)[nH]c(=S)n2CCc1ccccc1
KV-00057788	O=C(/C=C/c1cccs1)Oc1c(Br)cc(Br)cc1Br
KV-00057789	O=C1NC(=S)S/C1=C/c1ccc(Sc2ccc(C(F)(F)F)cn2)c([N+](=O)[O-])c1
KV-00057790	Nc1ncnc(Nc2cc(C(F)(F)F)ccc2Cl)n1
KV-00057791	CC(Oc1ccc2ccccc2c1I)C(=O)O
KV-00057792	CCCCc1c(C)nc(SC)nc1O
KV-00057793	Cc1nnsc1-c1nnc(S)n1C1CC1
KV-00057794	O=C1Nc2ccc(Br)cc2/C1=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1
KV-00057795	CCOC(=O)N/N=C(\C)c1ccc(OC)cc1
KV-00057796	CCOC(=O)N/N=C(\C)c1ccc(C)cc1
KV-00057797	CCOC(=O)c1ccc2c(c1)nnn2C
KV-00057798	CC(C)(C)C(=O)Nc1ccncc1C(=O)O
KV-00057799	O=C(O)c1cscc1S(=O)(=O)c1ccc(Cl)cc1
KV-00057800	N#C[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1
KV-00057801	O=C(O)C1CC(=O)N(Cc2ccc(F)cc2)C1
KV-00057802	O=C1Nc2ccccc2-c2ccccc2N1
KV-00057803	COC(=O)C(C(=O)OC)=C1C2CC3CC(C2)CC1C3
KV-00057805	Cc1c(CC(=O)N(C)C)sc2ccccc12
KV-00057807	O=C(NC(=O)c1ccccc1Cl)Nc1ccc2c(c1)S(=O)(=O)C=C2
KV-00057808	CC(=O)c1c(C(=O)O)c(C)n(C2CC2)c1C
KV-00057809	Cc1c(-c2ccnn2S(C)(=O)=O)sc2ccccc12
KV-00057810	Cc1c(-c2ccnn2S(=O)(=O)c2ccccc2F)sc2ccccc12
KV-00057812	O=C(CSC1=NCCc2ccccc21)c1ccc(Cl)cc1
KV-00057813	CC(C)NC(=O)NNC(=O)c1csc(-c2cccnc2)n1
KV-00057814	Cc1c(C(=O)/C=C/N(C)C)sc2ccccc12
KV-00057815	CNC(=O)n1nccc1-c1sc2ccccc2c1C
KV-00057816	O=c1oc(-c2c(F)cccc2F)nn1-c1ccc(C(F)(F)F)cn1
KV-00057817	O=C(Nc1ccc(Cl)cc1Cl)c1cnc(Sc2ccccc2)cc1C(F)(F)F
KV-00057818	O=C(Nc1ccc(Cl)cc1)c1cnc(Sc2ccccc2)cc1C(F)(F)F
KV-00057819	O=C(N/C=C/c1cccs1)NCc1ccc(C(F)(F)F)cc1
KV-00057820	CCc1ccc2[nH]c(C(=O)NCc3cc(Cl)ccc3Cl)cc2c1
KV-00057821	CC(C)N(C(=O)NC(=O)c1ccc(F)cc1F)C(C)C
KV-00057822	S=C1NC(c2ccccc2)=CC(c2ccccc2)N1
KV-00057823	CCN(C(=O)c1cnc(NC)cc1C(F)(F)F)c1ccc(Cl)cc1
KV-00057824	O=C(Nc1cccc(C(F)(F)F)c1)Nc1csc(Cc2ccsc2)n1
KV-00057825	NC(=O)c1c(C(F)(F)F)cccc1C(F)(F)F
KV-00057826	Cc1ccc(C2N[C@@H](C(=O)O)C(C)(C)S2)cc1
KV-00057827	O=C(Nc1nc2c(s1)CCc1ccccc1-2)c1ccco1
KV-00057828	O=c1[nH]ncn2c1c(-c1ccccc1)c1cc([N+](=O)[O-])ccc12
KV-00057829	COc1cc2cc(OS(=O)(=O)c3ccc(C(C)C)cc3)nc(C)c2cc1OC
KV-00057830	CCCCCCCc1c(O)c2ccccc2[nH]c1=O
KV-00057831	CC(=O)c1c(C)cc(NC(C)(C)C)nc1NC(C)(C)C
KV-00057832	CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1
KV-00057833	Oc1c2c(nn1-c1ccccc1)CCSC2
KV-00057834	CNc1cc(C(F)(F)F)c(C(=O)Nc2ccc(Cl)cc2Cl)cn1
KV-00057835	CNc1nc2c(Cl)cc(Cl)cc2s1
KV-00057836	O=C(NCc1nnc2c(Cl)cc(C(F)(F)F)cn12)c1ccccc1
KV-00057837	O=C(NNc1ncccc1C(F)(F)F)c1cccc(C(F)(F)F)c1
KV-00057838	CC(C)C(=O)NNc1ncccc1C(F)(F)F
KV-00057839	c1ccc(Sc2c(-c3ccccc3)nc3sccn23)cc1
KV-00057840	Cc1ccc(N(C(=O)c2ccc(Cl)cc2)C2C=CS(=O)(=O)C2)cc1
KV-00057841	O=C(O)c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccc(C(=O)O)cc6)[nH]c5c4)ccc3[nH]2)cc1
KV-00057842	CN(C)/C=N/c1nnc(Sc2ccnc3cc(Cl)ccc23)s1
KV-00057843	Cc1cc(Nc2ccccc2C(=O)O)n(-c2c(Cl)cccc2Cl)n1
KV-00057844	CSc1nc2cccc(F)c2c(=O)n1-c1ccc(C)c(C)c1
KV-00057845	CC(C)=CC(=O)Nc1nnc(Sc2ccnc3cc(Cl)ccc23)s1
KV-00057846	OC1=C/C(=N\Nc2ccccc2)CCC1
KV-00057847	Cc1c(-c2ccnn2C(=O)Nc2ccccc2)sc2ccccc12
KV-00057848	Cc1c(-c2ccnn2C(=O)c2ccc(C(F)(F)F)cc2)sc2ccccc12
KV-00057849	C/C(=N\N=C(/C)c1ccccc1)c1ccccc1
KV-00057850	Oc1ncnc2c(Br)cc(Br)cc12
KV-00057851	COc1cc2cc(O)nc(C)c2cc1OC
KV-00057852	COC(=O)C(O)(NC(=O)c1ccccc1)C(F)(F)F
KV-00057853	COC(=O)c1[nH]c(C(=O)OC)c(O)c1O
KV-00057854	COc1cc(Br)c(/C=C(\C#N)C(=O)O)cc1OC
KV-00057855	O=C(COC(=O)c1cccc2cccc(I)c12)c1ccc(Br)cc1
KV-00057856	CC1(C)c2ccccc2-n2c1cc(O)c(Cc1ccccc1)c2=O
KV-00057857	c1ccc(Nc2ccc(-c3ccccc3)nn2)cc1
KV-00057858	CCN(C(=O)c1cnc(NC)cc1C(F)(F)F)c1ccc(Cl)cc1Cl
KV-00057859	Cc1cccc(C)c1NC(=O)c1cnc(NC2CCCCC2)cc1C(F)(F)F
KV-00057860	Cc1ccc(-c2nnnn2-c2ccccc2C(F)(F)F)cc1
KV-00057861	O=C(O)c1c(C(F)(F)F)ccnc1O
KV-00057862	CS/C(=C/C(=O)c1cccs1)Nc1ccccc1Cl
KV-00057863	CCOC(=O)C(=CNc1ccc2c(c1)CCN2C(C)=O)C(=O)OCC
KV-00057864	Cc1c(OCc2ccc(Cl)c(Cl)c2)ccc(-c2cc[nH]n2)c1O
KV-00057865	O=c1cc(O)c2c(=O)n(-c3ccccc3)c3ccccc3c2o1
KV-00057866	COc1ccc2c(O)c(Cc3ccccc3)c(=O)[nH]c2c1
KV-00057867	COc1ccc(CC2CCc3ncc(C)cc3C2)cc1
KV-00057868	CCOC(=O)/C(C#N)=C/Nc1ccc2c(c1)CCN2C(C)=O
KV-00057869	O=C(Nc1ccc(Cl)cc1)c1cccnc1OCC(F)(F)F
KV-00057870	COC(=O)c1cc2cc(Br)ccc2s1
KV-00057871	O=C(NCc1ccc(C(F)(F)F)cc1)c1cc2ccc3ccccc3c2s1
KV-00057872	Cc1cc(CO)cc(C)c1Br
KV-00057873	CCOC(=O)C(NC(C)=O)(N1CCCCC1)C(F)(F)F
KV-00057874	CC(=O)O[C@@H]1C(=O)c2ccccc2O[C@H]1c1ccccc1
KV-00057875	COc1ccc(OC)c([N+](=O)[O-])c1/C=C/[N+](=O)[O-]
KV-00057876	Fc1ccc(C2=Nn3c(nnc3-c3cc(Cl)cc(Cl)c3)SC2)cc1F
KV-00057877	O=c1[nH]c2ccccc2c(=O)n1CCNc1cccc(Cl)c1
KV-00057878	CC(=O)OC(C#N)[C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1OC(C)=O
KV-00057879	CCCNC(=O)NC(=O)c1cnccc1C(F)(F)F
KV-00057880	O=C1c2cccc3c(Sc4ccccc4)ccc(c23)C(=O)N1NCCO
KV-00057881	O=C1c2ccccc2C(=O)N1CNc1cccc(Cl)c1
KV-00057882	COc1ccc(OC)c(-c2cc(-c3ccccc3)nc(-c3cccc([N+](=O)[O-])c3)c2)c1
KV-00057884	COc1ccc(C(CC(=O)c2ccccc2)Sc2ccccc2C)cc1
KV-00057885	CCc1cccc(CC)c1N1C(N)=NC(N)=NC1(C)C
KV-00057886	CC(C)Oc1c(N2CCOCC2)c(=O)c1=O
KV-00057887	O=c1c2c(c1=O)Nc1cc(F)ccc1N2
KV-00057888	NC(=O)c1ccccc1Br
KV-00057889	CSC(=N\C#N)/N=c1/nc(SC)n(C)n1C
KV-00057890	CC1(C)N=C(N)N=C(N)N1c1ccccc1C(F)(F)F
KV-00057891	O=c1c2ccccc2nnn1-c1ccc(Br)cc1
KV-00057892	O=C(NC(=S)N1CCCC1)c1ccccc1
KV-00057893	CCOC(=O)c1ccc(NC(=S)Nc2ncccc2C)cc1
KV-00057894	CC(c1ccccc1)N1C(=O)CSC1=S
KV-00057895	CCSc1ccc2c3c(cccc13)C(=O)N(NCCO)C2=O
KV-00057896	O=C1c2cccc3c([N+](=O)[O-])ccc(c23)C(=O)N1NCCO
KV-00057897	O=C1OC(/C=C/c2ccccc2)=N/C1=C/c1ccccc1Cl
KV-00057898	COc1ccc(/C=C(\C#N)c2ccc([N+](=O)[O-])cc2)cc1[N+](=O)[O-]
KV-00057899	O=C1c2cccc3c([N+](=O)[O-])ccc(c23)C(=O)N1CCc1ccccn1
KV-00057900	O=C1c2cccc3c(SCCO)ccc(c23)C(=O)N1CCc1ccccn1
KV-00057901	Nc1ccccc1SC1CC(=O)N(c2ccc(Cl)cc2C(=O)c2ccccc2)C1=O
KV-00057902	Cc1cccnc1NC(=S)Nc1cccc(C(F)(F)F)c1
KV-00057903	Cc1cccc(C)c1Nc1nnc(S)s1
KV-00057904	O=c1c2ccccc2nnn1-c1ccc(Br)c(Cl)c1
KV-00057905	CC1(C)N=C(N)N=C(N)N1c1c(Cl)cccc1Cl
KV-00057906	FC(F)(F)c1ccc2nsnc2c1
KV-00057907	CCOC(=O)c1ccc2c(c1)Nc1c(c(=O)c1=O)N2
KV-00057908	CCOC(=O)[C@@H](N)CCSC
KV-00057909	CCc1nn(C)c2c(=O)c(=O)c2n(C)[nH]1
KV-00057910	CCOc1c(N2CCOCC2)c(=O)c1=O
KV-00057911	CCOC(=O)c1cncc(Br)c1
KV-00057912	Fc1ccccc1NC(=S)N/N=C/c1cccc2ccccc12
KV-00057913	O=C(NC(=S)N1CCCCC1)c1ccccc1
KV-00057914	Cc1ccc(Nc2nnc(S)s2)c(C)c1
KV-00057915	Cc1cccnc1NC(=S)Nc1ccccc1Cl
KV-00057916	Clc1ccc(NC2=NCCS2)cc1
KV-00057917	O=C1c2cccc3c(Sc4ccccc4)ccc(c23)C(=O)N1CCc1ccccn1
KV-00057918	O=C1c2cccc3c([N+](=O)[O-])ccc(c23)C(=O)N1Cc1ccco1
KV-00057919	CCOc1ccccc1/C=C1/N=C(/C=C/c2ccccc2)OC1=O
KV-00057920	O=C1OC(/C=C/c2ccccc2)=N/C1=C/c1ccc(Cl)cc1
KV-00057921	O=C1c2cccc3cccc(c23)C(=O)N1CCNCCN1C(=O)c2cccc3cccc(c23)C1=O
KV-00057922	O=C1c2cccc3c([N+](=O)[O-])ccc(c23)C(=O)N1CC1CCCO1
KV-00057923	CN(C)N1C(=O)c2cccc3c(Br)ccc(c23)C1=O
KV-00057924	Cc1ccc(N2C(=O)CC(Sc3ccccn3)C2=O)cc1
KV-00057925	CCC(=O)OCCC(=O)N1C=Cc2ccccc2C1C#N
KV-00057926	CCOc1ccccc1Nc1nnc(S)s1
KV-00057927	O=C(NC(=S)NCc1ccncc1)c1ccccc1
KV-00057928	O=C(NC(=S)NCCc1ccccn1)c1ccccc1
KV-00057929	CC1C(c2ccccc2)OCCN1C(=O)CCC(=O)N1CCOC(c2ccccc2)C1C
KV-00057930	O=c1c(NC2CCCCC2)c(NC2CCCCC2)c1=O
KV-00057931	CCOc1c(Nc2ccccc2O)c(=O)c1=O
KV-00057932	Cc1ccc2c(c1C)Nc1c(c(=O)c1=O)N2
KV-00057933	CCOC(=O)c1ccc(N)c(N)c1
KV-00057934	CC(C)c1ccc(/C=C2\Sc3ccccc3NC2=O)cc1
KV-00057935	COc1ccc(OC)c(NC2=NCCS2)c1
KV-00057936	C=CCN(CC=C)C(=S)NC(=O)c1ccccc1
KV-00057937	Sc1nnc(Nc2ccccc2Cl)s1
KV-00057938	O=C1CC(Sc2ccccn2)C(=O)N1c1ccccc1
KV-00057939	O=C1c2cccc3c(Br)ccc(c23)C(=O)N1CCc1ccccn1
KV-00057940	CC(O)CN1C(=O)c2cccc3cccc(c23)C1=O
KV-00057941	Nc1ccc(C(=O)/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)c2ccc(-c3ccccc3)cc2)cc1
KV-00057942	COc1ccc(/C=C2/N=C(/C=C/c3ccccc3)OC2=O)cc1
KV-00057943	O=C1OC(/C=C/c2ccccc2)=N/C1=C/c1cccc2ccccc12
KV-00057944	CC(=O)N(C(C)=O)c1ccc2c3c(cccc13)CC2
KV-00057945	CN(C)N1C(=O)c2cccc3cccc(c23)C1=O
KV-00057946	O=C(O)CN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
KV-00057947	O=C1CC(Sc2ccccn2)C(=O)N1c1ccc(Cl)cc1Br
KV-00057948	CC(=O)Nc1ccc(/C=C(\C#N)C(N)=O)cc1
KV-00057949	O=C1OC(c2ccccc2)=N/C1=C/c1cccs1
KV-00057950	CCO/C(C)=C1/SC(=S)NC1=O
KV-00057951	COc1ccc(OC)c(NC(=S)NCCO)c1
KV-00057952	O=C1Nc2ccccc2S/C1=C/c1ccccc1
KV-00057953	O=c1c(Nc2ccccc2)c(Nc2ccccc2)c1=O
KV-00057954	Cc1ccc2c(c1)Nc1c(c(=O)c1=O)N2
KV-00057955	Cc1c(Br)cc2nsnc2c1C
KV-00057956	Cc1cc(C)c(N2C(N)=NC(N)=NC2(C)C)c(C)c1
KV-00057957	COc1ccc(C(=O)CC(Sc2ccccc2)c2ccc(C(C)C)cc2)cc1
KV-00057958	OCCNC(=S)NC1CC2C=CC1C2
KV-00057959	O=[N+]([O-])c1cccc(-c2cc(-c3cccs3)cc(-c3ccccc3)n2)c1
KV-00057960	CC(C)c1ccc(N2C=Nc3ccc(C(C)C)cc3C2)cc1
KV-00057961	O=C1c2cccc3c(Sc4ccccc4)ccc(c23)C(=O)N1Cc1ccccc1
KV-00057962	CN(C)N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
KV-00057963	O=C1c2cccc3cccc(c23)C(=O)N1NCCO
KV-00057964	COc1cc(C2=N/C(=C/C=C/c3ccccc3)C(=O)O2)cc(OC)c1OC
KV-00057965	O=C1OC(c2ccc(Cl)cc2)=N/C1=C/c1cccc([N+](=O)[O-])c1
KV-00057966	CSc1nc2cc(-c3ccc(Cl)cc3)nn2c(C)c1C(C)=O
KV-00057967	Cn1ccnc1S(=O)(=O)/C(C#N)=C/c1ccc2c(c1)OCO2
KV-00057968	N#C/C(=N\Nc1ccc(F)cc1F)C(=O)C1CC1
KV-00057969	CC(C)(C)S(=O)(=O)C/C(N)=N/OC(=O)Nc1ccccc1
KV-00057970	CC(C)(C)S(=O)(=O)/C(C#N)=C/Nc1ccc(Cl)cn1
KV-00057971	CC(C)S(=O)(=O)C/C(N)=N/OC(=O)Nc1ccccc1
KV-00057972	CC(C)S(=O)(=O)c1csc(C(=O)N/N=C/C(C)(C)C)c1-n1cccc1
KV-00057973	N/C(CS(=O)(=O)c1cccs1)=N\OC(=O)Nc1ccccc1
KV-00057974	CC(C)(C)S(=O)(=O)C/C(N)=N/OS(=O)(=O)c1ccccc1C(F)(F)F
KV-00057975	Cc1nccc(-c2cccc(N/N=C(\C#N)S(=O)(=O)c3ccccn3)c2)n1
KV-00057976	CCCS(=O)(=O)C/C(N)=N/OC(=O)c1ccccc1Cl
KV-00057977	Cc1ccc(CS(=O)(=O)c2cccs2)cc1
KV-00057978	Cc1nccc(-c2cccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2)n1
KV-00057979	N#C/C(=N\Nc1cccc(F)c1)C(=O)C1CC1
KV-00057980	Cn1ccnc1S(=O)(=O)/C(C#N)=C/c1ccc(C(F)(F)F)cc1
KV-00057981	CC(C)=NOC(=O)c1scc(S(C)(=O)=O)c1Cl
KV-00057982	O=C(CS(=O)(=O)c1ccc(Cl)cc1)NO
KV-00057983	Cn1cc(Br)c(-c2cccc(NS(=O)(=O)c3ccc(Cl)cc3)c2)n1
KV-00057984	Cn1cc(Br)c(-c2cccc(NC(=O)c3ccccc3Cl)c2)n1
KV-00057985	Cc1ncc(S(=O)(=O)C(C)(C)C)c(N)n1
KV-00057986	CSc1nc2cc(C(C)(C)C)nn2c(N)c1S(=O)(=O)c1ccc(Cl)cc1
KV-00057987	COC(=O)c1sc(SC)c(-c2ccn(S(=O)(=O)c3ccc(Cl)cc3)n2)c1C
KV-00057988	CC(C)S(=O)(=O)c1csc(C(=O)OCC(=O)c2ccc(Cl)cc2)c1N
KV-00057989	CC(C)S(=O)(=O)c1cscc1NS(=O)(=O)c1ccc(Cl)cc1
KV-00057990	Cc1ccc(N/N=C(/C#N)C(=O)C2CC2)cc1
KV-00057991	Cc1nccc(-c2cccc(NS(=O)(=O)c3ccccc3C(F)(F)F)c2)n1
KV-00057992	Clc1cccc(Cl)c1CSc1cccs1
KV-00057993	CC(C)S(=O)(=O)C/C(N)=N/OC(=O)c1cc(Cl)cc(Cl)c1
KV-00057994	Cc1nccc(-c2cccc(N/N=C(\C#N)S(=O)(=O)c3ccccc3)c2)n1
KV-00057995	CC(C)(C)S(=O)(=O)C/C(N)=N/OS(=O)(=O)c1ccc(Cl)c(Cl)c1
KV-00057996	N#C/C(=N\Nc1ccc(C(F)(F)F)cc1)S(=O)(=O)c1cccs1
KV-00057997	N#C/C(=N\Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)S(=O)(=O)c1cccs1
KV-00057998	CCCCNC(=O)O/N=C(\N)CS(=O)(=O)C(C)(C)C
KV-00057999	O=S(=O)(Cc1ccc(Cl)cc1)c1cccs1
KV-00058000	CCCS(=O)(=O)C/C(N)=N/OC(=O)c1ccc(Cl)cc1
KV-00058001	N#C/C(=C\Nc1ccc(Cl)cn1)S(=O)(=O)c1ccc(Cl)cc1
KV-00058002	CC(C)(C)C(=O)/C(C#N)=C/Nc1ccc(Cl)cn1
KV-00058003	N#C/C(=N\Nc1ccccc1)C(=O)C1CC1
KV-00058004	CCOC(=O)C(=CNc1cc(C)nn1C)C(=O)OCC
KV-00058005	CSc1scc(-c2ccc(Cl)cc2)c1CNC(=O)Nc1ccccc1
KV-00058006	CSc1nn2c(C)cc(C)nc2c1C#N
KV-00058007	CSc1nc2cc(-c3ccc(Cl)cc3)nn2c(N)c1S(=O)(=O)c1ccc(Cl)cc1
KV-00058008	Cc1c(S(=O)(=O)c2ccc(Cl)cc2)cnc2cc(C(C)(C)C)nn12
KV-00058009	Cc1c(S(=O)(=O)c2ccc(Cl)cc2)cnc2cc(C3CC3)nn12
KV-00058010	CS(=O)(=O)c1scc(-c2ccc(Cl)cc2)c1C#N
KV-00058011	CC(C)NC(=O)c1scc(S(C)(=O)=O)c1Cl
KV-00058012	CC(C)(C)S(=O)(=O)/C(C#N)=C/c1ccsc1
KV-00058013	Cn1ccnc1S(=O)(=O)/C(C#N)=C/c1ccccc1Cl
KV-00058015	N#C/C(=C\Nc1ccc(Cl)cn1)S(=O)(=O)c1ccccc1
KV-00058016	Cc1cc(C(F)(F)F)n2nc(-c3ccccc3)cc2n1
KV-00058017	O=S(=O)(Cc1ccc(Cl)c(Cl)c1)c1cccs1
KV-00058018	O=[N+]([O-])c1ccc(CSc2cccs2)cc1
KV-00058019	CC(C)(C)c1ccc(C(=O)O/N=C(\N)CS(=O)(=O)C(C)(C)C)cc1
KV-00058020	Cc1cc(C(F)(F)F)n2nc(-c3ccc(C(C)(C)C)cc3)cc2n1
KV-00058021	CCCS(=O)(=O)C/C(N)=N/OS(=O)(=O)c1ccc(F)cc1F
KV-00058022	N#C/C(=C\c1cccs1)S(=O)(=O)c1cccs1
KV-00058023	Clc1ccc(CSc2cccs2)cc1
KV-00058024	O=S(=O)(Cc1cccc(Cl)c1)c1cccs1
KV-00058025	Cn1cncc1S(=O)(=O)/C(C#N)=C/c1ccccc1Sc1ccc(Cl)cc1
KV-00058026	N#C/C(=C\Nc1ccc(Cl)cn1)S(=O)(=O)c1ccccn1
KV-00058027	CCOC(=O)c1cnc2c(c(C)nn2C)c1Sc1cccc(Cl)c1
KV-00058028	CC(C)S(=O)(=O)c1csc(C(=O)N/N=C/c2ccccc2)c1-n1cccc1
KV-00058029	CC(C)S(=O)(=O)c1cscc1NC(=O)c1ccc(Cl)cc1
KV-00058030	CSc1nc2cc(-c3ccc(Cl)cc3)nn2c(N)c1C#N
KV-00058031	CS(=O)(=O)c1scc(-c2ccccc2)c1C#N
KV-00058032	Cc1cc2ncc(S(=O)(=O)c3ccc(Cl)cc3)c(C)n2n1
KV-00058033	COC(=O)c1scc(S(C)(=O)=O)c1/N=C/N(C)C
KV-00058034	CSc1nc(N)nc(-c2ccccc2Cl)c1C#N
KV-00058035	CC(C)(C)S(=O)(=O)C/C(N)=N/OC(=O)c1ccc(Cl)cc1
KV-00058036	CC(C)S(=O)(=O)c1csc(C(=O)O)c1N
KV-00058037	CC(C)S(=O)(=O)c1csc(C(=O)OCC(=O)C(C)(C)C)c1N
KV-00058038	CCOC(=O)c1cnc2c(c(C)nn2C)c1Sc1ccc(Cl)cc1
KV-00058039	CSc1scc(-c2cccs2)c1CNC(=O)c1ccccc1Cl
KV-00058040	N#C/C(=C\c1ccccc1Sc1ccc(Cl)cc1)S(=O)(=O)c1ccc(Cl)cc1
KV-00058041	FC(F)(F)c1cc(C(F)(F)F)n2nc(-c3ccc(Cl)cc3)cc2n1
KV-00058042	CC(C)S(=O)(=O)C/C(N)=N/OC(=O)Nc1ccc(Cl)cc1
KV-00058043	CN(C)c1ccc(/C=C(\C#N)S(=O)(=O)c2cccs2)cc1
KV-00058044	CC(C)S(=O)(=O)C/C(N)=N/OS(=O)(=O)c1ccc(Cl)cc1
KV-00058045	N#C/C(=C\c1c(Cl)cccc1Cl)S(=O)(=O)c1cccs1
KV-00058046	CCCS(=O)(=O)C/C(N)=N/OC(=O)Nc1ccc(Cl)cc1
KV-00058047	Cc1nccc(-c2cccc(NC(=O)Nc3ccccc3)c2)n1
KV-00058048	N#C/C(=C\c1ccccc1Sc1ccc(Cl)cc1)S(=O)(=O)c1ccccn1
KV-00058049	N#C/C(=N\Nc1ccc(C(F)(F)F)cc1)C(=O)C1CC1
KV-00058050	CC(C)S(=O)(=O)c1cscc1NC(=O)c1ccccc1Cl
KV-00058051	CCOC(=O)c1c[nH]c2cc(C)nn2c1=O
KV-00058052	COC(=O)c1sc(SC)c(-c2ccn(S(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)c1C
KV-00058053	CSc1nc2cc(C)nn2c(N)c1C#N
KV-00058054	COc1ccc(-c2nc(N)nc(SC)c2C#N)cc1
KV-00058055	CSc1scc(-c2cccs2)c1C#N
KV-00058056	CC1(C)O[C@H]2O[C@H](C(O)COC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2O1
KV-00058057	CC(=O)/C(=C\Nc1ccccc1O)c1nnnn1-c1ccccc1
KV-00058058	CCOC(=O)C(Sc1nc(-c2ccc(Cl)cc2)n[nH]1)C(C)=O
KV-00058059	Cc1ccc2[nH]c(S/C=C/C(=O)c3cccc(Br)c3)nc2c1
KV-00058060	c1ccc(-c2nnc(N3CCOCC3)c(-c3ccccc3)c2-c2ccccc2)cc1
