size smiles rges sa qed rges qed sa max_or_val 
25 Cc1c(C#N)c(Cl)c2c(c1O)c(=O)[nH]n2C(=O)c1ccc(F)cc1Cl 3.308008461606055 0.7686992439456747 0.6764577686070373 3.368732742692905 0.6764577686070373 0.7686992439456747 0
25 C=Cc1c(F)ccc(C(=O)n2[nH]c(=O)c3c(ON)ccc(Cl)c32)c1Cl 2.5730359024003473 0.7439936283584525 0.6801332620266257 2.966215425043414 0.6801332620266257 0.7439936283584525 0
25 Cc1cc(C(=O)n2[nH]c(=O)c3c(O)c(C=O)cc(Cl)c32)c(Cl)cc1F 3.675246132429231 0.7685208283314382 0.6646748510909943 2.4960060889125124 0.6646748510909943 0.7685208283314382 0
25 CNOc1ccc(Cl)c2c1c(=O)[nH]n2C(=O)c1c(C)cc(F)cc1Cl 1.9226605395345056 0.748392723381077 0.6799837408657965 2.6537310070672646 0.6799837408657965 0.748392723381077 0
25 C=Cc1c(F)ccc(C(=O)n2[nH]c(=O)c3c(O)cc(C)c(Cl)c32)c1Cl 2.866520389685736 0.7522083139801179 0.7013714650053707 1.6959779016055243 0.7013714650053707 0.7522083139801179 0
26 CCc1cc(F)cc(Cl)c1C(=O)n1[nH]c(=O)c2c(O)cc(C=O)c(Cl)c21 2.717919400350353 0.7437642936004968 0.6616742710168813 2.506223208944295 0.6616742710168813 0.7437642936004968 0
25 CCc1cc(OC)c2c(=O)[nH]n(C(=O)c3ccc(F)cc3Cl)c2c1Cl 0.8156357957221105 0.797829827453475 0.7428131899366014 0.9739660973169965 0.7428131899366014 0.797829827453475 0
23 Cc1cc(O)c2c(=O)[nH]n(C(=O)c3ccc(F)cc3Cl)c2c1Cl 2.5486498950468546 0.7977141084895353 0.7018873906320822 2.3810011030144835 0.7018873906320822 0.7977141084895353 0
26 Cc1c(C)c(C(=O)n2[nH]c(=O)c3c(O)ccc(Cl)c32)c(Cl)c(C#N)c1F 2.3949909625074643 0.7401319890934095 0.6582018134881171 5.332475596546795 0.6582018134881171 0.7401319890934095 0
26 CCc1cc(F)cc(Cl)c1C(=O)n1[nH]c(=O)c2c(O)cc(CC)c(Cl)c21 2.110059846111896 0.7582946232708263 0.6924037549438241 2.110059846111896 0.6924037549438241 0.7582946232708263 0
26 C=Cc1cc(O)c2c(=O)[nH]n(C(=O)c3c(Cl)cc(F)cc3CC)c2c1Cl 2.338704317432055 0.7387829749191782 0.6915526052358405 2.593210199545944 0.6915526052358405 0.7387829749191782 0
25 CC=Cc1cc(F)cc(Cl)c1C(=O)n1[nH]c(=O)c2c(O)ccc(Cl)c21 4.6170309425417955 0.758742723381077 0.6987245686861683 4.128091248382469 0.6987245686861683 0.758742723381077 0
26 COc1ccc(Cl)c2c1c(=O)[nH]n2C(=O)c1c(Cl)cc(F)c(C=O)c1C 3.956359996886188 0.7611559419521452 0.6853338533706048 3.315773826540274 0.6853338533706048 0.7611559419521452 0
24 Cc1cc(F)c(C)c(Cl)c1C(=O)n1[nH]c(=O)c2c(O)ccc(Cl)c21 5.23946497434175 0.7652963284028185 0.6855243449006062 5.10542213751171 0.6855243449006062 0.7652963284028185 0
26 C=Cc1c(F)cc(Cl)c(C(=O)n2[nH]c(=O)c3c(OC)ccc(Cl)c32)c1C 3.445962058574537 0.7566535243697277 0.7141105587542934 3.167519627163317 0.7141105587542934 0.7566535243697277 0
25 CCc1c(C)c(F)cc(Cl)c1C(=O)n1[nH]c(=O)c2c(O)ccc(Cl)c21 3.476531875407267 0.7611256503750662 0.7015259737975307 2.8574388235586845 0.7015259737975307 0.7611256503750662 0
25 Cc1cc(F)cc(Cl)c1C(=O)n1[nH]c(=O)c2c(O)c(C)c(C)c(Cl)c21 4.258954102234044 0.7658514166485938 0.664684781845557 0.9447142345237305 0.664684781845557 0.7658514166485938 0
26 Cc1cc(C(=O)n2[nH]c(=O)c3c(ON(C)C)ccc(Cl)c32)c(Cl)cc1F 0.9739660973169965 0.7647906672268703 0.6847494821466252 1.1171778571870128 0.6847494821466252 0.7647906672268703 0
26 COc1cc(C#N)c(Cl)c2c1c(=O)[nH]n2C(=O)c1cc(C)c(F)cc1Cl 0.9739660973169965 0.7745201177763208 0.7188796582327813 0.9020194930272397 0.7188796582327813 0.7745201177763208 0
26 COc1ccc(Cl)c2c1c(=O)[nH]n2C(=O)c1c(C)c(C)c(F)c(C)c1Cl 2.8901732816588743 0.764652836362083 0.6974665148064932 3.5322438794441564 0.6974665148064932 0.764652836362083 0
26 CC=Cc1c(F)ccc(C(=O)n2[nH]c(=O)c3c(OC)ccc(Cl)c32)c1Cl 2.755646269826797 0.7715560348170266 0.7101722583249652 3.375889810585144 0.7101722583249652 0.7715560348170266 0
23 Cc1c(F)ccc(C(=O)n2[nH]c(=O)c3c(O)ccc(Cl)c32)c1Cl 3.813459173009238 0.7874835873977241 0.7018873906320822 2.2723525361159407 0.7018873906320822 0.7874835873977241 0
25 C=C(C)c1cc(F)cc(Cl)c1C(=O)n1[nH]c(=O)c2c(O)ccc(Cl)c21 2.888728165726829 0.7599848926253532 0.6987245686861683 2.2862716148410644 0.6987245686861683 0.7599848926253532 0
26 CCc1c(C)c(F)c(C)c(Cl)c1C(=O)n1[nH]c(=O)c2c(O)ccc(Cl)c21 3.2248035690635506 0.7439230704757953 0.6753701538530971 3.6316602096233748 0.6753701538530971 0.7439230704757953 0
26 CCc1c(C)c(C(=O)n2[nH]c(=O)c3c(O)ccc(Cl)c32)c(Cl)c(C)c1F 4.959753561430224 0.7463556234300874 0.6753701538530972 3.8715282435183873 0.6753701538530972 0.7463556234300874 0
25 Cc1cc(O)c2c(=O)[nH]n(C(=O)c3c(Cl)cc(F)cc3C=O)c2c1Cl 2.4648933403897018 0.7508129064026208 0.6646748510909943 3.4334592761656326 0.6646748510909943 0.7508129064026208 0
26 CCc1cc(C(=O)n2[nH]c(=O)c3c(O)ccc(Cl)c32)c(Cl)c(C#N)c1F 1.9760640168546313 0.7489462716224747 0.6939050797077839 0.22001565459500583 0.6939050797077839 0.7489462716224747 0
25 COc1cc(C)c(Cl)c2c1c(=O)[nH]n2C(=O)c1c(C)cc(F)cc1Cl 2.1203772466681396 0.7820953403865472 0.7252037030232757 1.2495414932041529 0.7252037030232757 0.7820953403865472 0
26 CCc1cc(C(=O)n2[nH]c(=O)c3c(OC)ccc(Cl)c32)c(Cl)c(C)c1F 2.7076019997941096 0.7729071507433538 0.7151955439594411 2.1223876777651793 0.7151955439594411 0.7729071507433538 0
26 CCc1cc(OC)c2c(=O)[nH]n(C(=O)c3c(C)cc(F)cc3Cl)c2c1Cl 1.2495414932041529 0.7746245133807165 0.7151955439594411 1.2495414932041529 0.7151955439594411 0.7746245133807165 0
26 COc1ccc(Cl)c2c1c(=O)[nH]n2C(=O)c1c(Cl)cc(F)c(C)c1C=O 2.3736525362864733 0.7604071507433541 0.6853338533706048 4.351616898529238 0.6853338533706048 0.7604071507433541 0
25 C=Cc1cc(F)cc(Cl)c1C(=O)n1[nH]c(=O)c2c(OC)ccc(Cl)c21 3.2046661667078995 0.7702035831095837 0.7426687224711034 3.619235448640803 0.7426687224711034 0.7702035831095837 0
25 Cc1cc(F)c(C)c(Cl)c1C(=O)n1[nH]c(=O)c2c(O)cc(C)c(Cl)c21 3.8642570770380478 0.7517360320332092 0.6646847818455571 3.1301192872112065 0.6646847818455571 0.7517360320332092 0
25 CC(=O)c1c(F)ccc(C(=O)n2[nH]c(=O)c3c(O)ccc(Cl)c32)c1Cl 2.3097764750417236 0.7828037215576149 0.6640974849290838 2.783173419129161 0.6640974849290838 0.7828037215576149 0
26 C=Cc1c(C#N)c(F)cc(Cl)c1C(=O)n1[nH]c(=O)c2c(O)ccc(Cl)c21 3.4699085039212516 0.7355937441499473 0.6951075555759653 2.882680676015311 0.6951075555759653 0.7355937441499473 0
25 C=Cc1cc(C(=O)n2[nH]c(=O)c3c(O)cc(C)c(Cl)c32)c(Cl)cc1F 3.7036155569391203 0.7570305872292568 0.7013714650053707 3.356095892797911 0.7013714650053707 0.7570305872292568 0
26 C=Cc1cc(O)c2c(=O)[nH]n(C(=O)c3cc(C#N)c(F)cc3Cl)c2c1Cl 2.725904885959504 0.7432737441499473 0.6951075555759656 2.825818114373104 0.6951075555759656 0.7432737441499473 0
26 C=Cc1cc(OC)c2c(=O)[nH]n(C(=O)c3ccc(F)c(C)c3Cl)c2c1Cl 1.7938818808734425 0.7556702276664308 0.7141105587542935 1.8181842791613692 0.7141105587542935 0.7556702276664308 0
26 C=Cc1cc(OC)c2c(=O)[nH]n(C(=O)c3c(C)cc(F)cc3Cl)c2c1Cl 2.9822241657876845 0.7555522056884089 0.7141105587542935 2.4375824264601773 0.7141105587542935 0.7555522056884089 0
23 Cc1cc(C(=O)n2[nH]c(=O)c3c(O)ccc(Cl)c32)c(Cl)cc1F 4.678654727537891 0.800171180449833 0.7018873906320822 3.1940851374873875 0.7018873906320822 0.800171180449833 0
26 CCC(=O)c1c(F)ccc(C(=O)n2[nH]c(=O)c3c(O)ccc(Cl)c32)c1Cl 2.144981063824321 0.7765759419521451 0.6586748393739601 2.4612971989888335 0.6586748393739601 0.7765759419521451 0
25 Cc1cc(Cl)c2c(c1ON)c(=O)[nH]n2C(=O)c1ccc(F)c(C)c1Cl 2.442344004463197 0.7539672117987172 0.6635731890255278 1.9359639353412188 0.6635731890255278 0.7539672117987172 0
25 Cc1cc(Cl)c2c(c1O)c(=O)[nH]n2C(=O)c1c(Cl)cc(F)cc1C#N 2.292815242355809 0.7575444793073279 0.6764577686070373 2.890353246635563 0.6764577686070373 0.7575444793073279 0
26 CCc1cc(Cl)c2c(c1O)c(=O)[nH]n2C(=O)c1cc(C)c(F)c(C)c1Cl 1.2495414932041529 0.7563841630064531 0.675370153853097 1.239224092647909 0.675370153853097 0.7563841630064531 0
25 COc1ccc(Cl)c2c1c(=O)[nH]n2C(=O)c1c(Cl)cc(F)cc1C#N 1.4512712952679285 0.7780587867294931 0.7387793055525974 1.0651752631699796 0.7387793055525974 0.7780587867294931 0
26 COc1ccc(Cl)c2c1c(=O)[nH]n2C(=O)c1c(C=O)cc(F)c(C)c1Cl 1.8604285214002485 0.7580163815125847 0.685333853370605 1.0676497166057903 0.685333853370605 0.7580163815125847 0
26 C=Cc1c(C)c(F)cc(Cl)c1C(=O)n1[nH]c(=O)c2c(OC)ccc(Cl)c21 3.347414920878211 0.7559047331609363 0.7141105587542934 1.6212401855367924 0.7141105587542934 0.7559047331609363 0
