ID,Z_RGES
Z1252512903,-1.720248596294833
Z667325094,-1.720248596294833
Z220415220,-1.720093611204021
Z3077815699,-1.7199109873998153
Z238657094,-1.7197686326569712
Z56904749,-1.7194587632752971
Z56672136,-1.7194587632752971
Z237461384,-1.7194587632752971
Z735557254,-1.7192548063305229
Z1430294105,-1.7188085638450268
Z1907462289,-1.718779925673295
Z3876013237,-1.718779925673295
Z930971934,-1.7186575508148194
Z2998042414,-1.7185684946393858
Z740302738,-1.7181840783577234
Z319328020,-1.7181840783577234
Z2788448047,-1.718015379913203
Z2663999624,-1.717754596370471
Z31922599,-1.717754596370471
Z2956944452,-1.717463212754752
Z982081960,-1.717463212754752
Z105442886,-1.717463212754752
Z324622948,-1.717463212754752
Z215361998,-1.717463212754752
Z4034633290,-1.717463212754752
Z109934172,-1.717463212754752
Z383609402,-1.717463212754752
Z1728511161,-1.717463212754752
Z1337181268,-1.717463212754752
Z71389084,-1.717463212754752
Z26504319,-1.717463212754752
Z90738445,-1.717463212754752
Z2189154191,-1.717463212754752
Z2226563640,-1.717463212754752
Z236614408,-1.717463212754752
Z1883280634,-1.7173312721104104
Z956018622,-1.7172350985113898
Z104342656,-1.7172350985113898
Z3463215137,-1.7172350985113898
Z3063546091,-1.7172350985113898
Z2298304348,-1.7172350985113898
Z786105556,-1.7172350985113898
Z56828350,-1.717017128344399
Z31229493,-1.717017128344399
Z52098049,-1.7170029013889772
Z1480758187,-1.7166666406441322
Z2976354090,-1.7164628942276294
Z1170284426,-1.7164628942276294
Z1139274521,-1.7161762932295055
Z169853198,-1.7161762932295055
Z1272784472,-1.716014682695574
Z1699523616,-1.716014682695574
Z1116425400,-1.7160078224516462
Z1443606123,-1.7160078224516462
Z2188341338,-1.7160078224516462
Z56794243,-1.7160078224516462
Z608467570,-1.7160078224516462
Z1159119197,-1.7155446464681297
Z1718542882,-1.7154609463834922
Z1919521722,-1.7153160694562852
Z2697619056,-1.7151656576273486
Z2506610024,-1.7151656576273486
Z2752945552,-1.7151656576273486
Z751913074,-1.7150763161726368
Z979897310,-1.7147903326430356
Z1317592148,-1.7141834525594328
Z1440001266,-1.7139713195672814
Z666279212,-1.7139713195672814
Z134440964,-1.7139713195672814
Z131199542,-1.7139713195672814
Z1449775862,-1.7139713195672814
Z839960738,-1.7139713195672814
Z4122876385,-1.7139713195672814
Z2146549738,-1.7139713195672814
Z29962609,-1.7139713195672814
Z2017216536,-1.7139713195672814
Z1498060929,-1.7139713195672814
Z228165966,-1.7139713195672814
Z2142706615,-1.7137697778132621
Z98333556,-1.7137697778132621
Z2723067619,-1.7136441319257214
Z3672414195,-1.713326663068107
Z961141472,-1.7129215644265483
Z2976161953,-1.7122036931000322
Z2111596389,-1.7117826428676528
Z1935338342,-1.7116867839341088
Z2301756027,-1.7116867839341088
Z1694156529,-1.7116867839341088
Z85920785,-1.7116867839341088
Z1000024,-1.7116867839341088
Z30000617,-1.7116867839341088
Z1822540470,-1.7116867839341088
Z1166177841,-1.7114724312075131
Z223857230,-1.7109878573816442
Z44375965,-1.7108830701792692
Z1796699570,-1.7105873341396154
Z1268644247,-1.7105873341396154
Z1540400495,-1.7104716884159328
Z2900717236,-1.7104106893450486
Z2607201153,-1.7104106893450486
Z1336479348,-1.7104106893450486
Z1624953000,-1.7104099593511601
Z1271336008,-1.7103210813129
Z1874144590,-1.7101279744200384
Z2721053033,-1.71008623884852
Z28172647,-1.709960449690254
Z2996941039,-1.7093410079367546
Z318188792,-1.7093359770734764
Z857723438,-1.7093359770734764
Z1673596777,-1.7093359770734764
Z3977567528,-1.7093359770734764
Z56787253,-1.7090892696895066
Z287286890,-1.7090892696895066
Z31250284,-1.7090892696895066
Z49570669,-1.7090892696895066
Z285574374,-1.7090892696895066
Z1171684690,-1.708915835294973
Z2467073862,-1.708915835294973
Z2752914906,-1.708915835294973
Z1154419775,-1.708915835294973
Z1272149163,-1.7086773285433727
Z370715140,-1.7083356253171469
Z2616819502,-1.7082448964105441
Z3290588449,-1.7082448964105441
Z2959530991,-1.7078678659903774
Z30782863,-1.7077997022543077
Z1127661793,-1.7075191225301969
Z33547111,-1.7072248368195264
Z56804774,-1.7071596963494167
Z1514563953,-1.707064045255533
Z1744280302,-1.7068330736991904
Z2975186624,-1.706759110896592
Z56768559,-1.7066651842405216
Z1541974636,-1.7065872107640556
Z362667970,-1.7065872107640556
Z2219209322,-1.7065872107640556
Z369064788,-1.7065872107640556
Z29046626,-1.7065872107640556
Z1103038352,-1.7065872107640556
Z1828017420,-1.7065872107640556
Z56765407,-1.7065319746047143
Z785201514,-1.7065319746047143
Z1787614246,-1.706272100554143
Z2318980370,-1.706272100554143
Z2977521722,-1.7061869631514177
Z3139645549,-1.7061869631514177
Z27328216,-1.7061839372104335
Z56791631,-1.7061363110992522
Z56782310,-1.7061363110992522
Z874045464,-1.7060354467290009
Z1313285563,-1.7059491290853417
Z1558914857,-1.7059491290853417
Z990857928,-1.7059491290853417
Z1545300636,-1.7059491290853417
Z2617075689,-1.7059491290853417
Z1899010848,-1.7059491290853417
Z56894217,-1.7059491290853417
Z225165378,-1.7059491290853417
Z1846162208,-1.7059491290853417
Z30520579,-1.7059491290853417
Z57382838,-1.7059491290853417
Z56767780,-1.7059491290853417
Z1177915967,-1.7059491290853417
Z2267354576,-1.7059491290853417
Z30253951,-1.7059491290853417
Z2786186653,-1.7059491290853417
Z1027881860,-1.7059491290853417
Z730877206,-1.7059491290853417
Z64378847,-1.7058584258079723
Z2195392610,-1.7055049502680353
Z1348636923,-1.7054390060978357
Z359470076,-1.7053342736783301
Z2506451058,-1.7053342736783301
Z167023186,-1.7053011960632067
Z3216014891,-1.7047099788504907
Z30749364,-1.7047099788504907
Z3950742287,-1.7047099788504907
Z2212515994,-1.7047099788504907
Z1907513107,-1.7047099788504907
Z645339606,-1.7047099788504907
Z1582336282,-1.7047099788504907
Z336078916,-1.7047099788504907
Z1975598103,-1.7047099788504907
Z1509674874,-1.7047099788504907
Z2900717381,-1.7047099788504907
Z509911488,-1.7047099788504907
Z1783718907,-1.7047099788504907
Z840552578,-1.7047099788504907
Z960437624,-1.7047099788504907
Z1820655536,-1.7047099788504907
Z2065935834,-1.7047099788504907
Z1020850506,-1.7042655172894565
Z356133130,-1.70392830499162
Z1723428204,-1.703802945633412
Z1444206885,-1.703553782025292
Z275023782,-1.7035021247670499
Z2983663227,-1.7035021247670499
Z444969638,-1.7033625561422807
Z319672954,-1.7033500444070286
Z270226790,-1.7033500444070286
Z1329097881,-1.7033500444070286
Z1701385809,-1.7033500444070286
Z1571797901,-1.703231632843
Z1128075021,-1.703231632843
Z1470517314,-1.703231632843
Z90803946,-1.703231632843
Z57161477,-1.7029430968645642
Z1652303957,-1.7026651735741791
Z1506060499,-1.7025701996408023
Z963810206,-1.7025701996408023
Z2663132041,-1.7025701996408023
Z2709040564,-1.7025701996408023
Z1779304576,-1.7022184405198728
Z1170281875,-1.7020215587243852
Z17114958,-1.7019865916551304
Z2285176456,-1.7019836710425338
Z1672680244,-1.7019836710425338
Z1552599804,-1.7019836710425338
Z2841902802,-1.7019836710425338
Z1778725370,-1.7019836710425338
Z432738710,-1.7019836710425338
Z57052170,-1.7017528523182792
Z220418758,-1.7015303475848285
Z1702810155,-1.7014540270389351
Z1160652167,-1.7013496450056924
Z1336872829,-1.7011160379953356
Z1171892126,-1.7011160379953356
Z1951648405,-1.7010872738324965
Z425448852,-1.7010872738324965
Z359461418,-1.7010872738324965
Z2912897852,-1.7009157739487213
Z2698235212,-1.7009157739487213
Z335508788,-1.7009157739487213
Z196392522,-1.7009157739487213
Z3669925051,-1.7009157739487213
Z1129911616,-1.7005478726258527
Z1770511626,-1.7004045380938728
Z1270411956,-1.7004045380938728
Z1101719342,-1.7004045380938728
Z165183384,-1.7001631146487282
Z2591235513,-1.7001631146487282
Z1653023822,-1.7001631146487282
Z67725587,-1.7001631146487282
Z2142926632,-1.7001631146487282
Z2713344470,-1.7001631146487282
Z1695788728,-1.7001631146487282
Z281091014,-1.7001631146487282
Z646454058,-1.7001631146487282
Z3689321926,-1.7001631146487282
Z431680846,-1.7001631146487282
Z2734711524,-1.7001631146487282
Z2936910649,-1.7000598790427337
Z20244662,-1.6998269422348251
Z1919100514,-1.6995145804076848
Z2346747795,-1.6994990534263332
Z2968034188,-1.6994082678952573
Z17288911,-1.6986057678834123
Z1607370919,-1.6985883403189725
Z596057924,-1.6985883403189725
Z238036092,-1.6985883403189725
Z57969334,-1.6985883403189725
Z220422890,-1.6985883403189725
Z1170066609,-1.6985883403189725
Z71017939,-1.6985883403189725
Z95950132,-1.6985883403189725
Z1167684079,-1.6985883403189725
Z235351823,-1.6985883403189725
Z957181970,-1.6985883403189725
Z30871701,-1.698565536788787
Z2473235194,-1.698565536788787
Z2599210538,-1.6985245678121732
Z1217324332,-1.6985138882295132
Z1090994466,-1.6985138882295132
Z1100581961,-1.698212558692977
Z1862124352,-1.6980176772036848
Z2158759865,-1.697950978908204
Z1822537504,-1.697827128373274
Z4661254656,-1.6976094162327153
Z431530166,-1.6975372822707075
Z1270086494,-1.6975372822707075
Z48686059,-1.6972150068879786
Z1227791398,-1.6970402051525406
Z243147672,-1.6968048002725697
Z1532991651,-1.696649264494695
Z1899607801,-1.6965017405593283
Z87537930,-1.696211122999105
Z30611543,-1.696165110556139
Z29199399,-1.696130044898938
Z565901898,-1.6956889442026801
Z56347543,-1.6955216100015067
Z4138567393,-1.6955216100015067
Z45690070,-1.6955216100015067
Z1783880980,-1.6955216100015067
Z3709603073,-1.6955216100015067
Z3464816521,-1.6955216100015067
Z4662016763,-1.6955216100015067
Z2010724004,-1.6952521979969584
Z2042201930,-1.6950301567172943
Z1868647760,-1.6948892185725721
Z1205179400,-1.6948892185725721
Z1672679622,-1.6948892185725721
Z1276091928,-1.6948892185725721
Z1344710036,-1.6947624751528685
Z127924524,-1.6947624751528685
Z2641471948,-1.6947624751528685
Z2697914491,-1.694631126111315
Z3075400543,-1.6941567749480086
Z26451540,-1.6941567749480086
Z56872184,-1.6941567749480086
Z2843239805,-1.6941567749480086
Z2735603612,-1.6941567749480086
Z226427010,-1.6941567749480086
Z86259762,-1.6940144202051646
Z103859710,-1.6940144202051646
Z1445509221,-1.6939432792316886
Z88263304,-1.6939432792316886
Z2900720817,-1.6939432792316886
Z367567912,-1.6938433351232731
Z1725547792,-1.6938433351232731
Z1900456305,-1.6938433351232731
Z1663535232,-1.6938433351232731
Z4133549043,-1.6938433351232731
Z56792320,-1.6938433351232731
Z1674389553,-1.6934374430578452
Z1411195841,-1.6934374430578452
Z2863938621,-1.6934374430578452
Z1311829865,-1.6934374430578452
Z3268554073,-1.6931429527824844
Z17903964,-1.6930907863424953
Z1276381366,-1.6930907863424953
Z2242913806,-1.6923880615959213
Z3779462299,-1.6923880615959213
Z1188132783,-1.6923880615959213
Z229345748,-1.6923880615959213
Z1343192328,-1.6923880615959213
Z57298407,-1.6919743868497505
Z370340176,-1.6919743868497505
Z216194884,-1.6919743868497505
Z3068054421,-1.6919743868497505
Z444111298,-1.6919743868497505
Z1983132167,-1.6917926303597453
Z1319913690,-1.6916634671991329
Z2157882050,-1.6915620577482353
Z56899893,-1.6915620577482353
Z1408717321,-1.6914751315193253
Z1252436713,-1.691460174770627
Z17357137,-1.691460174770627
Z728943044,-1.691460174770627
Z2527320578,-1.691460174770627
Z49605162,-1.691460174770627
Z3409369151,-1.691460174770627
Z1547902100,-1.69133080800994
Z2394199775,-1.69133080800994
Z1546824119,-1.69133080800994
Z3294747515,-1.69133080800994
Z2227482624,-1.6912705819653977
Z1118637635,-1.6912705819653977
Z2732440465,-1.6912705819653977
Z1823924617,-1.691264318759633
Z56982789,-1.6910239846230792
Z2234651449,-1.6910239846230792
Z1567826242,-1.6910239846230792
Z1841578412,-1.6910239846230792
Z2982748363,-1.6910239846230792
Z2058416309,-1.690682855169063
Z46567678,-1.690682855169063
Z26545433,-1.6906080186558432
Z56798284,-1.6903864177052124
Z651169534,-1.690013270611073
Z278448300,-1.6898884512197108
Z1950894777,-1.689687008775512
Z95215368,-1.6895514875024003
Z1464413470,-1.6895514875024003
Z31480764,-1.6895514875024003
Z240155076,-1.6895514875024003
Z3091599809,-1.6895514875024003
Z102293394,-1.6895514875024003
Z2648035511,-1.6895514875024003
Z1778714620,-1.6895514875024003
Z67740770,-1.6895514875024003
Z57784918,-1.6894677301070475
Z165143902,-1.6893822906485325
Z752340452,-1.6893822906485325
Z4034647701,-1.6891206750232872
Z16857504,-1.688774548038343
Z184479200,-1.6887434449395147
Z1929976375,-1.6886266890549204
Z31184216,-1.688297017506044
Z49549143,-1.688297017506044
Z653912042,-1.6882271116998382
Z1929040722,-1.6881915530589384
Z135558030,-1.6877330251374603
Z56991208,-1.6877330251374603
Z770062736,-1.687446018943877
Z2307789417,-1.687432350994853
Z1642257980,-1.687432350994853
Z278164708,-1.687432350994853
Z66675332,-1.687432350994853
Z635149656,-1.687432350994853
Z2968224025,-1.687432350994853
Z1324020915,-1.687432350994853
Z56948018,-1.687432350994853
Z2963313544,-1.687432350994853
Z146326078,-1.687432350994853
Z1725335282,-1.687432350994853
Z1071071784,-1.687432350994853
Z16398031,-1.687432350994853
Z2973873366,-1.687432350994853
Z1855791248,-1.687371755929747
Z1155111505,-1.687371755929747
Z1126979158,-1.6871943819664996
Z105886206,-1.6871943819664996
Z477275462,-1.686770782214347
Z999003006,-1.686770782214347
Z1726247355,-1.6867314939039728
Z3048354401,-1.686388924869854
Z54614203,-1.686388924869854
Z3409654663,-1.686388924869854
Z2024613800,-1.6854452295012758
Z89320779,-1.6854452295012758
Z3068180064,-1.6854452295012758
Z2274262754,-1.6854452295012758
Z2273904568,-1.6854452295012758
Z915632248,-1.6854452295012758
Z2710339176,-1.6854452295012758
Z2226663518,-1.6854452295012758
Z280614552,-1.6854452295012758
Z339948636,-1.6854452295012758
Z1879263740,-1.6854452295012758
Z1083959078,-1.6854452295012758
Z56790656,-1.6854452295012758
Z638610050,-1.6854452295012758
Z968028712,-1.6854452295012758
Z27896029,-1.6854452295012758
Z56886562,-1.6854452295012758
Z2415994804,-1.6854452295012758
Z438014572,-1.6854452295012758
Z203960478,-1.6854452295012758
Z1100573697,-1.6854452295012758
Z2943981501,-1.6854319820305885
Z1239027782,-1.6853398137053581
Z2380464781,-1.6851680287214272
Z1587175288,-1.6849602525733247
Z2936916423,-1.6847302824869557
Z234869802,-1.6846721670455007
Z235560278,-1.6846721670455007
Z1431032020,-1.6846721670455007
Z2296785487,-1.6839784149151096
Z2960455280,-1.6835159761874587
Z193658702,-1.6835159761874587
Z1507321810,-1.6832726618457148
Z1565943367,-1.6832726618457148
Z2700865998,-1.6832154663248773
Z56820670,-1.6831380705552106
Z46567388,-1.6831380705552106
Z3417289931,-1.6831380705552106
Z1998406270,-1.6831380705552106
Z1669905624,-1.6831380705552106
Z44526436,-1.6830798383958165
Z1204475618,-1.682974488194053
Z127018064,-1.682974488194053
Z28518102,-1.6827711564708567
Z166618480,-1.6825532365673115
Z1699068934,-1.6825478866621808
Z3292226997,-1.6823220385399873
Z2043738081,-1.6821949085663708
Z2851833171,-1.6818757720214985
Z1828875702,-1.6818757720214985
Z1330665906,-1.6818757720214985
Z1731228953,-1.6818757720214985
Z32602589,-1.6818757720214985
Z637146608,-1.6818757720214985
Z2165028303,-1.6818757720214985
Z1583302826,-1.6818757720214985
Z56763558,-1.6818757720214985
Z85927391,-1.6818757720214985
Z2723061602,-1.6818757720214985
Z1744659908,-1.6818757720214985
Z237486112,-1.6816071525265586
Z3077776759,-1.6816071525265586
Z1416112859,-1.681328794065856
Z3464816515,-1.6808091463089918
Z785235072,-1.6807470871530934
Z30804549,-1.6806336644990019
Z1134137392,-1.6806336644990019
Z234953329,-1.6806336644990019
Z288129682,-1.6806300188357668
Z2798534732,-1.6803737683744715
Z2895166582,-1.6803737683744715
Z1682355868,-1.6803586329606592
Z1256289549,-1.6795933624834887
Z2143173089,-1.6795134008982695
Z1642271081,-1.6795134008982695
Z56842335,-1.6795134008982695
Z2203352059,-1.6795134008982695
Z1783478858,-1.6795134008982695
Z2218018917,-1.6795134008982695
Z281815222,-1.6795134008982695
Z335650600,-1.6795134008982695
Z1538897863,-1.6795134008982695
Z413209746,-1.6795134008982695
Z995167304,-1.6795134008982695
Z1445493204,-1.6795134008982695
Z220418738,-1.6794371367651584
Z197456832,-1.6789584820325263
Z1844441897,-1.678934687606974
Z2973843413,-1.678934687606974
Z1317592517,-1.6786162513072307
Z4097885124,-1.6786162513072307
Z1028911116,-1.6786162513072307
Z424865140,-1.6783845959275312
Z1497369592,-1.6783845959275312
Z1230979288,-1.6783845959275312
Z1119676626,-1.6783845959275312
Z2439273438,-1.6783845959275312
Z2348126674,-1.6783845959275312
Z960173082,-1.6783845959275312
Z46163302,-1.6783845959275312
Z732593152,-1.6783845959275312
Z230719982,-1.6783845959275312
Z2376775788,-1.6783845959275312
Z1597999445,-1.6783845959275312
Z979344336,-1.6783845959275312
Z644797736,-1.6783845959275312
Z2027603346,-1.6783845959275312
Z450516962,-1.6783845959275312
Z2143464240,-1.6783845959275312
Z1625910183,-1.6783845959275312
Z358353776,-1.6783845959275312
Z2755721902,-1.6783267801833641
Z31454338,-1.6783267801833641
Z89025692,-1.677996796825732
Z87722935,-1.6779709211813607
Z3016340550,-1.6776571703851153
Z2265068906,-1.6775719513511567
Z25662928,-1.6775719513511567
Z2375349102,-1.6775719513511567
Z1692751497,-1.6775719513511567
Z30211525,-1.6775719513511567
Z1264382871,-1.6775719513511567
Z2010040827,-1.6775719513511567
Z254581566,-1.6775719513511567
Z169788346,-1.6775719513511567
Z816318718,-1.6775719513511567
Z728940748,-1.6775719513511567
Z649785860,-1.6775719513511567
Z3217362532,-1.6775719513511567
Z1462825672,-1.6775719513511567
Z57101731,-1.6763091437490445
Z57784511,-1.6763091437490445
Z738149556,-1.6762607333216402
Z27367380,-1.6762607333216402
Z73321641,-1.6760696621648508
Z316291328,-1.6760696621648508
Z1013695966,-1.6759452435776878
Z1198570836,-1.6755312094329908
Z333674084,-1.6755312094329908
Z809683648,-1.6755312094329908
Z1875508524,-1.6755312094329908
Z2261801615,-1.6754928000834093
Z56835238,-1.6754583813578363
Z1274635726,-1.6753302222839606
Z839912502,-1.6750919047136767
Z3399171545,-1.6750900575399283
Z2362414340,-1.674862116818446
Z56786887,-1.6748313960117764
Z1625994488,-1.6747403364611801
Z1252473810,-1.6747403364611801
Z363085168,-1.67451477783958
Z1609728348,-1.6740816915524281
Z995856868,-1.6740555280770493
Z280267292,-1.6737983409487167
Z28486943,-1.6737983409487167
Z220426598,-1.6737265653900648
Z301906122,-1.6733644748203984
Z15517672,-1.6733644748203984
Z1131688747,-1.6733573780044502
Z1603297441,-1.6733573780044502
Z354526896,-1.6733573780044502
Z666944068,-1.6733573780044502
Z445481304,-1.6733573780044502
Z2185570868,-1.6733573780044502
Z27434231,-1.6733573780044502
Z2418728296,-1.6733573780044502
Z1848965520,-1.6733573780044502
Z1139269799,-1.6733573780044502
Z1316800812,-1.6733573780044502
Z372389274,-1.6733573780044502
Z1022426812,-1.6733334107834674
Z824455398,-1.6733334107834674
Z96000846,-1.6733334107834674
Z106269630,-1.6732711482270362
Z368900920,-1.6732711482270362
Z56823793,-1.6728867927432118
Z1408078825,-1.672771342212441
Z56787421,-1.6723723008928753
Z56174686,-1.6719217515182838
Z220421880,-1.6717838439704984
Z234514620,-1.6717838439704984
Z1763864926,-1.6717838439704984
Z825026566,-1.6717838439704984
Z239432244,-1.6717838439704984
Z1362166806,-1.6717838439704984
Z748571982,-1.6717838439704984
Z4225450063,-1.6716380158656758
Z56824311,-1.671427509289453
Z1891350266,-1.671427509289453
Z3216017656,-1.671427509289453
Z3025864364,-1.671427509289453
Z2699550899,-1.671427509289453
Z28330386,-1.6713381144470811
Z818806796,-1.6710960270347661
Z200500702,-1.6710513840706702
Z31075659,-1.6705791075170273
Z1828507505,-1.6705791075170273
Z298692376,-1.6705791075170273
Z2006523031,-1.6705791075170273
Z49721780,-1.6705791075170273
Z1609518871,-1.6705791075170273
Z2831425637,-1.6705791075170273
Z30632736,-1.6705791075170273
Z16336550,-1.6698124601329094
Z3077886536,-1.66980206416987
Z114916094,-1.66980206416987
Z1575486144,-1.6695820064153692
Z44492296,-1.6695028135414978
Z416991310,-1.6688120973381246
Z101249482,-1.6688120973381246
Z278163534,-1.6685509167033463
Z1564452768,-1.6682437494270268
Z1268343494,-1.6682437494270268
Z30208237,-1.6682437494270268
Z1333787185,-1.6682437494270268
Z2637360423,-1.6682437494270268
Z2034771876,-1.6681704206666215
Z2900814165,-1.6681704206666215
Z1430613593,-1.6678518893645282
Z1739994789,-1.667830074680856
Z139934338,-1.667277862460725
Z1703434919,-1.667277862460725
Z408045572,-1.667277862460725
Z1817724702,-1.6668671803967838
Z327393914,-1.6668671803967838
Z2900815163,-1.6668671803967838
Z200578522,-1.6668671803967838
Z1276734877,-1.6668671803967838
Z1898233486,-1.6667436214847033
Z279767376,-1.6666674308091387
Z89283343,-1.6666220507571212
Z48969856,-1.6666131378551585
Z2723021929,-1.6662839070389392
Z1101843768,-1.6662839070389392
Z64576749,-1.6662839070389392
Z446111768,-1.6661994631089878
Z235263943,-1.6658958281409104
Z1642256468,-1.6657287857357232
Z30044950,-1.665672527376623
Z3623027010,-1.6654084232311699
Z142164266,-1.665359747855171
Z3048353694,-1.665359747855171
Z183989892,-1.665359747855171
Z2347240273,-1.665359747855171
Z144733104,-1.665359747855171
Z56787899,-1.665359747855171
Z62796644,-1.665359747855171
Z1634947461,-1.665359747855171
Z1908472879,-1.665359747855171
Z265440078,-1.665359747855171
Z1481101087,-1.665359747855171
Z2900815105,-1.665359747855171
Z1531355201,-1.6648791270163577
Z1223180459,-1.6648791270163577
Z239124088,-1.6648791270163577
Z45535186,-1.6648791270163577
Z1102778371,-1.6648791270163577
Z55185248,-1.6648791270163577
Z1874190891,-1.6648791270163577
Z2122222459,-1.6648791270163577
Z18873093,-1.6648791270163577
Z1535691087,-1.6648791270163577
Z2282584744,-1.6648791270163577
Z1979196839,-1.6648791270163577
Z1414089123,-1.6647316133929695
Z2974596845,-1.6647316133929695
Z56780688,-1.6646049011017001
Z1627615714,-1.6646049011017001
Z2042834153,-1.6645261489205476
Z1787460180,-1.6645261489205476
Z198295218,-1.6645261489205476
Z2809321175,-1.6645261489205476
Z1929702855,-1.6644563529892586
Z31244003,-1.6644364647860463
Z218560662,-1.6641562820746176
Z336520132,-1.6634252928732192
Z1139200375,-1.6634252928732192
Z1624971572,-1.6633181885586494
Z95497119,-1.663233370977161
Z990848556,-1.663233370977161
Z2000635998,-1.6630215307039444
Z3484607552,-1.6626948843956133
Z1275600770,-1.662152819208401
Z1139232797,-1.662152819208401
Z340490250,-1.662152819208401
Z2614797207,-1.6615084287758135
Z1095694423,-1.6613266677942666
Z2102986805,-1.6612102579162284
Z1639156901,-1.6609922783209545
Z1343250912,-1.6609409981366623
Z30885886,-1.6609409981366623
Z168796820,-1.6609409981366623
Z3094823925,-1.6608559403129033
Z1139347283,-1.6608559403129033
Z340243766,-1.6608559403129033
Z1931114473,-1.6606060649707284
Z115679004,-1.660412450591035
Z1460382103,-1.66038541675037
Z2454520934,-1.6601262097593938
Z1483073112,-1.660015919856161
Z1787464759,-1.660015919856161
Z55426823,-1.660015919856161
Z815762430,-1.660015919856161
Z640828064,-1.660015919856161
Z370715212,-1.660015919856161
Z193637152,-1.6598251301300322
Z1268776229,-1.659725683669639
Z319120858,-1.6594114553838615
Z1272424781,-1.6594114553838615
Z56935937,-1.6589064149246748
Z1514538623,-1.658469061759292
Z983257506,-1.6581234933272393
Z751151876,-1.6581234933272393
Z1156218107,-1.6580476344648007
Z1232815512,-1.6580476344648007
Z1785887955,-1.6580476344648007
Z45634936,-1.6580476344648007
Z167240220,-1.6577137765324137
Z959560632,-1.6575659939308252
Z1752931079,-1.657210417145754
Z1166181080,-1.657210417145754
Z2683066957,-1.657210417145754
Z202271664,-1.657210417145754
Z3675764286,-1.6571230582136822
Z2732659090,-1.6571230582136822
Z1673509675,-1.6569452035099377
Z2004500232,-1.6569142627822404
Z343578550,-1.6568858722290782
Z49604091,-1.6565833138054806
Z168879560,-1.6565833138054806
Z1159163683,-1.6559532071745775
Z3618723674,-1.6559003229740636
Z3077990028,-1.6555449211789093
Z57983331,-1.6555449211789093
Z2582963601,-1.6555003161999422
Z2972488123,-1.6554098591628468
Z1702261164,-1.655267504420003
Z653916222,-1.6550273098489248
Z1455133806,-1.6550273098489248
Z373216820,-1.6550273098489248
Z361896080,-1.6550273098489248
Z27984549,-1.6550273098489248
Z13935321,-1.6550273098489248
Z1328891880,-1.6550273098489248
Z2902089663,-1.6550273098489248
Z196151162,-1.6548256160227168
Z961780504,-1.6545789238549753
Z1410032360,-1.6545789238549753
Z1694528602,-1.6545256230119914
Z16257024,-1.6545168806984845
Z2641068139,-1.6540739969388443
Z411695172,-1.6539658790278975
Z56823861,-1.6538035057134102
Z2143935625,-1.6537185239582834
Z48856532,-1.6531191922897641
Z4054722814,-1.6529296583439028
Z74523906,-1.6528955552255515
Z237649692,-1.6528955552255515
Z71388875,-1.6528955552255515
Z4021124516,-1.6528955552255515
Z2760968928,-1.6528955552255515
Z167240304,-1.6528955552255515
Z26091960,-1.6527995672531768
Z56761123,-1.6525856749180265
Z2998110259,-1.6525856749180265
Z3104452001,-1.6525856749180265
Z287740592,-1.6525856749180265
Z757943752,-1.6520394404025194
Z1528731818,-1.6514920118153833
Z442244706,-1.6514920118153833
Z1537130401,-1.6510175032481513
Z2181607878,-1.6510175032481513
Z3992203389,-1.6510175032481513
Z300235000,-1.6510175032481513
Z332771062,-1.6510175032481513
Z1531381842,-1.6510175032481513
Z1919384102,-1.6510175032481513
Z1518016443,-1.6510175032481513
Z239095412,-1.6510175032481513
Z1145481889,-1.6510175032481513
Z2505485063,-1.6510175032481513
Z236555788,-1.6510175032481513
Z126226934,-1.6508991487104316
Z1725295226,-1.6507150938123987
Z1616284376,-1.6507150938123987
Z241533002,-1.6507150938123987
Z46061787,-1.6502639438183295
Z1157866366,-1.6498862631961648
Z2413832093,-1.6497369421217065
Z229837466,-1.6497206356682672
Z2176371175,-1.6497206356682672
Z3505887109,-1.6497206356682672
Z240414952,-1.6494062750052594
Z1833679226,-1.6494062750052594
Z1942219358,-1.6490237315859482
Z1446876754,-1.6490237315859482
Z55667716,-1.6490237315859482
Z2699545334,-1.6490237315859482
Z1373681084,-1.648897869078751
Z1102715981,-1.6487872219265731
Z332765860,-1.6487872219265731
Z1191232175,-1.6481391333336337
Z3766385725,-1.6481391333336337
Z1031226914,-1.6481391333336337
Z1696958963,-1.6481391333336337
Z236900018,-1.6481391333336337
Z2683021787,-1.648084191157019
Z56794337,-1.648084191157019
Z1408592025,-1.647660527251203
Z28774602,-1.6475867594583447
Z30847008,-1.647384836694887
Z370225048,-1.6470995867525071
Z297009098,-1.6470995867525071
Z31233784,-1.6470995867525071
Z2272879403,-1.6470995867525071
Z45488856,-1.6470995867525071
Z1360962076,-1.6469442016770288
Z2051095161,-1.6469442016770288
Z1932517302,-1.6469442016770288
Z225730766,-1.6469442016770288
Z733157826,-1.6469442016770288
Z2364207156,-1.6469442016770288
Z3076561313,-1.6469442016770288
Z1929700823,-1.6469442016770288
Z1444882819,-1.6469442016770288
Z906123866,-1.6469442016770288
Z2605253313,-1.6469442016770288
Z1265608875,-1.6469442016770288
Z274553774,-1.6469436640530941
Z989577736,-1.6469129678052996
Z3999086108,-1.6462498437541901
Z2940930712,-1.645963925290546
Z56762532,-1.6454386578837024
Z240159872,-1.6454386578837024
Z56931750,-1.6453594696994378
Z166867086,-1.6453371768872942
