"Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significant"
"SMAD2",1866.08777580539,-0.154495403408914,0.118890676331226,-1.29947451033498,0.193781135543101,0.455744522480997,"No"
"STOML2",4679.11519679407,0.174858247776563,0.134551725158152,1.29956154461071,0.193751286967784,0.455744522480997,"No"
"DYNC2I2",1404.45119689788,-0.211699295639925,0.162989750560394,-1.2988503566148,0.19399528921038,0.456099999543338,"No"
"ANKHD1-EIF4EBP3",1264.08425029913,-0.20645400762387,0.159010188260367,-1.2983696823616,0.194160331951098,0.456339819153897,"No"
"MICU2",1432.13273058417,0.159262036228245,0.122722201144334,1.29774429356052,0.19437521764373,0.456696592185317,"No"
"SF3A3",6575.45182063388,-0.15012883928161,0.115716369000941,-1.29738636441651,0.194498281798706,0.4568374633163,"No"
"PPARA",2096.54029281503,-0.152015923724272,0.117224638156314,-1.29679157995408,0.19470290860202,0.457021516008439,"No"
"TRIO",1162.67566797162,-0.191480147250056,0.147636844137667,-1.29696721958854,0.194642465955504,0.457021516008439,"No"
"NUP93",1875.94009938958,-0.192339709049192,0.148395544659,-1.29612859665815,0.194931184294203,0.457409025317905,"No"
"FCHO2",1104.17238279403,0.168274317974032,0.129918760524741,1.29522724273517,0.195241849562965,0.45798954925026,"No"
"WIPF1",922.582856493786,-0.175290688815483,0.135369564506334,-1.29490472584981,0.19535309803551,0.458102065655671,"No"
"PSMD10",1976.06052683134,0.188070617545164,0.145323006801202,1.29415583729588,0.195611597731398,0.458559700769944,"No"
"ATP5F1D",1046.71151245085,-0.213654450507808,0.165186316063817,-1.29341494864058,0.195867582691329,0.458660007562897,"No"
"CYRIB",2257.94930936182,0.180168988661288,0.139329407605715,1.29311529961532,0.195971184333753,0.458660007562897,"No"
"DNAJB14",1673.15437560758,0.212459385097881,0.164284680081016,1.29323918087254,0.195928348351159,0.458660007562897,"No"
"GLRX5",1387.57374088416,-0.187795075287545,0.145153599054398,-1.29376795691554,0.195745583950213,0.458660007562897,"No"
"MEIS2",1158.09277472207,-0.177874654073463,0.137517200253659,-1.29347204382697,0.195847846966824,0.458660007562897,"No"
"LRRC41",1406.65200022381,-0.16492962251334,0.127644587915537,-1.29210039537653,0.19632237900668,0.45918504091417,"No"
"PISD",1107.52100858077,0.173769134753211,0.134473690333687,1.29221659881584,0.196282144930648,0.45918504091417,"No"
"NFATC2",961.537139186872,-0.164870256886174,0.127657001323503,-1.29150971099789,0.196526989949863,0.459219563166675,"No"
"SOX4",6387.71574176953,-0.217807738079371,0.168605601243619,-1.29181792581529,0.196420205967322,0.459219563166675,"No"
"SSTR2",2213.73202972306,-0.174830630514056,0.135385137997794,-1.29135762683866,0.196579696631518,0.459219563166675,"No"
"YARS1",3468.63564974448,-0.188396725057676,0.145894081676195,-1.29132534296911,0.196590886345286,0.459219563166675,"No"
"GPKOW",1483.10835703431,-0.197182711232519,0.152779958873859,-1.29063204811647,0.196831297606694,0.459535261198302,"No"
"RBSN",2011.87929897479,-0.162304971537354,0.125762286528847,-1.29056950232949,0.196852996957582,0.459535261198302,"No"
"DAD1",3714.90649780099,0.158099498616534,0.122563005856844,1.28994469017183,0.1970698626055,0.459745000129299,"No"
"MTG1",950.011269384903,0.177369856067341,0.137494312449316,1.29001594980683,0.197045120311856,0.459745000129299,"No"
"ADGRV1",1723.34472732928,-0.168177033374545,0.130440524229113,-1.28930050203685,0.197293636525649,0.460118761214296,"No"
"CBFB",2139.73853909631,-0.167451279903116,0.129953273190344,-1.28854992100005,0.197554603061706,0.460578992452074,"No"
"VPS37A",2379.83024088561,0.205735948562638,0.15972515668259,1.28806227419443,0.197724286358268,0.460677859332958,"No"
"XRCC1",1563.11177658758,-0.199819954335632,0.15513188175111,-1.28806504556052,0.197723321722774,0.460677859332958,"No"
"CLIP2",804.587196241709,-0.235890246071133,0.18328038884517,-1.28704575299873,0.19807834143719,0.461056342225818,"No"
"GTF3C6",2269.42403267446,-0.155206805186928,0.120649507981904,-1.28642717059573,0.198294020980462,0.461056342225818,"No"
"HSD17B12",5209.33089512701,0.163902145886095,0.127396516218654,1.28655123979047,0.198250748328449,0.461056342225818,"No"
"JMJD1C",2461.06626712119,0.213517695653719,0.166015108306473,1.28613412256163,0.198396257222465,0.461056342225818,"No"
"NUF2",1739.17656228883,0.221484959008495,0.172197364844147,1.28622734272942,0.198363731140158,0.461056342225818,"No"
"OAS3",1220.91731545148,-0.274326170071584,0.213118982206521,-1.28719726056945,0.198025541850817,0.461056342225818,"No"
"TNFRSF21",1706.98414535119,-0.192324458720638,0.14949050395464,-1.28653294779844,0.1982571277456,0.461056342225818,"No"
"WBP4",810.762650021969,-0.183681063569818,0.142754851197612,-1.28668876769416,0.198202789640945,0.461056342225818,"No"
"SLC43A2",1379.15975873688,-0.236336472666755,0.183829411129807,-1.2856292756107,0.198572474558691,0.461317761017446,"No"
"PPP1R21",804.670476485643,0.184371397897491,0.143436174155507,1.28538981873293,0.19865609722409,0.461363967855371,"No"
"ATP6V0C",2961.946039378,-0.19546923828365,0.152375531468692,-1.28281251195381,0.199557769545624,0.461420564236542,"No"
"CKAP2L",2730.61524419112,-0.159748092723932,0.124360207152956,-1.28455955792557,0.198946238675749,0.461420564236542,"No"
"CNOT3",1984.61926028514,-0.216718447989539,0.168928125105881,-1.28290329306446,0.199525959005668,0.461420564236542,"No"
"DFFA",2300.62980463672,-0.153199552616268,0.119319505765569,-1.28394390869557,0.199161582249451,0.461420564236542,"No"
"DMAC2",1765.33997175459,-0.174996063685286,0.136263981906444,-1.284242990972,0.199056947117647,0.461420564236542,"No"
"ELOC",2287.43073544643,0.185300335570787,0.144290321667943,1.28421874335564,0.199065428746432,0.461420564236542,"No"
"LONP2",2423.53028881663,-0.164940741059372,0.128439428364832,-1.28419086848361,0.199075179487555,0.461420564236542,"No"
"MARCHF7",6435.62439154596,0.157330554124847,0.122616976484649,1.28310580341657,0.199455010856287,0.461420564236542,"No"
"MIA3",3889.69495280781,-0.158869632534433,0.123773072283626,-1.28355570079397,0.199297458275362,0.461420564236542,"No"
"NUDT4",6170.43758904847,-0.130045308003045,0.101208801914266,-1.28492093121709,0.198819915769655,0.461420564236542,"No"
"PITHD1",872.969430981362,-0.197031227673845,0.153576058144922,-1.28295536461755,0.199507714324225,0.461420564236542,"No"
"RHBDD2",1002.15702683125,-0.219513635383588,0.171071458597417,-1.28316925092789,0.199432786236779,0.461420564236542,"No"
"TBC1D14",2895.44482333041,-0.170130868446177,0.132418874639733,-1.28479319061611,0.198864562517458,0.461420564236542,"No"
"UBE2Q1",3856.00282871412,-0.185721724335553,0.144781835808511,-1.28276950833245,0.199572839705016,0.461420564236542,"No"
"CALCOCO2",3614.28791752472,0.153752228846162,0.119913125696878,1.28219682334712,0.199773610296944,0.461737281270619,"No"
"DLEU2",875.414113892243,-0.187865543394156,0.146658173474793,-1.2809756111305,0.200202232693047,0.462580262516746,"No"
"RPL3",50414.5521013899,0.149418063901907,0.116678457616578,1.28059683813199,0.200335311176019,0.462592445806444,"No"
"SLC17A5",1553.20377374431,0.151690545948473,0.118441853050878,1.2807174325727,0.200292934399656,0.462592445806444,"No"
"SS18L2",1637.99942217113,0.200119367830076,0.156306672073598,1.28029958782469,0.200439792611636,0.462686115661872,"No"
"ADAMTS1",1150.58266122506,-0.162581144857631,0.127144230419579,-1.27871429416112,0.200997684198036,0.463091468403303,"No"
"ARFGEF2",3806.21290079629,-0.142747200781916,0.111596814529439,-1.27913329232403,0.200850121648136,0.463091468403303,"No"
"ATP6V1C1",2442.07320544287,-0.143131529657739,0.111955482736847,-1.27846824611682,0.201084374121134,0.463091468403303,"No"
"CEBPZOS",2223.11108889109,0.173830478114624,0.136025663153076,1.27792413641097,0.201276176735911,0.463091468403303,"No"
"DAZAP2",7642.49062137774,0.127445382908431,0.0996496367020418,1.27893474704278,0.200920035362368,0.463091468403303,"No"
"GPN1",2176.39583375118,0.234926593939506,0.183846558550864,1.27784058505784,0.201305641008596,0.463091468403303,"No"
"GPN3",2197.719407914,0.193060335806722,0.151079875706238,1.27786930525486,0.201295512514785,0.463091468403303,"No"
"MRPL19",1525.79548106259,-0.153692001159558,0.120212033500402,-1.27850762260872,0.201070498798197,0.463091468403303,"No"
"PUDP",1030.86991824861,-0.173154776799777,0.135436690865089,-1.27849237672426,0.201075870996101,0.463091468403303,"No"
"SLC35E1",1396.61901295604,-0.177017642762814,0.138403556585962,-1.27899634322525,0.200898343610059,0.463091468403303,"No"
"SYF2",1054.04464896944,0.173464690861865,0.135752352431837,1.27780246717245,0.201319084274789,0.463091468403303,"No"
"AGO2",1139.52985054483,-0.19010734018112,0.148863307884637,-1.27705975960473,0.201581150154451,0.463399792304881,"No"
"ARL13B",1031.73807034819,-0.168861035589027,0.132224959003769,-1.27707383584225,0.201576181013701,0.463399792304881,"No"
"GUSB",2737.82536459784,0.143981309816023,0.112819087261519,1.2762140991468,0.20187984595633,0.46379187714309,"No"
"TMCO1",4826.05326166081,0.141754460994923,0.111068469615849,1.27627995132379,0.201856574724781,0.46379187714309,"No"
"FAM136A",5143.58328496206,-0.145570087858271,0.114175859233709,-1.27496380439144,0.2023220536682,0.464218493345197,"No"
"RPS14",29101.8382274976,0.484709909078061,0.380070922554444,1.27531436980325,0.202197993569121,0.464218493345197,"No"
"SCD",68634.9326164347,-0.168593011091963,0.132185844473329,-1.27542409524781,0.202159174694208,0.464218493345197,"No"
"SNX2",3442.23118572125,0.143826447637583,0.112795309971001,1.27511017678448,0.202270247822418,0.464218493345197,"No"
"POLR3B",2155.83279192339,-0.192268929430412,0.150833694444271,-1.27470808255943,0.202412584960993,0.464279056569273,"No"
"KMT2B",1757.13725478199,-0.151609454527847,0.118963894732229,-1.27441569451891,0.202516133085082,0.464289218141985,"No"
"MRPS34",2113.57419960424,-0.148173684738702,0.116291967855911,-1.27415235523655,0.202609426731666,0.464289218141985,"No"
"URB1",1208.08094871532,-0.18352672774239,0.144024452078386,-1.27427478524622,0.202566049353988,0.464289218141985,"No"
"ALG3",1380.83986366375,-0.219957317842257,0.172694040446774,-1.27368215644969,0.20277608270068,0.464524070465261,"No"
"LSM4",3523.07229910037,-0.136169986765615,0.106960406094706,-1.27308778769077,0.20298689200334,0.464572484591233,"No"
"MGRN1",1343.22891856183,-0.182662490225347,0.143480792101834,-1.27307974502751,0.202989745650238,0.464572484591233,"No"
"ZNF252P",933.411714309306,-0.178879288160686,0.14047622637363,-1.27337765811643,0.202884061515718,0.464572484591233,"No"
"CEP350",2158.47709737726,-0.161770403551154,0.127189148547155,-1.27188840714016,0.203412771400152,0.464757355144517,"No"
"GTF2H5",910.329280105005,0.199341771182226,0.156720610328038,1.2719563225601,0.203388638441068,0.464757355144517,"No"
"INAVA",1860.82198805896,-0.186369837790596,0.146474677769328,-1.27236898984066,0.203242046708699,0.464757355144517,"No"
"MAPRE2",2337.9485347983,-0.177710527067011,0.139646666863355,-1.27257263677408,0.203169733598812,0.464757355144517,"No"
"RPS4X",40498.6340532705,0.130251106012045,0.102417387159451,1.27176751550261,0.203455734003726,0.464757355144517,"No"
"UBE2N",6938.66739998407,0.163616282486613,0.128600820068873,1.27228024206213,0.2032735660725,0.464757355144517,"No"
"ACSL3",15968.6865861243,-0.156976615867846,0.123564214020532,-1.2704051663515,0.203940343913492,0.465365105549054,"No"
"CDCA7",3575.25598758987,-0.153115874184631,0.120494760506068,-1.27072640786667,0.203825997430413,0.465365105549054,"No"
"CELSR1",1352.86073631866,-0.179520877901712,0.141299758481485,-1.27049670736157,0.20390775497485,0.465365105549054,"No"
"DUSP5",8655.26591993076,-0.178632857954834,0.140622930953089,-1.27029679117146,0.203978930778719,0.465365105549054,"No"
"GRAMD4",863.399484996264,-0.211652632212454,0.166767690628611,-1.26914650802355,0.204388815336637,0.466153318910497,"No"
"CDK2AP2",2499.8756284805,-0.173423362191801,0.136686314685515,-1.26876902483479,0.204523455771423,0.466313479158844,"No"
"TMEM184C",1266.22057597862,-0.160944670574237,0.126899006320888,-1.26828944717864,0.204694604215755,0.466556750603857,"No"
"AP2M1",5865.42750892057,-0.163438800604902,0.128938705749665,-1.26756973132815,0.204951646967648,0.466586451415822,"No"
"GOT1",4873.59075206205,-0.15921558666427,0.125570875981187,-1.26793402865266,0.204821510767444,0.466586451415822,"No"
"KANSL2",1418.67311405863,0.20388213710771,0.160919255026561,1.26698409754667,0.205160976122147,0.466586451415822,"No"
"MARVELD2",1564.27679878434,-0.171656815528523,0.13550321601801,-1.26680989996361,0.205223271350736,0.466586451415822,"No"
"MSH2",3240.55553242722,-0.135504923773098,0.106929797036295,-1.26723259118414,0.205072135490209,0.466586451415822,"No"
"OSBPL3",1962.94657519658,-0.141955764766627,0.112006907646648,-1.26738401897907,0.205018011237035,0.466586451415822,"No"
"RPS18",43815.643203065,0.513194582240855,0.404852457968271,1.26760890823361,0.204937649103845,0.466586451415822,"No"
"SLC10A7",881.431234855075,0.188827805203179,0.149027281131987,1.26706871231142,0.205130721787518,0.466586451415822,"No"
"BRCC3",1551.72635540596,-0.181669433158155,0.143432070816248,-1.26658865150803,0.205302412378653,0.46661390768352,"No"
"VTN",42005.366776641,0.173377059843203,0.136903742522961,1.26641577978867,0.205364264384541,0.46661390768352,"No"
"ZNF473",870.947766219306,-0.204441713931949,0.16152066968272,-1.26573097012005,0.20560941645344,0.46702433815703,"No"
"BLZF1",969.077202099209,0.206478346691072,0.163205009587172,1.2651471129064,0.20581859687231,0.467263469949234,"No"
"DNAJB2",1101.82841511791,-0.182265589040255,0.144081062932243,-1.26502112998687,0.205863753455172,0.467263469949234,"No"
"KAT14",1231.55336995496,-0.234182659656405,0.185139742073155,-1.2648967587082,0.205908339430592,0.467263469949234,"No"
"PSMC3",7028.25339569851,-0.139457244116594,0.110311345112749,-1.26421488174272,0.206152910805146,0.467671865032419,"No"
"MIER3",1629.01459237389,-0.152711703726755,0.120835820769309,-1.26379498028404,0.206303623370258,0.467867145857549,"No"
"IARS1",11681.9753184848,-0.130025769126105,0.102941593400093,-1.26310235572851,0.206552397525146,0.468284624392274,"No"
"RAB3B",4202.11526727976,-0.149682138388558,0.118556929234747,-1.26253386752437,0.206756747569637,0.468601157062179,"No"
"DCAF15",861.046619834201,-0.206153418790536,0.16343886799467,-1.2613487924871,0.207183209070816,0.469273858092502,"No"
"TMEM115",817.932130317196,-0.222448687053691,0.176344512178089,-1.26144377449661,0.207149005301374,0.469273858092502,"No"
"RAB5B",4482.40282801034,-0.136359336149011,0.108226141462631,-1.25994823714651,0.207688035903736,0.470270156993163,"No"
"MAPKAP1",3374.26683412384,-0.162200060684062,0.128774344460327,-1.25956813341832,0.207825197188244,0.470307725207395,"No"
"PRCP",2734.69473154977,0.164009837584531,0.130213850761542,1.25954218099946,0.207834564572242,0.470307725207395,"No"
"PYCR1",2277.68568629308,-0.17571885837821,0.139563457322884,-1.25906065777433,0.208008423304451,0.470554055094037,"No"
"BTF3",9921.03868157746,0.131134138454004,0.104209968060212,1.25836463531239,0.208259915467592,0.470828709578357,"No"
"OIP5-AS1",5062.42916139896,-0.154280597365526,0.122602505580363,-1.25838045996865,0.208254195133798,0.470828709578357,"No"
"MRPL15",1607.96898369507,0.178620495614366,0.141992046845507,1.25796127024433,0.208405763276226,0.470864332196193,"No"
"PDLIM1",5246.01902602886,-0.147196145135562,0.11700738186385,-1.25800733928769,0.208389101993873,0.470864332196193,"No"
"ABHD3",4863.75551891096,0.155169792786135,0.123387263199844,1.25758355248397,0.208542404704447,0.471026042950232,"No"
"NELFE",1930.72454611959,0.153073636859291,0.121745766315884,1.2573220530899,0.208637041545425,0.471054718893214,"No"
"SLC25A40",1162.35686362851,0.165179263199435,0.131394854797068,1.25712124310001,0.208709735966976,0.471054718893214,"No"
"SLF2",1398.38938860419,-0.170364355322791,0.135531513824955,-1.25700916720242,0.208750316094686,0.471054718893214,"No"
"ZNF655",2589.95247492262,0.195090684164482,0.155337335722742,1.25591624999088,0.209146336266219,0.471801286454084,"No"
"VWA1",2302.9575578689,-0.233430329336151,0.185898056263061,-1.25568999498213,0.209228388055774,0.471839346148209,"No"
"YWHAH",5401.61235850423,-0.161640897894825,0.128753793965753,-1.25542629010077,0.209324050532475,0.471908066585048,"No"
"NIPA1",908.086248986739,-0.163395854995359,0.130214218099566,-1.25482345461248,0.209542856155786,0.472107294027929,"No"
"RABGAP1",1846.28131406212,-0.150893087385941,0.120244286805356,-1.25488779047105,0.209519496872349,0.472107294027929,"No"
"AGPAT1",1791.41309902734,-0.18783408575233,0.14988619819982,-1.25317799776281,0.210140935331537,0.472945589540417,"No"
"HNRNPL",17948.046690683,-0.145289880579044,0.115946128654193,-1.25308091150131,0.210176262128957,0.472945589540417,"No"
"MAPK14",2742.92560649041,0.169598369083383,0.135290023164978,1.25359110092374,0.209990667449245,0.472945589540417,"No"
"OARD1",1031.02014582714,0.154580044793258,0.123335771837892,1.25332693418769,0.210086750158414,0.472945589540417,"No"
"SEPHS2",10839.7165990401,-0.133854865822741,0.10684596570168,-1.25278352761088,0.210284498011233,0.473042101026512,"No"
"ARAF",1302.0994569959,-0.188054061776659,0.150286796875801,-1.25130128318637,0.210824577498805,0.473815310932583,"No"
"CLRN3",1583.53266435831,0.187033598026604,0.149443730498261,1.25153191373779,0.210740477716128,0.473815310932583,"No"
"HEATR3",1430.17885257956,-0.149391476582654,0.119372445102871,-1.25147370864284,0.210761700003006,0.473815310932583,"No"
"MEGF8",1588.72132771834,-0.173693636062831,0.138863456603978,-1.25082322095859,0.210998980929222,0.474060094024407,"No"
"GSTM1",803.431135916805,-0.195549947235462,0.15641919438616,-1.25016592754402,0.2112389405911,0.474304804881815,"No"
"ME2",1642.76354207077,-0.153898636390868,0.123097115918636,-1.25022130081904,0.211218717730286,0.474304804881815,"No"
"CDK4",8898.15534385861,-0.124365198055719,0.0995245188747252,-1.24959356208756,0.211448056077116,0.474392310556292,"No"
"DHTKD1",2458.71044279155,-0.138900577243305,0.111179581090204,-1.24933531752212,0.211542455505677,0.474392310556292,"No"
"METTL8",1651.02662474365,-0.158021067197741,0.126519739840036,-1.24898349773351,0.211671109697033,0.474392310556292,"No"
"TGIF2",1339.07430321026,-0.176757324624836,0.141494250285045,-1.24921913271212,0.211584935955587,0.474392310556292,"No"
"TSPYL1",2865.80882352173,-0.151167606392161,0.121010443388104,-1.24921124292832,0.211587820907084,0.474392310556292,"No"
"USP34",2635.6754218434,-0.145052637631489,0.116123320712652,-1.24912581504987,0.211619059995162,0.474392310556292,"No"
"AFMID",1927.27183530779,0.181636570865556,0.145510145270706,1.24827427343737,0.211930632207464,0.474663235092453,"No"
"ATG101",1097.74453614978,-0.195130628994281,0.156330757758586,-1.24819089852818,0.211961156222994,0.474663235092453,"No"
"CGN",5473.38433331781,-0.162841418963136,0.130476366264866,-1.24805298940169,0.212011652490301,0.474663235092453,"No"
"VPS11",1239.29851310535,0.163890748541214,0.131329386828497,1.24793660047495,0.212054275768613,0.474663235092453,"No"
"RNF38",2897.40254232239,-0.15393445499911,0.12337364219478,-1.2477094155661,0.212137491947043,0.474702721547031,"No"
"C14orf119",1992.0004291144,0.247867960946253,0.198690224579184,1.24750959173369,0.212210705463276,0.4747198074316,"No"
"PAWR",2660.73706024609,-0.143214958225395,0.114845995666762,-1.24701742880917,0.212391107036801,0.474829902359297,"No"
"PCBD1",2461.49520878462,-0.137966885014157,0.110627144163421,-1.24713411032603,0.212348327588591,0.474829902359297,"No"
"RPL22",16790.9236195481,0.128548015593449,0.103119049053786,1.24659814818889,0.212544881077166,0.475026981820811,"No"
"BRI3BP",2157.8275536771,-0.168240739292715,0.13503998127976,-1.24585872789906,0.212816264451636,0.475120688546868,"No"
"DZIP3",2596.42041663639,0.152696508014693,0.122581460497775,1.24567375355644,0.212884193177867,0.475120688546868,"No"
"LAMTOR1",1434.19234191961,0.180735908788406,0.145081754028919,1.24575216227659,0.212855396978606,0.475120688546868,"No"
"PSMB7",8260.26228485789,0.135024614884724,0.108403182678669,1.24557795765985,0.212919378767467,0.475120688546868,"No"
"SSR2",15808.0952127319,0.151679987909998,0.121791082666279,1.24541127798016,0.212980609798948,0.475120688546868,"No"
"TP53BP1",2101.61874447839,-0.152962329830594,0.122754934610028,-1.24607886694355,0.212735442476868,0.475120688546868,"No"
"DNTTIP1",814.175406676817,-0.170675716308713,0.137074958772861,-1.24512688412717,0.21308511336449,0.475207373889569,"No"
"CSRNP2",1182.25837185321,-0.162539217945352,0.130620726498972,-1.24436008206271,0.213367067437195,0.47568962155154,"No"
"SLC6A6",4428.40054157866,-0.146569339383035,0.117814084158425,-1.24407315500533,0.213472640070175,0.475778461043101,"No"
"RPL28",17853.2184239148,0.152333149934557,0.122552342306904,1.24300480159795,0.213866064085098,0.476429248290772,"No"
"SKP1",10547.8668753286,0.185776239987358,0.149510187304429,1.24256576315489,0.214027892725734,0.476429248290772,"No"
"SLC36A4",988.791735578691,0.167763380555777,0.134997507130263,1.24271465541877,0.213973001457561,0.476429248290772,"No"
"SNRPA",2738.03472006796,-0.177023023248256,0.142439924370221,-1.24279076972934,0.213944944748322,0.476429248290772,"No"
"PDE8A",2883.33196761705,-0.166218179361603,0.133796569696519,-1.2423201860752,0.214118450428243,0.476484310682463,"No"
"ANXA11",3139.80410210408,-0.16001799501838,0.128831876604704,-1.24206833926175,0.214211348823818,0.476544546446102,"No"
"FAM210A",1483.88120680931,0.17867109515437,0.143981962264959,1.240926935178,0.214632741415546,0.477335304180379,"No"
"ASB1",1246.67514216759,-0.173552469356227,0.139906772790473,-1.24048654610983,0.214795487402914,0.477550532343272,"No"
"ARL5B",8594.431349024,0.216232244027198,0.174551628064071,1.23878674994557,0.215424482097435,0.478801911545389,"No"
"CERS2",10699.3240411727,-0.13007846876781,0.105020669129877,-1.23859874294786,0.215494133857641,0.478809709943359,"No"
"CIC",1244.93645226666,-0.182555249441708,0.147451002875127,-1.23807397631815,0.215688632237375,0.478971609244142,"No"
"CLTC",22922.3343078827,-0.1278428597585,0.103313171145252,-1.23743041028874,0.215927334745829,0.478971609244142,"No"
"ELOF1",866.133274033247,-0.172545549357631,0.139449720447875,-1.23733162607613,0.215963991238138,0.478971609244142,"No"
"PCSK9",2287.53682277742,-0.183009152220638,0.147904259389248,-1.23734876180275,0.215957632252781,0.478971609244142,"No"
"PSMA5",5500.25777933759,0.215212741737666,0.17384877897076,1.23793070628274,0.215741755501868,0.478971609244142,"No"
"TGFBR3",2497.64581608912,-0.158537237175998,0.128073276051939,-1.23786352674936,0.215766668324854,0.478971609244142,"No"
"AZIN1",5980.24691294547,0.16079900357017,0.12999383212015,1.23697410059846,0.216096697970312,0.479119141380425,"No"
"SELENOS",2334.60533307469,0.149637188186341,0.121003063594973,1.23663966630806,0.216220886825833,0.479247703530987,"No"
"COPS4",1875.33689046591,0.18504330257592,0.149738832757323,1.23577364113566,0.216542715454282,0.479814116061692,"No"
"ELF4",1130.85307047931,-0.208655699948811,0.168933351847737,-1.2351362100296,0.216779815081773,0.480192497361369,"No"
"FBXO9",1430.02405167283,0.173563107337631,0.140544257291163,1.23493560450545,0.216854471180287,0.480210925932732,"No"
"PGM1",4913.43933435015,0.199006526306076,0.161189117481377,1.23461514905973,0.21697376825231,0.480328167699838,"No"
"SZRD1",4513.30418370056,-0.164500553798569,0.133275763662956,-1.23428708474391,0.217095946807716,0.480451714748105,"No"
"KIFC1",1437.27143468185,-0.176454391604267,0.142983637749044,-1.23408800043239,0.217170114423804,0.480468966477359,"No"
"CACFD1",1167.91824633722,-0.158122711349759,0.128175895921531,-1.23363843266258,0.217337665132316,0.480545924829822,"No"
"WDR74",1061.66550093768,-0.172434988314258,0.139766930840779,-1.23373238059218,0.21730264372561,0.480545924829822,"No"
"CCT3",19966.7224026629,-0.118857765780103,0.0964188044824632,-1.23272391125448,0.217678787629222,0.480859549480603,"No"
"MEX3A",2289.0594663775,-0.208553282062447,0.169168829859715,-1.23281151873777,0.217646092799665,0.480859549480603,"No"
"RP2",2054.42609866794,0.198283864380202,0.160835639679391,1.23283536394955,0.217637194455042,0.480859549480603,"No"
"ANKRD17",2738.35423871875,-0.146128026548004,0.118592905557206,-1.23218185659104,0.217881159196484,0.481159765534883,"No"
"KLC4",987.161449649438,0.198831792606524,0.161408312093192,1.23185596843194,0.218002891889678,0.481281773220305,"No"
"HNF1A",1427.10988888362,-0.174891203978525,0.142106505374389,-1.23070512161117,0.218433171864832,0.482084674124854,"No"
"FAM204A",1643.47165288539,0.194859789644913,0.158460085462584,1.22970897734953,0.218806103852523,0.482614067116347,"No"
"YAF2",906.413801201004,0.220911386999229,0.179645365205425,1.22970824628076,0.218806377714581,0.482614067116347,"No"
"BNIP3",7620.67364160678,0.490033046965171,0.398582320183788,1.22943999808927,0.218906881463304,0.482688673442845,"No"
"IFT80",956.956938954383,0.212977276978888,0.173315474926035,1.22884166615693,0.219131176145576,0.482742113243404,"No"
"RHBDD3",1016.44641436841,-0.169815568271786,0.138188740374059,-1.22886689474206,0.219121715459461,0.482742113243404,"No"
"TFE3",2408.03498655756,-0.189501258093624,0.154178161430325,-1.2291057069017,0.219032175743129,0.482742113243404,"No"
"ANKRD28",2969.60503331739,-0.142326493355541,0.115932405562822,-1.22766790410828,0.21957165967917,0.48356533143216,"No"
"FAM111B",1609.77176911896,-0.148777954764469,0.121212011751816,-1.22741923522476,0.219665060419103,0.483623896707387,"No"
"MRPL27",1321.03263110725,0.172242222449211,0.14034910620322,1.22724132065231,0.219731903135789,0.483623972879288,"No"
"PDCD6",1546.29987066004,0.168721025553027,0.137530162236312,1.22679289262468,0.21990044284023,0.483847813288884,"No"
"USF2",1586.31812952713,-0.17779420177706,0.144961641168946,-1.2264913693261,0.220013821192873,0.483950182806201,"No"
"LASP1",10898.9444625181,-0.187445240573357,0.152875293980853,-1.22613167695255,0.220149127049761,0.484100707993081,"No"
"NDUFA6",3865.08686776018,0.17371506019387,0.141709482488468,1.22585346543769,0.220253823103482,0.484183852246009,"No"
"LTBP3",1478.09387288591,0.188924493865782,0.154165986353003,1.22546158419919,0.220401355722525,0.484361085025914,"No"
"HMGCR",9999.71214953982,-0.134730178422082,0.109959635284744,-1.22526941884806,0.220473726641508,0.48437308259723,"No"
"ADH5",13530.1179531032,0.193015112348298,0.157754319840732,1.22351712804546,0.221134438949861,0.484383025683333,"No"
"ESRP2",1100.654524075,-0.19630237949883,0.160395917036957,-1.22386144937592,0.221004498504393,0.484383025683333,"No"
"HNRNPA2B1",43987.3126709203,-0.178062695310121,0.145439792506298,-1.2243052072727,0.220837113296503,0.484383025683333,"No"
"NCAPH2",2236.65234849221,-0.156785413746084,0.128023864968057,-1.2246577135068,0.220704212955174,0.484383025683333,"No"
"P3H1",3016.21106139525,-0.132565210531327,0.108287005910309,-1.22420238159625,0.220875890985821,0.484383025683333,"No"
"RNF121",845.987555799955,0.18120447304769,0.148148366838794,1.22312838753643,0.221281208168916,0.484383025683333,"No"
"SOWAHC",1525.11041303342,-0.189627026577832,0.155020270149116,-1.22324020204214,0.221238985382519,0.484383025683333,"No"
"SPTLC1",2006.81240880306,0.152399807111667,0.124497460117189,1.22411980909662,0.220907034317304,0.484383025683333,"No"
"SRRM1",5373.66861805287,-0.157767618270676,0.128944012748198,-1.22353581921453,0.221127383846035,0.484383025683333,"No"
"WDR12",3010.5037075143,-0.151519509579161,0.123793098425487,-1.22397380392223,0.220962109841893,0.484383025683333,"No"
"YIPF3",2035.55186058108,-0.179539474533822,0.14672672297291,-1.22363173453393,0.221091182520664,0.484383025683333,"No"
"YWHAQ",13013.9840845137,0.135661083107318,0.110899937279641,1.22327466033854,0.221225974591797,0.484383025683333,"No"
"PGD",11341.8007674556,-0.154144544136621,0.126085371736787,-1.22254106097581,0.22150308607534,0.484722140296067,"No"
