size smiles bbbp rges sa qed qed sa max_or_val 
25 C#Cc1c(C(Nc2nccs2)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9610109943788533 3.624116432938556 0.6910609011651574 0.6471446528805792 0.6471446528805792 0.6910609011651574 1
25 C#Cc1c(C(Nc2ccon2)c2occc(=O)c2O)ccc(Cl)c1Cl 0.94642359212912 4.0467216484837145 0.6784198022640585 0.6723558196381235 0.6723558196381235 0.6784198022640585 1
25 C#Cc1c(Cl)cccc1C(Nc1ccccn1)c1occc(=O)c1O 0.8984776383559326 2.9021396874290524 0.7277472221680983 0.701888929425259 0.701888929425259 0.7277472221680983 1
24 C#Cc1c(Cl)cccc1C(NC1CCCO1)c1occc(=O)c1O 0.9685425204886887 2.464412038297695 0.6548952219074857 0.8336732475697362 0.8336732475697362 0.6548952219074857 1
25 C#Cc1c(Cl)cccc1C(Nc1ccccc1)c1occc(=O)c1O 0.8908944597706285 0.9255025486558627 0.7473201365776324 0.6920336772191147 0.6920336772191147 0.7473201365776324 1
26 C#Cc1c(C(Nc2nccs2)c2oc(C)cc(=O)c2O)ccc(Cl)c1Cl 0.9621339439787777 3.4505011609348673 0.6897027924360749 0.6186703590000834 0.6186703590000834 0.6897027924360749 1
25 C#Cc1c(Cl)cccc1C(NC1CCCO1)c1oc(C)cc(=O)c1O 0.9692271384697565 0.9255025486558627 0.6539763118598878 0.8206425129652783 0.8206425129652783 0.6539763118598878 1
24 C#Cc1c(C(NCC(C)C)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9575202183616806 0.9513234767642957 0.7000136996320285 0.7864944275831349 0.7864944275831349 0.7000136996320285 1
23 C#Cc1c(C(NC(C)C)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9638656368665443 3.0554768655471443 0.6975107344667888 0.8236395731646199 0.8236395731646199 0.6975107344667888 1
24 C#Cc1c(Cl)cccc1C(Nc1nccs1)c1occc(=O)c1O 0.9608885673558993 3.039489563091186 0.7042646916264594 0.6963183066995244 0.6963183066995244 0.7042646916264594 1
25 C#Cc1c(Cl)cccc1C(Nc1cccnc1)c1occc(=O)c1O 0.8862075341962586 2.9890932696021206 0.7258820000662562 0.701888929425259 0.701888929425259 0.7258820000662562 0
25 C#Cc1c(C(Nc2nccs2)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9610109943788533 2.643318779012408 0.6910609011651574 0.6471446528805792 0.6471446528805792 0.6910609011651574 0
25 C#Cc1ccccc1C(Nc1cccc(C)n1)c1occc(=O)c1O 0.8154614596013239 2.6855224864838405 0.7385812416697234 0.7175384939417904 0.7175384939417904 0.7385812416697234 0
26 C#Cc1ccccc1C(Nc1cc(C)cc(C)n1)c1occc(=O)c1O 0.8658743814218894 2.5825769602843307 0.7324384264367773 0.7068793319630928 0.7068793319630928 0.7324384264367773 0
26 C#Cc1c(Cl)cccc1C(Nc1cccc(C)n1)c1occc(=O)c1O 0.9225895813594707 2.9984663637104854 0.7223086055727098 0.6851061406593484 0.6851061406593484 0.7223086055727098 0
26 C#Cc1c(Cl)cccc1C(NCc1cccs1)c1oc(C)cc(=O)c1O 0.988426440262759 1.779069693012005 0.7180190376064295 0.645034795662659 0.645034795662659 0.7180190376064295 0
21 C#Cc1c(C(N)c2oc(C)cc(=O)c2O)ccc(Cl)c1Cl 0.9063157209456761 2.313970088488039 0.7024182247704651 0.8328042802888136 0.8328042802888136 0.7024182247704651 0
26 C#Cc1ccccc1C(Nc1cccnc1)c1oc(CO)cc(=O)c1O 0.6990361907922157 2.767205888738048 0.7315672761505585 0.6130303841169361 0.6130303841169361 0.7315672761505585 0
26 C#Cc1c(C(NC/C=C(\C)Cl)c2oc(C)cc(=O)c2O)ccc(Cl)c1Cl 0.9288506876102812 2.8563000602877318 0.6609823162455987 0.6948642901057086 0.6948642901057086 0.6609823162455987 0
20 C#Cc1c(C(N)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9011457770373453 3.2043913938576125 0.7029047413500825 0.8362036871697782 0.8362036871697782 0.7029047413500825 0
25 C#Cc1c(Cl)cccc1C(Nc1cc(C)on1)c1occc(=O)c1O 0.9701937249331093 2.7320295821046425 0.7067558462201027 0.6956680389916029 0.6956680389916029 0.7067558462201027 0
26 C#Cc1c(Cl)cccc1C(Nc1cc(C)ccn1)c1occc(=O)c1O 0.8842711989062523 2.713888201095852 0.7210658236970513 0.6851061406593484 0.6851061406593484 0.7210658236970513 0
26 C#Cc1c(Cl)cccc1C(Nc1nccs1)c1oc(CO)cc(=O)c1O 0.946524778305945 3.0714671735237227 0.6958837372903073 0.5810588592048631 0.5810588592048631 0.6958837372903073 0
26 C#Cc1ccccc1C(Nc1cccc(C)n1)c1oc(C)cc(=O)c1O 0.8295436970126329 2.295903875920447 0.7358946961944172 0.7068793319630928 0.7068793319630928 0.7358946961944172 0
26 C#Cc1ccccc1C(Nc1cccc(C)n1)c1oc(Br)cc(=O)c1O 0.5178190484462141 3.388856539079984 0.7185425360258184 0.6353773208110846 0.6353773208110846 0.7185425360258184 0
26 C#Cc1c(Cl)cccc1C(Nc1cccnc1)c1oc(C)cc(=O)c1O 0.8935265416026995 3.6108896318571038 0.7235433790184422 0.6851061406593484 0.6851061406593484 0.7235433790184422 0
25 C#Cc1c(Cl)cccc1C(Nc1nccs1)c1oc(C)cc(=O)c1O 0.9620640719426804 3.1278711423667622 0.7027092528135089 0.6781441789472794 0.6781441789472794 0.7027092528135089 0
25 C#Cc1ccccc1C(Nc1nccs1)c1oc(CO)cc(=O)c1O 0.8695779565214805 1.913103272964555 0.7114120109004926 0.6094019939352654 0.6094019939352654 0.7114120109004926 0
26 C#Cc1c(Cl)cccc1C(NCc1cccs1)c1oc(Br)cc(=O)c1O 0.949612006672386 3.97200448283568 0.7006668774378312 0.5539772248446092 0.5539772248446092 0.7006668774378312 0
25 C#Cc1ccccc1C(Nc1cc(C)ccn1)c1occc(=O)c1O 0.7356664406682153 2.060569063510722 0.7373034518539053 0.7175384939417904 0.7175384939417904 0.7373034518539053 0
25 C#Cc1c(Cl)cccc1C(NC1CCCO1)c1oc(Br)cc(=O)c1O 0.8674194019502778 2.464412038297695 0.6358804876840636 0.734487945208152 0.734487945208152 0.6358804876840636 0
26 C#Cc1c(C(NCc2cccs2)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9881089752206748 3.917309309072663 0.7068493853408869 0.6095621427350698 0.6095621427350698 0.7068493853408869 0
26 C#Cc1c(C(Nc2cccnc2)c2occc(=O)c2O)ccc(Cl)c1Cl 0.8908933362121362 3.0811315934914107 0.7123737267528996 0.6557089979495856 0.6557089979495856 0.7123737267528996 0
26 C#Cc1c(Cl)cccc1C(Nc1ccccn1)c1oc(C)cc(=O)c1O 0.9046687331729913 1.9611486948869876 0.725357499144891 0.6851061406593484 0.6851061406593484 0.725357499144891 0
24 C#Cc1c(C(NC(C)C)c2oc(C)cc(=O)c2O)ccc(Cl)c1Cl 0.9648836678866963 3.079279700105439 0.6964599829160522 0.8024555178258856 0.8024555178258856 0.6964599829160522 0
25 C#Cc1c(C(Nc2ccon2)c2occc(=O)c2O)ccc(Cl)c1Cl 0.94642359212912 2.694800449621172 0.6784198022640585 0.6723558196381235 0.6723558196381235 0.6784198022640585 0
26 C#Cc1c(C(Nc2nccs2)c2oc(C)cc(=O)c2O)ccc(Cl)c1Cl 0.9621339439787777 3.0639300110281154 0.6897027924360749 0.6186703590000834 0.6186703590000834 0.6897027924360749 0
26 C#Cc1ccccc1C(Nc1cccc(C)n1)c1c[nH]c2ccccc12 0.9745443466080895 2.9011286663934244 0.7833668275237942 0.511407681144004 0.511407681144004 0.7833668275237942 0
26 C#Cc1c(C(Nc2ccon2)c2oc(Br)cc(=O)c2O)ccc(Cl)c1Cl 0.802769737650026 3.9816068824536925 0.6598196727779552 0.5592403388559752 0.5592403388559752 0.6598196727779552 0
25 C#Cc1c(Cl)cccc1C(Nc1ccccn1)c1occc(=O)c1O 0.8984776383559326 2.9021396874290524 0.7277472221680983 0.701888929425259 0.701888929425259 0.7277472221680983 0
25 C#Cc1c(C(NC/C=C(\C)Cl)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9249883244263394 1.2297499700888146 0.6614387873965729 0.7302494715113002 0.7302494715113002 0.6614387873965729 0
24 C#Cc1c(Cl)cccc1C(Nc1nccs1)c1occc(=O)c1O 0.9608885673558993 2.7015261380299727 0.7042646916264594 0.6963183066995244 0.6963183066995244 0.7042646916264594 0
26 C#Cc1c(Cl)cccc1C(Nc1ccon1)c1oc(CO)cc(=O)c1O 0.9277926606694568 2.912307712349768 0.683762135604322 0.5905529854518986 0.5905529854518986 0.683762135604322 0
24 C#Cc1c(Cl)cccc1C(NC1CCCO1)c1occc(=O)c1O 0.9685425204886887 2.464412038297695 0.6548952219074857 0.8336732475697362 0.8336732475697362 0.6548952219074857 0
26 C#Cc1c(C(Nc2nccs2)c2oc(Br)cc(=O)c2O)ccc(Cl)c1Cl 0.8486443969300076 2.975111368771656 0.6721096300429124 0.5202100199268113 0.5202100199268113 0.6721096300429124 0
25 C#Cc1c(Cl)cccc1C(Nc1ccccc1)c1occc(=O)c1O 0.8908944597706285 0.9255025486558627 0.7473201365776324 0.6920336772191147 0.6920336772191147 0.7473201365776324 0
25 C#Cc1c(Cl)cccc1C(Nc1nccs1)c1oc(Br)cc(=O)c1O 0.840459216855837 3.2609078175499224 0.6846134286376848 0.59176478973008 0.59176478973008 0.6846134286376848 0
26 C#Cc1c(Cl)cccc1C(Nc1cccnc1)c1oc(Br)cc(=O)c1O 0.6493515199475726 3.0204040651149513 0.7061912188498436 0.6011614246372391 0.6011614246372391 0.7061912188498436 0
25 C#Cc1c(Cl)cccc1C(NC1CCCO1)c1oc(C)cc(=O)c1O 0.9692271384697565 0.9255025486558627 0.6539763118598878 0.8206425129652783 0.8206425129652783 0.6539763118598878 0
26 C#Cc1c(Cl)cccc1C(NC/C=C(\C)Cl)c1oc(CO)cc(=O)c1O 0.9009341735285245 2.932965107360417 0.6677418859716472 0.6553904504095949 0.6553904504095949 0.6677418859716472 0
25 C#Cc1c(C(NC2CCCO2)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9683663512984662 2.4619614885021943 0.6423279602115363 0.7955139481232888 0.7955139481232888 0.6423279602115363 0
25 C#Cc1c(C(NC(C)(C)C)c2oc(C)cc(=O)c2O)ccc(Cl)c1Cl 0.9047152857558101 2.364670542710441 0.6910402751245314 0.7742861256544219 0.7742861256544219 0.6910402751245314 0
26 C#Cc1c(C(Nc2ccccn2)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9022809432578567 2.8374531314835707 0.7141878468793484 0.6557089979495856 0.6557089979495856 0.7141878468793484 0
24 C#Cc1c(C(NCC(C)C)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9575202183616806 0.9513234767642957 0.7000136996320285 0.7864944275831349 0.7864944275831349 0.7000136996320285 0
23 C#Cc1c(C(NC(C)C)c2occc(=O)c2O)ccc(Cl)c1Cl 0.9638656368665443 3.0554768655471443 0.6975107344667888 0.8236395731646199 0.8236395731646199 0.6975107344667888 0
