,ID,Z_RGES,Z_Up,Z_Down,Penalty,SMILES,GNN_prob,GNN_pred
144,ZINC000001929636,-5.055249388,-2.855945268,2.19930412,0.113839286,COC(=O)c1cccc(NC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c1,0.63937485,1
145,ZINC000019788502,-5.051874605,-2.563627187,2.488247419,0.042559524,Brc1ccc(CN2CCN(C[C@@H]3CC=CCC3)CC2)cc1,0.9556733,1
146,ZINC000095501282,-5.050852001,-1.67995479,3.370897211,0.036755952,C=Cc1ccc(C(=O)N2CCC3(CC2)c2nc[nH]c2CCN3C(=O)C2CC2)cc1,0.99492633,1
147,ZINC000104294579,-5.050808152,-1.815300042,3.23550811,0.046875,COC(=O)[C@]1(C)[C@H]2[C@H]3CC=C[C@@H]3[C@H]3[C@@H]2[C@@H]2[C@H]4[C@H]5[C@@H](CC[C@@]5(C)[C@H](O)[C@@]34C)[C@H]21,0.41789803,0
148,ZINC000022061799,-5.048615061,-2.424357697,2.624257365,0.066369048,OC[C@H]1O[C@@H](n2cnc3c(NCc4ccco4)ncnc32)[C@@H](O)[C@H]1O,0.47446987,0
149,ZINC000000671391,-5.04758432,-2.808420547,2.239163773,0.06889881,O=C(Nc1nc(-c2ccc(F)cc2F)cs1)c1cc(Cl)ccc1[N+](=O)[O-],0.9920963,1
150,ZINC000004506939,-5.045219802,-2.662570049,2.382649753,0.038988095,C[C@@H](OC(=O)c1ccc(N(C)C)cc1)C(=O)c1ccc(Cl)cc1,0.45502317,0
151,ZINC000223185983,-5.044684166,-3.543891268,1.500792898,0.067559524,CC[C@H](C(=O)NC)N(Cc1ccc(Cl)cc1)C(=O)CN(c1ccccc1C(C)C)S(C)(=O)=O,0.12698157,0
152,ZINC000257345739,-5.038047104,-1.494181066,3.543866038,0.133779762,C[C@@]12CC=C[C@H](C[C@@H]3[C@@H]1CC[C@@]1(C)CCC[C@H]31)C2=O,0.55812293,1
153,ZINC000019634181,-5.03479309,-2.639123837,2.395669253,0.061755952,OCCN1CCN(C[C@@H]2CC=CCC2)CC1,0.920366,1
154,ZINC000012278509,-5.034250235,-3.684169385,1.35008085,0.055208333,COC(=O)c1ccc(/C=C2\SC(=S)N(CCC(=O)Nc3nc4ccccc4s3)C2=O)cc1,0.87083966,1
155,ZINC000006045370,-5.030111988,-1.935055943,3.095056045,0.081994048,OCCN(C(=S)Nc1cc2ccncc2c2ncccc12)C1=CCCC=C1,0.9422158,1
156,ZINC000223689335,-5.028823047,-2.12946429,2.899358757,0.031845238,CCCc1ccc(OCCNC(=O)CN(c2ccc(Cl)c(C(F)(F)F)c2)S(C)(=O)=O)cc1,0.78325593,1
157,ZINC000224759321,-5.026706467,-3.707512674,1.319193793,0.035416667,COc1ccc(C(=O)Nc2ccccc2OC)cc1CN(c1ccc(F)cc1)S(C)(=O)=O,0.81595767,1
158,ZINC000020662004,-5.020316242,-3.228088146,1.792228096,0.014285714,Cc1ccc(Cl)cc1-n1ncc2c(N3CCOCC3)ncnc21,0.94582045,1
159,ZINC000007538221,-5.018415491,-2.522895939,2.495519553,0.02827381,Cc1ccc(CNCc2ccc(-c3ccc(F)cc3)o2)cc1,0.7458915,1
160,ZINC000006361788,-5.012491114,-2.834066765,2.178424349,0.060119048,C=CCOc1ccccc1[C@H]1Nc2ccccc2S(=O)(=O)N1Cc1ccccc1,0.70642865,1
161,ZINC000409305925,-5.006127512,-1.946675736,3.059451777,0.021130952,O=C1[C@@H]2[C@H]3C=C[C@@](C4OCCO4)(O3)[C@@H]2C(=O)N1c1cc(Cl)cc(Cl)c1,0.5601305,1
162,ZINC000034667595,-5.005869617,-1.430678981,3.575190636,0.041964286,CC(C)=CC(=O)Nc1ccc(N2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)nc1,0.92913365,1
163,ZINC000012702283,-5.003677512,-2.727745885,2.275931627,0.010714286,c1ccc(Cn2cc(CNCCc3cn[nH]c3)c(-c3cc4ccccc4o3)n2)cc1,0.464134,0
164,ZINC000039325775,-4.998598966,-2.330595234,2.668003732,0.040922619,Fc1ccc(-c2cn3c(Br)cccc3n2)cc1,0.49038437,0
165,ZINC000372945723,-4.996897945,-2.354757597,2.642140347,0.017559524,Cc1cnccc1OC1CCN(c2nccc(N[C@@H]3CCCOC3)n2)CC1,0.7534828,1
166,ZINC000685939737,-4.993062594,-2.771701782,2.221360812,0.065327381,CN1CCC[C@@H](N2CCN([C@H]3C[C@H]4CC[C@H]3C4)CC2)C1,0.99998903,1
167,ZINC000042646297,-4.992881892,-1.979430052,3.013451839,0.023065476,CC1(C)CC(NC(=O)C(=O)Nc2ccccc2C(F)(F)F)CC(C)(C)N1,0.9936948,1
168,ZINC000004178903,-4.985685386,-0.223034141,4.762651245,0.140029762,Cc1ccnc(N[C@H](c2ccccc2F)c2ccc3cccnc3c2O)c1,0.60746944,1
169,ZINC000104294890,-4.978998598,-2.33864062,2.640357979,0.049107143,O=C[C@@]12O[C@H]3CC[C@@H]4[C@H]3[C@@H]1[C@@H]1[C@@H]3[C@@H]2[C@H]2CC[C@@H]5O[C@@](C=O)([C@@H]3[C@H]52)[C@H]41,0.006867113,0
170,ZINC000019908475,-4.970024377,-3.331206175,1.638818202,0.021130952,c1ccc(Oc2ccc(OCCOc3ccccn3)cc2)cc1,0.5731564,1
171,ZINC000009239324,-4.968185058,-1.248468576,3.719716482,0.013988095,CCc1nnc2n1N[C@H](c1ccc(OC)cc1)[C@@H](C(=O)Nc1ccccc1C(F)(F)F)S2,0.48492557,0
172,ZINC000100933377,-4.966584806,-1.946675736,3.01990907,0.047172619,CCCCCCCCOCCOCCN(C)CCC#N,0.99837375,1
173,ZINC000016951237,-4.957480129,0.158345932,5.115826061,0.100892857,NC(=O)Nc1ccc(/C=C2/C=Cc3ccccc32)cc1,0.9982406,1
174,ZINC000006240729,-4.957396493,-2.517991655,2.439404838,0.044196429,CCCCCCN1C(=O)NC(=O)/C(=C\c2cc3c4c(c2)C[C@H](C)N4CCC3)C1=O,0.97746736,1
175,ZINC000013827879,-4.955149495,-1.494609673,3.460539822,0.055654762,CNC(=O)/C=C(\C)OP(=O)(OC)OC,0.8755892,1
176,ZINC000001532200,-4.950895202,-2.91838267,2.032512532,0.035714286,C=CCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl,0.7880506,1
177,ZINC000224659276,-4.946117505,-2.189319726,2.756797778,0.031547619,CCc1ccc(OCCNC(=O)c2ccc(CN(c3cc(C)cc(C)c3)S(C)(=O)=O)cc2)cc1,0.6496729,1
178,ZINC000408975162,-4.940220129,-1.801593897,3.138626233,0.078422619,Oc1ccc(Cl)cc1/C=N/Nc1nc(Nc2ccc(F)cc2)nc(N2CCCCC2)n1,0.85421544,1
179,ZINC000016036728,-4.934882161,-2.901391302,2.03349086,0.051339286,CC1(C)OC[C@H]([C@@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@@H]2OS(C)(=O)=O)O1,0.13611041,0
180,ZINC000003015983,-4.931313076,-2.239799965,2.691513112,0.061755952,Fc1ccc(Oc2cnc3ccccc3n2)cc1,0.8527022,1
181,ZINC000008854657,-4.928401187,-3.301659418,1.626741769,0.06235119,C=CCN1C(=O)NC(=O)/C(=C/c2cc(Br)ccc2OCc2ccc(F)cc2)C1=O,0.988192,1
182,ZINC000584577842,-4.928237599,-1.876285908,3.051951691,0.049107143,O=C[C@@H]1O[C@H]2OC3(CCCCC3)O[C@H]2[C@@H]1O[C@H](O)[C@@H]1O[C@H]2OC3(CCCCC3)O[C@H]2[C@@H]1O,0.16528043,0
183,ZINC000002991391,-4.923051354,-3.31949322,1.603558135,0.040922619,Brc1ccc(OCCOc2cccc3cccnc23)cc1,0.9144405,1
184,ZINC000038681758,-4.919781088,-3.13567506,1.784106028,0.060416667,COC1(OC)C=CC(OC)(OC)C(Br)=C1,0.88102776,1
185,ZINC000002427994,-4.918992861,-1.658092991,3.26089987,0.050446429,Oc1c(Br)cc(Br)cc1/C=N/n1c(-c2ccccc2F)n[nH]c1=S,0.62575734,1
186,ZINC000004842675,-4.918991455,-2.639524192,2.279467264,0.025,Fc1ccc(-c2ccc(CNCc3ccc4c(c3)OCO4)o2)cc1,0.7997328,1
187,ZINC000001650420,-4.916152743,-1.826688089,3.089464654,0.005208333,Cc1oc2nc(N(C)C)n3nnnc3c2c1C,0.94886065,1
188,ZINC000257264809,-4.914846723,-1.666628965,3.248217757,0.021130952,CN(C[C@@]1(O)CCN(c2ccnc3cccnc23)C1)C(=O)c1ccc(OCCN2CCCC2)cc1,0.84967047,1
189,ZINC000409410503,-4.910764553,-3.296637684,1.614126869,0.042559524,COC(=O)c1ccc(C)c(NC(=O)CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(Cl)cc2)c1,0.38560542,0
190,ZINC000100120635,-4.907146493,-0.94051457,3.966631923,0.10297619,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCO)cc1,0.9950618,1
191,ZINC000181522666,-4.900753698,-1.663198283,3.237555416,0.109375,CCO[C@H]1C[C@H](NC2CCC3(CC2)OCCO3)C1(C)C,0.4209771,0
192,ZINC000005566722,-4.89713352,-2.179763019,2.7173705,0.049107143,O=C(/C=C\[C@@H]1CCC[C@H](O)C1)C1CCCCC1,0.13109076,0
193,ZINC000072172513,-4.896179965,-1.666628965,3.229550999,0.048809524,Cc1nc([C@@H](C)Nc2nc(-c3ccccn3)nc3c2cnn3C)n[nH]1,0.19704664,0
194,ZINC000256009010,-4.89529828,-2.412012735,2.483285545,0.003571429,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C=O)CC(C)C,0.17416638,0
195,ZINC000101393038,-4.893899845,-1.585763681,3.308136164,0.04360119,C=C1CC/C(=N/O)[C@](C)(NO)CC[C@H]2[C@@H]1CC2(C)C,0.027574554,0
196,ZINC000005694703,-4.893295066,-2.693097257,2.20019781,0.040625,O=c1c2ccccc2[nH]c(=S)n1-c1ccccc1C(F)(F)F,0.7827409,1
197,ZINC000022931921,-4.889706661,-2.369776921,2.51992974,0.025,CC(C)CC[C@@]1(CCN2CCN(C)CC2)CCO[C@@H](C(C)C)C1,0.9990688,1
198,ZINC000267324814,-4.88215156,-3.992034641,0.890116919,0.062053571,CC1=C[C@@H]2O[C@H]3C[C@H]4OC(=O)C=CC=CC(=O)OCC[C@@H](C)[C@H](O)C(=O)OC[C@@]2(CC1)[C@H]4[C@@]31CO1,0.93116546,1
199,ZINC000030293647,-4.879247968,-2.902744795,1.976503172,0.058184524,FC(F)(F)c1cccc(/C=N\Nc2nc(Nc3ccccc3)nc(N3CCCC3)n2)c1,0.790432,1
200,ZINC000019788500,-4.878437396,-2.388415814,2.490021583,0.049107143,Brc1ccc(CN2CCN(C[C@H]3CC=CCC3)CC2)cc1,0.9936845,1
201,ZINC000002525714,-4.86325692,-2.186195375,2.677061545,0.014285714,N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9990537,1
202,ZINC000285307075,-4.861839409,-1.809887718,3.051951691,0.041964286,N#Cc1cnccc1/C=C/c1cnc(N2CCOCC2)s1,0.91630316,1
203,ZINC000245230828,-4.86128913,-3.095737508,1.765551622,0.05,C=CCN1C(=O)[C@@H]2[C@H](C(=O)NCc3ccccc3)[C@H]3C=C[C@@]2(O3)[C@@H]1C(=O)NC1CCCC1,0.16724347,0
204,ZINC000003461596,-4.86041808,-2.372866932,2.487551148,0.044196429,Clc1ccc(OCCOCCN2CCCC2)cc1Cl,0.99580127,1
205,ZINC000043763667,-4.853441678,-1.507070844,3.346370833,0.083630952,C=C[C@](C)(C[C@H]1OC(C)(C)O[C@]12C[C@H](C)CC1=C2C(=O)CC1)C(=O)CC,0.04007547,0
206,ZINC000001448885,-4.852557535,-2.173065777,2.679491758,0.177380952,COc1ccccc1N[C@@H](c1cccnc1)c1ccc2cccnc2c1O,0.28525513,0
207,ZINC000009433884,-4.851998392,-3.07197509,1.780023302,0.010714286,Cc1ccccc1-c1nc2c3c(ncn2n1)OC1=C(C(=O)CC(C)(C)C1)[C@H]3c1cccnc1,0.22561587,0
208,ZINC000004354839,-4.84779643,-2.945513164,1.902283266,0.040625,COc1ccc(CCNc2ncnc3c2cnn3-c2cc(Cl)ccc2C)cc1,0.44242695,0
209,ZINC000001177559,-4.842753172,-1.585763681,3.256989491,0.13735119,Cc1cc(C)cc(-n2c(C)cc(/C=C3/C(=O)N(C)C(=O)N=C3O)c2C)c1,0.9697783,1
210,ZINC000096202107,-4.826590936,-1.077578501,3.749012435,0.019196429,O=C(c1ccoc1)N1CCOC[C@@]2(CCN(Cc3cccnc3)C2)C1,0.9994125,1
211,ZINC000100858257,-4.825288216,-1.763280144,3.062008072,0.040327381,Clc1ccc([C@@H]2C=C(c3ccc(Br)cc3)Nc3nnnn32)cc1,0.7475224,1
212,ZINC000578835147,-4.825072899,-1.68800445,3.137068448,0.036755952,COc1cccc([C@@H]2C[C@H](C)CN2c2ccc3nncn3n2)c1,0.16635767,0
213,ZINC000020218520,-4.815075962,-1.549037352,3.26603861,0.041666667,Cc1ccc(-n2cc3c(n2)CCN(c2ncc(C(F)(F)F)cc2Cl)C3)cc1,0.47223586,0
214,ZINC000019961501,-4.814921153,-2.815373802,1.999547351,0.042559524,N#C[C@H]1C(=O)Nc2nc(N3CCCCC3)[nH]c(=O)c2[C@H]1c1cccc2ccccc12,0.89829546,1
215,ZINC000014009141,-4.812703323,-1.494181066,3.318522257,0.013988095,COC(=O)C1=C(C)N(C)C(=O)/C1=C\c1cc(C)n(-c2ccc(C)cc2)c1C,0.019272458,0
216,ZINC000078721065,-4.810400204,-2.746480019,2.063920185,0.042559524,O=C(/C=C/c1cccnc1)NCc1cccc2c1OCCO2,0.90056956,1
217,ZINC000071784713,-4.80602141,-2.358784938,2.447236472,0.023065476,O=C(/C=C/c1ccc(OC(F)F)cc1)c1ccccc1O,0.12694621,0
218,ZINC000019782442,-4.804635191,-1.259524396,3.545110795,0.041964286,O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(Cc2ccccc2C(F)(F)F)CC1,0.982225,1
219,ZINC000138702932,-4.796955732,-2.517488468,2.279467264,0.028571429,O=C(c1cccc([N+](=O)[O-])c1)N(Cc1ccccc1[N+](=O)[O-])N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,0.92647946,1
220,ZINC000000711916,-4.795138124,-0.424879232,4.370258893,0.024404762,O=C(O)/C=C/c1ccc(-n2cc(CO)nn2)cc1,0.1564634,0
221,ZINC001772810775,-4.7929658,-1.132961684,3.660004117,0.017559524,C#CCCCN1C[C@@H]2CNC[C@]2(CO)C1,0.5304065,1
222,ZINC000135966177,-4.789782146,-1.6682431,3.121539047,0.080059524,CN1C(=N)S[C@@H]2CS(=O)(=O)C[C@H]21,0.9473827,1
223,ZINC000020208956,-4.78566342,-3.164781094,1.620882326,0.031845238,COc1ccc2cc(-c3n[nH]cc3CN3CCN(C)C[C@@H]3C(C)C)ccc2c1,0.4178061,0
224,ZINC000012050869,-4.782720225,-1.476169328,3.306550897,0.029613095,O=C1CCN(C(=O)c2cccc(F)c2)CCN1Cc1ccccc1C(F)(F)F,0.992393,1
225,ZINC000000994689,-4.78264787,-1.548148166,3.234499704,0.015625,COC(=O)c1sc(NC(=O)/C=C/c2ccc(Cl)cc2)c(C(=O)OC)c1C,0.087757155,0
226,ZINC000012497775,-4.780989503,-1.431314651,3.349674853,0.114880952,Brc1ccc(C2=Nc3ccccc3C(c3ccc(N4CCOCC4)cc3)=NN2)cc1,0.9879705,1
227,ZINC000096049574,-4.778413595,-1.416586021,3.361827574,0.048809524,Cc1ccc(C(=O)N2CCC[C@]3(COCCN(c4cccnc4)C3)C2)o1,0.9114487,1
228,ZINC000002379996,-4.777480421,-1.50997585,3.267504572,0.111309524,CN(C)c1ccc(/C=N/n2c(S)nnc2-c2ccc(Br)cc2)cc1,0.79359466,1
229,ZINC000002504795,-4.774331572,-2.23625101,2.538080563,0.047767857,c1ccc(-c2nn(-c3ccccc3)[n+](-c3nc4ccccc4s3)n2)cc1,0.8079035,1
230,ZINC000000104503,-4.770382104,-2.429508963,2.340873142,0.026636905,O=C1c2ccccc2N[C@@H](c2cccc(F)c2)N1c1ccc(F)cc1,0.9764178,1
231,ZINC000060481619,-4.767880473,-1.935055943,2.83282453,0.019494048,O=C(/C=C/c1cccc2ccccc12)Nc1ccc(O)cc1,0.8610322,1
232,ZINC000001618050,-4.766232288,-1.818071428,2.948160859,0.029910714,O=C1c2ccccc2[C@@]2(Br)C(=O)c3ccccc3[C@@H]12,0.19507752,0
233,ZINC000000969298,-4.765823947,-2.460656241,2.305167705,0.038988095,COc1nc(C)nc(NC(=O)NC(=O)c2c(Cl)nc(C)c(Cl)c2C)n1,0.99347407,1
234,ZINC000408893267,-4.765567399,-3.311150745,1.454416654,0.060416667,COC(=O)C1=C(C)N(CCc2ccc(OC)cc2)C(=O)/C1=C\c1cc(OC)c(OC)c(OC)c1,0.005773178,0
235,ZINC000013041223,-4.765354003,-3.244610767,1.520743236,0.054910714,CCCCN(C(=O)c1cccc(Cl)c1)c1c(N)n(CCCC)c(=O)[nH]c1=O,0.98218143,1
236,ZINC000003104156,-4.764635534,-1.494181066,3.270454467,0.040029762,O=[N+]([O-])c1ccc([C@@]2(O)C[N+]3=C(CCCCC3)N2c2ccc(Cl)cc2)cc1,0.9532357,1
237,ZINC000408922046,-4.763850927,-3.018009425,1.745841502,0.028571429,CCOc1ccc(N(CC(=O)Nc2cc(C(=O)OC)ccc2C)S(=O)(=O)c2ccccc2)cc1,0.40480995,0
238,ZINC000007319025,-4.763031123,-3.398111997,1.364919126,0.055208333,COC(=O)c1ccc(C)c(NC(=O)c2ccccc2OCc2cn3ccccc3n2)c1,0.46227083,0
239,ZINC000095999328,-4.762151237,-1.300320217,3.46183102,0.022767857,Cc1ccc(C(=O)N2CCN(Cc3ccn(C)c3)CC2)cc1,0.93767935,1
240,ZINC000040056979,-4.760409449,-1.585763681,3.174645768,0.02797619,C[C@@H](c1cc2ccccc2o1)N(C)C(=O)/C=C/c1ccc(F)cc1,0.907361,1
241,ZINC000005105348,-4.759330412,-2.481304806,2.278025606,0.038988095,c1ccc(N/N=C2\CSCc3ccccc32)cc1,0.9517046,1
242,ZINC000009287746,-4.756054844,-3.057702795,1.698352048,0.056845238,O=C1CC(/C=C/c2ccccc2)CC(=O)C1=C1Nc2ccccc2N1,0.068163075,0
243,ZINC000036026115,-4.750779369,-1.658092991,3.092686379,0.076488095,CC[C@H](CO)N1C[C@@]2([N+](=O)[O-])C=CC[C@@]([N+](=O)[O-])(C1)C2,0.9986271,1
244,ZINC000003893189,-4.747565993,-3.481390748,1.266175245,0.06235119,COc1ccccc1C(=O)Nc1nc2ccc3sc(C)nc3c2s1,0.8661365,1
245,ZINC001704305501,-4.746762034,-3.057702795,1.689059239,0.060416667,CC1=CC2(CCN(Cc3cnc(NCc4ccccc4)nc3)CC2)OCC1,0.97617024,1
246,ZINC000000780101,-4.745379628,-1.494181066,3.251198561,0.029613095,COc1ccc(-c2cc(=O)oc3c(C)c(OCC(=O)N(C)C)ccc23)cc1,0.12620316,0
247,ZINC000009253268,-4.744353205,-2.161498003,2.582855202,0.051041667,COc1ccc([C@@H]2C(C(C)=O)=C(C)Oc3ncn4nc(-c5ccc(F)cc5)nc4c32)cc1,0.41754708,0
248,ZINC000585270013,-4.742615269,-2.357775982,2.384839287,0.065029762,COc1ccc(CN(C)C[C@@]2(O)CCN(Cc3ccc(OCCn4cccn4)cc3)C2)cc1,0.545212,1
249,ZINC000002806570,-4.736283666,-2.215312675,2.520970991,0.047470238,c1ccc2c(c1)ncn1nc(Cn3c4c(c5ccccc53)CCCC4)nc21,0.86757183,1
250,ZINC000006258975,-4.736155702,-2.529924651,2.206231051,0.028571429,O=C1NC(=S)N(c2cccc(Cl)c2Cl)C(=O)/C1=C/C=C/c1ccccc1,0.4897554,0
251,ZINC000004275613,-4.734043808,-1.682092117,3.051951691,0.038392857,CC1(C)O[C@H]2[C@H](O1)[C@H]1OC(C)(C)O[C@@H]1O[C@H]2C(=O)Nc1ccc(F)cc1F,0.9019026,1
252,ZINC000009429900,-4.733115909,-2.386935132,2.346180777,0.03735119,CC1(C)CC(=O)C2=C(C1)Oc1ncn3nc(-c4cccs4)nc3c1[C@H]2c1cccnc1,0.5045664,1
253,ZINC000014530993,-4.730553685,-2.836445535,1.89410815,0.048065476,CCC(CC)CNc1cnc2c(c1)c(NC(C)=O)c(C(=O)OC)n2CCc1ccc(OC)cc1,0.6201663,1
254,ZINC000224106043,-4.7270821,-1.827723342,2.899358757,0.010416667,Cc1cc(C)cc(OCCNC(=O)c2ccc(N(C)S(C)(=O)=O)cc2Cl)c1,0.9181504,1
255,ZINC000036303916,-4.726210564,-2.560215757,2.165994806,0.045833333,C1CCCC(NC2CCOCC2)CCC1,0.99881846,1
256,ZINC000257256034,-4.72513068,-1.663198283,3.061932397,0.005208333,CC(C)n1cc(-c2nccnc2CC2CCN(S(=O)(=O)N(C)C)CC2)cn1,0.7461183,1
257,ZINC000004869267,-4.720675851,-2.901772491,1.81890336,0.03735119,Fc1ccc(-c2ccc(CNCc3cccs3)o2)cc1,0.98586315,1
258,ZINC000095483289,-4.716577167,-2.693024575,2.023552592,0.031845238,COc1cc([C@H]2C(C(=O)OC3CCCCCC3)=C(C)NC3=C2C(=O)CCC3)cc([N+](=O)[O-])c1O,0.09214557,0
259,ZINC000009762078,-4.71384942,-1.856437473,2.857411947,0.005208333,Fc1cccc(Nc2nc(Nc3ccccc3F)nc(N3CCOCC3)n2)c1,0.8583,1
260,ZINC000019907689,-4.710070232,-1.476169328,3.233900904,0.034821429,Cc1ccc(CN(c2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)cc2)S(C)(=O)=O)cc1,0.7969341,1
261,ZINC000408922189,-4.708345845,-1.262600292,3.445745553,0.013988095,COc1cc(/C=C2\SC(=N)NC2=O)cc(Cl)c1OCc1ccc(F)cc1,0.93219614,1
262,ZINC000004758772,-4.705727208,-2.406595713,2.299131495,0.052678571,COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@@H]3CCCCO3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0.80837667,1
263,ZINC000005071363,-4.703655011,-3.17364494,1.530010071,0.035416667,CCCCOc1ccc(C(=O)N(c2ccc(F)cc2)[C@@H]2C=CS(=O)(=O)C2)cc1,0.7752857,1
264,ZINC000001479076,-4.703529255,-1.833758787,2.869770468,0.048809524,CN(C)c1ccc(-c2n[nH]c(=S)n2/N=C/c2cc(Br)ccc2O)cc1,0.60379994,1
265,ZINC000005943599,-4.703208375,-3.11075026,1.592458115,0.056845238,O/N=C/c1cc(C2CCCCC2)cc(Cl)c1O,0.83659405,1
266,ZINC000012405091,-4.702325393,-3.323698149,1.378627244,0.021428571,O=[N+]([O-])c1ccc2c(/N=N\c3ccc4ccccc4c3O)c(O)cc(S(=O)(=O)O)c2c1,0.08741643,0
267,ZINC000257358010,-4.697675687,-2.691795351,2.005880337,0.029613095,C1[C@@H]2[C@@H]3[C@@H]4[C@H]5[C@@H]6[C@H]3[C@@]13O[C@@]31[C@H]3C[C@@]78O[C@@]27[C@H]4[C@@H]2[C@H]5[C@H]([C@@H]3[C@H]28)[C@@H]61,0.001776716,0
268,ZINC000077488157,-4.694383275,-2.479017211,2.215366064,0.015922619,O=C(c1cccc2cccnc12)N1CCCC[C@@H]1c1cccc(F)c1,0.9122621,1
269,ZINC000091848848,-4.694217499,-2.066899829,2.62731767,0.050744048,Cc1ccc(C(=O)N2CCC3(CC2)c2nc[nH]c2CCN3C(=O)C2CC2)cc1,0.9960084,1
270,ZINC000065369836,-4.691985136,-2.305226983,2.386758153,0.017559524,OC[C@@H](O)Cn1cnc(-c2ccccc2)c1-c1ccc(Cl)cc1Cl,0.36734486,0
271,ZINC000409035696,-4.691814395,-2.414944503,2.276869892,0.030208333,C#CCOc1ccc(Cl)cc1/C=N/NC(F)(F)C(F)(F)C(F)(F)F,0.9901165,1
272,ZINC000001713653,-4.691730419,-1.681317764,3.010412655,0.008779762,Clc1cc(Cl)c2c[n+]3ccccc3cc2c1,0.2594033,0
273,ZINC000224377172,-4.689444349,-3.144116589,1.545327761,0.035416667,C=CCOc1cccc(NC(=O)c2ccc(N(CC=C)S(=O)(=O)c3ccccc3)cc2)c1,0.8172599,1
274,ZINC000019738197,-4.685334164,-2.23625101,2.449083154,0.03735119,CC[C@H](CNc1ccccc1Cl)Oc1ccc(C)cc1,0.30556333,0
275,ZINC000000161387,-4.681529772,-0.26750598,4.414023792,0.097172619,N#CC(C#N)=NNc1cccc(Cl)c1,0.24535266,0
276,ZINC000257242069,-4.68129275,-1.132961684,3.548331066,0.022767857,c1ccc(COc2ccccc2CN2CCOC[C@H](Cc3cccn4nccc34)C2)nc1,0.5631933,1
277,ZINC000176013225,-4.68124377,-1.946675736,2.734568034,0.104464286,O=C(NC1CCN(C2CCCC2)CC1)N1CCC(C(F)(F)F)CC1,0.9984649,1
278,ZINC000072456695,-4.680182829,-2.266289122,2.413893707,0.010416667,Cc1nn(C)c2nc(-c3ccncc3)nc(NC[C@@H](C)O)c12,0.14563218,0
279,ZINC000001062061,-4.67865212,-3.191876773,1.486775347,0.044196429,Cc1ccc(N([C@H](C)C(=O)Nc2cc(C(F)(F)F)ccc2Cl)S(C)(=O)=O)cc1C,0.5240085,1
280,ZINC000070655966,-4.678092238,-1.432533552,3.245558687,0.029613095,Cc1oc2c(C)c3o/c(=N/NC(=S)NC[C@H]4CCCO4)c(C)c(C)c3cc2c1C,0.4341684,0
281,ZINC000001565629,-4.67686067,-2.626305732,2.050554938,0.040625,CC(=O)O[C@@H]1C=CN(C(C)=O)[C@@H](SC(C)(C)C)[C@]1(C)O,0.10731341,0
282,ZINC000017988935,-4.675955173,-3.051461412,1.624493761,0.035714286,O=C(c1cccc([N+](=O)[O-])c1)N(Cc1ccc(Cl)cc1Cl)N1C(=O)[C@@H]2CCCC[C@H]2C1=O,0.5824507,1
283,ZINC000009860379,-4.675333711,-1.801593897,2.873739814,0.052380952,O=C(c1cccc(NC2=N[C@@H]3CS(=O)(=O)C[C@@H]3S2)c1)N1CCN(C2CCCCC2)CC1,0.95293,1
284,ZINC000017010974,-4.674964336,-1.666628965,3.00833537,0.083630952,Cc1cc(C)cc(-n2c(SCC(=O)NCCc3ccccc3)nc3c([nH]c4ccccc43)c2=O)c1,0.77291435,1
285,ZINC000067323427,-4.669407107,-2.431355021,2.238052086,0.035416667,COc1ccc(OC)c(NC(=O)c2nnn(CC(=O)Nc3ccccc3C(F)(F)F)c2C)c1,0.7747583,1
286,ZINC000008427606,-4.664794644,-1.801593897,2.863200747,0.038392857,Brc1cccc(Nc2nc(N/N=C/c3ccccc3)nc(N3CCOCC3)n2)c1,0.69358206,1
287,ZINC000004759601,-4.661559952,-2.748402582,1.91315737,0.017857143,C/C=C/c1ccc(OCCn2cnc3cc(C)c(C)cc32)c(OC)c1,0.46556008,0
288,ZINC000169616571,-4.660684663,-2.250261845,2.410422818,0.035416667,O=C1[C@@H]2[C@@H]3C=C[C@@](CO)(O3)[C@@H]2C(=O)N1c1cc(C(F)(F)F)ccc1Cl,0.17329206,0
289,ZINC000225762913,-4.660285449,-1.985146417,2.675139032,0.042261905,O=C(c1cccc(C(F)(F)F)c1)N1CCC(n2c(=O)[nH]c3ccc(F)cc3c2=O)CC1,0.9733878,1
290,ZINC000575611405,-4.660061312,-2.839595453,1.820465859,0.048065476,COc1ccccc1NC(=O)C(=O)NCc1ccc(-c2ccoc2)o1,0.94832844,1
