,ST16924,ST17220,ST17263,ST17530,ST17584,ST17700,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25947,ST25968,ST25998,ST26024,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26267,ST26349,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST26988,ST26992,ST27058,ST27087,ST27088,ST27219,ST27223,ST27284,ST27341,ST27403,ST27494,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST364,ST377,ST403,ST609,ST61,ST610,ST621,ST642,ST647,ST689,ST823,ST967
23077,-0.8984043,-0.14678857,-0.5067789,0.17672122,-0.2185317,-0.91753626,0.5731623,1.1280817,7.0364947,0.7334857,-0.23373154,2.6045895,0.86013067,1.9489506,4.6884,-0.4402914,3.0188498,4.255395,0.89449716,7.6990986,0.17736307,0.47751257,-0.10159169,1.5099012,0.5088194,0.061207503,0.28379992,-0.16750723,-0.9306589,-1.6933647,-0.7969328,-0.7681319,4.7320433,-0.7644789,-0.5727528,-0.09299851,-0.9597467,0.06086439,-3.090202,-0.20879774,-0.135039,0.39583427,-1.2954142,6.3073997,0.539655,2.2031488,6.412236,4.751028,-0.22721136,-0.564955,0.093666434,2.0035884,1.0254903,-0.13901828,-0.47291142,-0.15633154,0.89277864,1.43715,1.9494305,1.7565428,0.12083635,-0.025046252,0.42434582,2.247,-0.36891407,2.9673572,2.1513891,-0.4955033,0.4027745,0.100715436,-0.10348065,-0.74095184,4.9803348,-0.9298153,6.977887,0.47979504,0.24839595,-0.014342859,-0.3554703,0.109490484,-0.60693,0.95268136,-0.46851748,-1.0016867,5.780284,0.006125763,0.90527886,-0.72379464,0.039295778,0.82733357,-0.22793616,0.8605751,-0.21086305,-2.0224514,-0.38470984,-0.8977366,0.39489534,-0.40173864,-0.78141594,-0.36682454,0.30453175,-0.1823645,-0.9163451,-0.3304581
2309,1.5889949,1.5320807,2.6705642,-0.7206749,-0.6481799,1.2248654,1.6062763,0.4422241,-0.72643566,-1.2720171,2.2448184,1.0577096,1.371344,3.890443,3.8675501,-0.31084767,-1.582,2.0942686,2.2919264,-1.1544847,-0.56789243,-0.9391228,1.167197,-0.16703707,2.7795937,2.4294648,0.7071719,0.28014615,-0.9270942,1.0524611,0.22823577,0.37722546,3.8753233,-0.25552082,2.1431813,-0.018913142,-0.01555635,-1.2279972,5.0669484,-0.35833213,1.2341992,1.1025536,1.6543536,0.92455,0.60315484,-0.12636791,1.3890631,1.4424973,2.4987464,1.0760368,1.0377611,3.2396462,1.206966,-0.08809218,0.80841434,-0.027924545,0.88017046,0.7788501,2.26401,2.672718,1.5474713,-0.06601423,-0.26106125,4.0203,0.111138776,3.54591,3.8467565,-0.32396865,-0.20577349,1.5944457,-0.069229014,0.04981251,-1.9678295,0.88306534,-1.0875084,-1.3229178,-0.5443725,0.1039222,-0.0049065426,-0.51549596,0.0020693243,0.49575368,2.6779132,0.14406988,5.641626,-0.44386044,0.56961584,0.6504691,1.1639712,1.5549324,-0.8900728,-0.64152867,-0.09273553,1.4577448,2.0046685,-0.28298998,0.94892526,1.2883445,1.9686944,3.2638958,-0.4852544,-0.08661587,1.5182321,-1.354146
23097,0.3189991,-1.7468349,0.20343582,4.511127,0.08989051,-3.471171,0.9823673,1.9242805,-3.2469826,6.598623,-0.9681998,4.799946,1.2752355,2.8030891,-0.044949993,1.0009298,-2.42845,-6.5350275,3.1258426,1.1337357,0.3009701,8.045794,1.2727869,1.0971985,0.41959536,0.5750841,-0.15313455,-0.46210927,-0.9710956,1.4287411,0.5315107,1.7356153,3.304657,2.249743,3.3895702,-1.069279,0.13422883,-0.54777294,2.397721,0.12635103,-0.024431512,0.5839184,1.4930956,-2.05975,-1.8523003,2.298201,4.46636,6.584485,5.0815296,1.9730198,3.7792332,-1.3364155,-0.8890994,4.1024246,-0.98755443,0.7594995,-0.49137253,1.63905,-1.3504303,-1.5151057,-0.026391666,-0.48803353,-0.5277092,-3.7195501,-0.16343509,1.1012739,1.1352851,0.30003005,-1.2152667,0.52933115,0.096366584,-0.11713843,-5.014557,-2.6860833,-2.3244457,-0.8354001,-0.5918693,-0.070286125,0.023932822,-1.1251962,0.21702176,0.95552933,-0.19409457,0.21027058,1.6770512,-0.27810103,0.9564338,1.5787302,0.95471907,1.1449192,-0.757486,-0.7307034,-0.4926886,-1.2239567,-1.3108838,-0.9687892,1.4059422,-2.6467154,5.2459197,-0.024589717,-0.903004,0.4444006,0.4305675,1.0543516
23131,-0.66469604,-0.0803815,0.28097135,1.8416554,-0.60698223,-1.3163865,0.6540753,-0.66140366,-5.5301003,0.4627663,0.24219498,-1.0523924,-0.3854797,-0.6124065,0.24025,0.32756352,-2.0352,-4.354245,0.11033244,-3.7612996,-0.24560423,0.5822222,-0.63274574,-0.9314406,0.063550435,-1.1501181,-1.0448693,0.05324979,-0.12482436,-1.0831513,-0.8116641,-1.4633489,0.49324086,0.67007273,-1.319731,0.65452874,3.846911,-1.4462515,-0.1120269,-0.6556709,0.18123674,-1.2282605,-0.20696576,-1.9064001,-1.2207363,-1.9173415,3.806076,-0.34750345,3.4197845,-0.9349779,-0.29088718,1.409164,0.05314368,-0.6761971,-0.28435865,-0.17060962,-0.4644071,-1.74035,6.5183096,6.514465,0.43239963,0.14573286,-0.34826696,-2.22435,-0.12686394,2.7852979,3.0729299,0.93662095,-0.86644787,0.25246638,-0.17118105,0.32716492,-2.685479,-2.8778636,-4.6445255,0.15142629,-0.38818467,0.26413903,-0.36197838,-0.50127023,0.0028054789,-0.27973235,-0.23458144,0.5226683,6.2285967,0.23669419,-0.28867042,-0.2488396,-0.034803316,1.1017172,-1.1481761,-0.52366376,0.026415467,-0.21164343,-0.3387879,-0.95768046,0.9909594,-1.7392875,4.1779795,3.6169329,0.40552187,-0.10479361,-0.3455356,0.28408685
23139,1.7244729,0.61335135,0.06991863,0.11177319,1.558533,2.771164,2.3199642,1.7620153,-0.23446184,0.17370814,-0.5991447,1.2151747,-0.59717864,0.20601013,-1.7424,-0.69810224,-0.79445,-1.5394876,1.631871,0.58730453,0.5956037,-0.32508004,1.3503089,-2.1159904,-0.6268807,-0.19138792,0.53808784,0.09040546,-0.13566823,-1.3434889,0.5226716,-0.49260342,6.518487,0.2901946,0.6984713,0.45070776,-0.006251082,-1.2611842,1.7026697,-0.023171097,0.088871226,0.50101805,-0.37710923,0.57000005,-0.6374228,0.2183205,0.23992366,0.031022698,-0.22009155,-0.6833037,-0.458596,1.3212065,0.6889613,-1.399116,-0.71787006,0.7066085,-0.37398878,-0.2644,1.9627992,0.5847726,3.4817429,0.13475844,0.438516,-0.2121,1.2930698,1.4326017,2.0573916,0.07078764,-0.77923524,0.3137622,0.35673678,-0.40094608,-0.6080938,-4.5440617,1.420419,-0.894498,0.77579755,0.59137446,0.052418567,-0.57309574,-0.3559754,-0.49880594,0.39038903,0.06868018,-1.1929792,0.40214264,-1.1696631,0.5721654,0.7750518,1.0096648,-0.5935417,0.19330263,0.64409006,1.7225903,-1.5293031,-1.4323251,0.99721277,-0.40125823,-0.6018303,1.7270918,0.65982246,-0.1989299,1.1424459,0.40634257
23142,-0.50750226,-0.73189914,-0.23326877,-0.7360755,0.36572328,0.55941355,0.87721705,2.884729,7.3491697,2.5378923,-0.8050959,3.5517154,4.082428,1.0302944,5.2314,1.1807386,5.6849003,5.451604,-1.1185441,6.8332367,0.0012378395,0.18153389,-0.11252391,0.6054975,-0.10108261,-0.6091394,5.2612967,-0.374414,-1.1433477,1.4216413,0.51204926,1.2750759,0.64314806,0.4156529,-0.07009819,0.10494404,0.8955355,0.018981412,2.1098287,4.4506764,0.12617457,1.4776314,1.3436279,7.7293997,-0.5924517,0.14298457,2.3074794,2.00521,-0.4458184,-1.5574371,-0.36827612,2.2312837,-0.29693705,-0.16874653,-0.2848409,-0.73077506,-0.84701025,0.24705002,2.218069,0.79065216,-0.6525591,-0.4048522,-0.13698399,5.3233004,0.103548735,3.2931867,2.8340964,-0.035649285,0.7463771,0.58839977,-0.59533155,-0.7737918,7.7778997,1.1484014,8.756286,0.24030979,-1.103314,1.1910232,-1.4148327,0.3667404,-0.65735334,-0.04814505,-0.61171126,0.3004519,-1.3504763,-0.8846376,-0.46879345,-1.3398616,-0.2556688,-0.4287052,-0.44845977,-0.1698572,-0.27883804,0.17400122,0.48355082,0.39699578,0.42167774,-0.030041011,0.27172533,0.5984077,-0.56020296,-0.8126453,-0.5133827,3.8152907
23149,0.69888616,-0.88185215,-1.1590428,1.0530854,-0.010743916,-0.1323689,0.0594365,0.5673238,7.322861,2.2613218,0.35775495,2.591669,-0.3071031,1.644298,6.35755,-0.2777569,6.23675,5.1893797,0.3710106,5.761989,0.6456705,2.2860808,-0.3219593,-0.114055395,-0.5032048,0.66075003,0.16316831,-1.0203147,0.14605042,0.5195843,-0.7506442,0.7274595,0.34202248,-0.39132324,-0.07672228,-0.4571416,-0.19133313,0.35599202,1.482526,0.12776285,-0.46858987,-0.22257137,0.2385698,5.084,1.5823737,3.0983543,5.0273767,3.9771576,1.0541373,0.34214172,0.4691687,0.2579195,0.12526155,0.4700057,0.23339409,-0.07727261,0.43787852,-0.49185,1.644592,3.3235023,-0.16629086,-0.13404766,-0.35623568,5.16255,-0.22549453,3.2143085,3.0810199,-0.25486228,0.19951516,-0.9697404,-0.5636686,-0.39295262,7.2213564,2.4501183,7.52838,0.21810168,-0.8505039,-0.27075934,0.19181243,0.6201829,-0.79205203,0.7461343,-0.254201,0.15163392,-0.20665243,-0.72083914,3.5136938e-05,0.053495854,-0.49713773,-0.23442554,1.1240386,0.02108001,-0.6698532,0.6432035,0.07096502,1.2645457,-0.20401308,0.20446292,0.9061749,3.5337048,-0.17333603,-0.08082491,-0.87874454,0.28306365
23161,-0.22573997,-0.3010254,-0.67032915,1.4200511,-0.38302574,0.8482967,1.4865855,1.1466159,6.9469223,1.285804,-0.54052573,4.5212345,2.620044,1.3102379,4.36585,-0.06084782,4.4149,4.920551,0.62105376,4.9971867,-1.2603179,1.4110287,0.22089645,1.801115,0.84527135,-1.3497369,2.5238523,-0.35295394,0.33503827,-0.07894709,0.16246893,0.19484702,0.3936639,-0.10862385,0.6510981,-0.15716326,0.934816,0.15341237,1.1736125,0.50150514,-0.41071376,0.070664845,0.0034829378,4.32775,0.5024079,1.6901292,1.156539,0.2083892,1.0474833,0.046433207,0.7299118,1.2995127,-0.50426626,0.04913181,1.9992564,-0.08161985,0.4208329,1.61815,3.3761725,4.020261,0.6789557,-0.5144142,0.5232804,3.0819502,-0.5648271,3.8159614,4.3825445,-0.9647211,1.6319283,-0.5169359,0.3466426,-0.041384682,4.921796,1.6148481,6.3383293,0.40680632,-0.62566006,-0.47942448,-0.68481493,-0.2126306,-0.6543531,-0.31805116,-0.78566,-0.44481054,2.736962,-0.5252118,0.44255263,-0.7447971,-0.16392328,-0.2133983,-0.44173986,0.40105814,-0.6774437,-0.46763113,0.48572654,-0.7586193,0.39244953,1.2895288,1.3964525,2.980555,-0.5986651,-0.91783893,-0.18912679,-0.40491238
23200,0.6054077,-1.0618736,-0.4167247,0.010548644,-0.43351856,-0.19796276,0.9262,-0.5084765,4.0934286,1.1359471,-0.03472541,4.965693,2.932117,1.7528179,0.99575,0.26403412,4.55945,5.2723684,1.3009067,5.857443,0.093538105,0.4003232,-0.3686781,2.9622607,-0.11254068,0.12724054,1.8060323,-0.6577977,-0.6071198,0.3381131,-0.3482195,-0.5115845,-0.0642131,0.82583183,1.620375,-0.39637658,-0.19421871,0.51616526,2.0654655,-0.18756025,0.13116962,-0.28254825,-0.45412347,5.47975,0.8230228,1.5568907,3.0698762,0.626549,1.2259556,0.47309738,3.0394673,0.42486474,0.012843341,2.9419284,-0.25951228,0.032202758,0.6285143,1.4332501,2.6127362,1.6496456,0.7418117,-0.6791468,-0.13687657,3.21995,1.3357394,2.8853765,1.3062065,-0.7568108,0.34911147,0.08370523,-0.4563933,-0.80433416,5.485367,1.4643201,6.9283676,-0.40231776,-0.6537825,0.035178207,-0.3014855,-0.45967537,-0.19121668,0.3114892,0.06466521,-0.8347868,0.181062,0.13791543,0.23580822,-0.28779343,3.4070606,0.1047813,2.7870164,-0.08247652,-0.6269511,1.04284,0.52828103,-0.31447947,-0.48010367,-1.1110916,2.9759414,0.96390784,-0.6426391,-1.04194,0.19738017,0.34433228
23210,1.4500921,0.21520403,0.5730252,2.4056733,-0.10522152,-0.5230015,1.5182346,-1.2081711,-10.0,3.5654213,0.38128954,-2.167791,-2.714603,0.4250784,1.5085,-0.11903739,-10.0,-1.8210534,-0.08463383,-9.446737,0.48136848,2.9078262,-0.11916709,-2.223884,-1.0588012,1.2592205,-1.9177117,0.4028818,-0.53274566,-1.1856302,-0.6855327,-0.88317966,-2.814887,-2.728142,-1.7314537,0.95397836,-0.7252023,-0.9153639,3.3905456,-1.4423324,-1.0451033,-0.5193225,-1.1843264,-8.89425,-1.2544227,0.515344,-2.014026,-1.4724562,-3.0199718,-2.0731916,-3.0137753,0.6431217,-0.7237136,-3.4038537,0.698175,-0.44017798,0.067721575,-2.8172,-0.35023427,3.1933403,1.4708225,0.37586793,-0.7186077,1.7850001,0.29636717,3.4262953,3.0797539,0.22045158,-0.27913925,0.01945332,-0.53376514,-0.6810383,-10.000001,-0.58253145,-10.0,-0.5430706,0.010839641,0.08217199,0.616766,0.1478628,0.23116846,-0.19711457,-3.517435,0.40745705,5.9400163,0.10146715,-0.120048925,1.3108597,0.4410706,1.2380058,0.83605945,-0.20993014,0.2914347,-2.766711,0.3550874,0.94892097,0.74357724,0.80817074,-3.691561,5.080704,0.39987725,0.28877336,1.2312387,-1.265425
23212,-0.2892766,0.01976423,0.09089595,-2.8274531,-0.4808089,-0.78797513,0.4506524,0.25905472,-0.32983357,-4.4186993,0.4802521,-0.9367481,-1.5482014,-3.8434315,0.077800035,-1.041501,0.157,1.7243165,-0.66506124,-1.0300027,-0.40952742,-4.7065334,-0.19867699,-1.3240939,-0.21980213,-1.3477846,-0.92461956,0.1066179,0.33755633,-2.8039072,-1.4111967,-2.341512,-3.2992096,-1.3888887,-3.2304835,0.8342473,0.23288086,-1.0597885,-1.5099518,-0.5080396,-0.3971581,-2.0036342,-1.6514809,2.6682498,0.07204591,-3.3455954,-2.8581202,-3.6840286,-2.7959461,-1.6014894,-1.469544,0.54309857,-0.114580125,-3.5327868,2.5483997,-0.8041858,-0.58312905,-2.4039001,-2.9607298,-3.0107007,0.37106183,0.8981112,0.75618297,-1.0202,0.24133947,-2.031399,-2.3921468,0.11329012,-0.7744056,0.44318515,-0.16637257,-0.04406352,0.7424225,1.9535941,1.2977179,0.2279366,0.4758889,0.5583311,0.07938437,-0.11063644,-0.29022768,-0.13019809,-0.3676866,-0.4703578,-1.1215874,0.42563176,-1.4800512,-1.707292,-0.9265467,-0.31944394,-0.119953096,0.99870837,0.2044599,-3.2619996,2.9381018,2.975963,0.5556711,0.3673353,-2.3059285,-2.666479,0.12124841,-0.047658615,-0.122606166,-1.0376323
23223,-0.2712697,0.22727083,-0.3663925,-1.3220268,-0.6587983,1.0830677,-0.55966306,0.6059838,-0.6191325,-1.5997686,-0.1178405,-0.55233353,-0.54054874,-1.4768915,-0.56465,-0.23199075,0.1254,1.4115064,0.18749467,-0.31255656,-0.66149956,-2.414661,0.011425763,-2.5209785,-0.8752327,-1.7959836,-0.03622745,0.20032702,-0.020984739,-0.9615756,-0.91119313,-1.589833,-1.435316,-0.9420394,-1.0287672,-0.1310974,-0.07236008,-1.7131292,-0.46347666,-0.23588791,-1.0717742,-0.71243465,-0.18215209,-0.7444,0.38805026,-0.3574183,-0.3841858,-1.506231,-1.9288508,-0.87445426,-0.94021386,-0.25165057,-0.21227573,-1.7702827,0.44936898,-1.8883642,0.27152032,-1.5004,3.636633,2.4032314,-0.3629732,0.47967196,0.23370798,0.68410003,0.32569295,2.5368967,2.1681478,0.27268046,-0.91320354,-0.7158889,-0.3672377,-0.23913002,-0.3527816,0.9571172,-0.46743348,-0.61723626,0.29995626,-0.62230015,0.22080602,-0.88278246,-0.08336561,0.2869748,-0.7649866,0.13673311,2.948903,-1.3748727,-1.1053522,-1.0421132,-0.02796045,-0.4124995,-0.4550343,0.73358893,0.31508893,-1.7817929,0.00807696,-0.20883013,1.0930378,-1.3361158,-0.9067965,3.5527442,0.27621096,-0.33231384,-0.21163875,-1.396581
23224,-0.7572768,0.012324363,-0.10880549,4.461395,-0.1627362,-1.7777344,-1.9427459,-1.0386968,0.6148643,6.9170856,-0.10406047,1.3125794,-1.4925338,-0.0266971,-0.05715002,1.8600109,0.47795,-1.9561213,-2.9412782,-1.567779,-0.28603125,4.7435617,-0.048994035,-1.016344,0.054050513,-0.43255433,-0.4739654,0.49093482,-0.4997385,5.0914645,1.6497141,2.6033046,2.427042,1.7185491,2.6137326,-0.16335358,-0.47441444,1.1711987,-1.0944482,-0.014378846,0.78534186,1.6384379,0.69445324,0.7673,0.2432835,0.6356833,0.23356271,-0.064762324,3.017363,1.3715975,2.378223,-1.6884772,-1.3565503,3.760318,-1.0745995,0.70881367,-0.26532182,2.8681002,0.5647582,0.12564692,-1.2430284,-1.1355582,-0.32291093,4.72855,-0.24042141,1.000834,-0.1776302,0.56773925,-1.1231906,0.87729865,0.44931903,2.128692,0.7956425,-2.8478234,0.4840896,-0.8604696,-0.14192636,0.04674997,-0.050582513,1.4760981,-0.8211741,-0.25026757,0.07257078,0.067808434,-1.1861207,-0.12510319,0.8191786,0.549651,-0.021973342,-0.7321769,0.2129929,-0.69346666,0.20596783,1.2162328,-0.727339,2.8064604,-1.6682751,-1.262715,2.5698464,-0.0981593,-0.74251723,-0.43372762,-1.7352908,2.0856283
23244,-0.04616569,-0.44121468,0.26478767,1.2378201,0.122008115,-3.4700685,0.6121016,0.3170086,-0.81188655,2.4353855,-0.21992597,-0.34444207,-0.21574613,0.22662336,-0.45029998,0.38983148,-2.5827498,-4.1541758,-1.0332946,-3.9182081,0.83772194,1.5929161,0.014778733,0.8847898,0.41703066,0.25001144,2.1860213,0.97054917,-1.1044483,0.27059075,-0.49703023,-0.38381016,-2.1620386,-0.068414904,0.17524816,0.36913088,0.11787044,-0.7521809,0.7563019,0.6257331,1.1826265,0.15675181,0.16433625,0.99474996,-0.39258337,-3.6755786,-5.476884,-3.6922674,0.31515923,0.414384,0.67506653,-0.101499245,-0.28575173,1.29939,-0.35328436,-0.33343267,0.7518695,0.8059,-5.4908457,-3.452009,-0.10035797,-0.7788949,-0.009426415,-1.2554,-0.34841606,-1.4231317,-1.3307284,0.39779466,-1.4760798,-0.35987848,-0.97601646,-0.029570654,-1.0250144,-7.347473,0.770162,0.38398135,0.14423056,0.27603626,0.023103822,-0.09797632,-0.26502416,-0.09730813,0.109114304,0.11921081,0.7141337,0.33279502,1.0854542,0.83329564,-0.57934284,-0.96752524,0.61750376,0.4918404,-0.25648263,-3.091027,0.10086809,-1.4624978,-0.45749286,-0.004823059,0.8426218,-1.483705,-0.44774887,0.36922675,0.66915613,1.2763602
23271,0.9606236,-0.5814346,-0.88500226,0.4381259,-0.0011537373,0.9220822,1.0951543,1.4084482,3.8298907,0.7981508,-0.5705243,2.9971347,1.7889228,1.3068457,2.96475,-0.31104723,2.96845,2.9000678,0.40286428,3.0662847,-0.28479347,0.38314468,0.37750453,0.9617624,0.69775915,0.04948765,1.6695533,-0.63221914,-0.424451,-0.08846159,0.045042068,0.06992228,1.1551319,0.027233042,0.4467994,-1.0252922,-0.3791327,0.019576684,1.2496946,0.00014460087,-0.38946968,0.35827255,-0.4853382,3.4203,0.28725278,1.6736609,1.7510502,0.988698,0.48105952,-0.1365925,0.987876,0.6376503,0.6657696,1.0024023,0.8624833,0.09185469,0.06279522,1.46715,1.3768531,2.2041864,0.6594478,-0.016585916,0.45633337,2.5650501,-0.18824054,2.3475614,2.6321838,-0.49445704,1.1129861,0.37097257,0.05332008,0.07794233,3.878076,1.5891309,3.374258,0.40334037,-0.3784032,-0.5011793,-0.7080779,-0.05229251,-0.27770317,-0.016450379,-0.7333092,0.3827539,1.7410083,0.041772313,0.5931265,-0.43996876,0.08832511,-0.24625683,-0.34502703,0.14291297,-1.1887732,-0.32553738,0.09921107,-0.24238995,0.073474616,0.259933,1.2694931,1.5793724,-0.751008,-1.0599071,0.17789973,0.5195833
23300,-0.2065475,-0.07875427,-0.16644847,-0.6155865,-0.22795817,-0.62720656,0.5338815,1.033219,-8.682069,-1.0437948,0.019069105,-1.6909115,-0.10675672,0.036326036,-7.50565,0.27094102,-8.70595,-6.2647815,0.17101161,-5.0666046,-0.3589989,-0.3140915,-1.6432588,0.93132627,0.24372384,1.4692903,-0.4798602,-0.16493759,-0.17838182,0.060703203,0.50628775,0.23328856,-0.30827123,0.22689544,0.67776936,0.41996533,0.24654865,0.108305484,0.46400332,0.7365158,0.57167536,-0.7595837,0.33730274,-6.24135,-0.9975818,1.2372943,2.4959,0.8995563,0.5019216,-0.2635726,0.3390963,0.0764249,0.95032,1.4349775,-0.08622792,0.03323157,-0.28071412,1.0883499,-7.6767845,-3.2362943,0.089723855,-0.6283081,0.30032378,-5.0448,-0.35098037,-4.612357,-4.740671,-0.3896991,-0.035953864,-0.6364578,0.6088584,-0.28352726,-7.9019604,0.17939639,-6.822795,-0.14730525,0.24332619,-0.032423973,0.39146644,0.22230005,-0.8757287,-0.4893142,-0.66955304,0.34763423,-1.0561736,0.16373824,0.21871054,0.18354398,-0.58208585,0.09697518,-0.5517932,0.086333364,0.43312925,-0.43597338,-0.3170446,-0.4472309,-0.022397816,0.53199613,1.0184239,-1.6568683,-0.6706154,0.43578744,-0.31311077,0.09505308
23321,-0.34564206,-1.2329013,-1.801859,1.7401443,0.5157896,-1.8516924,-0.42331243,-0.9469919,1.7192776,1.0108029,-0.2793657,2.3097467,1.2299664,1.5712163,2.37855,0.6167039,1.3966,0.3689068,1.227629,1.331037,-1.1578009,1.5053977,-0.32406467,1.6126566,0.5357004,0.7084698,0.88328314,0.34989318,-0.06485765,0.37692004,-0.41964814,0.5061974,0.4536077,0.42871928,0.48668122,-0.39820915,0.27432838,0.14625663,0.6339711,0.22459586,0.10655694,1.5360107,1.759782,2.6658,0.13290083,1.4424456,0.3072337,-3.246714,1.928982,-0.20642614,1.4994315,-1.6966442,-0.3942305,1.6076164,-1.5763206,0.5145179,-0.49063155,2.0158,-0.03237518,1.1714169,-1.3158705,-0.49900654,-0.27846792,1.5822,-0.034308404,1.9628946,1.6411879,-0.1321657,-0.06949286,0.13735095,-0.38111484,-0.17378461,0.9934286,-1.3671346,2.1332018,-0.575147,-0.55054164,0.105014235,-0.5301406,-0.4455571,-1.3375244,-0.7439467,0.28380796,-0.7689824,-0.9368806,-0.9593474,1.3003771,0.7192614,0.5721117,0.077725194,-0.08308422,-0.50316393,-0.67522585,0.084928095,-1.1159556,-0.3552435,-1.1070071,-1.6506897,1.3846817,1.4204649,-1.0364434,-0.22262499,-1.1259553,-0.38673228
23325,-0.6763444,-0.7611021,0.29434258,0.28903002,0.6647947,0.36732998,-0.99914205,1.10709,-5.0239005,0.46334314,0.41440085,0.013177991,-0.4716512,2.1066973,0.8007,-2.7175186,-2.9362,-5.2658863,-0.67844164,-3.0955935,0.3421615,0.86614245,-0.15914032,-2.1738043,-1.9390655,0.5375079,1.0450758,0.24492477,-0.69247663,1.1300318,0.5213543,1.2706257,5.369849,0.77061486,0.9407999,-0.26480865,0.3690381,0.77537197,0.012664242,0.2583881,0.90775394,-1.7963419,1.3005928,-2.1843002,1.7884269,5.3427606,4.659239,4.0974207,1.5539883,0.35260496,-2.4701238,-2.9570727,1.1765877,1.7788166,-0.27736568,-0.18652213,-1.552626,1.4044499,-0.904444,-0.14899875,0.30278975,-0.22497216,0.8557301,-1.58765,-0.3474778,-3.6098304,-3.7639678,-1.1103332,0.108359315,0.45927334,-0.45730802,0.20056626,-2.6112144,-3.0368512,-1.542826,-0.11126518,-0.8519362,-0.59715223,-0.17922409,-0.5174816,0.13324055,-0.8210014,0.35894227,-0.51782405,5.8168526,-0.666023,1.0914327,2.89852,0.94268906,1.5021949,-1.0682853,-1.1315897,0.32011557,-0.31924778,-1.2935693,-0.12804827,0.269001,-0.24251492,2.1514573,-3.3800802,-0.23496984,-0.4454822,1.0452641,0.32270026
23326,0.35315073,-0.6507239,0.17967305,0.9913697,0.5268508,-0.85369575,-0.1793568,-0.0031106323,-9.176212,0.8312725,0.39691168,-2.4835048,-1.0567012,-1.2655852,-5.40805,0.5255629,-9.2777,-3.026894,0.23613153,-7.0055714,-0.11194694,0.92447764,-0.7167814,-1.4322811,-0.66456276,0.6989712,-0.61206836,0.8165071,0.3153498,-2.3943434,1.0359924,0.9103737,0.26885918,-0.9695768,0.31167695,0.15390112,-0.037455842,0.16947709,-2.9255643,-0.47332752,0.3100432,0.20670936,0.51612604,-4.55275,-1.168147,-2.1450875,-4.807459,-4.386192,-0.22488566,0.24388263,-0.79466105,0.7199507,0.2272359,0.66169846,-0.5157895,-2.9155188,-0.6244733,0.67184997,-2.1614451,-2.9262006,0.096198395,-0.11851017,-1.2244822,-5.89525,0.19809066,-2.444191,-2.1927476,0.5930586,-0.20250311,0.0129392445,0.24037744,0.8313589,-9.075748,-1.2931548,-7.155404,-1.237779,0.6413784,0.52892846,0.7384748,-0.34365448,0.3126514,-0.72626704,0.7359031,-0.25449643,-0.8914307,0.1587862,-1.4862704,1.4528348,0.053507507,0.26918614,0.12529562,-1.1101445,0.15409338,-0.3169164,0.054497786,0.23611897,-1.3399248,1.1495332,-0.14878626,-1.3531199,0.24179183,0.8224274,-0.49470705,-1.4021276
23335,2.7441943,0.0,3.1376975,-0.4454038,8.025173,-0.23092854,0.0,-0.32414687,1.3697623,-0.68296605,-0.40909463,2.0206864,0.069752514,-0.33555302,-1.3702999,-0.4532336,0.3348,-0.6877759,0.0,2.4872017,2.703319,2.9556088,2.1414204,2.7921286,4.4391537,6.787244,-0.43298545,-0.19597484,3.994309,3.9005103,2.327347,-0.6745,-1.3943455,-0.9383638,-0.22845612,-0.049031332,-0.48009866,7.5252666,0.56846887,-0.2337674,3.3373835,0.06259191,-0.197029,3.96695,-0.25928974,-0.4509545,1.6221937,2.9581141,-0.23134847,2.7085507,2.2696812,-1.011741,3.5922015,3.2522247,-0.51105917,0.0,2.8053098,0.0,-1.4655766,3.414003,6.335512,-0.12102425,-0.6744999,3.49335,0.41363597,2.1636858,0.9681998,-0.14550616,2.1836202,-0.6745,0.17972937,-1.3447728,1.2323443,-0.6745,2.5038376,2.7003136,2.6185045,-0.33724996,0.18822344,-0.54540646,5.9515333,4.031405,3.6497164,-0.6700531,3.1342292,0.21409167,0.034353673,0.376548,4.394513,0.0,0.9971945,-0.14018673,7.1666985,1.7378231,5.5791945,6.6461835,2.4610372,3.7283812,0.0,6.537208,-0.3604434,0.43957782,-0.20422259,-0.6745
