,ST17270,ST28135,ST694,ST201,ST26242,ST25610,ST27639,ST664,ST25678,ST26017,ST26531,ST18706,ST25618,ST27369,ST305,ST27861,ST1069,ST27199,ST297,ST18026,ST25969,ST27394,ST25695,ST26505,ST17313,ST27102,ST25689,ST26771,ST456,ST711,ST25581,ST26667,ST17188,ST27595,ST221,ST26543,ST16907,ST26892,ST28171,ST87,ST906,ST25720,ST25889,ST27079,ST18079,ST652,ST26378,ST1068,ST26050,ST25750,ST455,ST25766,ST17292,ST25747,ST27049,ST25644,ST26601,ST26762,ST27948,ST28297,ST26221,ST25882,ST25636,ST28287,ST621,ST371,ST25832,ST25728,ST28083,ST991,ST28286,ST25612,ST18571,ST25788,ST25886,ST26478,ST25880,ST25758,ST315,ST25608,ST25798,ST364,ST26764,ST26774,ST17781,ST25704,ST25733,ST25698,ST26330,ST25873,ST26446,ST25761,ST25858,ST27530,ST25905,ST167,ST27933,ST25767,ST18025,ST27048,ST372,ST25780,ST25682,ST27058,ST28175,ST25637,ST27418,ST27039,ST17826,ST479,ST25680,ST477,ST26194,ST26361,ST25546,ST26795,ST25697,ST25725,ST17959,ST17220,ST25688,ST27486,ST26456,ST25827,ST486,ST27060,ST25748,ST25589,ST25831,ST25674,ST25887,ST25961,ST17124,ST27569,ST25604,ST26740,ST25881,ST25754,ST483,ST18785,ST25957,ST26020,ST25712,ST495,ST27080,ST25565,ST27045,ST18460,ST27346,ST25974,ST25838,ST17319,ST26179,ST25774,ST26146,ST27742,ST434,ST11441,ST604,ST25823,ST17722,ST25913,ST11805,ST25597,ST292,ST485,ST25867,ST25777,ST25772,ST26873,ST25828,ST25727,ST26607,ST25628,ST25851,ST26608,ST25850,ST18807,ST25716,ST312,ST25731,ST136,ST26599,ST26889,ST25834,ST25934,ST26606,ST26136,ST25883,ST603,ST28032,ST25769,ST25839,ST14030,ST25639,ST25611,ST387,ST26765,ST619,ST25836,ST26751,ST25722,ST25624,ST25670,ST26007,ST25865,ST416
5300,0.020999998,-0.059100002,-0.75835,1.26545,0.5812,-0.002700001,0.14675,1.02415,-1.0566499,-6.16665,-3.48145,1.1519,0.22399999,0.6014,-5.4041,0.139,0.2866,-4.88445,1.28,-3.2833,-4.9853,0.68435,-0.50575,0.6107,0.18415,0.7087,-0.021550015,-0.036650002,-5.768,-0.93035,-0.47765,-5.1708,-4.80335,-4.5472,0.07165,-1.0374,-2.07705,-10.0,0.63715,0.641,1.0645,0.54275,-0.058649987,0.3839,-0.6649,-4.8446,1.02415,0.45279998,-4.8446,-4.2451,-4.6627502,1.38875,-4.8063,0.7644,0.46775,1.05955,0.0147,-0.14629999,-0.35735,0.69225,-0.853,-5.22385,1.4341,-0.49545002,-0.16435,1.7385,0.027949989,0.71965003,-0.44395,-4.6782,2.0368,-1.96375,-0.2563,-5.1708,0.07165,-5.11245,3.096,0.72055,-0.42635,-1.23025,-4.63175,-3.9437,-0.27085066,0.86125004,0.13125,-0.4896,-5.488,1.0769501,1.00625,0.2969,-5.29705,-0.1304,0.86895,-5.4512,0.8563,0.26525,0.4281,0.24319999,-2.9569001,-4.88445,-0.96914995,-1.33,-0.29165,-4.8446,0.13125,-4.8890495,0.451,-5.36265,-0.23015,-1.0845001,-4.409,0.07165,-5.11245,0.028750002,-0.03395,-0.46275002,-0.73105,-0.5586,1.0725,-0.0047000013,0.054950014,-0.45165,0.05095002,0.34405,-0.4492,0.8607,-4.8446,-8.10055,0.03525,-5.42755,2.5155501,-0.09884998,-0.5367,0.96245,-0.8686,1.0411,-1.6713,0.2504,-5.0449,-4.65525,1.34315,-4.24,-4.9853,-0.28145,-1.92735,0.37465,-4.9489,-2.92155,-0.06335,-0.1022,-3.88785,-1.4747,-3.9066,0.9249,-3.9485002,0.019749999,-5.11245,0.3453,0.48680001,-2.3610501,-0.46824998,-0.86520004,0.30785,-0.77390003,0.31689999,-5.768,-0.41575003,-4.9207,-5.0036,-0.89365005,0.50635,0.51805,-0.30629998,0.9169,0.007850021,0.77775,-0.12995,-0.6356,0.86434996,-2.1734,-5.06275,0.8776,-4.22225,0.23390001,1.0978501,-0.7795,0.48485,-1.2882999,-3.67455,0.004099995,0.26525,-0.6219,-4.88345,0.4445,-4.60795,-2.4076,-0.24724999,1.27265,-5.0,0.68435,-3.198,-4.4488,1.26545,-4.33415,-2.3607,0.051349983,-1.70225
5321,-0.70075,2.90265,0.5601,1.8853999,-0.07529999,-0.6743,-1.04235,2.71325,0.06914997,-0.39865,2.38175,0.29335,-0.68755,-0.75119996,0.69245,-0.1551,0.50815004,0.30810001,-0.3579,1.2916,-0.20529999,0.5624,0.91225004,0.92005,-0.78115,0.028349996,0.94345,2.37735,0.61345,-0.13625,1.5258499,-0.66929996,0.31475,-0.5847,1.8136001,0.91925,1.9340999,-0.7751,0.56265,0.14585,-0.09595,-0.32230002,0.1579,-0.4077,-0.16120002,1.78315,1.5267,-1.29865,-1.0481501,0.0031000078,0.1584,2.6925,1.40855,0.1941,0.49155,-0.72290003,0.029000014,0.4336,0.377,-1.5051999,-0.20840001,0.2588,2.22515,-1.0137999,-0.9763,0.48944998,0.35355002,-0.037100002,0.44954997,3.84995,-0.74035,-0.1801,-0.022200003,-0.48395002,1.1979,-0.5723,0.103149995,-0.86695004,0.3623,-0.84844995,-0.53625,1.60365,3.6593812,-0.85535,-0.7235,0.30545,-0.6973,2.7778,-0.3197,-1.0077,0.2453,-0.43225,-0.40385,1.36605,0.61915004,-0.91735,-0.7598,-0.40045,1.37105,-0.4658,-0.93810004,-1.1063,1.1714,-0.08245,-1.3185999,0.33945,-0.73155,0.026950002,0.45340002,0.68955,-0.4438,-1.14875,-0.259,-0.7015,1.0346501,-0.5584,-1.0543001,-0.55435,0.2225,-0.88375,-0.2692,-0.4209,-0.53104997,-0.46555,-0.6393,-0.03565,-0.48450002,2.84555,0.8773,1.21055,0.30255002,1.1321,0.69955,-0.17085001,-0.44094998,-0.65425,0.99434996,0.12775,-0.85195,-0.41709995,-0.2235,-0.73125,-0.83035004,-0.066599995,1.96415,1.39445,0.77045,2.3203,-0.8853,0.09370001,-0.44955,-0.458,1.5677999,0.42855,0.8909,0.5056,-0.48275,0.27635,0.1765,-0.14334999,-1.2825,-0.38655,-0.61300004,0.61455,1.038,-1.0794001,2.0904999,0.22929999,4.7879,-0.71265,0.3316,0.68635005,-0.85275,-0.26935,0.89239997,0.38315,-0.30695,-0.574,1.7754,0.43315,-0.33935001,0.86765003,-0.78365,0.5497,0.5834,0.31780002,0.91035,1.14275,0.7211,0.686,-1.0325,0.26970002,-0.60950005,0.08830002,-1.18555,-0.26375002,-0.671,0.60824996,-0.61504996,0.51775,1.2504499,0.43445,2.6849,-0.55654997,1.2609,0.19600001,-0.10275
533,0.147,-0.97815,1.9955,2.5292501,-0.18100001,-0.47190002,-0.35895,2.8021998,0.36720002,3.3968,1.00375,2.4816,0.005399987,-0.38700002,0.40905002,0.049050003,-0.95739996,0.1494,2.2119,3.59875,-0.32479998,0.43769997,2.7877002,-0.13335,-0.1814,-0.0138500035,1.19995,2.6777499,1.8088,1.0013499,1.21505,0.17379999,-0.28515,-0.96175003,-1.045,-1.53035,-1.71625,0.1197,0.17594999,-0.010049999,-1.1380501,0.21055001,4.3378,0.39495,0.20915,4.2091503,-1.24805,-0.082600005,-0.46850002,1.6433,0.33585,1.98385,-2.8286,-0.69445,-0.5538,0.07654999,-0.47100002,2.27555,-0.58285004,-0.047800004,0.45424998,2.40445,1.7844999,-0.8437,-2.07465,-2.4074502,-0.40405,-0.2615,-0.31605,-1.61915,1.83905,1.3975501,0.07945,-0.20949998,3.03225,0.44594997,2.3071501,0.27585,1.46175,0.7348,-1.06405,-0.4531,-0.0847173,-0.38435006,1.3097,0.6639,0.49080002,-5.82225,0.07520002,-1.5179,0.41584998,0.51425004,-0.5518,-0.04535,-1.2635,1.90835,-0.059650004,-0.0634,3.5816,-0.82694995,2.2235,1.14515,-1.4882,-0.5372,0.008200001,1.98765,-0.5439,-0.75815,0.60805,1.4817001,-1.1887,-0.2524,0.73004997,-0.28805,-0.20905,0.6214,0.71475,0.1982,-0.45,0.75065,0.1487,-0.2331,-0.20809999,1.51415,0.33609998,-2.12695,0.0559,0.73974997,3.23895,-0.45090002,3.6048,-2.45485,-0.60455,-0.8147,-0.08645,1.7909501,4.45855,-0.0611,0.01645,0.13299999,-0.305,1.1442,-1.9267,0.1181,2.03185,-0.5548,-0.65305,1.084,0.59235,-1.6141,-0.26685,0.21235,2.36935,3.2054,-1.1633,-0.86515,-0.1623,-0.2143,-0.14064999,3.43005,-0.0414,-2.08765,-0.9733,0.60574996,-0.0715,2.0237,1.6438,2.0882,-6.82755,-0.1719,0.1863,-0.9753001,0.17275,0.7378,1.46305,-0.36085,1.75405,0.79545,1.5074999,2.64805,-0.3541,0.5509,-2.48145,-0.40250003,-1.96325,-0.944,-3.4498,1.2362001,1.20185,0.95495,0.51795,2.55255,-0.42025,1.1015,0.5856,0.90584993,1.86425,2.02155,0.68205,2.8843,2.43675,-0.08074999,2.66655,0.97265,0.99255,-1.1646,0.36525002
5331,-0.8732,-0.3111,-0.70195,2.3955002,0.030899998,0.20169997,0.96580005,2.60695,-4.2690496,-4.6063,-1.94205,-4.81835,-0.6666,0.1618,-0.38435,-0.63844997,0.07339999,0.32185,0.38225,-4.3507,-0.21045,-0.082949996,-0.24139999,0.36879998,1.18935,-0.33955002,-0.0023500025,2.5578,-2.51,-0.0047999993,-1.17625,-0.17675,0.42355,1.3919,0.38255,1.3608999,2.0154,2.45385,0.382,-1.03735,0.372,0.0835,-1.46125,0.9546,-1.25465,1.11825,-0.52975,0.25689998,0.27780002,0.09755,3.7421002,4.7757998,1.7181001,2.8969,1.10005,0.5776,2.5193,-1.0992,-1.46575,0.26965,1.4611001,-0.8688,0.414,0.7673,1.33165,0.79295,0.39545,-0.82159996,-0.43864998,0.77454996,-0.8915,1.66485,2.16545,-0.59825,-0.2711,-1.2153001,3.4369,0.3571,-0.6197,-2.75755,-0.015500002,-0.0573,1.318615,0.58985,-0.66639996,1.92365,-2.13365,2.24795,0.53495,0.3138,0.54255,-0.58655,4.1848,-1.3522999,0.36589998,4.722,0.27405,0.29625,-5.20255,-0.14365001,-0.3714,-0.1424,-3.2378998,-0.3964,0.2145,-0.043249995,1.1121,-1.0414,-1.40495,-2.77145,-4.134,-0.18575001,-0.18634999,-0.91435,-0.8352,-0.13305001,-1.1561999,-0.48520002,-0.43780002,-0.56825,1.3005,-0.5473,0.11855,-0.58019996,-0.85095,-0.1949,0.025100023,1.6238999,-1.3659501,-3.36945,-1.04155,-0.75985,2.52605,-0.0097,-1.1929,-0.7477,-2.03285,0.67415,0.48894998,-0.41955,-1.1431,0.28564999,0.4894,-0.95960003,-2.5897,-0.4485,0.0616,-1.0658001,2.1792002,-0.88135004,0.63815,-1.28865,-3.33035,0.70535,-0.36225,-0.2544,0.1119,-0.05155,-2.5149,0.66735005,0.2889,-0.16075,0.70255,-1.22255,-0.24715002,-0.6149,0.4274,0.43385,-5.5968,3.6876,0.57245,0.39060003,-0.54815,0.54625,0.020599999,2.35275,0.8841,-0.95185006,0.24020001,-1.28555,0.13859999,0.46015,0.33889997,-0.29955,1.5915501,-0.12774998,3.14535,-1.9656501,0.67219996,-0.10160002,0.60174996,-1.1575999,0.68665004,-0.76845,-0.165,-1.97375,0.133,0.44799998,0.89879996,-2.4063,-1.5025,1.7763001,2.1533499,-0.4571,-1.8668499,0.12924999,-0.1161
53343,-1.1665,0.3277,2.29065,-3.5461998,0.77750003,0.38340002,-0.9655,-2.6536,2.99915,2.3670502,0.4352,3.85925,0.03459999,1.13025,-0.84815,0.1361,-1.1732,-0.05124998,1.8444501,2.16465,2.2548501,0.7418,1.5643001,-0.39000002,-0.57625,0.1514,1.3620499,-2.2599,-0.2781,0.4774,1.69875,-0.558,-0.41935,-2.2883499,-0.9678,-0.85830003,0.62615,0.44120002,0.13139999,-0.27495,-0.89495003,0.12835002,-0.49655002,-0.0027999952,-0.52425003,-1.1688,-0.69105,-0.06579998,-0.31855002,0.65195,0.9119,-2.6607502,-0.46940002,0.050199993,1.8793,-0.5941,0.2208,0.3626,-0.46525002,-0.80795,0.2484,-0.89685,-1.9275999,-0.78540003,-1.2536,-0.3146,-0.3501,-2.42045,-0.34045002,0.18820001,0.2269,0.074650005,1.80655,0.75600004,1.21345,1.7053,-0.1338,0.7387,1.2362,-1.1520001,0.08739999,1.5390999,-0.13284343,-1.42765,-0.113199994,-1.3356,0.6161,-2.901,-1.0817499,0.027250007,0.19155,-1.4518,0.120249994,-0.20030001,-0.8761,0.56965,-0.1619,0.35915,2.77555,-0.24925,2.2824,0.91915,1.78285,-0.30525005,0.069350004,0.2487,-0.6885,-0.84745,-1.74745,0.27305,1.9289999,0.032399997,1.03765,0.2057,-0.56729996,-0.67329997,-2.2067,0.3226,0.67645,0.29299998,1.4844,1.8902999,0.5649,2.5085502,0.32335,-0.2635,-0.026799992,-0.2856,1.8743501,3.74,0.40850002,1.46585,1.49635,-0.4396,1.8045,-1.90845,-0.646,-0.5083,0.70795,-2.66945,0.40794998,0.57475,1.3275499,0.85915005,0.1215,-0.54625,1.0831001,-0.08295,0.678,1.3701501,0.12535001,-0.42505002,-1.25325,0.30035,-1.5708001,1.2923,-1.8726,1.33575,1.9145999,2.4867501,1.5737,1.664,0.7757,-2.485,-0.17789999,0.112150006,0.21159999,0.38165003,-1.31295,-1.2868,0.55155003,-0.7912,0.19530001,-0.32375002,0.95704997,0.25675002,2.03735,1.6041,1.1185501,-0.82895,-1.09925,1.8373499,-0.83970004,-0.1473,-0.2801,-0.26444998,-0.8844,0.4142,-0.3389,-0.93315,-0.009949997,-1.62075,0.38715,0.2837,-1.6899002,-1.25735,2.2324,-1.6635499,0.4946,0.18995,-2.25585,0.39365,-5.24005,-2.1777499,-2.2753,-0.30515,0.3628
5347,0.97859997,-0.12004998,-0.7125,-9.7646,-0.16225001,0.7583,0.34105,-6.17525,1.84535,-4.5547,-2.48385,-3.4931498,-3.8697002,-0.1412,0.66115,-1.121,-0.42285,0.24399999,-6.92325,-0.3761,0.5061,-0.4375,-1.03895,-5.1078,0.053200003,0.2703,0.34785002,-6.2784004,0.7388,2.8267,2.2142,0.7758,-0.3565,-0.83665,0.4013,-1.6252999,-1.1046,0.70624995,-0.37525,0.18425,-0.1939,0.94570005,-9.7134495,-1.1263499,-0.5112,-5.11045,-0.8398,0.57955,-0.016900003,-0.50395,-4.59435,-7.9558,0.6426,0.124850005,0.4223,-0.45335,-0.3058,-4.9710503,-1.0282,-1.367,-4.31625,0.1436,-5.7765503,0.50065,-0.64234996,0.076299995,0.41135,0.97125006,0.0871,-3.1593,-7.08565,-1.5793,0.3714,-5.0197,-5.69035,0.31425,-6.8484,-3.4535,0.51545,-2.0581,-0.38030002,-0.39545,-4.1975985,0.5317,0.092999995,-0.1666,-1.72645,-5.6442,-0.44345,0.1279,-0.5787,-2.7130501,-0.9131,-0.1321,-0.13780001,1.5455501,0.48225,0.40895,0.2703,0.68275,2.24745,2.2091,2.1177,0.25439999,0.55415,0.56729996,0.1994,-0.6336,0.30265,-4.66385,2.9756,0.89805,2.3484,-0.17295,0.19565001,-3.59105,-3.33855,1.04545,-0.14235,-1.7660501,0.3863,0.06735,1.9022,-1.28565,0.5137,-0.28315002,0.4775,-3.02625,-1.4305,2.5444,-6.78465,-1.09145,-4.93285,-0.71665,-0.16759999,-7.6205997,-9.75555,0.54205,-2.71405,0.1536,-0.2365,0.3802,1.9690001,-0.53075004,-0.21885,-5.2602,-0.4218,-1.2269499,0.292,0.52045,0.2574,-1.824,0.0032500029,-2.2441,-5.2602,0.47994998,0.54475,-0.24970001,1.1223,0.1488,0.78085,0.58175004,-0.1097,-4.06665,-0.21395,-4.0727,0.16325,2.4965,-7.8497496,0.77365005,-0.49605,-0.9383,0.58825,-5.19855,-1.0609,0.076299995,-2.605,-0.0022500008,-2.5144,-1.6136,0.72595,-1.78175,0.34845,0.29005,-2.4727,0.266,-1.01795,-1.2825,-5.49415,-2.7133,-1.2042501,-0.9268,0.59215,0.1595,-0.023900002,-3.26605,0.4797,-6.3119497,-3.4714499,1.5687001,-8.0941,-1.3334501,-8.20875,0.69879997,-2.4675999,-1.6924,1.8626499
5355,0.20920001,0.5601,2.7478,3.40865,-0.84220004,-0.4862,0.6803,3.1834998,-4.0777,-1.5145,0.9602,-2.58955,-1.12245,-0.049250007,-0.36625,-0.49225,0.18875,-0.17275,-6.9554,-0.18435001,-0.77345,-0.1715,3.8077002,-1.7867,0.79195,-0.45885,1.21575,1.17325,-1.6406,0.13685,0.22395,-0.15645,0.46034998,0.86880004,0.12189999,0.92550004,2.20885,-0.00045001507,-0.39335,-0.90555,0.0559,0.19659999,-6.0939,0.4674,-0.5184,3.86415,1.1236,-1.3391,-0.06594999,-0.14705002,-0.7564,1.6582,4.1472,-0.80515003,-0.66335,1.2166,-0.793,-0.4652,-1.2401,1.15405,2.26535,-1.5755,3.8691,0.2717,4.70235,-0.13795002,0.058,1.0671,-0.025250003,-0.25750002,-2.2161498,-0.03835,-0.0299,-1.0129,-4.95735,-0.55735004,-1.5168,-0.19600001,-0.345,0.5956,3.0131,0.45935,4.3194814,1.66775,0.26709998,-1.5246501,-0.77355003,3.0058498,0.15775001,0.006649971,0.59494996,-0.2184,-1.9626,-0.15314999,2.19175,0.25785,-0.15420002,-0.426,-0.9355,-1.5167,0.40194997,0.83204997,-3.0517,-1.32605,-1.0315499,1.2038,-0.5389,-0.42245,1.36615,0.77540004,-3.5362499,-0.58814996,0.37435,-1.00565,-0.1352,0.1492,0.006900005,0.02595,-0.78215003,-0.09409999,1.02825,-0.3495,0.35944998,-0.11309999,-0.48760003,-0.033600003,-0.6966,1.5027001,-2.7271,-3.3481,-3.97525,2.75205,0.46355,-0.35615003,0.011400007,2.152,-5.9325,0.30635,-0.21614999,-0.3321,-0.7489,3.1702,0.4625,-0.9963,-0.20775001,-0.07925,0.90825003,0.7365,-0.9527,1.88315,-0.4298,-0.4506,1.6682,-1.3824,0.0829,0.08015,-0.57145,-0.13645,-3.009,-2.5298,-0.9743,3.5404,0.13205001,-0.3122,-0.43895,0.003899999,2.17905,3.30455,1.8656499,-0.70395,-0.22195,0.22665,4.08015,0.31825,1.4801,-0.29425,-1.4295,-0.2676,2.8281999,1.298,-1.39345,-2.2411,-0.87444997,-0.5408,0.016200006,2.3729,1.84215,-1.214,-4.2189503,-3.1878,-0.69245,1.65165,0.6203,0.33,-0.23909998,0.55649996,-0.13455,-4.239,-0.1477,-1.4846001,-4.0635,0.1819,3.52075,0.5184,0.84405,-1.09455,0.43825
5357,0.92104995,-1.3074,-0.65849996,5.72645,-0.27325,-0.030450005,2.9253001,4.9714003,-0.039350003,-0.963,2.19215,5.35415,-0.2022,-0.25895,-0.4031,-0.7845,2.12765,3.0279999,3.3758001,0.09635,-0.5877,-0.80115,-2.36525,2.79355,0.082349986,-0.04980001,-0.26665002,-1.6256,0.49179998,-0.0511,0.38775003,0.58125,1.7619,-0.89040005,-1.5079999,-0.01244998,-1.81475,-0.31945,-0.2688,-0.2367,0.83975,-0.48399997,4.6526003,-0.76635003,0.13695,4.0484,-0.6123,-0.31199998,0.055850007,0.17859998,2.8446999,2.8792,-1.5378001,-0.54285,0.44255,-0.40595,-0.48865,1.1652,1.31495,0.32840002,-0.63295,3.45345,2.93835,-0.83930004,-2.06,-0.020549998,0.00665,3.66435,0.08864999,1.3005,1.6294,-0.15015,0.55764997,-0.11015,5.2352,0.060399998,3.6116,-0.30765,1.7234,2.5856001,-0.99265,-0.38655,1.3174001,0.3409,0.74635,2.10065,1.0144501,2.77595,-0.1379,-0.043449998,-0.88165,0.7284,3.4238,-0.68895,-1.7398,2.88375,-0.26105,0.4764,-0.9239,2.75435,-0.85125,1.0232,1.56995,-0.2916,-0.49295002,1.4708,-0.9021,-0.5178,1.98475,0.79285,0.5452,-0.19455,-0.11534998,0.21575001,-0.46010002,-0.30045,-1.05415,0.72895,0.53595,0.9361,0.38655,-0.099700004,-0.3352,0.12109999,3.49575,-0.50865,-0.5698,-3.8565,2.75495,0.19940001,5.0514,-0.5678,-1.12475,-1.71375,-0.44085002,6.8693,5.2126,-0.3967,0.54005,-0.1603,0.40469998,-0.11025,1.19305,0.7324,-0.5187,-0.32845002,0.1405,0.74224997,0.23660001,-0.3657,-0.14130001,0.3324,1.04635,-0.1266,-0.5217,-0.43199998,-0.1976,-0.59345,1.6626,2.7023501,3.6536999,-1.0842,-1.0003,-0.17145002,2.0106,3.7012,-1.4884,-0.3701,5.2621,-0.33644998,2.67065,-1.2967999,0.43525,-0.7306,-0.12475,-0.39865,0.66905,2.9907,-2.16675,-1.62095,0.6165,1.69885,-0.9829,0.2675,-1.76845,-1.4387,-0.25800002,3.7738,2.16805,0.87265,4.19765,1.7585499,-0.8033,0.40780002,0.5553,-1.3222001,-1.12095,1.0703,0.26680002,1.7022,3.23175,-1.1695,4.4116497,3.4205,-4.8893003,-0.38095,0.81845
5359,0.44405,0.298,-1.0596501,-0.93225,0.1598,0.23979999,-2.3909502,-2.0001001,-2.45315,-2.1529999,-2.8075,-2.19695,0.68535,0.42885,-0.1139,0.87229997,-1.8804,0.2009,-3.2027001,-3.2697,1.088,0.7437,-0.95925003,-0.17725,-0.49285,0.39249998,-1.2441001,-5.1074,-1.6832,-1.6562,-1.8861,0.3019,0.39464998,0.41045,-0.6785,-0.54685,-2.4307,0.2607,-2.80065,-0.0734,-1.1547999,0.49914998,-2.93325,0.1729,-0.078,-1.6584,-1.1467,0.074499995,0.4899,1.3633,-1.24805,-0.99715,1.94885,1.0709,1.0841501,-0.017050005,1.5855,-1.10115,-1.4339,2.05125,-2.5463,0.5389,-4.1865,0.09395,2.21715,-0.036899984,0.58135,0.77905,0.54225,-2.77305,-0.70600003,-0.0885,0.86585,0.25535,-1.59755,-0.30725,-3.411,1.18285,-1.83935,3.55195,0.41970003,-0.5757,-4.123735,-2.506,0.06165,-1.9999,-0.7788,-2.2343,1.02,-1.54465,1.05995,1.24645,-0.65285003,-0.213,-0.06295001,-2.3175502,0.45565,0.89825,-3.27695,-0.54875004,-2.28385,-2.8424,-4.457,1.22305,-2.43975,-1.9666,-1.40355,-0.38185,-2.41625,1.9002,-4.26835,0.71895003,-1.37745,0.8112,0.38395,-0.19435,0.18075,-0.5526,0.36745,0.40649998,-1.3863499,0.75195,-1.8266,2.3111,0.23269999,0.33455,2.31025,1.1003001,-2.1992,-4.5147,-2.6808,2.74685,0.069299996,-0.36464998,0.14975,-0.99389994,-3.44175,1.55095,0.57195,-0.3377,1.24815,-0.96599996,0.93605006,-0.5779,-0.5996,-0.27515,-0.101550005,-2.6076002,1.17125,2.7406502,1.93705,0.6699,1.86435,-1.803,-0.36075,-2.47735,0.029300004,0.11265,-3.31135,-2.0472,0.5273,2.5580502,-0.1674,1.99185,0.5799,-2.5843,2.6820502,-1.8747499,0.7868,0.69745004,2.30605,0.24315,-0.21799998,0.075,3.3886,1.3076,1.93975,-1.4456999,-2.2203,2.0724502,0.5546,0.90665,1.44745,0.42624998,-0.056350008,3.0114,0.5343,-0.6048,-0.786,-0.09109999,0.39875,-1.2671499,1.7332001,-0.04439999,0.3407,0.72255003,-2.413,-2.9651499,-0.5739,-0.63775,-2.23625,2.00195,-1.5606,0.39025,2.78405,2.20705,-3.3404498
5366,-0.4882,1.04755,1.57325,4.9429502,-0.017450001,-0.6522,1.13185,0.031700015,3.19905,7.76875,4.29665,4.5293503,-0.38405,0.83425,0.6599,0.4133,-0.29625002,-0.24660002,2.25105,8.1193495,-0.60405,-0.22755,2.45155,0.15869999,-0.302,-0.69850004,0.1155,9.68335,2.0956001,0.25875,0.80665,0.0245,1.2967501,-0.42049998,2.0195,1.12525,1.6238999,-0.475,-0.06130001,-0.06805,-0.4041,-0.061250016,3.1434,0.3184,1.9753001,-0.6646,0.56505,-1.0060999,-0.29325,-0.0844,3.0102,1.1401501,0.32465,-0.1656,0.0767,0.33615,-0.4493,8.3033,0.0621,2.31695,0.74249995,1.4173,4.02885,-0.7609,-1.08955,-1.3513501,0.79785,-0.86755,0.69219995,4.46555,6.3186502,1.6834,-0.0466,2.45405,4.19525,-0.201,2.07835,-0.50845003,2.6979,4.44355,-0.3741,0.019500002,0.6751064,2.2194,0.68665,2.6497002,4.65945,0.1512,0.3734,-0.39875,-0.2553,-0.39995,0.3578,1.01195,-0.6105,0.97604996,-0.7044,-0.50694996,8.20775,-0.52755,1.30535,0.8593,-0.28215,-0.11615,-0.20065,1.1303,-0.87135005,-0.64545,1.53915,3.5128498,1.75545,-0.6766,0.7053,2.0198002,-0.6204,0.99969995,1.38575,0.6034,-0.44985,0.4018,-0.54289997,-0.7729,-0.625,1.7176,0.14945,-0.59645003,-0.8703,6.6069,2.56745,-0.44245,3.2863998,1.6222501,2.5583,-1.1215501,0.59485,6.193,4.7063,-0.7412,-0.53445,0.44849998,-0.6088,0.43370003,-0.6152,0.7454,4.807,-0.57519996,0.21965002,2.51455,-0.92770004,-1.2624,-0.3136,2.48035,6.5062,2.20945,-0.50545,-0.6718,-0.75715,-0.30855,0.3534,4.413,-0.6745,-0.99154997,-0.73510003,-0.061800003,-0.46765003,1.8334,1.5042,2.46015,4.4217,2.1495001,-0.37205002,1.694,0.7875,0.3491,1.0266,-0.46545,-1.2418001,1.2033501,2.34535,3.1398,0.5826,1.78625,-1.4902999,-0.26604998,1.0552499,-0.80799997,-0.00940001,2.6876998,3.3031,1.6361,0.075,1.2874,-0.19780001,0.439,-0.38575,4.2514,1.00335,8.89925,1.8479999,5.55755,2.6416001,-0.81215,0.72220004,0.39435,6.3803,3.10565,1.65405
