,ST125,ST144,ST16908,ST16927,ST17292,ST17296,ST17333,ST17334,ST17335,ST17336,ST17434,ST17450,ST17814,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18604,ST18765,ST18766,ST18771,ST18780,ST18791,ST25588,ST25589,ST25597,ST25624,ST25630,ST25633,ST25640,ST25641,ST25644,ST25649,ST25678,ST25679,ST25687,ST25694,ST25709,ST25712,ST25719,ST25723,ST25724,ST25733,ST25734,ST25748,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25824,ST25831,ST25834,ST25836,ST25837,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25862,ST25865,ST25871,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25974,ST26007,ST26008,ST26022,ST26052,ST26055,ST26074,ST26091,ST26139,ST26140,ST26183,ST26258,ST26263,ST26329,ST26337,ST26603,ST26764,ST26870,ST28040,ST28135,ST28141,ST28265,ST28309,ST28390,ST296,ST37,ST606,ST621,ST622,ST623,ST647,ST659,ST713,ST717,ST973
10099,-0.56391305,-1.4876844,-0.6247,0.72030675,-3.3418698,-2.24375,-0.52027774,0.4670977,-5.293,-0.6659009,-1.1723945,0.4447828,-0.24134451,0.9118175,-1.2283995,0.5857936,-3.0172987,1.3586094,-0.01366525,-0.61195004,-0.13458237,-1.38795,-1.049975,1.5782977,-0.4814087,0.27489665,-1.052919,-0.62012833,0.65065,-3.2928,-2.8743823,-0.08485341,0.32775,0.8359358,1.260728,-0.17132041,0.73866785,0.18647307,-0.7685149,-0.1740843,-0.3260181,0.9096577,-0.37610263,0.3294994,-0.47845095,-0.668468,-0.5303345,-0.30157888,-0.3864399,-0.80013454,0.13477275,1.6970099,0.51000035,-0.35946423,-0.4949226,-0.965801,0.774603,1.1578262,-0.3244959,-0.55269283,-0.35984474,0.30771053,-1.598546,-0.4814336,-0.5060108,1.8447573,-0.46315917,0.0038779825,-1.1645477,-0.9214767,-0.56961286,-0.2284928,-1.0260053,-1.0175767,-0.20319235,0.062736176,-1.383085,-0.7451389,-0.85444605,-0.47137874,-2.317624,0.026304737,-0.7005416,-0.37897897,-0.5320863,-0.75401235,-2.3750844,-0.32911193,0.28885,-1.0327246,1.2502588,0.5849824,-2.2116551,0.045539297,0.25818944,-1.3472672,-1.6392,-0.34401357,0.4742989,-0.45198315,0.3666297,0.1269252,-0.5780822,0.2920118,0.78308016,-4.92345,0.75654733,-0.11495912,0.24467713,0.46502966,-1.05305,1.3645716,-0.6117953,-0.19386603,-0.48226777,-0.88817286,-1.3051891,-2.0024152,-2.238344,-0.0136597715,-1.3574628,0.7024689,0.6356182,1.0921593
10112,-0.661577,1.976039,-4.01465,-1.1713452,-1.7857714,-3.00235,1.4841062,0.066058725,-1.3072,0.09324766,-5.8830833,-1.0576046,2.6452346,-4.4439564,-0.60603136,-0.051072046,-6.5471754,1.9821209,0.17245203,1.1787,-0.06512356,1.8294001,-2.3530262,-2.5757825,-0.35256523,1.9719067,1.6650729,-1.888324,-4.895,-6.1772003,-6.272361,-2.4869914,-7.2206,0.20965177,-1.2980773,-0.8864459,2.4302878,-4.5788617,-3.9098294,-2.6452725,2.8819358,-7.1032667,0.15495585,-3.3595383,-0.44964048,-0.71018636,-0.7400639,-0.08461955,-0.37945545,-0.564817,-0.025571086,-0.5974803,-2.9712627,1.9856873,-0.1036753,-0.790771,-0.8518474,-0.2554422,-0.64739263,-2.4248354,-0.13037291,1.5071738,-0.6929971,-2.81136,-0.4871171,2.9171627,-1.2896335,0.4261589,-0.373626,-0.31927028,0.9351071,-0.6336987,0.2156268,-0.5591048,-0.2929558,-0.897947,-0.57744515,-0.39826143,-1.2175634,-0.9917537,-1.3563249,-0.6507858,-1.5095367,-0.18090147,-0.36363366,-0.19520509,0.24474773,0.20055515,-2.9117,-1.2673568,0.09910221,-0.11733307,1.471676,0.01653608,-2.6242635,0.25228244,0.20139998,-0.09008002,0.13860929,3.266276,0.29672596,0.6192613,-1.0026646,0.12375453,2.6691957,-8.42545,-0.8603634,-6.7213264,-0.18415368,-0.09556051,-3.98885,-0.18387353,2.0075865,-0.19299304,-0.5221081,0.18668526,-2.343165,0.048433334,-0.21759844,2.0297837,-0.3547754,0.83790153,-0.37143147,0.002159711
10123,1.4710867,-1.461039,-0.16620001,3.2285903,1.1515892,0.91765,-0.5660835,1.1766288,0.57495,-1.0011468,0.898297,2.7114139,-1.4079726,-1.2861347,-0.22709824,2.0216837,-2.942126,-2.5590947,-0.5451439,1.0287,2.373276,-0.90849996,-1.2692702,0.3092376,0.95778847,0.5241817,-1.4260873,2.962079,-0.6606,-1.9947,0.12904374,0.79935706,-0.71570003,3.1165948,-0.3897386,-0.6898025,-1.5020821,1.6380498,-1.3190968,0.6295599,-1.2845428,-1.0413058,2.5804937,-0.14926958,-0.26187813,1.2821531,0.5153434,-0.43276224,-0.052093104,0.49569654,2.2507482,0.49938807,-1.7579378,-1.2847698,1.1267811,-0.592861,2.7690241,0.9413138,0.99726665,-0.10931119,2.778553,-0.83631396,0.0191553,0.89601785,-0.078207366,-1.6854037,0.8556658,-0.26467356,1.4955926,-0.2956239,-2.4818854,0.6738515,-0.6111611,1.1878107,-0.44227794,-0.05352014,0.06334758,-0.7502577,-0.47671393,-0.4604478,0.8762003,-0.6130171,1.1597273,0.7491808,-0.5022392,1.2740929,0.88810813,0.5977473,-0.3929,0.012436211,-0.039057568,0.1518438,1.2047122,-0.59755147,2.2513485,-1.4264574,-0.0488,0.6972029,0.5481721,-1.8663311,-0.6786566,0.59510726,1.9067242,-0.28943697,-0.14254346,0.06615001,1.3907602,0.002357334,0.38147876,1.1472601,1.6352501,0.5417978,-1.3070424,3.4763103,0.8033269,0.1954609,0.15579994,0.15284912,0.34898674,0.24978624,0.70400107,0.69969153,1.2885101,-0.7801676
10131,0.21134394,-0.044400364,1.01305,0.11064568,0.9636136,0.2685,-1.3661003,-0.36195225,0.90769994,0.62586945,0.5397751,0.98900497,-0.80781835,2.1830432,-1.5485854,-0.23452294,-2.219282,-0.8355967,0.3705963,-1.364,0.9018274,1.8921,-2.1837907,1.1955278,0.5979048,-0.33361757,-0.66635376,-0.18573712,-0.06639999,-0.08285,1.0988526,0.16960882,1.36795,-0.15584207,0.5154786,-0.85258347,-0.7647573,0.63407195,-0.44307923,0.63660693,-0.5535439,1.7353662,-0.12477718,0.45837045,0.7583466,0.8203007,0.17770846,-0.48248643,-0.027262285,0.66988987,0.6135191,0.77225065,0.13849653,-0.11695677,0.82680506,0.7426981,0.5987223,-0.11669581,1.2743193,0.34984696,-0.34506452,-0.49963766,-2.0186713,-1.2174349,0.47226197,-1.7926139,0.6544985,-0.5558076,0.78754556,0.28912014,-1.1738533,0.1342906,-0.28346953,-1.2281424,-0.3530023,0.496275,-0.3299796,0.5161053,1.1373998,0.6587144,1.377944,-0.35125956,0.64993244,0.049029514,-0.24436803,-0.38101044,0.65067804,-0.72881794,-1.64475,0.18741846,-0.6773397,-0.7280012,0.49985904,0.20254423,-1.0834256,-0.7481003,0.65955,0.4010452,-0.7519713,-1.1255859,0.86037624,0.12724768,0.35608396,-1.5685215,0.36996168,1.67915,-0.30762115,-0.3541057,-0.16968882,-1.7726375,2.6824,0.3758428,-0.97631466,1.209182,-0.43832552,0.103627756,0.9638369,0.45360583,0.09544274,-0.6048181,-0.25705275,-0.37852997,-0.007911243,-1.1229818
10146,-0.24520981,-0.22451444,-2.43335,-0.2711556,-3.5931158,-3.5395498,-0.9169689,0.10902714,-4.48915,-0.5540047,-1.2063246,-1.6270711,-0.01973001,-3.5531588,-0.72077906,0.2870669,0.16440114,-0.44031638,0.2899447,-0.17815,-0.70367134,-2.5690498,-0.62566257,-1.1199477,-0.08958255,-0.498985,-1.689214,-0.936242,-3.2743,-6.2323,-6.570119,-1.592783,-4.0288,0.6067414,-2.3430133,-0.80182403,-0.549476,-0.21876568,-1.1845832,-1.5779724,-0.388087,-5.9675555,-1.1189075,0.86511624,0.2451447,-0.14079022,-0.8795568,-0.14579651,0.26942882,-1.0834832,-0.74880207,0.7586136,0.6730174,-0.5802359,-0.56222504,0.654877,0.3523038,1.266664,-0.505121,-0.49347678,-0.4590552,-1.1550311,-1.460566,-0.85653126,-0.23298468,-0.4744659,-0.27925357,0.43783343,0.09971196,-1.557369,-2.4391637,-0.64571273,-2.5513268,-0.8844446,0.006373942,-0.03715913,-1.2439979,-1.186662,-0.91338074,-0.69438326,-4.0309935,-0.16563655,-0.88168925,-0.2440557,0.18587482,-1.2198001,-1.2185531,-0.4881798,-0.054,-2.0389252,0.81754583,0.34323633,-2.8490207,0.56675345,0.04019472,0.94252276,-3.5724,0.8166889,-0.042655498,0.11142962,0.09562954,-0.4259209,-1.2678486,0.9941985,-0.16611357,-2.3087,-0.33027261,-3.3028984,-0.18494724,-1.5562612,-7.31525,0.19905853,-0.34638944,0.028427228,-2.0603046,1.2616439,-1.1640577,-1.071441,-2.3045614,0.31558204,-0.54780537,-0.33026153,0.89351153,0.41054627
10150,1.139744,-0.8122198,-0.977,-1.1220546,0.2988165,-0.1376,-0.83879346,0.5353458,0.3957,-0.015631318,-0.80485475,-1.7415352,1.7501403,0.09735413,1.2112406,-0.3338831,-0.5825331,-0.3229919,-0.3318395,0.44739997,-1.4734778,2.80365,0.7578222,0.27058277,0.7349522,-0.8486198,0.5728936,-0.21983713,-0.8936,-0.17365,-0.635036,0.80869645,-0.35380003,0.6981451,-0.5085098,0.37551665,-0.9392406,0.058385104,0.33614624,-0.4906494,0.06873079,-0.65151685,0.33242583,0.251034,-0.5999558,0.5978648,0.5406393,1.3760326,1.0630338,1.1383907,0.6070989,1.0246493,-0.012452126,-0.62852097,1.4985024,-1.1618192,-0.056680754,-0.35023805,-0.6943412,0.36580226,0.30039245,0.40576875,-0.5292886,0.52978456,-0.31481713,0.0010012835,-0.07442432,-0.28141823,0.048779696,-0.063045695,-0.5187893,-0.28402904,0.34037104,-0.28787506,0.064860284,-0.33386594,0.070567966,0.1489526,1.4054883,0.2953321,0.7999719,0.9053184,0.10849135,0.7491071,3.5351305,2.2065504,1.322928,1.2308,0.21234998,0.849255,0.07021652,0.6514198,-1.2745143,-0.30059546,0.20349121,1.9363238,-0.8241,0.06380944,0.1351752,0.64369446,-0.85374147,0.36093226,0.7940708,0.03429696,-0.52992666,-0.3261,-0.08269879,-0.9152776,-0.017282635,0.16639817,0.07555002,0.5264947,0.52461636,-1.9737532,-0.41767374,1.4540858,-0.3178815,-0.3849678,-0.7274488,0.25477624,1.4109913,-0.4471547,-0.11664194,2.1496162
10153,-0.92450815,-0.3406535,-1.7839999,0.7287603,-0.048899323,0.3438,2.4460354,-0.12865953,0.88014996,-1.0694304,-0.09180719,0.27770215,-0.48521635,-2.78233,1.9467402,-0.5232551,3.622219,2.024154,1.4605827,-0.4016,-0.8702414,-1.48945,-0.36458647,-0.86341494,-2.1187582,-0.95391047,-0.42118526,-0.78723246,1.9674,-1.8965001,-2.1315918,-0.6207989,-3.06965,-0.29843992,0.73910934,-0.040904194,-1.5104162,-1.3880132,-1.404791,-0.7741759,-0.7434474,-3.6626859,-1.3171932,0.56694007,-0.5858523,-0.21462673,-0.2007494,-0.95873505,-1.0503793,-1.1031737,-0.12623984,-0.20796746,-0.43963,-0.29055467,-1.2775049,-0.19301476,1.6067537,3.0008297,4.346549,-0.92344415,-0.8370763,-1.6597918,-0.063566945,-0.6841396,0.1687091,3.4800732,0.12929088,-0.52624905,0.31887746,-0.9430017,0.29045835,-0.50338274,0.14529529,-0.95920944,-1.0249814,-0.067249775,-0.38467604,0.5391469,0.82385945,0.6687318,-0.52662456,-1.1353009,0.3381254,-0.15071708,-1.2338076,-0.23954752,-0.5946997,-1.7261654,-0.279,1.0749048,-0.09755519,-0.76561266,0.19652261,0.5072458,-1.3961562,0.41851652,-3.1066,-0.4198798,0.52312803,0.36687762,0.59013826,1.4739357,0.15030432,0.69955176,-0.82506067,0.9388,-0.73244417,0.37019432,-0.9568548,0.74270725,0.35895002,-0.48418668,-0.67227286,0.60891396,-0.01032798,0.72827244,0.44461074,-0.3792232,-0.2293229,0.30444315,0.80087346,-0.031649265,1.5335855,-1.3435247
10165,0.31957427,-0.94915795,0.6555,0.14806473,0.54878366,-0.88664997,0.3347154,0.5499727,-2.5162501,-2.080956,-0.2433258,0.7500267,-1.1751435,0.019326642,-0.48594186,0.8414642,-0.5103221,-1.1093936,-0.64761966,1.42315,-0.8264651,-2.1726499,-0.30937222,-1.4413059,-1.9163799,1.8570113,-0.5205907,0.17469248,-0.01735,-0.47234997,-0.0028911233,0.94864774,1.24835,0.18266475,-0.26354197,-1.1343936,-0.3476627,-3.920947,0.45211357,-0.7869335,0.9037233,-1.3214312,-0.30464804,-0.7131453,0.12674105,-0.11711018,0.47512534,0.020720303,-0.051253155,-1.7490677,0.6482907,-0.627878,0.19544241,1.1823902,-0.7821684,0.46013278,0.05458817,0.5564952,0.6525909,-0.28033334,-0.2437353,-0.14995974,0.122601196,1.1599485,0.9671886,0.7666188,-1.0172769,-0.8987163,-0.5475984,-0.51135415,1.4102433,-0.772191,-1.1335946,-0.5150878,-0.6770942,-2.0148406,-0.9409273,-1.3155432,-0.2053808,-1.7773142,-0.8315407,-0.41205445,-0.6393227,-1.6287539,-0.3445755,-0.7117007,-0.25518182,-0.3063947,-0.85005,-1.630697,1.6068628,-0.525982,-1.0354255,-1.0848718,0.2642154,-1.7606809,-0.76335,-0.7401463,0.48537642,-0.121669546,-0.43788815,0.48330307,-0.48533297,-0.4436928,-1.7104695,1.2349,-0.6717527,0.1972838,1.7394917,0.20778416,0.8911,-0.53405917,-1.371201,2.3360834,-1.0283737,-0.07596552,-1.775012,-1.7635727,-0.36580616,0.7652935,-0.54556364,0.15009215,-0.45967847,1.4047567
1017,-1.1197517,1.4299988,1.2573,0.46373364,-0.5716219,-1.0373499,-0.5170439,-0.35149854,0.80555004,-0.80170745,-1.5563451,-0.9432876,0.024346396,0.19461904,-2.2385812,-0.20731583,-0.62263125,-0.57619566,0.5589559,0.7141,-0.54962575,0.63179994,-0.43698758,-1.5961454,-2.0120015,-0.8019201,0.046220064,-1.1189513,-0.7988,1.35365,0.9844043,-2.617598,0.16184998,-0.52004087,-1.2575033,1.1158788,0.9201948,0.15383326,1.596078,-0.11940019,-1.1381493,-0.58397794,-1.4346783,0.893584,-0.91099405,-0.083495826,-1.3940141,-1.0100024,-1.0071781,-1.7356474,-0.010581506,-1.1121597,-1.3071322,-0.13781069,0.30319047,0.9963026,-0.18152136,0.56078684,1.3168298,-0.5902084,-0.8217072,0.6823909,-0.99937594,-0.9767415,0.6486591,0.40317237,-0.7119994,-0.1005122,1.0886195,-1.2621132,-0.38329118,0.30531412,0.38794744,-0.51792157,-1.3778911,-0.82937586,-0.5540122,-1.0327213,-2.2611527,-1.1788032,-1.7591157,-0.8710037,-1.9285371,-1.0242869,-0.89536715,-0.84854484,-0.031933993,-1.9522474,-2.27415,-2.1396942,-1.3954444,-0.4182825,1.439163,0.5548249,-1.6345181,-1.287323,0.99590003,0.41097757,0.32872897,0.07758641,0.6585891,0.4112709,-0.8526533,1.0231032,-0.5852008,-0.29280004,0.082366765,-0.04786101,-1.2865494,0.013086319,3.2988,-1.3651307,-0.6111355,1.0049607,-0.93897295,0.1583598,-2.1030104,-1.4077258,-0.2869439,-0.3849007,0.71240795,-0.14502858,-0.9197654,-2.0345838
10174,-0.005761251,-0.7162804,-1.51195,-2.524477,-0.5911287,-5.5448,0.52871394,0.19068807,-5.7189503,0.098995686,0.29022545,-1.426069,-3.0946145,-0.123028316,-0.022357717,0.33179057,-2.4049215,-1.2081673,1.016414,-0.71905,-1.2034141,-1.2530999,0.06744721,-5.999448,-0.05068832,0.7533835,-0.9869893,-0.095619634,-1.1700499,-5.36795,-1.3873534,0.49422562,-2.84745,0.30440018,-1.5728583,-1.0846796,1.1009066,-0.4128161,-2.9386618,-6.9842844,0.21070287,0.3442497,-0.9388712,-0.01966098,0.74169445,-0.6188612,-0.14746702,0.0858956,0.42456222,0.30806637,-0.65091616,-7.1512437,1.2782663,0.03896621,-0.20120841,-5.1052794,0.7857226,-0.8123594,-0.5661079,0.3437914,-0.372906,-0.8203747,-2.5145328,-2.7864313,-0.3492315,-0.72319585,0.11955315,-0.06947029,-1.1967721,0.32908213,-0.7701094,-0.194104,0.8984083,-1.8075707,-0.06969895,-0.15398459,0.59350586,1.2254351,0.72968745,1.4423573,1.6242099,0.7283124,1.4269886,0.19407359,-0.086966425,0.26302534,-1.451852,-0.7421882,0.89065,1.0600144,-0.7927207,-0.1744983,-1.8896855,0.61693585,-0.39647317,0.4038086,-1.2830501,-1.4682869,0.09468914,0.66766375,0.8899322,-1.0211828,0.5025562,-0.14494458,-0.44936776,-4.49265,-2.4995532,-1.4930305,-0.024639098,0.4060089,-7.5451,-4.367299,0.57554907,-1.243561,-0.7178021,-0.39535955,1.7681382,0.19171295,-0.24781257,-0.037870795,-0.5051403,0.26596478,-2.497944,0.5113793
10180,0.6855303,1.181375,0.32700002,-0.36286557,1.3969767,-0.22015,1.8947307,0.57873356,-3.25765,2.093231,2.389443,3.084239,0.5373678,0.87106264,-0.3835042,-0.81523865,-1.1895124,1.13624,0.17719975,1.39415,-0.6570433,0.8109,2.3870652,2.583457,1.0655403,-0.13905367,1.2423453,0.45965078,-1.038,0.5792999,2.009927,0.55245537,-1.4373499,-0.4946717,1.1872406,-0.3748249,0.2893536,1.3821248,-0.4164806,1.9751496,-0.2930098,1.7376581,0.13091677,-0.32733434,0.38638383,-0.702659,1.2631323,0.6590386,-0.16262743,0.633247,-0.079497874,1.5989032,0.17867367,0.9282339,1.0436232,-0.78225803,0.14225048,-0.63619256,0.61553085,0.0673618,0.8807065,0.9999298,4.4493675,0.74734855,-0.09159002,0.17020847,0.08462682,-0.08123584,1.9642024,0.25997043,2.700478,0.12705651,-0.5001397,0.23841418,0.59660906,0.59559906,0.58755934,1.5723983,1.6741278,0.6437545,0.44927928,0.3559428,1.592976,-0.6197239,-0.079641744,-0.28483564,0.6850662,1.3255153,1.974,1.3458016,0.79565203,0.11016112,1.3878483,-0.19284125,0.41918635,0.19296688,3.3600001,-1.2014244,-0.9210005,0.38617635,-0.52692527,-0.49293,1.8905692,0.34469518,0.48009202,-4.0147,1.202775,-1.5093876,-0.15832996,0.5064503,4.71345,1.5610693,0.91340333,-0.19920303,0.037860766,0.18318899,1.7117878,1.10935,3.717857,1.8291682,1.0043545,1.4883673,0.59137243,0.71381074
1019,-0.29374143,-1.1412419,0.23174998,0.91805863,-2.4884899,-2.34395,-0.8229491,-0.993464,0.066599995,0.1382955,-0.95946276,1.2758527,-1.8918812,1.2458746,1.2160609,0.21688247,-0.4141814,-1.6233914,-0.028833091,1.5794001,-0.5104299,-1.75935,-0.0006444454,-3.8607109,0.3653917,-0.39551738,-0.7989559,-0.1730042,-1.11325,-2.19795,-1.2017293,-1.351579,-0.39064997,0.6958781,-1.0903274,-2.3468473,-1.1841625,-4.5685196,-0.70382434,-3.9342933,-1.8479528,-0.22155894,-1.0901499,0.6366359,1.0421242,0.4687687,-1.2184196,-0.5529865,-0.024692621,-0.8870528,1.339214,-3.2459009,-0.80663073,-2.0671272,-0.17996131,-0.6478876,-0.06844604,1.490113,0.23364402,0.29545036,-0.28250152,-2.1341639,-0.47975877,-0.26240623,-0.64379144,0.8858512,-0.40338472,0.4490038,-0.95590776,-1.2210646,0.19562966,0.48788658,-0.6806959,-0.8388605,-0.07649031,-0.15849662,0.40592787,1.0266771,0.90692174,-1.462356,1.2439424,-0.6700933,0.9784271,-0.10185817,0.09108335,-0.76679283,-1.0057161,-0.14716646,-0.09220001,0.43604076,1.8872464,-0.4561007,-1.0932615,0.3885854,0.7279545,-2.9526215,-0.8213999,-0.9602996,0.6129976,-0.612321,0.100802004,-0.9308132,-0.68268144,1.633137,-0.4568113,-4.80755,-0.7883183,-1.6064459,0.78196925,-1.4865867,-8.6671505,-2.147663,-2.0109015,1.8966985,-1.0360923,0.36063144,1.1865197,-1.6171594,-2.305256,0.3097724,0.58865696,0.08435263,0.27129707,0.688511
10190,-2.6726832,-0.40549546,-0.30425,-1.0337546,-1.5431848,-0.064500004,-2.5689025,-2.1525798,-0.23860002,-1.1716808,-0.5685431,0.47683066,-0.8552001,0.47000775,-1.6762199,-0.4619632,-1.5467405,0.2786777,-1.347534,-0.8758,0.4319178,-0.44005,-0.6743452,0.3236965,-1.2529836,-2.0168693,-1.1163682,-2.9263577,0.58475,-0.32774997,-0.68735754,0.558891,-0.15085006,-0.5237789,0.022617072,-0.32419604,-3.3287158,-1.8289729,0.44939914,0.8668493,0.41752407,-2.9764016,-0.42405283,-0.57874715,-0.0033022612,0.3999481,-1.8028623,-0.040956527,-0.5655023,0.28512236,0.23328476,-0.63413084,-0.06583314,-0.99240154,0.87660754,0.503383,0.69471455,0.6909367,0.21051283,-3.021504,0.49756527,-0.05911062,-1.5116925,-2.2237935,-1.1118493,-0.5690402,0.6988166,0.27519763,0.5473334,0.0750387,-0.39079255,0.07483782,-0.66839546,0.39396107,-0.0195119,-0.16441448,-1.176733,-2.7448003,-2.5375936,-1.9511511,-3.7902894,-0.9684624,-2.0043428,-0.16938818,-0.05774325,-0.7799176,-2.4351087,-2.030085,-1.7632,-1.5729203,0.36829504,0.92103744,-0.5757571,-1.2131494,-1.3704945,0.8194996,-4.59475,-0.76544946,1.1120917,-0.6795687,0.92710817,1.3967333,0.06635392,0.17312762,-0.2641635,1.4297,-1.1345719,0.23524761,-1.3464055,-0.17635542,3.22525,-0.060082555,-0.08895649,-0.9376334,-4.904567,-1.13046,-2.5374281,-3.1884027,-3.0195036,-0.19273227,-0.0760479,-1.4395412,-0.54569876,0.85273063
102,-0.413814,-1.3618968,-5.99185,-0.9629802,-2.3032138,-2.6762,-2.2604904,0.263648,-6.8680496,-0.35107464,-2.3299894,-2.0658813,0.95264834,-1.7236824,-2.7726457,-0.3417128,-4.533602,-0.024801403,1.1695225,0.47705,0.24886185,-0.6041,-0.30408573,-0.22692838,0.18541159,0.86207306,0.9176647,-0.14282605,-0.97089994,-2.5244498,-2.3857045,0.48379776,-1.43365,1.0615364,-1.2250069,2.3033164,1.2833986,-1.0750257,-2.9729996,-1.3615788,0.36680102,-1.5425634,-0.05638306,0.8123673,-0.7041871,-0.9068701,0.07198599,0.71238893,0.3855589,-0.123619616,-0.8203641,0.40457022,0.72907066,-0.40486628,-0.86923796,-0.7428661,0.18940143,0.21860784,-0.868425,-0.64059687,-0.12683158,-1.0169039,-2.7079682,-2.6420588,-0.32583582,-0.53929704,-0.46359092,0.27376372,-1.290576,-0.3519942,-2.4603357,0.16275644,0.5515163,2.9456336,0.1195806,0.2078736,1.6139195,-1.2151258,-0.9488853,0.045850575,-2.4986744,0.6525436,-0.50458866,0.5846442,0.9053068,0.46397114,-1.9120556,-0.116687775,0.24559999,0.0009804964,0.92934614,0.40100327,-2.659122,0.54266787,0.0047820993,-0.67737746,-3.36305,0.08729881,-0.51898754,0.39069474,0.108556785,-0.20471425,-1.0133234,0.26283538,0.554358,-5.5697002,-0.44580674,-2.1136637,0.68667346,-1.0510058,-3.88475,0.81582046,-0.06412404,-0.62541574,-0.7995918,-0.079312876,0.38453066,-0.78294736,-3.2930694,0.033444256,-0.53110135,1.5490288,0.07859659,1.113734
10206,0.13648309,0.7429499,1.758,0.5353669,2.741805,3.1698499,0.008176804,0.15366936,5.3084497,0.8203417,1.4717436,1.035868,0.6823845,1.9989488,0.06533396,-1.0584579,0.4404124,-0.48950773,-0.7189013,-0.76600003,0.8342431,1.5492,0.30009693,1.2123115,0.0652454,-0.22117546,0.86469215,0.7346627,3.5727,3.8768,4.079894,-0.038119435,3.3917499,-1.5811769,1.0099279,0.824623,-0.29904425,1.1644173,-0.07127869,2.2883155,0.20179549,2.2920637,0.73681164,-1.0639837,-0.31070423,0.1401505,0.84611464,0.012027644,-0.11014139,0.57459927,-0.08982387,0.4124532,-1.6304523,-0.3093031,0.8143148,1.2601372,-1.0424759,-0.7686964,0.9174011,0.26331484,0.42335367,2.2308645,0.5860982,0.6925566,1.1129388,-0.19996276,0.6889694,-0.06587985,1.2755903,1.317372,-0.22181413,0.70625716,0.08120743,1.4391793,0.4667845,0.2178252,1.6457102,0.91394234,0.7579559,0.28095677,0.7117582,0.03428495,0.012874009,0.36987576,0.058191955,0.4486698,1.2112831,0.30542123,-0.37285,0.3200828,-1.0784489,1.1784103,2.3896909,-0.30170467,-0.36929026,0.70392996,2.74345,-0.2980136,-0.7685231,-0.7560754,0.23718432,0.6197947,0.51436615,-1.8511477,0.57023907,6.1033,1.9011142,2.8757515,-1.6069139,1.186668,3.09415,0.19642702,0.6208082,0.06804271,0.5760125,-1.2578566,0.02358593,0.7485391,1.838683,-0.7731736,0.69168895,-0.8006461,-0.2316996,-1.3839712
1021,-0.8975543,-0.6156007,1.8671,-0.030487224,-1.2101043,-2.3408,0.49687448,0.4427024,-2.25985,-0.75086284,-1.6087554,-1.6892917,0.8193836,-0.2532727,1.6542547,-0.18860316,1.6263496,0.8540163,0.057293624,-0.00030000135,-1.4133767,-0.9519,-1.1178554,-1.9241784,-2.278395,-1.1216884,-1.360206,-1.2622504,-0.8683,-1.1643,-0.6526048,0.1347295,-0.34645,0.42924586,-1.7897856,-0.3155122,0.2535249,0.2920838,-0.8181096,-1.8609688,0.18068486,-0.2670089,-1.5234727,0.5898628,-0.078154236,0.87926567,0.114814475,0.8770084,0.37815225,0.27432266,-0.23318392,-2.0738401,-0.17794389,0.05733128,-0.084725365,0.0012480617,0.04476574,0.059385687,-0.35868347,-0.14847007,-1.2389574,-1.6558738,-1.6850729,-2.3266168,-0.49650562,-1.2673732,-0.32063454,0.07566685,-1.2836925,-0.90289176,0.12644832,-0.31240144,0.7449527,-1.3673315,-0.3042792,-0.4474052,-0.5700379,-1.358171,-1.1905684,-0.5624974,-2.8101423,0.18662648,-0.7613714,-1.8513205,0.30892372,-0.5251489,-1.0460724,-1.2941568,-1.1125001,-0.5113974,0.30264562,-0.69958484,-1.8522584,-0.46498317,-0.8589822,-0.010556892,-1.9366,-0.31759834,0.116406456,0.45975518,0.9283555,-1.103437,-1.4779079,0.4772427,-0.61539966,-0.4655,-1.1420212,0.88378686,-0.105828315,-1.2480161,1.1988001,-0.7158972,-0.40259245,-0.834079,-1.9168825,1.0549806,-0.616787,-0.56347275,-1.0805355,0.35581982,0.3958019,2.0155911,-0.812928,0.8010993
