,ST16924,ST17220,ST17263,ST17530,ST17584,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26267,ST26349,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST26992,ST27058,ST27219,ST27223,ST27284,ST27341,ST27403,ST27522,ST27526,ST27540,ST27602,ST28016,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST823,ST967
5154,-0.26392314,1.037545,0.3907113,-2.0545585,0.6042027,1.4120698,0.19588163,-0.30332392,0.9639176,-2.1388564,-1.6696197,-0.89410615,-0.7900121,0.46332228,0.33724606,1.602622,-1.389763,-3.7832863,1.2735398,0.71247435,-3.780006,-1.1585383,-1.4943004,-0.5614691,-1.9791327,0.057018936,1.7296617,-0.17816012,-0.4131147,-0.986222,0.6253619,-1.3449643,1.4021183,1.0184445,0.77492833,-0.29042447,-0.08799848,-0.33962363,-1.3614103,1.0022457,-0.07607281,-0.5573979,-1.3416201,0.12154213,0.51602745,-1.1303935,-5.4600344,-4.059188,0.67910266,1.384382,0.40081343,-0.028854668,0.93969727,0.5814892,-0.056961514,-0.58590823,0.54662126,0.5604594,0.4648595,2.5798378,0.26249003,-3.3863342,-2.1211474,0.8930197,0.36729237,0.9484985,-2.030297,-1.4773741,0.25540897,0.032131966,0.1786993,0.21008642,-0.059415393,-4.22515,-0.78540885,-3.5878663,0.26013732,0.6844622,1.6093485,0.80546695,-0.55774206,-0.58256865,-1.0878553,-0.012507111,-0.122631356,-0.32041192,1.1750815,0.57216775,-0.8184589,1.864154,0.8000076,0.37302315,0.88482094,-0.30849814,0.041245297,0.9267255,-0.98563623,0.7744175,-5.0236464,0.38617587,1.0945911
51569,1.493511,-0.4585455,0.49315143,1.6108409,-0.15160546,-0.5940697,-0.24840362,2.0518477,0.0049969256,-0.7941122,1.8345203,0.7599301,1.8908904,2.576467,5.611992,3.7188497,-0.5530483,-1.3981962,0.38402355,2.5845585,1.0539961,0.34916967,1.6683823,-1.6713835,-1.496191,0.17960334,0.47866353,0.1859285,0.651666,-0.26418775,-0.08272196,0.34407353,-0.5304562,-0.4940186,1.6840377,-0.0991077,-0.8030505,-1.4640687,0.99690443,-0.16931908,-0.17246592,0.22866666,-0.109132744,-2.0304165,-0.22655618,0.096438885,-1.2588296,-3.0077853,-0.06271723,-1.0056485,-0.014238387,1.4600973,-0.594602,-0.37976506,-0.12447488,-2.6151745,0.54980993,0.61236215,0.5379218,-0.99427223,-0.23211637,2.8326058,2.9061606,1.6772205,-2.7962327,-2.110519,4.315055,4.173794,-0.076548636,3.0716147,-0.2762004,-1.1999192,-0.4608723,0.062049985,-0.7798251,-2.0034983,0.29643023,0.49799642,-1.4863371,-1.3836135,-0.64080226,1.1477035,-1.4326297,-1.4810096,-0.46991375,0.90602505,0.021672294,-0.047053397,-2.7530901,-2.2793894,0.59828055,-1.3369448,-1.9244381,0.7106596,-0.026003774,-0.44242567,4.2399235,-0.0014228374,-0.34445998,0.7852273,-0.017972402
51599,0.5944871,0.80003214,-0.8515167,-0.9808653,-0.5811428,0.8755095,0.2577205,1.4621091,0.7353904,6.772692,-2.8168828,0.13711004,2.916831,4.0492654,1.9126396,2.5190558,-1.6123066,8.3321705,4.203209,-0.73849976,6.740754,-0.64830506,-2.310733,0.46173716,-0.8260294,-0.3794716,0.41445908,0.042927414,-0.46793824,-1.0370444,-1.064036,-2.2673826,2.8859553,0.2844057,-0.91238046,-0.82232547,0.43601874,0.0360668,-0.6143926,-0.88060796,-1.8066237,-0.76910233,-1.9262931,3.6290488,0.9497894,3.9329543,3.743277,2.4691622,-0.025981061,0.0025783498,-0.23652703,0.46133047,0.21759269,0.42264158,-0.21893914,-0.2752285,2.215089,-0.8605391,-0.61283976,0.44894657,0.5840461,2.1759086,1.8899347,1.1601574,4.371938,-0.66784763,2.2933078,3.031665,-0.23026836,0.15662393,-1.0561572,0.9769169,0.046275146,7.0853,4.481792,6.4022303,-0.02543807,0.066574275,-0.67541295,-0.5373562,0.25619406,0.18316995,3.7029214,0.23969388,0.6012449,-0.47668213,-0.3652701,-0.20584084,-0.64938617,1.9996519,0.9640109,0.13567662,-0.6604195,-0.9289404,0.18236911,0.9672306,2.3804023,-0.015049502,6.9670115,0.5554003,-0.38847622
51635,1.0276905,0.92558867,-0.24943423,0.7211913,0.40917513,0.599718,0.4326687,1.5622857,-0.15048084,0.90805066,1.2546916,0.94261074,1.8464739,0.1827216,3.2450163,0.8300415,1.1446748,1.2584817,2.239655,2.1603098,0.46536675,0.32993615,1.2906599,0.30872604,0.26659662,-0.1717945,1.4214959,0.07148672,1.3144833,1.891192,1.1611491,2.7641544,-0.48714504,0.56061596,3.8973494,-0.1760362,0.49720812,-0.06616321,3.9271173,-0.10374619,0.099988654,0.67184454,0.5089078,0.55401516,0.80766803,-2.0743318,-4.453781,-0.99756026,3.4794319,2.0688038,0.8662954,-0.8026271,-0.4665541,-0.1805601,-0.502457,0.65096664,1.3821113,1.224734,-0.10515416,1.1440108,0.24529988,-1.966314,-1.4446315,0.9437907,-1.5250702,0.020647515,2.0619845,2.2214,-0.7810286,0.3758431,-0.0083813965,-1.1099176,-0.60622287,-4.30015,1.8478943,-0.6135842,-0.22940788,-0.71463454,1.4800341,1.6622605,0.09271373,-0.18964204,-5.9981003,-0.82452613,-0.21759555,0.09396391,-3.024825,-0.44959325,0.25721782,1.7616925,-0.26449764,-0.5281744,1.4584128,1.1324437,-0.9078971,3.2070742,2.968541,0.19951952,0.14938396,-1.9913785,0.34625104
51719,1.2903842,0.350487,0.35875916,-1.0849681,0.38457125,0.063339375,-1.4222043,0.80728376,1.7972263,-3.8853705,-0.24741322,-0.23603816,-1.0491736,-2.8218875,-3.943415,-2.2237551,-2.2824597,-9.830109,-1.3208951,0.633675,-2.224028,0.14901507,-0.08555034,-3.2344258,-2.3981292,-1.038454,-1.7791367,-0.07832381,-0.6008825,-0.777213,-0.23559736,-0.2830493,-1.8952636,-0.32529324,-1.1802269,-1.4902959,-1.3455977,-0.88014126,-1.8842359,-0.97024554,-0.5433258,-1.7302322,-1.8160516,-1.0749215,0.6112858,1.7059193,1.0087037,2.275639,0.9625652,-1.9726007,1.4832481,1.6374683,1.7953048,-0.45191932,0.5390093,-0.10655826,0.6326827,0.590754,1.2689062,-1.0248275,-2.4095597,-1.5102117,-0.7590852,1.8488085,-3.9024315,0.319915,-1.1237516,-0.51115793,0.06656453,0.41717038,-0.93199265,-2.169658,0.64427096,-2.74965,-5.3441086,-4.875617,-0.097137555,-0.35875165,3.12437,2.5775797,-0.6466887,0.77482605,3.2381618,-0.88809586,-0.6740904,0.08177824,1.1588235,0.6809926,0.9064391,-2.8587775,-0.60603034,-1.0859127,0.60890746,-0.7891307,-1.202522,-0.3429514,0.45817798,-0.09416284,-7.7307005,2.6675267,0.78353
51742,0.41531783,-0.14039528,-0.59058636,4.53403,-1.1337801,0.1299969,0.29248047,1.0611987,0.21088566,-3.8634665,3.6892047,-0.4011772,1.6071594,0.079033226,0.034757204,1.6976393,-0.3152206,-2.2605274,0.2461484,-0.13266204,-2.4862235,-0.35328943,2.68475,0.26597607,0.61684287,-0.0040962547,-0.76738405,-0.6274091,0.2733175,1.4055433,0.78031725,0.97776926,2.8873382,0.44999626,0.71437967,0.70442426,-0.6850617,0.720778,0.3869603,-0.064255215,-0.53049743,-0.3939324,-0.16926211,-0.47154418,-0.2580876,1.4790853,0.15797606,0.80248135,0.5314714,1.2462233,-0.18535495,0.25377393,-0.20813674,-0.72586346,-0.25537914,3.0617108,-0.11561956,0.07607052,-0.1306214,-0.17252648,0.17935552,8.017917,7.6370373,0.6628597,-0.50514716,0.15258864,7.5241785,6.802443,-0.08089793,-0.6004112,0.34485906,0.3597331,-0.34873474,-4.4369,-0.5496182,-2.9862914,1.000884,0.3955185,-0.9107645,-0.7292793,0.6874882,0.7463049,9.064946,-0.98913944,1.1943252,0.03166902,-0.06774455,1.099193,-0.4297802,-0.30208954,-0.73431545,-0.25891596,-0.75921535,-0.72702515,-0.3205767,1.9387317,7.1539564,-0.60810804,-4.6448526,0.38667792,-0.23095667
5211,-0.600736,0.43049574,-0.2519893,0.35280854,1.3113377,-1.2612615,-0.76317155,-0.47398636,-1.4221804,6.6678257,0.29711968,-0.42931235,-1.0322462,-1.7304997,-0.29431963,2.1399434,0.8696304,6.922119,3.278611,1.3242707,4.826227,1.3914719,0.259597,-0.0024041086,-0.013056792,-0.9206812,0.11897117,0.54983705,0.19930959,0.41626835,1.5695882,2.2201066,0.6736424,1.4254135,0.91420627,0.583076,0.5649872,1.2861612,-1.7105329,0.7412655,-0.5315758,-0.35551468,0.73801064,-1.0967128,0.49520946,-2.908687,-2.1837125,-3.3889213,1.5602374,1.1877118,1.0953951,0.88673216,1.0842355,1.3110895,-0.07111725,0.12760073,-1.1057463,0.7581954,0.8771095,-0.6042781,0.16065033,0.7025248,0.1375831,-0.44702423,-0.59305334,0.26120704,-3.5228453,-4.050125,0.223766,-0.57863426,-0.060601443,-0.5165968,0.028797597,4.55975,-0.81880116,2.1179132,0.036993116,-0.017205238,0.78969646,0.27147818,0.66672105,-0.861673,-1.4957613,-0.9039508,-0.21416987,0.46568114,-0.64299214,-0.16326848,0.38751394,-3.1988814,0.04435128,-0.7322808,0.7845747,-0.8016694,0.46432254,0.46097654,-4.821828,0.7142103,4.5561705,-0.44187045,2.1150994
5223,-1.3715553,-3.0302882,0.36205983,-1.2933794,0.07005212,-0.68468714,-0.8887714,-1.7239935,-0.89243174,0.18415546,-0.42538962,-0.55148464,-3.0974703,-5.344527,-4.0067043,-0.6527355,-0.5174661,0.4569125,0.9021421,-0.5688603,-0.34396172,0.51268584,-1.0507495,-0.59860647,-1.7779825,-1.2666277,-2.4663978,0.46852416,-0.16987386,0.09754121,0.632017,0.3329749,-2.2149549,-0.56480074,-1.9034219,0.79871804,-0.5214282,0.35417244,-2.675804,-1.4972937,-0.6484108,-1.3722696,0.3787177,-5.7375298,0.32276168,-2.4848833,-4.705612,-2.579203,-6.1815214,-4.6099157,-1.1831313,0.3258634,0.56019425,-0.87834275,-2.4390674,-3.2040296,-0.021549288,0.5113873,0.8498876,-0.18575689,-1.0091056,-2.7601547,-2.5802922,-1.1288674,-3.0150857,0.58331305,-3.6293716,-4.4332366,0.43791124,0.5731788,-3.8183513,-0.603617,0.67407846,-0.95405,-1.1927348,-0.62703526,0.9545468,-0.292267,0.8404466,0.5286119,0.3674118,0.6200704,-8.566534,-1.2687894,-0.33791527,0.28474978,-0.69054455,0.89356136,1.2163285,-0.5618694,-1.9039596,-0.89785206,0.5457655,0.033437822,-0.091659844,-6.464299,-4.536202,1.173647,-0.41268435,-1.1147956,-1.2450005
5236,-1.6777523,-0.20710666,0.9449526,0.7354262,0.44205007,-2.7613664,-0.31033474,-4.2572837,-0.08177662,0.4713018,0.39116293,-0.17604327,-1.3362926,-1.7998264,0.92079896,-0.1256182,1.0979981,1.1353526,-1.5050255,2.216082,0.1608797,2.5310407,0.6907192,0.051460877,0.7163159,-0.48014247,-0.8802879,0.13475424,0.065621756,2.470144,1.650481,2.0563157,-0.08978537,-0.97147036,2.3932855,1.7005696,0.3599326,1.0621754,-4.124302,-1.0178127,0.29949114,1.5059805,1.0169594,-2.2274547,0.31063622,-2.4004426,-7.652441,-6.237636,-1.0602999,-1.2582889,-0.06848681,0.31561887,0.8805678,1.1304117,0.10166361,-0.9973204,-0.9699271,0.7362481,0.5371261,0.7512657,0.24717462,-4.8227477,-5.2311153,-2.2971287,-4.0761037,0.9859622,-5.789859,-7.123978,0.06552427,1.0887665,0.46363997,-0.35452843,0.74696934,-0.14315,-3.84331,-0.87911534,0.5051044,0.2844857,0.38341427,0.89521664,0.9110301,-0.6475998,-9.033167,0.11183329,0.22992955,1.1430076,-0.21688786,0.5920495,0.12807211,0.08908786,-2.0881085,-0.7763854,0.6381205,-0.17447583,-1.5328135,-1.8109148,-6.3267183,0.9977559,-1.2154359,-1.5378159,-0.73183656
5255,-0.1041463,-0.1551944,0.14230368,1.0146965,0.27060205,-0.32860303,0.5720024,-0.077778205,-0.7430636,3.5194361,0.85968494,0.576618,1.3329535,0.8905819,0.5160364,-0.6084099,-1.0281215,3.7992814,1.475851,0.9726488,2.459835,0.24352613,0.7779061,0.29035977,-0.47903818,-0.6868683,0.16533035,0.83953846,0.15353727,0.15016477,-0.6975741,-0.26602277,-0.23898771,-1.486284,0.82758284,0.24051955,0.087287456,0.1368793,0.23449588,-0.3479436,-0.44020778,-0.92710626,-0.99675447,-0.095750034,0.48980308,-0.24228257,0.08573949,-1.3462913,-0.3736794,-1.530627,1.2409095,-1.3447913,-0.1939492,0.6949238,0.50068593,-0.8063659,0.08655143,-0.16264126,0.15704355,-0.46752924,-0.71979105,0.01608336,0.023198001,0.28413564,1.1511698,0.29027063,0.9351321,0.21333748,0.09842491,-0.7466812,-0.20600516,-1.0879203,-0.29855517,1.8671,-1.4745436,3.004146,-0.09008522,0.04844767,-0.19345903,-0.030135196,0.1453163,-0.15781933,-1.4730147,-0.0027582198,-0.28333855,0.2428267,-0.006450638,0.6019392,0.3224435,0.41803104,0.046109363,-0.05992463,-0.5276159,-0.13068601,-0.2107178,-1.4844911,1.5290036,0.14399612,2.3528726,1.3317599,-0.5200645
5257,0.104985416,-1.0402502,1.0457375,1.3532974,-0.7140819,-2.8233995,0.553386,0.20455617,0.18863355,4.0811157,2.721537,-0.8304997,0.36900884,1.8941613,-0.7134402,-1.8320833,0.28807694,5.7910967,2.6416864,-0.2871667,4.1842446,0.52653533,2.2154994,-0.5520705,1.1344491,0.12894122,1.506068,-0.39506915,-0.1479828,1.2323546,0.35224122,1.3041774,-1.7336242,0.8714208,1.654963,0.7386298,0.2732235,0.05951298,-0.9937389,-0.10801784,0.21022873,0.89305496,0.28507364,2.17387,-0.752232,-1.2891958,1.002945,1.0373044,1.3933809,0.85010535,-0.29343054,0.01892927,-0.18226688,0.57701325,-0.49297476,0.10651299,-0.3955431,0.62767565,0.01938344,0.864731,-0.22071806,-1.6081455,-1.8926967,-0.23549683,-1.0692756,0.39732265,-1.5230777,-1.6317527,0.2724032,-0.7227782,-0.41530627,-0.18361975,-0.09830147,2.85785,-3.5369172,1.4216952,-0.63244665,0.71278226,0.16153517,0.42140114,-0.54438436,-0.5041047,-0.4103857,-0.80559844,-0.26628286,-0.11104408,-0.6929608,-0.076332115,0.6841906,0.4396182,-0.6972141,-0.6895987,0.54073477,0.6297625,-1.755022,0.8392147,0.17004174,-0.54360634,3.1198401,-0.2604504,0.5875167
5261,-0.06703383,-0.2140966,-0.12964536,-0.02029419,-0.90476614,1.4476978,0.8221464,0.6187719,-0.10849658,8.744261,-0.5697872,0.03833036,-0.5842948,0.5107742,-0.32272428,2.765327,0.70958436,8.504343,5.707648,0.3442462,7.3919377,-0.13600165,-0.40167016,1.0870812,-0.95332396,-0.16701236,0.4309341,-0.5028389,0.15476453,0.18844318,-0.06842688,0.88714933,2.4767427,0.8768927,-0.61983806,-0.13082986,-0.5629217,-0.7630189,1.5229789,0.5399028,-0.502336,-0.07486867,0.15367308,4.385904,0.3719206,-0.8441714,9.677944,4.335581,-0.4434639,-0.98717594,-1.4194063,0.48384652,-0.4704011,0.51911604,-0.086495206,-0.5316181,0.006090164,-0.38420308,-0.75885844,-0.47276214,-0.047569416,6.91436,6.330438,0.10115116,2.1687555,0.020141758,5.761439,5.978422,-0.01932776,0.017077334,-0.66171587,1.2592567,-1.3138355,6.99695,4.8740177,2.553955,0.025203481,0.11566079,-0.007972335,0.27607983,-0.2689023,-0.06471086,6.646159,-0.6643907,-0.16725188,0.20841268,0.3022597,-0.22187918,-0.42058212,-1.3194932,0.2231571,0.37587643,-0.032705687,0.11502336,1.0680609,0.9933357,5.7818704,0.10128176,8.591473,-0.7117872,-0.82053465
5287,0.04567521,0.4582286,-0.31621632,4.3131123,-0.205161,-2.093608,0.90507936,-1.3783313,-0.69798803,0.067527056,3.62255,0.9402092,2.494911,2.4119992,-0.70617414,-1.5892428,1.5916586,-0.5870969,-0.23611277,2.078622,0.6850405,0.035626486,3.6319485,1.3722907,2.2449226,-0.32204074,1.889833,0.91243476,-0.17906208,2.0884504,-1.637476,2.7307339,3.1412616,1.7751327,4.358163,1.9024061,0.11043214,0.4266361,1.5953755,1.5747339,1.4700518,1.7096367,1.3040315,1.4675462,-0.25196853,2.4031045,-1.2176045,3.0458283,0.9027628,0.7810389,0.9827319,-1.5058944,1.1219465,-0.75452936,-0.08760491,0.07678583,0.006344877,0.39043397,-0.19904794,1.4286705,1.8624053,-5.9984097,-3.4941473,-0.762266,-0.12993804,0.053505994,-0.5397924,-1.0436206,-0.18468435,-0.9868708,0.42200693,0.17196009,-1.2649175,1.773,-0.13573486,-1.3030149,-0.12510265,0.6157728,-0.47251397,-0.7648872,1.3571773,-1.4131213,-3.362009,0.03770876,0.7015719,0.6568976,-0.45605892,-0.016142264,-0.6528661,-0.80286753,-0.66792274,0.087158136,0.12601416,0.13709858,-2.2486272,1.651484,-2.5458803,1.161039,1.0665152,-1.6452205,-0.3609643
5289,0.43188366,-0.042943746,-0.21330936,1.3244122,0.20098028,0.41630122,-0.9672159,-1.097073,-0.05569464,2.1313987,2.8017504,0.1899921,0.7490575,0.50338197,1.828509,4.029422,0.07911913,1.5148759,1.3307816,2.6402755,1.1024206,-0.14926365,2.699519,-0.60341656,0.29992136,-0.42801377,-0.6571326,0.25055817,0.58222836,0.81887156,0.053667396,1.1490452,0.96229464,-0.10660054,0.31103036,0.28255746,0.20781067,0.9064286,-0.29697996,-0.5311885,0.087202355,0.30987614,0.5575013,1.9165604,-0.4210301,1.5274436,2.602481,3.1620498,2.0563946,1.828597,-0.11071022,-0.7306239,-0.30727965,-0.7544704,-0.06707175,1.6389793,0.06929612,0.011863083,0.99139905,-0.59077,0.62638,3.921722,2.8078198,0.25667587,3.8403792,-0.18423913,3.5610204,3.4268875,-0.17270175,1.7841029,0.58528644,-0.9965111,0.8814113,4.0223503,-1.4023395,2.4569297,-0.30160812,-0.050819863,0.6198536,0.745589,0.038429,0.61068624,4.566512,0.8413752,0.1542468,0.98049676,0.6477518,-0.5646579,-0.008058704,0.052210942,1.2864769,-0.8657112,0.16363975,0.6139744,-0.69291675,1.6022557,3.4962063,0.84736276,1.400522,0.28576687,0.82094526
5290,1.1257601,-0.8494123,-0.6256006,1.1619556,-0.78278446,0.023422848,1.3852202,2.3004293,0.09902397,5.6294847,0.3866006,0.489985,3.0089068,3.926938,2.6211686,4.19746,0.19338188,4.7119718,3.562621,-0.16491057,5.227214,-0.25513592,0.68281054,-0.511377,1.9472868,0.6225624,1.6158729,-0.9850676,0.16451749,-0.31018627,0.77043,-0.09036028,1.6805785,0.4240383,0.18874821,-1.1161366,0.15389258,-0.14101848,0.5181502,0.34559935,-0.1128922,0.3491476,0.34435394,5.5479364,0.11430704,1.4466136,2.091871,1.2546306,0.83581996,0.2875541,0.062793426,-0.7054182,-0.23475114,2.1675692,-1.0336195,1.7392045,0.9895052,-0.1596812,-1.0369753,-0.020493098,1.1181158,2.2410858,2.7834578,0.18284959,4.8241568,-0.5083473,3.4258642,3.555583,-0.8534007,0.3336959,0.4507013,2.0347047,-0.5363323,5.065,2.0542324,5.3441195,-0.15185554,-0.5635091,-0.094219156,-0.32066676,-0.9470016,-0.5333245,2.6298633,1.639082,0.482494,-0.74407375,-0.21984741,-0.2437212,-1.1063834,-0.4443866,0.7096554,1.305862,-0.73071307,-0.43091825,0.6488212,1.9401684,2.567532,-0.5521969,5.8238344,1.336585,0.12439817
5300,0.5624425,0.391335,0.051336303,-2.3476496,0.02826491,0.67239857,0.79098505,1.5240748,-0.6634439,1.1426804,-0.14063427,-1.5301796,-3.5952516,-3.6851015,-3.5991726,-4.9026203,0.3516242,1.7832999,-1.059205,-3.5765545,1.0003767,1.0820338,0.006141484,-0.7162261,0.45594728,-1.711989,-1.7113571,0.06746237,-0.36322355,-1.3782463,-2.6379042,-2.2017741,0.3265866,0.8717462,-0.32721585,-0.5523238,-1.2078433,2.020278,-5.0576506,-0.15846598,0.28831685,-3.5038612,0.21481763,-3.8805573,-1.856596,1.3132722,3.4864633,4.0504065,-4.870653,-3.3876872,-1.964654,-0.6881802,-0.5384753,-1.1147841,-1.4474989,-6.4329,-3.9947238,0.16038011,-0.5916947,-0.9580141,0.34832954,-2.318668,-0.5767969,-2.264007,-0.31053066,0.40029645,-3.5368652,-4.104265,0.06306594,-0.5034266,0.15405504,1.3954315,0.13186547,1.0409,0.6195885,3.219901,0.008931316,0.09853583,-2.0829546,0.64503634,-1.5176194,-0.47195536,-2.149312,-0.46808106,1.1689111,-0.5585264,-1.6345977,-1.0930145,-0.060062885,0.38342744,-2.253405,-0.42463344,-0.4681068,-0.4703012,0.4068653,-1.6757115,-3.737925,-0.9414633,0.57233685,0.5774933,0.24134272
5321,0.53939533,-0.81685257,-0.86664706,0.77722794,-0.33102965,-0.15640673,1.612789,2.0322256,-0.15670504,4.419738,-0.32712016,0.0038999654,3.9960945,3.78755,2.8355503,1.2992531,0.37369406,4.106684,4.2214174,-0.099324636,4.746126,-0.145273,0.27816215,-0.21308312,2.267696,0.8163605,1.6363571,-1.0597821,-0.052129403,-0.13727717,0.96229815,-0.100442655,1.7041,0.09862312,-0.023372129,-0.70377356,0.31019717,0.4424973,0.68925,-0.09574799,-0.19631389,0.4164167,0.5077957,4.1154404,-0.11195767,2.51713,2.128509,2.2558665,-0.06893493,-0.20731117,0.2996175,-0.49436113,0.3537449,1.7332376,-0.7008448,0.92084527,0.5922923,0.053521812,-1.3486917,0.26795402,1.3014119,2.138698,2.108152,0.018641725,3.8241427,-0.7156763,2.878948,2.823791,-0.7605511,0.19986984,1.0882607,2.4875355,-0.075482905,3.3217,2.1258278,4.429917,-0.6180448,-0.4018675,-0.5122785,-0.6161208,-0.42634025,-0.28240725,3.2355852,1.548011,0.17595856,-0.71766543,-0.06155187,-0.56507874,-0.36878204,-0.4019605,0.05236561,1.694617,-0.6522945,-0.14627376,0.05283674,1.2000744,1.8238218,-0.9294934,4.8426104,0.0030977726,0.015577171
533,0.038359478,1.0294344,0.35391432,-6.544796,0.77961814,0.86304176,-0.28852624,0.8076477,0.10531398,4.8272758,-3.390955,0.9385549,-0.24841756,-0.50939345,2.1610994,0.93722165,-0.51413083,5.317874,2.7112374,0.008979917,4.931986,-0.3435377,-4.2697926,-1.6224308,-1.8729773,-0.08299695,-0.79760635,0.84064585,-0.23875925,0.1673172,-0.12773295,0.3094768,2.4992256,0.579612,-1.2527201,0.20041457,0.06627071,-1.3437188,2.0866396,-1.1046467,-0.65208596,0.18755774,-0.17197204,-0.16727556,0.7355139,1.6794593,6.5598764,5.8066607,-2.2550876,-2.2546299,-1.3741913,1.140504,-0.5673255,-0.058521926,-0.58118904,-2.3600492,-0.18571946,-0.5683258,0.37456605,-1.1972904,-1.4197476,2.5194979,2.4527092,1.2022334,-1.5465605,-0.054928835,2.6333194,3.8323,-0.48398277,0.3606647,0.09528516,-0.53418285,-0.10521202,2.7625,3.8136315,-1.0500134,0.34358072,-0.52099323,-0.8452752,-2.95694,-0.14982693,0.28184944,1.3936543,-0.0678424,-0.0070290715,0.36670616,-0.32858032,-0.03270337,-0.09567016,-0.71802294,-0.9016673,-0.17106172,0.18696447,0.32861173,0.42885694,-1.7754326,3.7384706,0.11892203,3.1884212,1.0203009,-1.9122884
5331,1.258451,0.31159157,-0.18184566,-2.3691146,1.0249248,0.8361962,0.761968,0.78193694,1.9076958,2.0762153,-3.7028651,-1.6331995,-0.48828393,-0.9850767,-0.1573444,-3.138291,-0.23527622,3.1146214,0.13358437,1.1691893,3.2959032,1.9393762,-3.0580912,0.1386865,-1.442103,0.4600596,0.051728427,-0.9478728,-1.195468,0.5658411,0.7959714,0.08865588,-0.27225307,0.3626774,1.107714,-0.5696157,-0.46658558,0.5047124,-2.9205146,3.963861,-0.52538407,-1.4786397,-1.0532537,-0.31055394,-1.3442029,0.3487247,1.1528641,0.071521,0.18325835,0.39960507,-0.15800205,0.2522741,0.8450979,2.902607,-0.49093688,1.0469748,0.06217611,0.76056856,1.024117,0.3145318,0.1653952,-2.1443596,-3.1280622,0.13844138,-3.3310866,0.21133752,-4.6640177,-3.3133001,0.33107668,-0.6964432,-0.4915787,1.2416277,0.18489115,2.0519,-0.13488339,1.3593073,0.6929889,0.2139798,0.40269426,0.025938205,0.1461548,-0.345202,-5.7904906,0.9159076,0.5833316,0.227242,-0.22361372,0.5555753,0.020446047,-0.08829202,0.21973366,0.35360646,-0.8093562,-1.5701642,1.8179022,0.9728395,-3.9248874,0.642226,3.3568661,0.24957143,0.28078815
53343,-0.32832825,0.2264903,1.1137037,5.5321817,0.8434992,-0.5639167,1.5690637,0.9877577,-0.35374337,-1.3869987,4.182612,-0.045211695,3.0032961,-0.41193697,1.5725121,2.367592,2.3879144,-0.88104963,-0.35923892,0.59130687,-1.3629571,-0.16614857,7.3618536,1.1968746,0.8346329,-0.00220564,-1.0685552,0.2173445,-0.57882965,2.0532076,1.610808,1.9637675,2.41319,0.034795642,1.9480878,0.5743432,-0.36351585,1.8896227,3.7427776,0.0015488118,0.08931654,2.2547777,0.75630975,1.0284207,0.3692437,2.3718297,1.6275327,2.3109472,-0.5071365,0.47319293,1.7318742,0.9523921,0.34031302,0.64366275,0.31380907,-0.35047644,-0.75641584,1.0320498,0.58035946,1.8699273,0.38378525,2.7963274,2.1573863,-0.09976885,-1.6176847,0.8780277,4.417,4.1233087,1.0634371,-0.10040803,1.1569115,0.8226793,-0.19915497,0.62955,0.30247647,-1.9898806,1.0534494,1.5402546,0.1861711,-0.17105533,-0.22920725,0.27933964,1.2607944,0.9899903,-0.24189721,1.0346096,0.057125643,0.094112635,-0.5643209,0.6542199,1.2661374,0.69667536,0.49083775,0.4433263,0.6455105,-0.516657,3.5857644,0.22906385,-0.6916518,0.2720185,0.13321346
