,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17626,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST27058,ST27219,ST27223,ST27243,ST27284,ST27399,ST27403,ST27522,ST27526,ST27540,ST27602,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
5058,-1.240793,0.48539817,0.2704491,-0.8306161,-1.0199008,0.5934584,0.74700207,0.39128855,0.5322633,-0.6394448,-2.0382,2.840993,-1.3256102,-0.14377964,-1.210698,-0.41939896,-1.569218,0.63065004,0.97455,2.551181,0.11278695,4.643468,-0.18162149,-0.349479,-1.5917168,-1.305773,1.0872536,-0.50021654,0.3149547,0.24552096,-0.21487403,-1.37175,-0.28457108,-0.6652641,-1.5661962,-1.0000774,-1.2426119,-0.2369788,0.61385,-0.29418075,-1.023627,-0.7486483,-0.18561463,-0.7993618,-1.0911932,2.9112806,-0.044311248,-0.23704383,-0.81557894,3.0554848,-0.6729471,-1.0129515,-0.027768165,-0.046531647,0.016761139,-0.37641436,0.674016,-2.085455,-1.0852422,0.43227768,0.2455078,-0.05039367,-0.985639,0.529,-2.3965693,-1.1831247,-0.34380388,1.5671622,0.18837935,1.3610075,1.1942934,-0.24080154,-0.66171193,1.0672065,-0.0035094917,4.4241695,-0.7157662,2.2450686,-0.68452793,0.02292855,-0.12822,0.21249449,-1.0625184,-0.35795,-1.8050811,-0.7803818,-0.044538945,-0.41425115,-0.2328455,0.25913835,-2.3348498,-0.074211285,0.1647804,0.13645855,-0.7484466,-0.5064123,-0.8790157,0.14061967,0.3050624,2.4742773,0.128866,-0.055828974,-1.04023
50810,-0.10815841,-0.51006556,0.2589906,-1.5368972,-0.3188409,-0.04346353,0.61588305,0.24822423,-0.012796462,-0.0950431,-1.7777,-1.5653944,-1.959213,-0.7370701,-2.9579167,-0.9119556,-2.4993787,0.64239997,0.64825,-3.8696947,-1.9439602,0.6811114,2.7006938,-2.0609136,-1.6828277,-2.1169825,0.25287402,-1.0117875,0.6718334,-0.20085642,-0.116921596,-0.84235,-0.7990631,-0.2604239,-5.2859054,-1.0640383,-2.1579113,0.49010503,0.5356,-0.27352232,-3.232822,-0.14657542,-0.8019858,-0.7492965,-0.18577242,-0.85983574,-0.26210234,-8.0714,-7.1833916,-8.358834,-0.66718715,-0.4291394,-0.6965544,-1.5533653,-0.7186859,-1.2896256,0.6861214,-1.4345123,1.2117804,-0.6532167,-0.05121652,-0.2559732,-1.7293793,-0.6688,-0.9190117,-0.37970802,0.6635318,0.10743381,0.5810659,-1.9733968,-2.9466066,-0.16934107,0.27651262,0.48685348,1.1391842,-1.5668749,-4.9176455,-0.1273725,-0.3661263,0.22496146,0.1097495,0.8720119,-0.24711975,-3.5004501,0.36764959,-1.8704789,-1.2239643,-0.49290138,-0.32789588,0.9800158,-1.5950999,-0.058015056,0.779157,-0.0938684,-0.66642195,0.19656307,-1.1108708,-1.5067654,0.66010046,-0.793574,0.33270428,0.15665716,-0.23209569
50813,-1.2117457,-0.44364575,0.0658012,-2.6346998,0.09046644,0.23354252,1.0290179,-1.0935736,-2.716212,-0.6253641,-1.11285,0.3659349,-2.129164,0.7322846,-0.7516541,-4.028615,-1.2713877,0.61605,1.97515,0.58130264,0.48534644,1.2772433,-3.2835455,-1.4755213,-0.7023015,-0.5876023,0.021664903,-2.9110951,-1.4646715,-0.16964905,0.25776777,-1.3656,-4.067444,-3.4671667,-1.2894744,-0.20821258,-2.7353568,0.76505804,0.45819998,0.60810274,1.0665594,0.014972132,0.9978666,-0.019283786,-1.66452,-1.5200907,-0.37700608,-2.227108,0.10840525,0.17307849,2.268916,1.7764454,2.5261924,-0.13931489,-3.6288974,0.33342254,-0.027648184,-0.18044813,-0.29462254,1.0578184,0.94773644,0.5956758,0.12506044,-1.6366999,1.1279509,-1.458068,-3.604319,0.29756713,-0.05149235,-2.589397,-1.859983,1.0073787,2.1999376,-0.63317466,0.2999897,1.4968643,-1.33787,0.4642105,0.8932606,0.46693972,1.1028565,0.25303406,-0.05682154,-5.8486,-5.022148,-1.1436448,-1.0818483,-0.3735574,0.39806813,1.0024652,1.20975,1.435185,-1.4847357,-0.10497302,0.018405251,-0.43794966,0.6803534,-5.706167,-0.368856,-2.5043752,-0.5035111,-4.2813196,1.4147243
50814,0.6462308,-0.054857835,-1.4387575,0.4248396,1.3585618,0.30731487,-1.0605421,0.14293915,-0.13805759,0.6670413,-1.5388501,-2.8902335,0.11786221,0.98618245,1.8985574,2.1579175,2.0019417,-0.56695,3.13035,-2.859561,2.9259827,-1.6099341,-3.1464875,0.85357577,2.6874628,1.710026,2.463757,2.848505,-2.000663,3.4270144,-0.040690035,0.3166,0.839911,-0.024983972,4.3563304,-1.4650676,-0.71482086,0.29728928,-2.03895,-0.7802818,1.1611204,-1.0715952,2.6173065,1.7338111,0.9953054,2.1721523,-0.5088319,-0.5675529,0.6640758,0.58190835,0.26477298,-2.2493367,-0.3957307,0.0027110726,0.036296815,1.8760793,-0.25313276,-0.3303784,2.1329825,1.2823194,0.2886197,0.067653835,1.2123027,-5.9282,-3.6124043,0.75537807,-0.57963526,-0.5348517,-0.83921885,4.6881213,4.505989,-1.1097062,2.1192193,0.050860666,-0.37708536,0.3240704,-0.35113406,-2.0111604,0.18119162,0.8921119,0.53404367,-0.3280722,2.420623,-3.3368,-4.551978,3.4124234,4.010016,4.0084276,-0.10098393,-0.05917652,-2.3344,-1.1451348,0.23138931,0.3350601,0.35805392,0.13549024,-0.7114121,5.1301794,0.22072604,-0.7273557,1.0032575,0.18973517,-0.35514495
50865,0.037027404,-0.017011628,-0.40523607,0.5958173,0.41910332,0.2696333,0.24144311,1.068747,0.7431522,0.36751533,0.80674994,-1.1079007,0.5698245,0.40909082,-0.11210322,0.59302485,1.3771994,0.5544,-0.4729,0.19824055,1.0660498,-0.9742226,1.4294326,0.16726372,-0.01186876,0.5986614,0.37367457,0.39595783,-0.18365122,-1.1261649,0.36191177,1.2122,-0.11304738,0.12803674,2.090889,0.9344151,-0.06676824,0.45359635,0.8595,0.38334095,1.0566525,0.3109825,-0.18850712,0.9051426,-1.2668114,-0.645457,0.34794003,2.6694179,2.4967484,2.9009914,1.6428628,1.486951,1.5763808,1.4333758,-0.17811458,0.7135776,-0.81366706,0.33468768,-0.42572242,-0.85218525,-0.8897546,0.31269872,-0.1825906,-0.8049,-1.5422895,-0.8696902,0.38925228,0.6649873,0.53087664,-1.335314,-1.4396453,0.5464139,0.768203,0.2885145,0.2254206,-1.4339778,0.09632846,-1.3424438,0.10810541,-0.25141907,-0.027580664,-0.6905056,-0.060161013,-4.1385,-1.0131586,0.26138258,0.6035475,0.030401297,-1.1439419,0.51227856,0.30465004,-0.21231374,-0.16007917,-0.12838773,0.8948892,0.6567842,1.338155,-1.897845,-0.27134618,-1.0170743,-0.047198914,-1.1646566,0.9964944
5092,-0.36517197,-0.9048308,0.38470197,3.918964,-0.21029821,-0.012149349,1.3973396,-3.24336,0.0036466718,-1.1618823,-4.47655,0.3013888,4.66982,0.3910385,-6.1885223,-1.3738062,-3.4405632,0.87015,2.44025,1.2562953,1.9155238,1.8388855,0.6270346,4.489225,-0.5486411,0.8938563,-0.8235193,-0.3066169,-1.4067941,-0.08806935,-0.98305815,-0.25955,0.35301006,0.23880976,-7.3890686,-0.5289319,-0.46008387,0.598104,-1.1667,0.37754184,1.8386576,-0.018813346,-0.06185384,-0.3105609,-0.40052974,-5.440357,-0.74305785,-7.888145,-10.0,-10.000001,0.69293654,0.36413538,1.112685,-0.84003824,0.26693678,-1.5149754,-0.10671158,0.6213923,-0.49603134,-0.7333788,0.46765292,1.1168675,0.5301717,-4.2864,-3.4824762,-0.7280759,-0.42600787,1.0170852,0.063086376,-1.3012643,-1.663337,-1.0670776,-0.3978598,-0.1641022,-0.67688525,-0.14944953,-2.7064738,-1.6876028,0.07515553,0.19432774,0.28888404,0.07210587,-0.5324853,-10.0,-9.720197,-0.35288563,-0.18710287,-0.7488314,-0.32186627,0.3081502,-1.3863,-0.5177237,-0.81410223,-0.25060543,-1.1463233,-0.6527743,0.78751147,-2.9856262,-0.1449088,-0.6089436,0.44324878,0.15951759,0.923311
5096,-2.1479547,-2.7173488,-0.61357874,0.36638176,-0.20802587,0.47074765,0.017839106,-4.506555,0.11914164,-2.8790684,1.01885,1.130405,0.981524,-1.919935,-4.204737,-3.6340137,-0.9771235,-0.27490002,-0.12625003,0.6968761,0.3039417,0.9692737,-0.0060781813,-3.5899625,-1.1017455,0.70502377,0.55273235,-0.87958705,-0.40931478,0.61072,0.54401994,0.9575499,1.4990786,0.81031555,-1.7427279,0.77824533,0.2345486,0.93559337,0.6428,-0.8976426,-4.8907824,0.4872836,0.043350667,0.38063726,-0.29992822,-5.2043505,-2.1585703,-1.701479,-2.6030664,-4.255296,-0.03181976,-0.34200317,-1.3434607,-3.1743498,-0.006034836,-2.710646,-0.63580054,-2.0513568,-0.3255535,-0.8856815,-0.038919687,0.81173754,0.02543139,-0.49679998,-3.3158302,-2.213125,-1.0989839,-0.30525258,0.62381935,-3.566106,-3.827114,-2.634976,-0.3772215,-0.4413696,-0.35051712,-0.07867646,-1.2006731,-3.520785,0.31338337,-0.56625444,0.22177222,-0.31580535,-0.97082424,-5.43075,1.8906714,-5.4219556,-0.80131567,-0.57589066,0.25083584,-0.3634201,1.4033,-0.15474539,-0.2333582,0.54501224,-1.7151158,-1.4915744,-2.7897542,-3.323219,-0.52325755,-1.7120895,-0.27928197,-1.1211544,-1.2926693
51001,-0.220056,-0.40035012,0.07644734,-5.254886,-0.10017672,0.25223172,0.527826,1.8646486,-0.11553634,0.8595984,-0.92410004,-0.41026947,-5.3775206,0.0051499307,-4.478599,-4.8419714,-5.0372663,0.16874999,-3.3188,-4.8962164,-1.5566437,-3.9894269,0.27334154,-5.8767104,-0.97601867,-1.431366,-0.10339047,-0.74988955,-0.25742802,-0.9308359,-0.4340538,-2.6743,-2.202415,-4.6790752,-3.0497255,-0.40154773,-3.6728408,0.3765949,-0.60475,-0.34340698,-1.9367297,-0.33651215,-0.7772181,-2.9360719,-4.247589,-0.049896747,-0.94786525,1.9736493,-1.5419835,-2.8341098,-4.126807,-4.111543,-6.027827,-1.1831852,0.20494682,0.59102607,-0.017870031,-2.7543993,-0.39003366,-2.3808272,-0.4703304,0.74035543,-4.5859375,-4.91555,-3.8915362,0.007132508,0.5407316,0.5402555,0.15437946,-6.783074,-5.3088303,-0.5530484,-0.81263053,-0.65095186,0.18938056,-2.9355118,-4.6646976,-4.019221,1.0945728,0.1872296,-0.083661094,0.5418472,-0.56738025,-4.22155,-4.8997364,-1.8889489,-0.9552291,-2.1677628,0.30830693,0.6408774,-0.3498,0.83471406,-0.100960866,-1.1924751,-0.15374048,1.1190637,-5.3580275,-5.811428,0.8493315,-3.1044493,0.5290644,0.110776685,0.06064883
51005,-1.1734045,0.375023,0.49564874,-4.8138866,0.38967395,0.55489445,-0.5390812,-0.59463084,0.71177685,-1.2400701,-2.44165,-3.845893,-4.880524,1.0235507,-1.0885236,1.6941622,-0.55590063,1.5987,-3.13335,-3.0802922,0.2845063,-0.7559105,0.64645433,-4.3754487,-0.56159246,-0.18999559,0.6784265,-0.89099574,1.6738772,-0.10615197,-0.3300957,0.7748,1.6189234,1.0697736,3.6930876,0.08061685,0.6432575,-0.3370105,0.49084997,-0.38562113,3.400484,-0.17880982,-0.07694355,2.8562503,0.23540324,-5.6981926,1.0083166,0.8745636,3.3948698,5.5463524,4.440479,1.2345247,0.71721625,0.09648815,0.24779887,-1.9352546,-0.5630787,0.11658783,-0.86320513,-0.83687043,-0.59475446,0.70381343,0.35180408,-2.8013,-3.1407406,-0.92138076,-0.68540007,0.7043679,0.2426529,-4.0359983,-4.0990944,-0.525256,1.219813,0.2814215,-0.14587623,-4.747422,-6.362008,-2.6517637,0.056625538,0.20838195,-0.29750127,0.043703556,-0.91564023,0.3375,4.632389,1.2643204,0.56130934,0.01908563,-0.1743229,0.4179774,-0.40434998,0.23956248,0.6625231,0.28885448,-1.5142922,-1.2105262,4.780533,-3.8664522,-0.21869692,-4.843234,-0.16300112,0.5131416,0.12890929
51015,-1.5014608,-0.39300457,0.37276933,-0.22466749,-0.060215145,0.56365794,0.12310609,1.209807,-0.18256876,0.24445245,-1.1391,3.8141212,-2.1109247,-0.66414493,1.1986302,-1.0889436,-0.3670658,0.29525,3.7654,2.9925,-1.0847319,5.169104,-0.4192477,-1.0648118,1.1434083,0.69402087,-0.03198766,0.088428974,0.48611385,-0.35356948,0.09228632,-2.0735,-0.20787765,-1.6185184,2.7589498,-0.8938406,-0.37786102,1.3390899,-0.19305,-0.6306945,0.9801644,-1.1996447,0.15822113,-1.5233543,-0.5024286,6.803973,-0.32955945,0.46073782,0.5678742,-0.64887637,-0.6308746,-2.6196387,0.2426243,-3.00108,-1.3267945,-0.21564755,-0.1774783,-1.4219023,-0.178103,-2.9661903,0.14361101,-0.4459736,-1.4247707,2.04305,-0.6308898,-2.1289697,0.46394774,-0.17963777,-0.14289469,-0.36029798,0.87821645,-0.93167865,-0.569397,-0.632375,-1.023795,5.7849336,0.46576864,6.137449,-1.4879053,0.17767933,-0.8364045,0.24478027,-0.24895865,1.40265,-3.0230808,-0.105485454,-0.6419394,-1.6800363,-0.4660622,-0.1300061,1.8183501,0.22396705,-1.0629175,-0.9014107,-2.4519506,0.5813009,-0.6862129,-3.0345678,-0.10461831,6.699321,-0.2164019,0.1776326,-2.0751815
51021,-0.61660755,-0.12822424,0.38518572,-1.9679763,-0.26989752,0.264097,0.70336056,0.9983111,-0.23469454,-1.9599164,-1.42935,-5.220616,-1.2500376,-4.3876133,-5.0604844,-1.7012925,-3.515198,0.5796,-5.1857,-2.5428052,-0.18406798,-4.4199257,0.0773423,-1.234577,-0.39638966,-0.65643734,0.023539983,-0.77745205,-0.040093318,0.009175494,0.35656366,-0.16155,-0.47116026,-0.42070615,-2.628048,-1.1707153,-0.18997423,0.7733197,1.36125,0.058417365,-2.971347,-0.42687023,-0.44787908,-0.7512016,0.27507713,-9.437408,-0.9004841,-3.3142543,-4.338265,-5.2524953,0.49089012,0.24253806,-0.45018572,-0.92699283,0.16366296,-0.753623,0.46880803,-1.2645768,-1.814905,-0.004676871,-0.02076473,0.39540017,-0.9636877,-7.201,-6.145663,-2.2636967,-0.36612427,1.1219468,1.3768317,-8.156141,-9.366783,-0.6045871,0.094625786,-0.09094255,1.4338127,-6.4712176,-4.9357333,-5.2812386,0.51610816,-0.009758204,0.30201012,1.0168144,0.30023783,-6.01885,-2.6990814,-2.2599623,-1.6734588,-0.5743985,0.20851919,1.0303124,2.89355,0.048879266,-0.8445733,0.36039725,-0.9840231,-0.2296355,-0.7855521,-8.754484,0.42677736,-6.802799,-0.045954153,-0.13401386,1.4754616
51024,-0.6311811,-1.4515598,-0.026421458,0.31678787,-1.7368528,-0.4313509,-0.28230923,0.25621742,-1.1959116,-3.1844535,-0.15765,-0.44428688,-1.0265067,0.2896855,-0.97051454,0.6681106,-1.5017374,-0.3169,-0.79695,1.580152,-0.9828493,-0.37314266,0.008847043,0.7849816,-2.3222342,-0.94841826,-0.04518301,-0.0067427345,0.5302343,-2.4113662,0.59699935,-0.52015,0.3792711,-1.7823738,-1.8961021,-0.7564401,-0.124197535,-0.45494443,-2.23855,-1.043844,-2.6233923,-0.15071353,-1.8011558,1.2681813,-1.3250034,0.89150274,-1.9410151,-5.532256,-1.6897993,-2.0801501,-1.134028,0.44077843,-1.261167,0.6428884,-1.1998332,-0.1119971,0.16491026,0.9278711,-1.3883111,-0.2670858,-1.4627808,-0.13693976,-1.2385077,0.37684998,0.59210455,-2.8397949,0.8783171,-1.6099157,-1.8243895,-2.3763099,-1.5123951,-1.4100474,-1.8029745,0.4185178,-1.1451817,-1.7893934,0.13122481,0.9362263,0.3926446,-0.46864027,0.1767049,-1.8738095,-1.1983258,-1.8002,0.31272185,-0.7586924,0.4324712,-0.15602784,-1.9201454,0.38936478,0.4747,0.051887594,0.66469455,-1.3245934,-0.93528914,-1.6424031,1.0655967,-3.0670862,0.21283892,-1.1138818,0.16757105,-1.2849666,-0.061212182
51026,-0.2830844,-0.1961983,0.74844843,-0.490214,-0.95847535,0.24402806,-0.16873191,2.4467275,-1.0440117,-1.1986454,-0.7237,-5.553338,-0.40195978,-2.720756,-0.4473296,1.6645651,4.7151136,-0.5732,-4.02365,-5.2474723,-0.20270711,-3.7243323,0.5818911,0.28135583,-2.7075887,-4.038782,-0.46953642,-0.48055655,-2.895317,-0.7051516,0.47695875,-0.72064996,-1.449601,-1.197934,-7.818616,-1.1206772,-4.120083,-0.30532637,-0.70265,-1.892725,-3.838376,-0.07786518,-1.84498,-1.7109628,-1.6262202,-1.0020877,-0.32510942,-4.0207973,-2.255578,-2.398689,-2.6653388,-1.3227121,-1.5856767,2.475819,-0.5125964,-1.0183934,0.24701186,-4.121049,0.28964716,-2.3694036,0.70823926,-0.32626832,-4.284052,2.3992,3.3217063,-0.43495432,0.28561184,0.24451016,0.6581874,3.4946327,2.709185,2.6103778,-0.2887118,-1.1345122,0.9194324,-4.4618397,-0.15072775,-2.3385618,-0.0004734546,-0.81625485,-0.5554667,0.41842926,-0.75116223,-2.6891499,-2.4261804,-0.623259,-0.36045688,0.5117849,0.7079011,0.41235498,-1.37285,-0.5028258,-0.44642097,0.2765894,0.5549841,-0.787231,-2.9784365,2.933547,0.609692,-4.630823,-0.055532902,0.92284185,-2.498555
51031,-0.5035698,-1.6854577,0.17478392,1.3698283,0.3671509,0.6523323,0.59324515,0.46780524,0.15007156,-1.2975342,-0.37415004,-10.0,1.3101761,-0.9873957,-1.0673916,-2.5949576,-0.9808658,1.71525,-10.0,-9.730566,-0.006119743,-9.006346,1.952365,0.25430048,-0.6387286,0.15085569,0.15922439,0.66537595,-0.123435974,1.0658243,-0.6727985,0.23664996,-0.8118708,-0.4615059,-1.977123,0.16203046,-0.7299167,0.5342163,0.69225,0.0122552775,-0.84455657,-0.4997645,-0.02036184,0.57571965,1.7271926,-7.547305,-0.8197723,-6.1394687,-4.2220917,-6.2587314,0.06508456,0.093236,-0.47129813,2.9756002,0.42995048,2.7419348,2.1079097,0.12742211,-0.9572427,-0.48952794,0.3757708,-0.26879504,-0.6414648,-8.762751,-6.240652,-1.8323383,0.3238963,0.52394223,0.6778981,-8.410618,-8.269863,0.4092772,2.5292082,-0.36728865,1.1107051,-8.936265,-3.7647164,-6.9460497,0.074007936,0.33884287,0.5830361,0.62426543,0.040078506,-7.69515,-4.018478,-0.89457935,-0.29517624,-0.21597141,-0.21194072,0.5122088,0.9706,0.15797591,0.32402045,-0.07238974,-2.2091308,0.22535557,-0.10976657,-6.951852,1.1126878,-9.23642,0.8073758,-1.3072952,0.35766038
51053,-1.4111259,-0.48134828,0.25419778,-1.0981642,0.21818645,0.2618103,0.029966652,1.278297,0.58107936,-0.43246865,-2.1068,4.2091293,-2.41572,-0.57053745,2.8245082,-0.16440502,-2.4366581,-0.54695,1.5688,0.762244,-5.559911,1.7965806,0.21327701,-2.7509573,-0.75319856,-0.5485538,-0.84867316,-1.5956926,-1.6422168,-0.8062435,-0.71908057,-2.38715,-1.2577162,-1.7846136,-1.6806438,0.11201401,-2.4717503,1.3197714,1.1345501,0.60501945,-0.6193354,-0.6718286,0.293041,-1.5957072,-2.6046436,6.175089,0.09998262,-1.3993461,-0.71440524,-0.073743165,-3.669685,-2.2830324,-0.67875,0.72460276,0.20926435,-0.8714109,-0.3698398,-1.4389409,-0.9020767,-1.6768672,-1.2117565,-0.47773406,0.2266311,2.16875,2.874472,-0.5465768,0.81906307,0.08346036,0.37432748,1.1705742,1.9690664,-1.5579066,-0.5099973,-0.17557406,0.08977537,3.8565044,4.0900087,3.9733796,0.7542617,-0.6862449,-0.4037482,0.05401349,-0.5485803,-1.01315,-1.473124,0.22421396,-0.6808962,-1.5414774,-0.2436402,1.0514367,-0.21400002,-0.11017734,-1.6657116,-0.8081565,-1.6924365,-0.115108326,-0.44265604,0.6371588,0.70515335,3.9160423,-0.30227613,-1.9281964,-0.16693681
51056,-0.6125534,0.25509214,0.19838265,-0.81471574,-0.10338989,-0.9964983,0.06274399,2.0273516,0.39302653,-1.3609495,-0.11995,3.9481921,-1.401231,0.16798215,-0.49145758,0.6879901,0.0045521185,0.22954999,2.03705,2.3656454,0.4081096,2.3112612,-0.13526759,-1.1375515,0.16246504,1.3915985,-1.5735854,-1.1466349,0.2745055,0.43273345,0.12021098,3.7901502,1.6014919,2.1391215,0.14669448,-0.075269274,-0.10833917,1.3688964,-0.93845004,-0.97012156,0.33690172,-0.2606672,-0.3940218,-1.2949872,-2.6055474,1.7533526,-0.14902695,-2.4427342,-2.0421538,-0.3330097,-1.0517259,-0.24937177,0.48973608,-1.06885,0.92373335,1.0435531,0.07666652,0.4229734,0.1243633,0.1706873,-0.34401762,0.72931504,0.09261885,-1.4475,-3.0536122,0.074581265,0.01987987,-0.61694854,0.5388757,-0.5051659,1.4352331,-0.32358015,-1.2095339,-0.017844126,0.14580432,2.3840375,-1.8432018,0.5420454,-0.29500508,-0.4605431,-0.22224966,-0.5203052,-0.6145605,-1.1086,-2.1335757,-0.52746874,-0.6725996,-1.1861459,-1.1731955,0.6398406,0.19209999,0.8853123,-0.03502433,-0.9197192,0.21239476,0.08561923,0.8819906,0.22322527,-0.71745634,4.369892,0.41414836,-1.4317768,-1.4067878
5106,-0.80260754,-0.70446694,0.39763138,-0.30921987,0.5378261,0.87721133,-0.40178514,1.0699611,-0.012792937,0.2784924,-2.08835,4.8984056,-0.21250513,1.3276207,4.883592,6.64993,6.058346,0.102,3.94765,3.9676347,5.706157,3.4091735,0.38051087,0.05003935,1.9814279,6.023615,-0.018563226,1.1868012,7.9301696,1.32868,1.6463795,1.5946,1.7137938,3.8812912,4.730983,0.47936943,6.474704,-0.33548576,6.3854,1.077172,5.697657,7.4318275,5.6314635,4.0000086,4.8129044,3.5476294,1.1405354,-0.57411826,0.8601677,1.6836921,1.1285017,1.0948439,0.5729122,-0.52125686,2.2388973,-0.80314034,-0.28167263,0.58854526,0.75293565,1.4448607,0.398432,1.3583951,6.1337748,-0.80095,-1.9332569,-0.14843228,-0.33720595,1.0522182,0.035586737,-0.29613966,0.5890193,5.427139,-0.12810734,-0.47494838,0.1918447,3.358635,3.516019,1.6187963,0.13544445,2.1955745,0.6766679,-0.74179447,0.7796377,-0.66725,-1.7449974,1.9141604,0.54089606,1.0253837,0.65775263,0.6788409,1.9287,3.9507937,5.021606,-0.6529558,1.1514654,0.96779066,3.12954,-1.1869128,1.0535297,4.0482726,-0.11737079,-0.09986726,2.6439915
51070,0.9265981,-0.594484,-0.7256153,0.07023935,0.20272103,-0.94212997,0.110796705,2.3752203,-0.39934665,1.9835333,0.090249985,-0.31751513,0.3785945,-0.31975043,0.64792407,-1.8874298,-0.7871578,0.16,0.33605,1.3153491,-0.45358735,0.23768029,0.44893003,-0.31115055,0.3662167,-0.12366481,-0.1254696,-0.3524328,-1.1210159,-1.0917668,-1.8871697,-1.83445,-0.71252024,-2.0268989,3.1102462,0.48916966,-0.67350894,-0.4347003,-2.0493999,-0.24436587,2.2171597,-0.16961943,-0.55231506,-0.28380683,-0.65117466,1.2901802,-0.73486173,4.157278,3.2822099,5.1327314,-0.13539383,-1.3199863,-0.72081006,-0.5583495,-1.9519163,-0.6582701,0.21438213,-0.92250293,-0.82588863,0.29810607,-0.109743446,-0.38051355,0.40214,2.41045,2.9323192,0.9436977,-0.79433876,-0.23912476,0.51541847,3.817503,3.314168,-0.33540815,-0.053986944,-0.045232058,-2.0212815,2.2292182,1.5975337,1.6618714,-0.33982942,-0.27368346,-0.19407195,-0.1444426,-1.0078537,5.77205,3.7576473,0.6128533,-0.46175712,0.20571859,0.3586889,-0.1360296,0.62600005,-0.5514121,-1.5072656,0.4895382,-1.4738417,-0.029695578,0.10751675,2.544272,-0.13054776,1.8833086,-0.73938704,0.41375977,-0.90002143
51071,-1.1789316,-0.75854445,0.658196,-0.12949064,0.073889196,-0.055645764,-0.104210034,-0.33804205,-0.94175756,-2.1330547,-2.1769,-2.3635626,-0.043675464,-3.6430748,-4.1867137,-3.1586237,-3.9605608,1.49805,-3.0005999,-3.5214329,-2.2471745,-0.14032133,0.6269916,0.13797921,-0.9995096,-1.086129,-0.37323734,-0.6635765,-1.7722635,-0.8793378,0.6258836,3.5209002,1.9062204,3.2188168,-3.3079183,0.325377,2.7031984,1.13058,-1.1308501,1.6253791,-0.23861891,0.08934721,0.1595465,-0.18789914,-1.711999,0.4593287,-1.6978788,-5.856684,-8.6225,-5.6116076,-0.38565618,0.12673181,-0.2982738,-0.73534137,-0.28427595,-2.4704685,0.5804511,0.94545376,0.10129732,0.9544672,0.29356188,-3.8578262,-0.10489258,-4.38795,-4.3043213,-1.4219375,0.095226094,0.3002265,-0.39992246,-5.0256977,-4.120902,-0.27929014,0.3471722,-0.8680699,0.73993814,-2.0610526,-6.201679,0.5903607,0.40430656,0.0753783,0.19959073,1.0792893,0.20775923,-2.142,0.73674357,-1.5967371,-0.2514016,-0.58630824,0.85262984,0.4916373,3.959,-0.18134817,-1.0622547,1.5170516,0.25522566,-0.72041225,-1.5593863,-4.96144,0.27225226,-2.014168,0.6369267,-0.6012753,1.8636191
5108,0.08197576,-0.5835557,0.24575129,0.1699911,-0.048466876,-0.0420954,0.5487046,1.2452816,-1.342027,-1.2334533,0.5712,-7.5500593,0.94873726,0.2107577,-2.5384681,-0.14206547,0.14697355,-0.08039999,-6.4069,-8.625191,-1.2883962,-5.707426,-0.4259897,0.95524627,0.76014113,-0.20519744,0.6315282,-0.78403497,1.2110345,0.3137188,-0.41501126,-1.4891,-0.44151416,-0.56069016,1.8693509,0.3197601,-0.41608256,0.27899027,0.573,-0.35125977,-0.91363966,0.42348242,-0.5035976,0.4745739,0.54958236,-6.6679573,-0.2714874,-1.1558067,-1.1732539,-1.9890423,0.80043656,0.87306416,0.5072239,-1.9087291,0.07204307,-0.64009094,0.74822634,1.0556936,0.17435399,-0.35586384,0.34946364,0.25604996,0.7441626,-1.11945,0.20275405,-0.4399794,-0.14403568,0.8590328,1.3447554,-1.6473545,-3.2985828,-0.105692,0.00798513,-0.25944322,0.058947667,-6.960061,-4.8189135,-2.9054737,0.24664491,-0.51592916,-0.060617298,0.6991831,0.13186249,-0.89665,4.0199165,-1.0130912,0.10231006,0.06478658,-0.8511058,-0.51332444,-0.53775,-0.16970375,-0.7211564,-0.3477428,-0.56627357,-0.08828166,1.2074116,-0.8163448,0.31575477,-6.1592507,0.3588142,0.4073713,-0.032045692
