,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17700,ST17802,ST17956,ST18022,ST18776,ST25587,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25968,ST25998,ST26024,ST26090,ST26111,ST26112,ST26210,ST26267,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26737,ST26745,ST26764,ST26988,ST27000,ST27049,ST27058,ST27087,ST27088,ST27219,ST27223,ST27243,ST27341,ST27399,ST27403,ST27494,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST300,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST823,ST967
55746,1.3141136,-0.69641733,0.8763793,2.0830884,0.88287747,-0.4109075,-1.0505605,-1.3674812,1.4761358,-2.481037,3.041586,1.47295,-0.7744024,0.03725031,-2.8612745,0.5740176,0.23840365,0.95450366,-1.8238786,0.6260101,1.4411402,0.81275594,1.1724224,0.56954587,2.0868711,0.3527208,-0.072579265,-0.38330936,-0.40357843,1.3118616,1.6371893,1.6205665,1.460637,-0.49334085,1.5233283,0.42300516,0.55868953,2.0862377,1.0282166,-0.33297616,-0.5545729,2.1514335,1.4306113,-0.5797039,-0.3925065,0.06835682,1.6386003,1.101733,1.5014862,0.96820617,-0.11248818,0.43744588,-0.43906656,-0.957059,2.6197712,-1.0175812,-0.9359636,-0.6585244,-0.07155895,-0.4087202,-1.3297021,0.0075656027,0.59546924,-0.46136817,0.70145905,-0.49856004,-0.9862379,1.6261573,0.650858,-0.2758063,1.2036732,1.0417885,0.21598196,-0.64829594,-0.46952987,2.2032197,-0.1741996,1.0626378,1.160883,-0.58514625,0.26136187,0.61545205,-0.098359205,-0.28098035,-1.0639068,1.941453,-0.5046602,0.15055516,2.570773,-0.87007093,1.1365,2.3908541,0.4324639,-0.41140705,2.0178783,-0.37160677,-0.50545394,1.4903815,-1.0077507,0.3347782,0.5036735,0.14656895,0.13942918
55748,0.13154507,-0.4405733,-0.51932085,1.6028545,0.602008,0.7129562,-0.36661714,-0.29925603,0.18761355,-2.983315,1.0220942,-8.999701,-0.37083143,-1.1125921,-0.7935202,-3.486156,1.8285003,1.1827643,-3.0070004,2.6065526,0.8033528,0.46457148,0.99409723,0.115921184,-0.91940475,0.15968509,-0.061970145,-0.11155017,-2.09224,1.5498688,1.0766417,1.7145418,-1.1698893,-1.6387037,2.2826111,1.3289268,-0.1824368,1.6705661,0.49550623,1.2694194,-2.7958748,1.3678329,0.16182972,-2.2725077,1.2686731,-4.964402,-5.6964755,-5.3614388,-1.410347,-0.6613446,-1.1515169,0.95230037,-0.0055834576,0.7971728,0.062445402,0.5048423,0.9605871,0.15605667,-1.8842568,-1.9677851,-0.4454599,-2.871538,-5.5426517,-5.5168624,-0.13079974,-0.37253422,0.7109577,-0.15518737,0.30034336,-0.53701425,-0.4240155,0.19302016,-0.12821971,0.20888793,-0.08713022,-0.46153685,-0.48437417,0.9251993,0.12474729,0.09522962,0.5790149,-2.5214226,0.7171426,-0.07813585,-0.7636202,0.00962843,-0.02911938,-0.16762404,-0.51061636,-4.1808314,-3.41005,-0.53354806,-0.44730723,-0.07434243,0.4216066,-0.7636504,-1.0581723,-1.1252,-3.1325583,-0.4008753,0.7601853,-3.4309828,0.7932826
55793,0.302499,0.21245188,-0.045048565,0.2946354,-0.8557877,0.012848638,0.5809735,-1.1370566,0.56602407,3.8503904,1.1147729,8.25555,0.9479424,0.87832737,-0.48776138,2.3147533,1.122805,4.1781583,3.2267625,3.5332134,4.1596394,-0.12106582,2.2546425,0.5287025,4.9387097,-0.04394567,-0.021868557,-0.522854,-0.79344094,1.7353984,0.5116372,1.3247707,1.0217922,-0.4545793,1.1206248,0.35539126,-0.34464416,0.85423267,1.029134,0.11420137,0.046628278,0.95143414,2.075449,1.912344,-0.27627397,-0.44359797,3.6123166,0.059444457,1.2674859,0.83182085,0.5493355,0.16273275,0.52892506,-0.39466262,1.9546025,0.11406838,-0.582379,0.5280839,0.8029798,4.040757,0.12119356,10.0,1.2181113,1.5432613,0.1404908,-0.08501774,-0.8020394,-0.6328467,7.337541,3.4991236,3.5344057,0.13810438,-0.3072397,-0.57296705,0.23880875,0.85624635,-0.5945405,0.59993047,0.32811493,0.36394823,0.398746,2.9076066,2.4124873,-0.18062578,-0.6932546,-0.4796349,-0.42092758,-0.25668734,-0.017767074,-0.265781,1.82355,0.6445054,-0.5930267,-0.7806729,0.7752177,0.1536328,-0.5273007,0.22513169,0.80681664,0.15101644,4.387396,0.6550957,0.9956162
5580,0.34562838,0.65534437,-0.93483,0.11369884,-0.060161684,-0.43981096,1.2045577,0.62858343,-0.20954905,1.8286698,0.20571786,3.9648,0.07039654,0.661466,1.990476,3.073291,-0.29970518,1.2551343,1.921213,-0.08000405,-1.561901,0.397179,0.2265344,-0.8702899,1.0946748,0.29661036,-0.2409838,-0.15587568,0.5131984,0.19327834,0.18244667,0.011468276,1.0236197,0.92997855,-1.137321,-1.5546839,0.39322808,0.4487354,0.27372825,0.28843734,-0.83260465,-0.0767909,0.7401182,1.5149233,-0.5510349,0.4894138,2.477375,1.5127358,0.18693423,-0.47288597,-0.2891697,0.24117279,-0.23607942,0.36824086,-0.28241315,1.032207,0.26772457,0.27024168,1.2939596,1.5947763,0.29471946,1.0166147,2.3515582,3.0364509,0.22104734,-0.52998805,-0.047614403,-0.0766186,0.35148588,1.7189488,-0.907607,-0.89440197,0.135115,-0.16133806,-0.2879061,-0.25505674,0.012402073,-0.2108675,-0.43532586,-0.3971772,-0.008545078,0.0637089,0.39909136,0.19823493,-0.123744175,0.16937906,-0.54186696,0.35042542,-0.61726594,0.21619281,-0.09615004,0.102732256,0.0740771,0.03146027,-0.7360084,-0.023062702,0.61633795,1.5978988,2.464037,-1.3275961,0.3752144,0.81785524,-1.0319177
55818,0.027079739,0.22304958,-1.0980242,2.5438583,-0.11986402,-0.8095552,0.44950718,1.0377147,1.222359,-5.615477,2.4176207,-2.3351498,2.9181843,-0.1139594,4.147094,10.0,1.3829672,-0.92447996,-3.0332503,-0.07905929,-5.2653604,-0.572179,2.3681486,0.14244604,-0.7117219,-0.4789257,-0.35655463,0.24814844,0.32251665,-0.014062837,1.0794588,-2.7472177,6.4533386,0.4241435,1.128601,-0.26961485,-0.5010912,0.085478075,3.2755816,0.35486537,-0.34531105,0.2321598,1.1627846,4.456093,0.39817035,1.1125873,2.6793532,1.7733121,2.7894328,0.2091015,0.8645381,-0.93013203,0.14058319,-0.24298877,1.7980545,0.17567351,0.8982095,0.008217722,5.349745,6.575873,1.1680778,8.237566,7.6558585,7.485588,-1.176634,0.8623886,0.26918882,-0.68834287,-5.363297,1.5714228,1.4361844,-0.24154449,-0.575496,-0.07597385,-0.114649415,-0.8474351,-0.23215416,-0.73469836,0.37262022,-0.44567633,-0.75163674,9.139432,8.118782,-0.31898826,-1.0539535,-0.5936309,0.66317403,1.1601044,-0.80189955,-0.28499404,7.8967,0.9416618,0.04180658,-0.16360897,-0.016847178,0.3024135,-3.792657,2.5161142,5.0547986,0.4119807,-0.57141715,-0.21350276,0.60205835
55825,-1.8262517,0.33468828,0.7050325,2.823095,0.33832863,-0.687856,-0.9696582,-2.13867,-1.7410707,4.998689,2.3693616,3.3206499,-0.7266711,-1.7833455,-2.1430426,-0.22892435,0.17938352,8.0769,4.8125954,0.19682296,4.55906,0.30480632,6.5722895,0.7034183,3.9738681,0.39151946,2.92005,-0.27904943,-0.9605496,1.5099015,1.9341731,1.2206817,-0.70157325,1.7871081,1.3721763,0.60561424,0.008727133,0.74564165,0.6664891,2.7805078,0.48929903,-0.069787346,0.64496243,0.90707076,-0.7574367,3.2385452,1.6689327,4.0105953,-0.34120363,-0.82125276,-0.6478192,-1.3199518,-0.33423707,0.18852386,-0.34399918,-1.4844124,-0.15107086,0.17072155,-2.1279936,-2.6117647,-0.6843735,6.164108,1.6282859,0.3462249,0.36501086,-0.9609727,-0.3432253,-0.04694727,6.984853,-1.1303527,3.9540157,0.5000764,-2.4661436,-0.8055191,-0.43830377,0.12680542,0.25634974,0.07849464,-0.007341936,0.38535738,-0.8332452,-0.5451377,-2.5266993,0.14993067,-0.05271813,-0.19313705,-0.29429123,-1.9458965,1.1611308,-0.20608017,-1.64105,3.4453247,-0.26545015,-0.55168545,-0.12617704,-0.93025523,0.047585547,-0.34828016,-0.9452253,0.66928625,6.0610657,-1.0807501,-0.037842527
5583,1.5684633,0.68739843,0.40981078,-0.8110323,-0.357908,-0.31156683,-1.2778394,1.2724173,0.07474582,-4.786543,0.6690595,1.46335,2.8541498,0.05009851,1.5649557,-0.2887176,-1.1098849,-4.473654,-1.4122179,1.1075826,-2.3972454,0.15764205,-0.020143092,0.30829024,3.1623065,-0.40976444,-0.80046296,-0.76221395,0.12391958,0.35334212,0.12052186,0.84281087,-1.3493764,-0.98931,-1.4463229,0.36579934,0.15049703,-0.5335165,-1.9401376,-1.4451033,-0.8517827,0.716939,-1.1653693,1.9965005,0.09444159,0.5415001,-1.7411103,-0.54193103,-0.7261156,-0.38464618,-1.512143,-0.13896206,-0.15347974,0.13244508,0.19046633,-0.3647064,-0.21183833,0.79083055,3.9631236,1.3102454,0.80516976,0.72150195,0.43828738,0.29961216,1.035195,-0.21401572,0.1721003,0.52661645,-1.9391165,-2.0912852,-0.29166278,0.20579875,0.16666333,3.882225,0.51306736,0.21441534,-1.3263637,-0.36571085,-0.09766704,-0.03544584,0.077742726,9.440636,8.971731,-0.16828336,-0.5614004,0.044992566,0.3894689,-0.49600118,-0.19189914,-0.047744125,9.05995,1.1142731,-0.12462232,0.7933836,0.75794655,-0.64765334,-0.021937922,-0.19332509,0.9685466,1.741163,-2.125527,0.80046344,-0.2365906
55837,-2.0978975,-0.35641196,1.3174664,1.2099695,0.78616154,0.60666156,2.3326538,-1.7859755,-0.48053768,-8.964996,2.4192255,-7.23055,0.5476048,1.1379485,-0.77632767,2.9485545,0.7494716,-8.712593,-5.5756755,0.26123065,-0.4173205,0.12173778,2.7004433,0.18754068,1.4002994,0.41253877,-0.99440783,-0.7061792,-0.03186799,2.7909641,0.45494094,1.9458449,1.8145291,1.1190726,1.4171947,-0.52655005,0.26966253,0.09418309,0.3804037,0.824494,0.529897,0.20873588,1.9646996,-1.1784295,-1.0377235,1.2730856,3.7255228,1.7973065,2.127892,1.6326606,-0.18996735,0.073134534,0.015227839,-1.8852361,2.1559267,-0.6037974,-0.936694,-0.3984193,-2.0097485,0.9758408,-1.4472433,-4.0025187,4.006878,2.5308332,0.68957055,0.46144414,-0.46563458,-0.95260954,-8.947261,2.5050583,-4.4817305,1.0655663,-0.51245433,-0.047300525,0.2310025,-0.3130758,0.23352475,-1.1297553,-0.46199942,-0.65626794,-0.32443702,6.077983,3.3087366,0.0958899,0.6801126,-0.8248011,-0.4240467,1.1647377,1.1375377,-0.90451944,3.6201,0.1899387,-0.116999075,-0.50034,0.1375258,-0.3753649,0.12393106,1.0374608,4.522887,0.22886889,-5.9473343,-0.89909726,0.06516917
55847,-0.16113532,-0.3202409,-0.8597591,0.09092417,-0.59595543,0.27684528,0.733593,0.5600667,0.5914078,-0.99145347,-0.33963984,-1.10315,-0.71732146,-0.7151538,-0.7709102,-2.3738728,0.16103798,0.67170656,-0.10283112,-0.846392,0.95573556,1.0602721,-1.2939742,0.089562014,0.16416402,-0.64117306,-0.26126277,-0.23042376,-0.106070966,-0.2981155,0.25488338,0.3725696,-0.24707139,-0.048987657,-0.30899024,0.8162567,0.50501317,0.73519284,-0.903968,-0.16155316,-0.27446395,-0.43694502,0.22325301,-0.5956813,0.38928586,0.3647375,-0.29737592,0.6249982,-0.21763507,-0.5192684,-0.9628843,-0.34954333,0.6118691,0.28105193,-0.44113472,-0.11773605,0.48063585,-0.3043889,-0.8609003,-0.5062362,-0.17350066,0.32832694,-2.7220385,-1.3903315,-0.1562415,0.4498108,0.46606135,0.9756416,0.7212271,-0.6255814,-0.23098049,-0.17349812,0.6154396,-0.26944003,0.05827105,-0.3764411,-0.37483734,0.5674461,0.69806147,-0.031351,0.3211457,-1.4335496,-0.8908914,-0.5700941,0.39147025,0.20992583,-0.83460844,-0.3318792,0.5228005,-0.007410094,-2.51285,-0.11060575,-0.33112335,-0.07259886,-1.2430866,0.08657921,0.11413394,-0.27944005,-1.0443604,0.51421577,0.79586536,-0.25059444,0.31565368
5588,0.5628309,-0.07568169,0.45191324,0.34159872,-0.2033793,0.0107682645,-0.89075077,-0.09046564,-0.34023044,1.3344383,0.87687886,9.5072,0.74915934,0.87020326,-1.4697498,2.1916122,0.62443286,4.310993,1.4723219,-0.3556597,-1.4478678,-0.59071255,1.1165448,-0.08782908,1.018237,-0.20061724,-0.15618508,-0.59076786,-0.42253685,0.16693215,-0.108668976,-0.4021659,0.32631478,-0.04218909,0.34694135,0.1753299,0.4190665,-0.2240656,0.3750553,0.8269936,0.21693283,-0.68602073,-0.32401213,3.6365032,-0.17735867,2.248009,0.36090133,1.0844347,0.6674719,0.901476,0.07723814,0.60492665,-0.032108307,-1.1435136,-0.078410685,0.047359012,-0.34567106,0.32300463,-0.29407603,-0.2631752,0.40095466,8.842168,2.059795,2.292069,2.8999748,-0.024542678,0.4850536,-0.2353285,5.085949,1.0901939,2.094312,0.6438105,-0.018932655,-0.223598,0.22796023,0.26230097,1.6556972,0.9111256,0.17520827,-0.2305362,-0.6585343,3.937076,0.2981661,-0.3269588,0.07526555,-1.378964,-0.30057633,0.3469606,1.1397507,0.2545123,-0.26515,-0.20575458,-0.7804921,-0.66246706,-0.35316408,0.5350019,-1.7388511,1.1099367,-0.42159796,-0.3114546,2.1614144,0.63934875,1.0673133
55893,0.76181513,-0.47436655,0.57378536,0.92359674,0.744524,-0.61188614,0.180044,-0.30687582,-0.07053251,5.9328237,2.5995274,6.9667997,2.2227485,2.9453025,0.6764553,4.1215215,-0.2393636,6.189822,5.454417,0.07106676,3.8119981,1.0029092,2.1800113,1.3453076,2.2150881,1.6655787,0.96406657,1.1233542,0.09347351,2.5886605,0.21534693,1.8635082,-0.1723704,-0.8704237,0.7551533,1.25447,-0.25251257,1.9593307,0.9307705,1.4876899,0.35753375,2.8360527,1.5244989,3.3843489,-0.42968482,1.3573015,-0.8565413,0.24246526,2.202746,0.8182218,1.3408598,-0.12754363,-0.37169218,-0.21618405,2.000782,0.17283124,-0.38887334,0.7072983,-1.6011138,2.6393332,1.3225697,2.337821,2.8050704,1.0884904,-0.3571031,0.15723273,0.14432341,0.15114628,4.0394335,3.1017592,4.030362,2.8262382,-0.49274895,-0.17194875,1.7828457,-0.09297159,-0.13023293,-0.7054887,-0.3285538,-0.31189606,0.5191202,0.78269434,1.8455081,0.024075102,0.39018402,-0.17865679,-0.04536682,-0.62677443,-0.3801175,0.6994345,1.7794,0.9072828,0.59402007,0.5523149,0.6967672,-0.37175304,0.24983768,2.1162844,2.475589,0.41372633,4.148177,-0.3079204,0.08050687
55958,0.01988174,-0.1221759,0.5591591,0.5921961,0.4998182,-0.036806546,0.736451,0.23456281,0.36037344,-2.2577677,-0.111655176,-3.17355,0.96969306,0.007671468,0.1769118,-0.23160836,-0.4197756,-3.14961,-0.4011481,0.090635404,-2.598826,-0.7893343,-0.48914766,-0.49932986,-0.30454144,-0.18596074,1.326269,0.30687428,0.5274814,-0.31896746,0.743503,-0.017297894,0.058432966,0.6205432,0.50343984,0.22337553,-0.38638973,-0.3778919,-0.059821397,0.5136104,-0.13394171,0.1721578,-0.61586213,-1.0774665,0.80874133,0.070342034,0.5970601,1.3036618,-0.08714649,0.6206341,1.0923084,-0.73762506,0.3694525,1.0739408,-0.60857326,0.11087006,0.6884129,0.24423409,-2.1883245,-1.81501,0.0867066,-2.1064441,-2.9128337,-2.1293507,0.9941487,0.2521487,0.50676334,0.5732593,-2.2831392,-0.31280792,-3.401219,1.2177298,-0.119870335,-0.40289316,-0.18710735,-0.022224441,0.11017635,0.068333834,0.29349276,0.99994683,0.05235873,0.11578183,-0.2964136,0.76644903,1.1761185,0.9973284,0.6455179,0.336299,-0.45553207,1.233834,1.0763501,1.2226483,-0.02063068,0.57969636,-0.16115889,0.117211826,0.81629467,0.83916914,-1.8654308,0.032752603,-2.3968794,-0.42151687,0.89600205
5601,-0.6484635,-0.8692873,-0.29045534,-3.1986005,-0.44664598,0.04366433,-0.26984254,-0.4381445,0.010241747,0.47312218,-3.725905,-3.95125,-2.0126572,0.021139264,-0.7784319,-1.4356996,-0.95037323,0.4239537,-2.9400852,-2.4792328,1.1003745,-0.83553874,-4.5386896,-0.807899,-0.19192034,-0.5741186,1.5358089,-0.87497663,-0.23963147,-1.3153349,0.56082743,-1.2913578,-1.5005062,0.56851155,0.2218805,0.17013383,0.93960094,-0.15085725,0.1924755,-0.20938212,-1.4520831,-1.6028423,0.5501158,-2.8289344,0.58020115,1.4752051,2.0138986,0.5996951,-0.3152828,0.46964258,-0.88273203,-1.0772091,-0.19886693,0.3194673,-0.6372013,-0.21317941,0.19973725,-0.060854748,-1.9150627,-2.1748147,0.13810807,-1.6709714,-2.1400824,-1.03232,-0.49490583,0.7784726,-0.3127006,0.9996536,1.3031735,-4.0993624,0.8358151,0.62778366,0.16129993,0.21413451,0.34429148,0.0076034255,-0.0569498,-0.85342073,0.8378837,0.009356111,0.1783183,-3.9741824,-1.8529148,0.10048413,-0.059646815,-1.1504983,-1.0356903,-0.6215474,0.37434795,-0.1375449,-2.95695,-0.22433385,-0.019523121,0.28484008,-0.44956213,-0.2944142,0.31947774,0.24736694,-1.2081205,-0.26175335,1.5659565,-0.29770195,-0.90202177
5603,-0.3538019,0.7202258,0.22483584,-0.37754065,0.5460826,0.7140376,-1.0669522,-0.562375,0.5527905,1.7928239,-0.91377467,1.4763999,2.7277975,0.7595433,-0.92872214,-1.7941668,-1.1140969,2.5345886,3.7831101,1.6052196,0.3859797,-0.4837859,0.57467353,0.5480205,-1.3543812,2.864314,0.7776148,1.1771631,0.25413567,-0.8643623,-0.13947296,-0.63291055,-6.785331,-1.5857188,-2.1884344,0.3460151,2.1356745,0.591089,-0.5299392,-1.6035075,-0.9225171,-1.1229442,-1.107416,1.2904115,0.8827637,-6.739725,-8.698671,-7.0775757,-0.5465034,0.023645345,-0.2424988,-1.3452028,1.1170743,-1.9780309,-2.1387193,-0.8309523,2.4073632,0.9549549,0.4559338,2.9933658,0.6984415,5.269783,-1.8928865,-2.2243693,0.14401382,-0.115065075,1.7989553,0.39901873,2.8732095,-2.272688,-1.0765437,0.5343579,0.45831746,0.119183265,-0.34311903,-1.0805783,0.024604782,3.3733401,1.610433,1.8518941,0.044804633,-1.7887332,-2.5958164,0.41844293,0.78918874,-0.8177763,1.2350845,-0.008870393,1.07557,-0.16287038,-3.6016002,2.2034044,-0.15161134,-0.23312885,-0.4029821,2.1398826,-0.080007434,0.28532276,-2.7171586,0.53744185,0.87018466,0.20077363,-1.1425049
5607,1.1545346,-1.4385962,1.3949271,-0.021083944,4.081647,-0.6761434,0.24218395,-1.0222111,0.35460222,2.5205517,2.6779273,3.28885,1.1500572,1.316777,0.06653564,4.137455,3.6110609,4.4305973,2.7521582,1.3276279,1.8219709,0.8335041,0.7845238,-1.0677819,1.0288706,0.7994286,-0.38784665,-0.99298227,-0.4813335,0.230331,-0.62083584,1.4192474,-0.94640315,-0.72624075,0.80467474,-0.7973635,-0.09006332,0.39834988,1.7702117,-0.19965306,-0.39993933,1.8059934,1.7531283,2.7874827,0.26682022,-0.14528261,0.1130953,0.16504258,2.7285511,0.33599502,-0.48558342,1.2740098,2.2558188,-0.45434132,1.4661205,-0.24312216,-0.5767664,-0.05651953,0.8344005,0.45715177,-0.6535111,3.529213,2.014017,1.1482128,0.42533138,-0.5504088,-0.64787734,-1.2525344,4.4976974,-0.1806217,2.999067,-0.020394746,-0.39204925,-0.6669101,-0.07724507,0.9646394,-0.5400224,0.33762583,1.040732,-0.54379475,0.50562763,0.78814566,0.24153012,-1.052985,-0.5478226,4.1238513,-0.22179395,0.34806776,0.7957678,-1.0906156,-0.26655,0.19875365,-1.0192008,-0.6495403,-0.031068582,0.31641668,-0.90239066,1.1999918,1.5900357,-0.6637312,2.5860102,0.4178589,3.051773
5613,-0.04774435,-0.99625003,0.11966114,1.3115915,-0.13019334,-0.14548305,2.8993638,-0.6522037,0.45205063,2.1932206,1.8608563,9.1331005,2.2457483,-0.397455,-1.5081948,-0.07383436,0.17772305,3.3658385,6.5841513,-0.32668582,3.2649727,-0.7638273,2.9123101,-0.2757783,0.53073263,0.6548718,-0.6149522,-0.91696656,2.8038316,-0.09597081,-0.640219,1.4139243,-1.4863707,-0.7627114,-0.1724092,0.37829536,-0.08597723,0.32962126,-0.37643093,0.7811185,0.7614918,1.1531246,-0.04638341,3.0327454,-0.32997555,4.6386957,-2.228372,-0.97937757,0.98518765,1.6283057,-0.40965867,-0.029336752,-0.6157708,0.73387605,2.4624276,-0.42465684,-0.48204774,1.1519812,-1.6188664,-2.1776028,0.035676412,1.5925224,-1.3119183,-0.88150156,0.05900409,-1.3294022,-0.29555923,-0.44966775,2.336297,0.1558492,1.3591827,0.26617402,0.44666106,-0.15648502,-0.19554684,0.34472263,-0.4311084,-0.3400392,0.38445073,-0.2932738,0.72906864,-3.3203473,-5.421646,0.4417755,1.5042338,-0.1075256,0.23645535,1.1699814,-0.47504613,-0.055837184,-3.81315,0.0011882186,-0.50592166,-0.25221342,1.9532561,0.29494712,-1.3383648,0.82548684,-0.45975164,-0.5889105,1.7006662,-1.1989887,0.34856176
5627,-0.53775215,-0.95210975,-0.3178032,2.5441086,0.87463504,2.8637452,-0.45328122,-0.35799372,-0.48031497,8.494778,1.3324002,3.8588998,-2.7675323,1.2487338,3.2578933,-7.2947836,1.7019415,7.217082,0.8901036,0.36981356,5.03433,-0.4780313,1.5853589,0.07491283,2.8842006,0.14617878,0.41428578,0.5669563,-0.43735105,2.2482853,2.2458048,1.7898848,-3.4928246,0.5753744,1.185903,0.4586376,-0.452654,0.6315633,-0.4770608,1.2619842,1.7753358,1.2125641,2.1399074,-2.9058266,0.37748313,0.39813647,-0.91534805,-0.16837868,0.78449273,0.8779071,0.5962119,-0.70632124,0.20067254,-1.0604838,2.8828623,-1.1543078,0.20372282,0.9497769,-2.0185864,-1.9790621,-0.015326291,-3.8649287,-2.0091646,-1.831017,-0.22188488,0.071767285,0.7994152,3.2792547,8.078602,-2.4925506,3.6221225,-0.62183815,0.38839674,2.6726043,0.10834932,-0.16069321,0.49026188,-0.48253274,-0.10336912,-0.018041193,-0.41651016,-3.5417304,-0.421798,0.55069655,-0.18631305,0.013107546,-0.04771728,-0.7931968,0.6774392,-0.38764298,-3.5238,-0.5019765,-2.1057758,0.32444218,-0.6006654,-0.49447763,-1.4375342,0.6532583,-2.4993417,0.24782088,8.104584,-0.6926525,1.3976095
5641,-0.19888341,-0.15135741,-1.657831,1.0036163,0.070063144,-0.2299973,-0.20252645,-0.04955539,0.16743353,4.7890015,-0.13785613,4.12395,-0.17841738,0.87559885,-0.05399357,1.4489673,-1.3365928,5.1756067,3.2773547,-0.32990074,3.4355187,-0.68995786,-0.110731214,-0.51445,-1.1862268,-0.29049474,-0.743154,-0.339759,-0.10272071,-1.1064472,0.7776027,0.7524551,4.42024,-0.084831834,0.80934775,-0.20765857,-1.267727,-0.41499564,0.81578207,0.41291013,-1.9410125,-1.6726792,0.42536905,1.4955852,-1.7478558,4.6826153,7.347375,5.8465195,-0.4621298,-0.5298518,0.6515764,-0.7178614,0.2995443,0.10500665,0.44181523,-0.14793417,-0.37494367,0.5519986,2.8737252,2.0891771,-0.37094423,7.572018,4.8153396,4.9373517,-0.92062163,-0.6397263,0.16428144,-1.1412721,4.6919794,3.2095895,3.875029,-1.1164706,-0.6582159,0.11981018,0.08151882,0.9549072,-2.0061538,0.1583149,0.34482366,-0.59468687,-0.5544391,0.9532769,-0.4914638,0.08361012,-0.101867706,-1.3248805,-0.38031256,-0.7486416,-0.6846634,0.7618656,-0.3653,1.00489,-1.0411322,-0.16202922,-0.1691491,0.33512667,-0.2562228,0.08477354,3.137536,-1.8734765,4.057491,-0.4240865,0.0752486
5654,0.8848868,-0.0374649,-0.16272059,0.76940536,-0.42396683,-0.0398055,-1.1313423,1.1207871,2.0260932,5.968824,1.9968458,2.38735,-1.488617,1.1932999,-0.8164078,0.73883003,-0.04840734,6.037567,3.691651,0.5488456,4.9994745,1.1715001,3.2186942,-1.0801162,0.2936939,0.8671614,0.5151626,1.1562045,-0.550723,3.3400998,-0.4897176,0.10699848,2.0590177,0.69802547,1.2776845,2.929875,-0.34320745,0.5288387,-0.16027811,-0.6264509,1.0504385,2.7569637,0.41757882,4.05104,-0.020764396,2.997701,1.163526,1.8139555,1.4198004,0.06867429,0.7865677,0.01450141,1.5065076,-0.022815675,0.53524494,-0.4999815,-0.24754915,0.9647304,0.302868,0.48164082,-0.61517656,-1.5166938,0.46434218,-0.1833352,0.7267525,0.91103303,1.114125,-0.7851916,5.1651144,1.1772933,2.4495115,0.19279563,-0.0050491095,0.274498,-0.21497643,0.9526067,-0.12452409,3.2356262,2.2950952,1.4958676,-0.1334842,0.78293025,-2.4433784,-0.22204943,0.30675048,1.432032,0.41865605,-0.61896837,1.3017238,2.002349,0.068349995,0.33345687,-0.117642395,-0.43139613,4.0844603,-1.2720029,-0.6235399,1.5453331,-1.1482743,0.48788488,5.149812,-0.7902328,0.034133054
56654,-3.4443786,0.35213214,-0.8910824,-1.0274427,-2.1804461,-2.4927366,-0.9098997,-0.0705539,1.9491998,8.05256,0.7629333,7.54395,2.209692,2.7078986,1.0041969,0.88819975,0.66909236,9.095066,5.6522303,2.9597096,6.122808,2.0486286,0.19487017,-0.9647517,-0.6140299,0.4458831,1.3681662,-0.18981174,0.2756333,0.06306344,0.8392794,-0.17788744,2.5244007,0.65458864,1.8096564,-0.10759072,-1.9796213,0.49946448,-3.9132166,-2.600192,0.27575535,1.392125,-2.7891817,-0.82634425,0.5577613,-1.7360137,-2.369844,0.4902274,2.8015924,1.2213473,0.01983589,1.6768342,-0.077614054,1.9134684,2.5340936,-0.16441403,0.7191306,0.86218214,-0.35316086,-0.5798104,-2.763433,5.063971,-1.6875029,-1.1166235,-0.62574434,0.9634527,0.58075917,0.6007025,5.506114,1.2710676,5.085248,0.16396107,-0.5472263,0.3092193,-0.03501199,0.2784577,-0.6871829,-0.01630012,0.3016578,-0.3072042,-0.301843,-3.322758,-3.1383042,-0.78235555,-0.44564503,0.29585296,0.5805596,0.14183003,-1.4783244,-0.43405706,-4.4861,-1.6126112,-0.016805083,-0.11553201,-0.014246315,-0.17820199,0.16382894,4.26159,-0.061417177,0.94424367,5.402153,-4.4165087,1.3194007
