,ST16924,ST17220,ST17530,ST17589,ST17626,ST17700,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26678,ST26745,ST26764,ST26988,ST26992,ST27049,ST27058,ST27219,ST27223,ST27280,ST27284,ST27403,ST27494,ST27522,ST27526,ST27540,ST27602,ST28016,ST364,ST377,ST403,ST609,ST61,ST610,ST621,ST647,ST652,ST689,ST823,ST967
10180,1.1579313,0.40789703,-0.21971294,-0.4583469,-0.37096363,-4.5212874,2.393224,0.24142726,-0.45672166,0.75262874,0.23886347,-0.51453525,-0.3444602,2.0277789,0.83204997,0.5040681,-3.9470425,1.1286808,0.08780217,0.6620235,-1.1388824,-1.4219273,0.20374995,0.7740483,-0.09587449,-0.7293927,-0.32610634,-0.18057993,-0.13266088,-1.0320685,-0.5393589,4.3091083,-0.017288834,0.3060663,0.49090585,0.19399938,-0.2920386,1.2244753,-0.62387913,-0.48912558,3.5269835,-0.93794,1.4410601,-0.79616696,0.46263686,2.9313016,-1.1555699,0.99077487,-0.42069557,-0.4967121,-0.68389094,-0.4628995,-1.3045768,1.0773336,-0.8666059,0.25538257,0.0012940466,-0.05377221,-0.74248004,4.439739,4.930641,1.6541114,-0.12685497,0.12774476,3.1912487,1.2538211,1.6931471,-0.7031062,0.37699705,-0.5111062,-1.9475439,-0.38556427,-5.7124686,-0.41848063,-1.1910881,0.08625029,0.5229118,-0.3324406,0.07065321,-0.19852802,-0.4114717,-0.09040001,-0.90330005,-0.7903807,-0.6846659,-0.89039755,-1.1990885,0.89779055,0.33201757,-0.07034798,-3.6061397,1.074015,0.3594493,0.2044372,0.73343676,0.36712396,-0.75571954,-4.146,0.18169102,1.1248882,-0.6555394
1019,-3.155763,0.58451295,-4.3392096,-0.60279477,0.83479846,-1.1116403,-4.403428,-1.4158521,-5.4662666,-4.210147,0.25183353,-2.5267308,-2.5612295,-5.5397816,-9.44275,-0.38531822,-2.8578804,-6.6269054,0.039498057,-3.9350657,-0.24550372,-3.999205,-1.4223998,-2.967918,0.5696978,-0.23596443,-1.2969835,1.4477317,-2.391841,-0.944757,-2.0207884,-6.088663,-1.1857386,-1.876337,0.3314898,-0.43341714,-0.256258,-1.0582184,-0.12837097,0.64159435,0.6262972,0.58142793,-5.1759996,-0.70259595,-9.786294,-10.0,-9.637892,0.06408861,-0.2568819,-0.97930217,-0.1496871,-1.2207751,0.38306093,0.5696288,-1.6468589,-0.03303735,-0.39071676,-0.2813475,-1.0853177,-5.0018535,-3.5756416,-2.5849962,0.85428077,0.014190968,0.33339804,-9.700333,-9.702729,1.109366,0.34061545,0.75451934,-0.70631284,0.58258474,-0.42559615,-7.0789847,0.4684401,0.17192513,0.60639215,0.14147487,0.6086281,-0.54336,0.19171184,-0.31765002,-2.9840498,0.2844276,-0.03390676,0.18298982,0.46583724,-0.8048297,-0.13689971,0.35712004,0.92920625,0.14635725,0.3884433,-0.86067647,-0.17434895,-0.27429664,0.07909938,-4.35525,0.05027663,-3.4304538,-0.24457023
10190,-2.8371525,-0.7480449,-1.86148,0.5218172,-0.1986106,-0.15133184,-2.4222016,-0.4576419,-5.2000256,-1.6601832,-0.1634286,-0.37150913,-0.36873055,-0.8961519,-4.7083,0.4209079,-6.4629865,-7.175747,-0.0018591732,-7.785539,-3.5311763,-1.9873976,-0.37576827,0.9608145,-0.071377024,1.5607656,-1.2309742,-0.21743347,0.54992545,0.4029345,1.1075909,-2.6430366,-0.5717246,-0.26874012,-3.140141,-0.5690577,-3.769493,-1.4053782,-0.30724725,-0.87034917,0.19564769,0.59977365,-4.324019,-0.38906556,1.4831173,-3.8573031,-3.0938988,-2.414451,-0.8502821,-0.69078195,0.47448996,-0.09827705,0.0860403,0.20976391,-1.2536972,0.3136623,-0.51438046,-0.0929908,-0.644186,-10.0,-9.919781,-1.6881628,0.04052659,-0.5932796,0.25333,-3.1108449,-2.9320254,-0.014952719,1.244978,-0.35320085,-0.49558753,-0.8854445,-2.2851787,-6.7105145,2.2251055,-3.1744945,-0.5528263,-0.60841423,0.25589722,0.024868667,0.32371235,-0.2435,-4.3421,0.5175984,1.5090427,1.0324368,0.35185328,1.0974209,0.50174445,-0.0044989586,-1.6756064,-0.27164567,0.21699397,0.1932755,-0.0046831816,-2.140311,0.07419489,-8.2248,1.0696071,-1.2607621,-0.37761086
102,-1.502444,-2.0213661,2.3143706,-0.35754353,-0.108790815,-2.3875747,-2.3811595,0.02061081,2.407498,1.6122682,0.19383028,-0.047002852,0.3299706,1.4326499,-2.4466999,0.96534616,1.6071658,-1.4682958,0.46816805,0.3147034,-0.274194,1.7780943,0.458473,0.14755663,-0.22195867,-1.0749135,0.32867545,-0.4099856,0.27924377,1.1781973,0.48256394,2.6624036,0.05037132,0.47359502,0.5093112,0.11275015,0.8403888,-0.014448434,0.45094025,-0.3352089,-0.5045442,-0.5220944,0.23125981,-0.037407007,3.3127923,4.2455873,4.817666,3.2376242,1.4150525,2.6135037,-1.3416951,1.5249304,0.31740615,0.28925398,1.8527261,0.31246698,-0.02262786,0.1881505,4.073076,-2.6767497,-3.4839115,-2.0061138,0.048170194,-0.2923907,0.58292484,-0.5189887,-0.47953442,0.44119775,-0.93763864,0.35532665,-0.59108603,0.10545714,-3.4552937,0.6265931,-0.6274044,-0.75307876,-0.013637811,0.010749571,0.4425371,-0.3331843,-0.33004653,0.38529998,-4.2316,-0.25145206,-0.2568351,-0.76084065,0.941801,-0.739398,-0.49750566,0.55555284,1.0668235,-1.612069,0.28142568,-1.0707232,-2.628212,1.6527897,-0.7901703,0.65665007,-0.111013435,-2.1298583,1.3235611
10206,1.7855778,-0.6277941,-0.16605867,-0.055317506,-1.2788312,0.987586,2.142274,-0.21196994,5.3085117,1.1256535,-0.198753,-0.44109073,3.1908863,1.4944167,6.06765,-0.064060256,5.080971,4.445843,-0.44700423,7.1344767,-0.34800345,0.91060877,-0.80629134,2.4459789,-0.49355334,0.3614484,0.5529524,-0.85165685,1.9385461,-1.4151654,0.7959436,0.6187322,0.15569684,1.7587377,1.2252922,-1.1587472,0.011494398,1.6315739,-0.16850929,-0.092375614,-0.25965664,0.42388982,4.050354,2.022356,0.92859006,1.9439194,-0.08703002,1.1173148,0.20512672,0.9741559,-0.31444928,-1.2300789,-0.72047555,-0.62456125,0.9601739,-0.14522304,-1.1253455,-0.55159974,0.6300217,3.0315518,1.5460949,-0.13073324,-0.68220645,-0.34144777,-0.86893785,4.3293667,4.928547,-0.70995164,-0.36805066,-0.83609736,1.29053,0.47520936,2.8732388,7.413556,-0.001692797,-0.5562214,-0.61785525,0.10823524,-0.037461903,0.3398614,-0.1333314,-0.39725,2.0928,-0.5074737,0.7959238,-0.30609995,-0.5041363,-0.09335813,0.037835483,-0.61277974,-0.4464979,-0.12125157,-0.24789953,-0.08843506,0.5639701,1.3589264,-0.12595831,6.2917004,-0.5247451,1.5433459,-0.38766792
1021,2.556802,-0.12825726,1.0789669,-0.8214347,0.36297375,-1.0640831,-0.36248463,-1.1402442,3.8182654,0.85743695,0.51177317,-1.223274,-0.8513221,-1.85163,1.49055,-0.48556516,3.4701276,1.2586825,-0.939231,2.2709339,-0.53833455,0.58863515,-0.7750446,-2.0666323,-1.1451789,-0.28858435,0.104507804,0.40511832,-0.25661236,0.040489897,-0.8682333,-1.6421864,-1.4175642,-1.7392966,1.1368457,-0.100829184,-0.86368155,-0.50665975,-0.4404278,-0.888155,-0.99058294,-1.1283777,-1.1449194,-0.025501039,-2.8799143,-2.129338,-2.1081982,-1.7186003,0.015095776,-1.0529712,-0.8348727,-1.2627817,-1.5019786,0.73572695,-0.87005234,0.6768223,-0.18972255,-0.97700226,-1.8058295,2.675294,1.5378119,0.20272303,0.5713004,0.2461274,0.34225014,2.2466202,1.3486006,0.84393835,0.24824323,-0.09729411,-0.88918555,0.039918453,-0.6361077,2.5990376,0.042738408,0.26298207,0.2020143,-0.0956808,0.21557373,-0.5325382,-0.7320522,-0.6966,4.60935,0.31073686,-0.81847465,0.019093096,0.14886568,-0.940894,-0.31858522,1.2624562,0.008940034,1.4904484,1.525794,-0.008087784,0.02980873,-0.13736206,-0.37626237,0.094500005,0.24058513,-0.015560627,-0.22006528
1022,0.8369604,0.53301036,5.4354753,-0.13780104,-0.61717,1.9393888,1.0886307,1.5223076,-10.0,5.070821,0.17622481,1.7707876,1.5106007,1.5458663,3.3769,-1.6233213,-6.8813834,-3.8912745,0.4566468,-8.543982,0.21724713,5.4362364,1.0696952,0.20196196,-0.70985806,1.1275768,-0.1893326,-0.1703859,0.5093554,-0.5335847,0.7642297,-0.8935778,0.027281046,-0.77917796,-0.7699843,-0.84197474,0.016844017,-0.3595007,0.06794368,-0.59982544,-0.076176226,0.5573104,-0.1135215,-1.3544754,-0.38787702,2.1112785,0.58804125,5.196905,2.5862756,1.8711355,0.7253275,0.5060292,0.65913045,0.14266095,2.91249,-0.22781266,-0.8301881,0.16345797,-0.14309123,3.82239,5.021145,1.4181093,-0.55975425,-0.66910416,-0.5768359,0.7716383,0.65789306,-0.5099294,0.7756728,-0.9916265,-0.26529935,-0.44623303,-0.19526091,-5.08652,0.282638,-0.4358682,-0.6103834,-0.23584342,0.20068452,-0.23113969,0.29133338,-0.7253,8.2031,-0.2554735,1.1408167,0.3328433,-0.7347202,0.35309032,-0.24142918,-0.7568175,-0.8905395,-0.5889897,-0.6233901,-0.709496,-0.93143916,5.3927913,1.2198329,-7.8688,-0.55077386,0.8979274,-0.09645829
10221,2.6042032,2.314262,-1.4292469,-0.29072174,-0.13221017,4.2096095,2.3235173,1.3179238,10.0,-1.6716396,0.027269721,2.9202213,1.7366295,5.1836495,2.7027001,-2.546539,-1.8285382,4.089737,-1.0568873,0.8104315,-0.9441981,-1.2089345,0.6641596,-0.16603428,0.003914863,-0.889891,-0.78283256,-0.3504041,0.21313374,-0.41146594,-0.62160945,-0.8862543,-0.14742595,-0.4633919,-2.70272,0.37026143,-0.39109492,-0.30183828,-1.4761574,-1.8688444,-1.4091946,0.016167074,-0.8237407,2.649137,6.9032617,2.151539,1.1602393,3.5488505,0.5448865,1.945608,-0.2058825,-0.0887786,-0.42674017,-0.6387193,2.0198193,3.9024782,0.3116269,0.02176369,-0.79615605,2.4841056,1.006253,2.7281585,0.08318816,-0.58483934,-0.22853343,8.829151,9.444193,-0.25058755,0.3213584,-0.43751824,-0.20098469,0.5314788,7.053458,6.3137226,-0.82905406,-0.35952008,-0.030404054,-0.045298427,0.016525447,0.5485145,-0.21048802,-0.005700007,1.9239,-0.08659822,-0.94306964,-0.0077456683,-0.7612011,0.75991786,-0.7120003,-0.49237037,1.9804711,-0.7600079,0.023693196,-0.34710348,0.1941254,2.5551991,0.80853206,-0.73235,-0.038429663,2.475077,-0.39778242
10227,0.7105352,0.25857702,0.27031785,1.0088183,-1.422671,0.60344917,0.5094671,-0.47996128,-1.4329288,1.0010188,-0.02491048,0.61694556,0.047321588,1.8169137,2.7195,0.42630655,1.4527097,-0.20149301,0.5117195,-1.0872157,1.1476368,0.7770918,1.7102839,0.5533463,0.093123354,-0.40599203,0.6477874,0.30036098,-0.49999833,0.15262258,-0.37699136,0.2918095,0.3399008,-0.4489582,-0.41864917,1.2455802,0.5395958,-0.40513602,0.2375644,-0.21215282,0.056094006,-0.09613721,-0.8516824,0.097584575,-0.05424939,-1.5123092,-0.5052782,1.9010078,0.38875782,0.7524359,0.47306833,-0.96101475,-0.027576804,0.3090546,1.8813951,0.35940957,1.0166258,-0.16213883,1.4107642,-0.28435618,-0.5158877,0.16292973,0.035489023,-0.10311782,0.49495175,-0.32047558,-2.217568,-0.46040648,-1.1678003,0.40601963,-0.3015075,0.5351126,0.2335971,-1.0966489,0.4973338,-0.21927816,1.0878763,-0.67730004,1.4442496,-0.08730164,0.21613872,-0.4982,-2.708,0.012280107,-0.1371897,1.5082836,-0.18764395,0.21972919,0.030763075,0.13823844,0.14550433,1.5697856,0.056473035,-0.54944044,-0.10762801,2.2535393,-0.36268032,0.5146,-0.19838634,-0.43006065,1.1034961
10237,0.5601741,-1.5447763,-0.17732678,2.1269968,0.4643725,-1.0125384,0.72674465,-0.3539431,0.011246234,0.08119376,0.99161726,-0.63829744,7.4548063,1.33388,1.2762,-0.4697628,-0.4628029,-3.0703707,1.0387104,-1.4549061,0.024673194,0.35725462,-1.0988182,-1.0678974,0.82167196,-0.78905994,1.1495433,0.42464548,-0.9606904,-0.42443123,-0.43880957,-4.530329,-2.4570699,5.245907,-2.8676558,0.21348345,-0.8645271,1.7631185,-0.15924293,-1.009244,-0.37231827,-1.9210538,0.2913612,-0.36001676,-8.089789,-3.4514894,-3.4788256,-2.3044994,-1.3903176,-1.3305614,-0.028084695,0.6934881,-1.4372523,0.27359638,-2.813898,-0.08554221,0.20660822,0.36017525,-1.5611515,1.4630857,2.4462407,0.9795237,0.27518478,-0.07415044,0.53447145,0.9454243,0.4361984,0.07142398,0.21520862,-0.6274857,-1.4417782,-0.40117073,1.9270062,-1.0979344,-0.17532437,1.14313,0.2620936,-0.4188047,0.5217964,-0.5823566,0.1135723,0.06244999,-0.14950001,-0.05259227,-1.2642729,-0.5927494,0.6393297,1.4979203,0.0856885,1.4527278,-1.4728299,0.39184916,0.3816179,-0.13432303,0.097270854,-2.8627634,-0.26150373,-2.69735,0.52823466,0.93648374,-0.6708498
10245,-1.6794585,0.26475662,-0.61420786,-0.15510564,-0.5685427,1.0745556,-0.69784904,0.52936405,1.2654831,-1.492921,0.4091867,0.61851555,0.02288261,2.4034665,-4.1363,-2.8270242,1.4398537,-2.306756,1.6461837,1.5445249,0.41153228,-0.26164132,0.029523645,-0.26387325,-0.2572634,0.63670623,0.30261892,2.583493,0.4836009,0.4137563,0.11787546,-0.574237,1.635424,1.522918,-3.487659,1.0242567,0.40311903,0.98368776,0.7711479,-0.26667595,1.0350789,0.14526936,-0.5272244,-0.4054287,-1.2313378,-2.309673,-0.23721552,2.0994582,2.8360877,1.7816218,0.93905914,-0.2193933,0.1085107,0.41209045,0.76083004,1.3109217,0.4596327,0.601598,0.5650979,-1.6495128,0.10727312,0.07484661,-0.7403837,-0.07492083,0.7571952,-3.6885102,-4.5855775,0.21206681,0.68271697,-0.21041718,-0.47517544,-1.2200248,-1.5778879,-3.7953296,0.13600875,2.3308756,-0.010577187,-0.35820606,-3.5572977,0.6488584,0.5349582,0.02335,2.35495,-0.017895311,-0.43042272,1.0360959,-0.5953399,1.1980722,-0.772048,-0.7711738,-2.245494,-2.1033213,0.17124528,-0.05646035,0.12993766,3.299997,0.52655053,-1.19105,0.6542542,-0.44140512,1.58985
1026,2.3294663,2.7858999,-1.7425799,-0.468792,-0.2990787,5.5397015,2.588789,3.0113792,-3.2481823,-0.72530234,-0.037065253,4.5429463,2.7703598,8.380816,5.6872997,-0.17367288,-4.448561,-2.005513,0.2626318,-3.8178,1.2094957,-0.5284703,-0.075386405,3.463089,0.14228785,0.31478652,-1.2210156,-0.028123729,2.7040415,1.9897642,3.3271937,9.012445,1.815181,0.68594277,-0.56954426,-0.54862154,0.9621141,4.7484255,-0.29692298,0.25238577,0.26749808,-0.16435659,-0.1916531,3.8298092,9.189659,9.015045,7.7749486,2.7944946,1.105259,0.72593534,0.08586244,3.820016,1.1583858,-0.73483527,2.869733,3.645596,-0.32723385,0.014665201,-0.19780521,4.2654123,4.858319,3.164425,-0.05250056,0.17272878,-0.31792632,5.289522,5.2475986,-0.16581221,0.1603818,-0.3372504,1.7288065,-0.684921,6.109494,0.980336,-0.909555,-0.25282073,-0.7141059,-0.86523825,0.41689464,0.093772516,-0.045465738,0.5653,2.8869,-0.21265055,0.5353576,0.6990599,0.61226314,4.634692,-0.19872028,-0.38311318,0.83152527,3.0069833,0.97732174,0.32659417,2.5056305,2.620668,1.0576026,-4.6778,0.13729313,4.15813,-1.3469832
1027,-1.2247009,-1.2236098,2.1851225,-0.20339116,-0.010478307,0.3177529,-1.2733918,-0.698095,-3.9821973,2.1704001,-0.85508835,1.5982118,1.1569617,1.3605756,0.53535,1.031136,-9.09254,-3.7363057,-2.063243,-6.5183544,-1.8783622,2.3237529,1.5953661,2.8873997,-0.07298761,0.53707975,-0.06659722,0.22226879,1.6104372,1.3113797,2.4243817,1.2189034,0.93468857,1.5344713,-0.1347366,0.1039069,2.1009066,0.19981256,1.159604,-1.7042847,1.7275298,1.5757358,1.6929363,0.13588412,-2.0627258,-6.8383274,-2.6149101,1.1447237,2.1604888,1.251177,-1.5680039,1.8886573,-1.1580645,-0.002875127,2.2314422,-0.9074681,0.7974874,-0.88438547,0.6776033,-2.0637755,-1.6991831,-0.7101713,-1.0576711,-1.1009352,-0.36542177,0.22716779,-0.14838749,-0.16921666,-0.4269493,-3.0229363,-1.1463459,0.016015992,0.8163394,-1.7514095,-0.3033374,1.355237,1.4372901,-0.9924712,-0.08114082,-0.5612397,0.62300116,-0.45235002,4.83555,-0.6235611,0.8908745,0.0701431,0.02379354,1.3771461,0.1074159,-0.26154566,0.8933923,-0.34873432,-0.13162646,-0.40681675,-0.3990559,1.3653078,0.31840834,-3.4275,0.7702736,-2.3064878,1.4458559
10270,-2.3132863,-5.148825,-0.7072565,-5.243285,-2.0481899,-2.6665516,-6.494218,0.18459432,-5.302277,2.1866298,-3.410563,-5.256896,-3.0897365,-1.7324126,-8.29715,0.13406105,-7.1259537,5.0484314,-0.60410684,-5.2673197,0.07473184,-0.7595764,-3.4289145,-6.234103,-1.7707481,-0.07544272,-1.5680208,-5.8039374,-3.661398,-0.2924836,-2.711936,-1.8774503,-0.41847536,-0.71129483,-2.192611,-2.8572783,0.00032804906,-3.1668932,-2.5702553,-0.46238887,-0.22005409,-3.909399,-6.119718,-0.6174864,-7.0362635,-5.306163,-6.9942393,-5.6912775,-2.4608505,-0.52542555,-2.2548177,-6.33494,-2.1375601,-4.501561,-3.947156,-5.928581,-2.7866404,-6.2293057,-5.8769464,-3.8066535,-2.2538378,0.30169338,-3.9460795,-3.5957856,0.40927368,3.7884588,-0.43430138,-4.544202,-3.2240293,-0.03467937,-0.6248839,-5.8192964,1.3390944,-7.32057,-2.524321,-3.002336,-0.1139203,-5.7445645,0.07606154,0.078642644,-3.58986,-3.26035,-4.4717503,0.20888546,-6.0744724,-5.1023145,-0.22838746,-1.5902222,-5.3931136,-3.0224097,1.5124524,-4.773537,0.025767088,-3.2530305,0.61993414,-5.2491465,0.23555782,-7.9925003,-3.1308765,-2.628324,-0.026531368
10273,-1.6629709,0.75853664,-1.8915879,-0.21517427,0.43324888,-5.745765,0.028642569,1.4700017,-6.0616426,-1.7329826,-0.30726305,-0.1732902,-1.8420357,-1.0875509,-10.0,0.51614696,-4.387397,-6.22027,0.23718338,-4.1897497,0.6213049,-1.616386,0.80177265,0.74195004,-0.17121604,-0.5684352,0.83562195,-2.7274425,-0.27701744,0.5697689,0.65003717,4.725464,1.1732327,1.4912817,-0.05915174,0.45078313,0.61806,-2.5011244,0.28161988,1.15564,0.21606274,-0.55977374,-0.23993158,-1.5516766,2.2318559,3.8197973,4.8470254,0.43597674,0.2612396,0.8539885,1.5020783,0.596001,1.8444589,-0.4852088,1.4987994,-1.2374945,0.83886695,0.30313206,0.76485777,-3.7546077,-2.9882207,0.7055267,-0.5228981,0.83182836,0.13834077,-9.98795,-9.98002,0.31107876,-0.66717756,0.4046117,0.531413,-0.10780564,-8.935821,-6.498783,0.4338567,0.14761557,0.19532773,0.44704664,-0.12207192,-1.1788856,0.2015172,0.2149,-5.36065,1.1318161,-1.4305537,0.15019454,0.14851479,0.8315997,0.3665343,0.57667255,-5.7307973,-0.38399738,0.16645133,-1.0872265,-0.77867603,2.1616945,-0.028852299,-6.1366997,-0.10185625,-0.108074516,0.21436316
10276,1.4262409,1.1510472,0.69116235,-0.29035914,0.3213342,1.6523435,-2.33647,-1.5326018,-5.169552,0.7266181,0.50419414,-0.77412486,-4.0608487,-3.0981858,0.8057501,-0.6833632,-5.694479,3.6137047,-2.0142317,-4.114389,-0.9127338,0.802506,0.110308945,-1.7956923,0.6893534,-0.112347804,-1.1421434,0.2859221,-3.7583542,-2.9640822,-3.2529135,-1.7349479,-0.39607129,-2.6728685,0.08721529,1.322758,-0.3646822,-0.007989846,-1.2888469,-0.8598618,-1.0112228,-1.0489231,-1.7817655,-0.55333906,-1.7295976,-3.4820971,-4.825192,-0.29153448,-0.12755466,-0.24964619,0.5035353,-0.7003372,0.03848529,0.0811747,0.6046823,0.82029325,-0.046700235,0.06479587,-1.4199195,7.359844,8.332293,-1.4077895,1.2239465,0.404571,0.6124846,0.43556365,0.8688939,0.36881635,0.5105584,-0.3559725,-0.79933655,0.18647231,1.3788884,2.3225412,-0.2787531,-0.09074909,-0.29661858,-0.04802294,1.0933542,0.9762546,-0.71604884,0.16365,2.5288,0.17533876,-1.5340307,-1.0595727,-0.5425596,-0.46514162,-1.2146118,-0.15707529,-0.94421196,-1.4682274,0.28499046,-0.21107267,-0.28451538,-0.54409456,0.21783978,-5.8217,0.35426432,-1.8275346,1.5222406
10285,1.8386328,-0.5611484,3.5980184,-0.8438028,-0.68460965,2.972238,-0.1806542,-0.57795364,1.1072482,3.9505615,-0.29803008,-0.94224644,0.4831324,-2.1331353,5.5889997,-1.1455364,2.3377948,6.6726775,-1.3370702,0.8222599,-1.5903425,4.0042696,-1.1182113,0.37515026,-0.37107152,1.090907,-0.13882633,-0.1701898,0.23672771,-0.66084164,0.919242,-3.3959713,-1.6320256,-1.9726479,0.15452701,-0.5663393,-1.1473808,-0.7131868,-1.1246185,-0.3392212,-0.9368338,0.6544208,0.9880899,0.0509751,-2.7954118,-2.332922,-2.4756346,-2.8326597,-1.691372,-1.314124,-0.5921322,-0.3436972,-0.96643955,0.38048208,-1.262804,0.0957548,-0.2775446,-0.16076267,-0.5080809,6.961973,6.5402417,0.19657058,0.18930404,-0.3508933,-0.554905,5.046815,5.7908635,-0.30118966,0.6402762,-0.9168422,-0.6969292,0.68345004,4.6651874,5.8173146,0.5284258,-0.057313897,-0.42609906,-0.7689183,0.19550528,-0.27271616,0.6792247,-1.0248001,4.18125,0.026543066,0.5808422,0.059125453,-0.8698355,-0.16452536,-0.3085272,-0.5371525,-0.36353728,-0.91894853,-0.28200465,0.6461239,1.0618644,-1.402325,-0.40251774,5.40145,0.1102442,2.3608332,-1.0446135
1029,0.2934392,-0.31284305,0.27929634,0.63753295,0.4967231,0.1559439,-0.06320083,-3.2840846,1.608396,-0.07899068,-0.08173823,1.0936657,-2.1559267,-1.6722281,-8.01405,-0.053718537,2.9886255,4.0133924,1.8479378,2.3621435,-4.5716867,-0.063654594,1.0749716,0.6885153,-0.8832987,-2.9610257,-0.6483073,0.3560564,-0.8005302,0.47427416,-0.1409586,-1.9927506,1.1977819,-1.6366177,-0.47461647,0.6212987,1.2228948,-2.7013144,-3.2769833,0.40156394,-0.95546377,0.24188629,-1.7196729,-2.3718393,-6.62264,-10.0,-7.8818626,0.7516674,0.7804617,0.63633037,-0.07036506,-1.0740101,-0.9741253,0.5476812,2.496106,-3.3740706,-0.070141144,0.5586479,-0.87767935,-2.590551,-1.472062,2.5766766,-0.8839313,-1.1465538,-0.17327921,-7.269784,-8.463604,-0.24121505,0.6386539,-0.1231971,-0.42783308,0.021233067,-0.13876528,-1.3416142,0.11837753,0.81094486,0.08726846,0.43986577,-3.9459107,-1.1221731,0.6479021,-0.51105,1.25225,0.6429336,-0.5628164,0.12444539,0.28454277,-1.7395765,0.38406333,-0.38434038,0.3017364,3.6870613,-0.14480859,-4.2128716,3.7764058,2.9652975,0.16312045,2.5484,0.75140774,0.2557622,0.85734177
10298,-2.8122425,0.026589569,3.7036605,0.26207456,0.3202631,-2.3416839,1.2855369,0.18417743,-3.8217638,5.1113496,0.65601474,-0.79146826,-2.1728406,0.38888007,-0.3653,0.5088396,-2.638453,-1.330154,0.24536484,-2.9879715,0.07129988,6.9482,1.1626952,-0.33318445,0.6494008,-0.68776387,-0.7199638,-0.34993812,-1.146134,-0.28730512,-1.6406612,0.13023344,1.3931606,-1.3157451,-0.21382658,0.1066647,-0.55497396,-0.30817914,1.607223,-0.040113956,0.6382002,-0.6448488,-1.6007419,-0.771617,-1.3317509,-1.4914647,-0.24416882,-1.009341,-1.2469599,-1.7862115,0.31193882,-0.7173423,-0.995893,-0.4538887,-1.9102904,-0.096007384,0.13186571,0.7551919,-0.7646791,2.4513364,3.843113,3.51046,-0.06961327,2.5222826,-0.2443963,3.785647,2.2604065,0.20413396,-0.42229742,0.46800238,-0.13483849,0.31133926,-0.46125627,1.9110808,0.91871226,0.080637835,1.4130131,1.208089,-0.016460389,-0.007681884,0.17415823,0.49089998,-1.2823501,-0.27128816,-1.0081141,-0.51534504,-0.48737937,-0.34465232,-0.15688485,-0.18711296,-1.1517344,-0.60055876,0.9539422,-0.32920444,-1.1605176,-1.6667963,-1.7057168,3.2091,-0.44093618,1.8401077,-0.59050304
10318,1.0650992,1.5777283,-1.6667484,0.58417034,0.6027583,1.0280567,0.82448334,0.17323694,-5.2593184,-2.0717127,0.1949993,3.9767451,2.206112,4.3544064,3.2737,-0.10346935,-5.8200846,-1.650758,0.91620886,-6.83471,0.7803295,-2.6492257,-0.5336835,0.42140687,0.22997487,-0.93598676,-0.49872753,0.16162944,-3.3423252,0.40507984,-3.1464224,-2.0432532,0.546308,-1.1696529,-0.17464103,-0.28975886,-1.2296001,-2.5220976,-0.07182553,-0.21450019,0.09499675,-1.585345,-2.1301222,3.5953293,-0.63390553,-7.30839,-3.2598338,2.9393444,1.6281605,-0.5869703,0.82050276,2.5239093,-0.47740832,-0.36725292,2.1133955,3.1544461,-0.43430236,-0.213746,-1.3009375,3.7741578,4.261471,1.0663562,-0.4278138,0.54776305,0.8935851,-3.0037484,-4.252651,0.43677533,-0.78679705,0.8994405,0.044515222,-0.72075844,-1.943441,-4.880102,0.0957066,-0.019517548,0.62887084,0.5523156,-0.5846735,-0.8994524,-0.85802376,0.21450001,8.9759,0.120470874,-1.7475868,-1.2259383,0.22074261,1.6172059,-0.14935893,0.30369055,-0.05906545,1.5699964,0.81944865,-0.23965226,-0.099606894,2.3887572,0.58893913,-7.2357497,-1.0176556,1.927158,1.4876144
