,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25587,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26267,ST26349,ST26374,ST26376,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST27000,ST27049,ST27058,ST27087,ST27088,ST27219,ST27223,ST27280,ST27284,ST27399,ST27403,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST300,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
10099,-0.58001477,0.8617809,-0.42452937,2.5195966,-0.39115623,-0.4805826,0.28878772,-0.29566485,-0.9287677,1.0637611,6.290731,0.52828145,-0.9731865,-10.0,0.54021746,-2.7135482,-2.1865528,-3.2884789,0.6086901,4.551061,5.2388906,1.08309,4.710735,0.695165,0.8402816,-1.3534449,1.3934531,-0.54079247,-0.6232016,-2.690146,0.8574,-0.77603304,0.90675,0.1335122,0.77566415,2.41785,1.1024233,-1.8121002,1.4679085,0.8627124,1.785689,-0.55074793,0.102350935,1.2257605,0.6546138,1.2115355,0.5613497,-0.07718212,-0.22897166,-2.1432064,-2.5851343,-3.556242,0.6478011,-0.12068811,0.44638163,0.31546372,1.2367791,0.5851959,-0.32380146,0.44085956,0.6388089,2.0210857,1.4205234,3.8723593,4.334827,-0.6056759,-0.067379855,0.057239518,-3.551504,-1.7869724,-1.4500813,-0.7101929,-0.4618391,0.5086165,-0.24959919,-1.0693139,5.7100935,-0.16293615,3.7062469,-0.26153678,0.04252713,-0.96230817,-0.4994238,0.276772,-1.0965866,-0.9564482,-0.7222705,0.5838442,-5.6075754,-6.1536927,0.6100533,0.26568848,0.10991486,-0.7104273,-0.17752078,-0.053072423,-5.9329724,-0.85092604,0.044436783,0.39185843,-4.6430426,-0.36531857,-0.8317152,0.6970047,0.2567624,-0.46525672,0.8685757,6.0165033,0.6949352,-1.0890472,-0.882498
10112,1.3563352,-3.0964878,0.57847244,-4.2850738,-0.004144963,-0.0835368,-3.858611,-0.22812934,0.92771435,-3.4549232,-4.985093,-3.677589,0.31252602,-2.8547502,-3.0141585,-0.9091979,-3.3259416,-3.6071358,-0.33205903,-4.2810864,-3.5071723,-5.414726,-4.6300507,-1.2566731,-4.295315,-1.3056495,-0.3092717,-0.8509159,-1.083899,-4.188566,-2.1026,-5.7121444,-3.9927235,-3.4883587,-4.5354695,-2.38115,-0.11008319,-3.5992773,-2.4135752,-3.819127,-4.032129,-0.9844825,-0.9328255,0.140435,0.261607,-0.115677685,-4.0624766,-3.9204783,-4.550618,-5.1357803,-4.3912263,-2.962979,-2.180361,-3.3686457,-0.79360116,-2.0399606,-3.9002118,-3.0145967,0.21966825,-1.3141942,-0.8850806,-4.1726723,-3.667671,-2.9896107,-4.0939307,0.40167713,-0.09522551,-4.5355515,-2.9242043,0.55729926,-4.0510902,-4.3493004,-1.8807232,-0.5000887,-0.40607488,-1.4069246,-2.6269238,-5.8860955,-4.1100655,0.32873642,-0.2621859,-0.15754925,0.8740376,-0.7163069,-2.2348406,-2.2902737,0.39143386,-0.5822165,-3.4199805,-2.5664382,-0.69745284,-0.3317026,-1.6530538,-0.88187873,0.31969425,0.25394952,-2.7910423,0.3543498,-3.3668947,-2.7391198,-5.0782785,-5.7960334,-5.401228,-3.2602596,-3.9990458,-5.1195745,0.60244393,-2.568157,-0.09447806,-0.43472975,-0.8214529
10123,-0.30512315,-0.51228017,0.3641097,-1.5061244,0.049457237,-0.18495998,-1.0266402,0.47820562,-1.9138465,0.6953832,-4.1205754,-0.7893016,0.0072821826,0.2042,-0.7305532,0.008262277,-1.1261213,1.8545561,-3.0753078,-3.4149506,-0.8836231,2.7494261,-3.0066717,0.5746582,-2.3846526,-0.7792223,-0.062964834,-1.0956539,0.64646757,3.3679976,-0.77785,1.486972,0.59085995,0.8068791,1.5011333,-0.9563,-0.2884544,4.680353,0.84793407,-0.9642317,-1.1929011,2.2664258,-1.0612266,-1.87144,-1.7516415,-2.031279,0.7655323,-2.3039846,1.4112632,0.6639501,1.2120714,2.8549733,-0.86946815,0.45291504,3.8664382,1.3587445,2.2169907,0.42714888,-0.370242,-1.252393,-0.9334953,-1.4036561,-0.25931823,-0.43801856,0.098591775,-1.697427,-1.3787447,0.98319364,-1.3864207,0.21602947,-4.8810596,-4.5067225,0.9124877,-0.75752884,0.47407562,0.23060626,-1.5600607,-1.0368545,-3.6969466,-0.31022447,4.002347,2.6840405,-1.1787002,-0.7898624,0.041965127,0.32477283,0.010476299,-0.12861322,7.421157,3.4467702,-0.02329307,0.039236993,-1.960324,0.8018413,0.82280546,-0.0036878297,3.862547,-0.19245742,1.0045239,0.016612109,-2.8956413,0.6888136,-4.666235,-1.1215641,1.1120144,-4.368275,-1.1824491,-4.5274816,-1.5301279,0.8985995,0.93351674
10131,-1.2696974,-0.8003162,-0.9998245,0.43950412,-0.36299568,0.8349968,-2.2665796,0.57030755,0.12010072,-1.0968915,7.464479,-1.9313862,-0.63076603,-0.9318,-1.0838745,0.086711004,-1.3849043,-6.172574,0.18058476,6.7984066,6.509684,0.5266743,7.249673,3.4624383,0.33486652,-1.1299344,0.10764468,1.6648252,-1.4941647,-0.7553798,0.064150006,1.2007895,0.19764684,1.2844826,-0.5169085,1.4756,1.3216587,-0.17427795,0.079209805,0.30385908,0.78819144,-3.3287106,0.12828505,0.20602398,0.06413189,-0.83604634,-0.72171634,-0.92102146,2.7823236,1.9231559,2.2911427,1.1723434,2.0079217,0.69439685,1.256571,1.7624977,2.1751733,-0.71616733,-0.94056225,0.64041364,0.9864809,0.2949814,-0.0037847608,0.12997073,0.14641778,-0.23827697,-0.17674348,-0.19352312,-2.8551185,0.4906244,-0.932199,-2.7243629,-0.28718364,0.34788555,1.0764506,-0.50326115,3.2937093,3.7211714,1.7787669,0.49947566,-0.2097082,2.6808898,-0.009432785,-0.28095725,-0.84599805,-0.5163097,-0.499942,0.20929794,-3.6161792,-6.685039,-0.09241484,-0.7928989,-0.3074373,1.3881539,-0.32780516,0.22810957,-5.690194,0.8419121,0.16594228,0.21429034,-3.368816,1.3536618,-2.6537933,0.48342168,0.68219197,-1.4857938,0.21732214,0.10803878,-0.63924813,-0.4036189,-0.5879693
10146,0.32973355,-1.4845681,-0.10409584,-3.8085017,-0.14437315,-2.0427754,-0.19957878,0.5053327,0.75203454,0.27412117,-1.7582018,-2.4019208,0.21343693,-7.6617002,0.66632235,1.9159577,-3.2542546,-0.6029583,-2.2340243,0.60733706,0.31052053,-1.1678736,0.6100212,0.7235627,-4.632133,-0.6824052,-0.026031226,-0.015494525,-1.5775688,-3.8721998,0.36075,-2.7065146,-0.55172575,-0.5790261,-1.101174,2.69355,1.7815104,0.937013,-0.8958838,0.4623601,0.19830695,0.13587295,0.92094564,0.5272062,0.26675212,0.85669017,-0.89584935,1.5536393,1.7626818,0.9102762,0.32062948,-0.75580186,0.0323655,-0.5837584,-1.1728612,-0.36332044,1.4325546,-2.7176259,0.06512275,-1.4908183,-0.9137306,-1.7284139,0.32496902,-2.6333582,-3.193386,0.6599676,-1.4645895,-3.958652,0.12008223,-0.24184638,-0.71057355,-1.778202,-1.7138461,-0.43267176,0.2641101,0.042437814,-1.1951115,-0.4982177,-2.8848076,0.07180294,-0.581937,-0.37105823,0.44351542,-0.9626007,-0.54727876,-0.55115026,0.33185935,-0.7457366,-2.0026774,-2.8458445,-1.9578086,-0.016296443,0.7121657,-2.1768808,-0.13593705,0.8974894,0.16461079,0.5355501,-3.0456834,0.18880779,1.4182324,-2.7418163,0.28147805,0.4167948,0.17378601,-1.2270694,-0.6207715,0.49629092,-0.4528731,0.5291859,-2.6102805
10150,-0.53894836,-0.5338588,0.16373447,2.9535162,-0.2953195,0.36682,-3.0353935,-4.066637,-1.7864797,-0.20832533,0.6663153,2.7220438,-0.67124176,-9.5128,-0.1306998,-0.83908296,-3.351487,5.9356422,-3.64734,-2.0820308,-6.368011,2.2535906,1.3650775,-0.80557567,2.3939972,2.1530383,1.6166097,0.64780587,1.9170253,4.722143,1.1389,-0.10156297,2.0034082,-0.028184585,1.5822396,-1.6621499,-1.3499582,0.51889586,2.526575,0.30990672,1.7447021,-1.2512473,-1.0961845,0.31470966,0.1881706,0.20741715,2.6344543,-1.45401,1.8610946,-0.76391464,0.3475154,-0.41010705,0.093458146,2.3957334,-4.5683575,1.0983995,0.9099333,2.4920492,-0.2650057,-0.38020107,0.36963248,3.777872,0.9178753,-2.5419834,-3.8567538,-1.9128828,-0.461082,2.2917042,-5.1971316,-0.30827513,0.1718922,-0.26606983,0.4600573,-0.0181994,-0.9555677,0.04471661,-5.0520577,-8.445394,-1.1342721,-0.09134186,0.4855041,-3.0504098,-0.07942432,0.34041083,1.4527404,2.0765579,-0.6207682,-0.36245412,6.59405,4.9308014,-0.6883395,1.1217645,0.053464487,-0.2339349,0.5310791,-1.211589,1.3182507,0.42425162,1.4697123,0.33598468,-2.0588946,-0.87846565,0.8037478,-4.4730225,-1.6727262,2.2347832,1.0862923,-4.575221,0.83847934,-0.6927895,1.6143209
10153,0.050633997,0.24884021,0.63927996,-0.39823276,-0.67728794,-0.8486723,-0.29248488,-0.9247846,0.18258695,0.059787646,-3.1140442,0.65855324,0.8507538,-2.2967,-0.3576429,0.9322169,0.61297566,0.6590077,-0.015586346,-2.7708929,-2.347607,0.63012576,-3.3664308,0.3278306,1.0745784,0.46365902,0.15458196,-0.23480074,0.32005376,0.7592533,-0.11715,-0.40363574,0.08794239,-0.38611677,-0.3872914,-0.26565,-0.0071664453,-0.31605488,0.20400268,-0.031120524,1.0101135,-0.008831594,-0.6154398,-0.019971438,-0.11955806,0.8121313,0.1447852,1.1682279,1.1645093,2.4166532,1.4101871,1.6873478,0.33318546,0.35580447,0.37779176,-0.15279582,0.3300717,0.4714825,0.040569305,-0.7832095,-0.42825007,-0.22562379,-0.02553001,0.19152313,0.14139365,0.32189465,-0.46343297,0.3310231,1.2801678,-0.045649566,1.963084,1.3638794,0.43692216,0.44665724,-0.9194515,-0.017297998,-2.9669273,1.1722296,0.066895306,-0.06615046,0.20565942,0.52516073,0.045994386,0.44934726,-0.5383267,-0.25750795,-0.033796906,-0.045529515,1.9776838,3.0963888,-0.6071632,0.7504325,0.22683413,-0.4941619,-0.7284361,-0.13848393,2.6911037,-0.08813958,0.19811904,-0.1426014,0.8435557,-0.44370002,1.299638,0.7225679,1.2794348,1.7785783,0.30803472,-2.2237625,0.5521709,-0.24663207,-1.2189493
10165,0.7064185,0.2967502,0.9152535,-1.9528825,0.23323774,-0.25027767,-1.4332876,0.3939185,1.2301264,1.5151271,-3.5387712,1.2554369,1.0197606,1.6797,-0.6495923,1.57743,0.10447444,-3.3385448,1.0590217,-2.491698,-1.836507,-0.005409576,-0.48155224,-0.31250137,-1.4437413,-1.3122262,-0.3785868,1.0887207,-0.31499365,-2.280682,-0.14925002,0.85938364,-2.438931,-0.7514026,-2.7597032,-1.1191001,1.2326834,-1.727218,-0.32922697,-0.48777688,-1.7321174,1.3911676,0.7994238,-1.0300565,-0.38238633,-0.2534684,-1.5220094,1.0874326,-2.0233927,-3.781046,-3.8286023,2.5173512,-0.021503188,1.558485,1.5393672,0.087600105,1.9458593,0.12860812,0.36065513,-0.70114285,-1.2911937,-2.5726995,-1.7912226,-1.1365409,-1.6702132,0.7472697,1.2969092,-0.043163218,-1.5467038,-0.074147195,-2.321641,-1.6701407,-0.24746437,0.15651682,0.7483062,1.0629203,-2.0145407,-3.167991,-1.3419545,0.17883463,0.7984364,1.0147648,-0.016108967,1.0301112,-0.41533554,0.06809975,0.50388837,-0.49786276,3.1778622,4.338264,0.99455523,-0.61240035,-0.12152109,0.10305975,0.25149125,0.9546482,4.314977,1.4991593,-0.6756077,0.20159638,0.83877254,1.2010522,-0.14934461,1.426719,1.9401977,-2.145984,0.015831262,-0.21293384,1.1990218,0.8504435,1.1206307
1017,0.14376298,2.6508348,0.52457774,-3.764391,-0.06290045,-0.054592457,1.1698192,0.6092851,0.4577987,-2.2525892,-0.42555124,-4.080985,0.108518854,1.0485001,-3.8509402,0.20149821,-2.2275162,-4.212957,-0.21145049,-1.2402272,-1.407171,-3.213375,-1.9885948,0.13136305,-4.8785906,-2.2966077,-1.7684176,-0.102400675,-1.1399854,-6.558,-0.069,-5.218489,-2.6266809,-1.6378925,-2.635216,-1.2109001,1.7087224,-4.4411387,-1.5707569,-2.8425565,-3.938587,-1.2820799,-0.3757023,-0.16084492,-0.41551444,-1.0993739,-3.998351,-0.4668733,-3.8317423,-0.049714226,-0.7534819,-5.398516,0.5426958,-4.2183194,0.29832035,0.80949193,-0.3554019,-2.339484,-0.15062466,-2.2472522,-2.1798644,-4.1551313,-4.237037,0.97430265,0.5267147,0.21915123,-0.40230095,-4.2136927,-1.093609,0.70735663,-1.8440375,-1.652431,-0.42420867,-0.31965873,2.2396035,-0.0751671,0.7610668,-1.6415275,0.8618606,0.31896976,0.0035326183,-0.9389857,0.38794369,0.8471284,-1.3349123,-1.7218083,0.76224303,-0.88429487,-5.508791,-5.266139,-0.60256547,-0.75273335,-0.54554886,-0.7390544,0.5859891,1.3341377,-3.5447662,0.59400874,-3.1245675,0.005240352,-5.626849,-4.8060875,-3.9969003,1.7428166,-4.1099343,-3.4599736,-0.86741126,0.20821902,-0.33908296,-0.06334309,0.18107387
10174,-0.3093183,-0.945411,-3.56146,4.1139274,0.03735967,0.43493652,-1.4403359,-0.23709582,-1.1454091,-1.4645323,-3.2928233,4.0497603,-1.6772139,-2.8243499,2.038545,0.13542128,1.5223361,-1.094136,1.0002072,-3.1447535,0.090946436,0.72679186,-2.2269955,-0.40492934,4.838622,2.5789502,0.46323717,-0.111090705,0.52400625,2.04805,0.5326,-0.3587888,2.0353134,2.7458527,2.3961568,-5.82235,0.45269203,1.780505,-0.13308442,0.8518343,0.87126034,-0.7808264,-0.18970707,0.63670486,0.54144156,0.7628238,2.4884949,-0.45374376,-4.677858,-7.54393,-7.1987243,3.2727885,0.143354,3.3333895,-2.8514056,-0.5688458,-1.8174169,2.3913693,-0.48034048,2.1953433,1.5090617,3.574875,2.6455505,-1.6186019,-1.7708415,0.059151694,-2.393986,0.9467254,2.0893168,-0.36822742,-3.507077,-4.0490637,-0.49684614,0.89141333,0.13583565,-0.6696306,-1.4185017,-2.210588,-4.337715,-0.15625568,0.98831844,0.34106016,-0.07888049,0.18957034,-1.1563725,-0.8540441,-0.29509896,-0.91994226,-4.9510174,-3.789565,-0.5783696,-0.17483631,-0.13050652,0.023231357,0.007203102,-0.8107269,-4.314144,-0.13966969,-1.0802642,-1.0602438,-0.58040994,-0.92504954,-4.0450883,-0.8334229,2.751649,-2.757749,0.484543,-2.625548,0.813766,-2.570939,2.3417222
10180,0.31131327,-1.4749765,2.8971932,0.8342333,0.22917278,-0.1774706,-1.7180022,0.21947144,1.693019,-0.46356532,7.1131163,2.6401875,-0.6354587,-2.3765001,-0.17689481,0.5820958,0.6213543,3.3058202,0.53295183,5.934328,9.146134,0.46701962,0.77225864,-0.16244344,1.1017005,0.6339747,0.847373,0.4358485,1.964129,1.1888695,-0.04075,0.4185223,0.053295173,-0.36644635,2.9981985,3.56955,1.253936,0.5847653,-0.104365155,0.008298099,1.3383119,0.7631146,-0.7755672,-1.228271,0.64915943,0.66657376,-0.1977195,-0.7822538,0.6998472,4.8089895,2.5956569,0.70259714,-0.8187196,5.1848063,-0.3946542,0.496607,0.22033143,1.6097082,-0.40753138,-0.068701506,0.14487357,0.7791194,1.888982,-2.1190863,-0.7691038,0.39974952,0.8421385,1.9647852,4.0736523,-0.473525,4.491374,2.9618118,0.031634107,0.20531952,-0.29592907,0.17667662,4.129413,-1.2486273,-0.6683164,1.0577989,-0.058080822,3.1821737,-0.5099814,0.003246218,3.82103,1.3642945,0.20545468,-0.5170619,-1.4334297,-1.8207998,0.9414881,0.08326345,0.37925345,-0.14449865,-0.30387676,-0.012883127,-0.15029182,-0.15021178,-1.2467552,0.94344354,1.6955714,0.13814098,1.8003113,0.15593898,0.31827587,1.5117116,-0.6870932,4.2798815,1.1464405,-0.48902333,1.943235
1019,-1.3637452,0.42736134,0.54616606,0.09459247,0.6461901,0.59057206,-0.41446143,0.44664502,-0.98407936,0.47999164,-3.5778902,1.0086509,-0.1671462,-3.9874501,1.1318827,1.437278,0.11586943,-3.8613539,0.8191583,-2.5038726,-2.3731806,1.1519208,-0.7691306,1.4706117,0.96130526,-1.1205142,-1.3519865,0.30372757,-0.44672656,-0.24976091,-0.43465,-2.0959883,-1.992302,-2.611013,-2.7652268,-0.76395,0.19003032,-1.1234341,-3.8309643,1.772315,-0.8920084,1.6318756,0.9201629,-0.23458979,0.62859726,-0.09608743,0.9707676,0.3292722,-5.0143404,-5.6306295,-5.0490904,2.6733775,-0.5828135,1.7118983,0.83587265,0.2573379,1.168051,0.58654785,-0.2371935,-2.1822054,-2.249384,-0.48965243,-0.036877126,-3.9869099,-4.625142,-0.9267552,-0.0662134,0.3294186,1.3605726,-0.23962161,-5.429752,-6.012992,-1.6979213,0.9908426,0.44706994,-0.38909805,-0.64142674,0.18308426,-1.4538,-0.2033524,0.54133284,0.4873842,-0.16666895,0.10545388,0.4879772,0.3216701,-0.109660596,-0.6131691,-6.1098237,-0.7125349,0.40154764,-0.5403858,0.98960817,0.1360075,0.58382076,0.5991959,-4.934014,0.3797093,0.01872991,0.2896947,0.46850735,-1.0936582,-1.0215856,0.46219057,1.8867614,-2.6210663,-0.54386353,-2.4657824,-0.58836704,-0.5620048,1.15372
10190,0.041891113,-0.21800348,-0.0412447,-2.3211303,0.012291163,-3.0702355,1.1284547,0.73586845,0.8638562,0.83732617,-9.783535,-4.4172273,0.5753062,-5.60525,-1.2313302,1.3290786,-8.253679,-8.255995,-0.3388828,-8.263507,-7.5649014,-1.9876723,-8.668921,0.3130818,-2.9297497,-1.0254427,0.35607278,-4.0112243,-2.7305155,-2.4080143,0.2172,-0.2802543,-0.010453358,0.68830013,-0.15644172,-4.5648,-0.22820282,-0.08861029,0.31671733,-4.3664784,-0.8663775,-1.0969989,-0.2178424,-0.5901577,-2.95372,0.8665445,-1.3536593,1.1189566,0.87895423,1.0787023,1.0109324,-2.757448,-1.8256842,-4.082834,1.1289103,-2.1470814,-0.3220809,-2.6176353,1.0340345,-4.1611624,-0.6878169,-5.375529,-2.8884234,-9.5355215,-9.610628,0.6303034,-3.8005283,-3.9642572,-2.391072,-0.25849646,-1.741422,-1.1402266,-3.3693278,-2.9824808,0.5078907,0.3626144,-6.6262794,0.7823508,-3.8641162,0.27270833,-1.0274632,-4.079865,-0.33441722,-3.950151,-3.0612898,-2.2638452,0.05581458,-2.4191306,-1.6608768,0.8158579,0.45314968,0.10718118,0.2010229,-2.7902029,0.13241872,0.2773435,-3.95468,0.07871867,-3.7622647,-1.7305784,0.35197958,-3.3498893,-2.3788276,1.2345504,-1.8102639,1.120685,-0.2081304,-7.2484117,-0.34008515,1.042125,-0.6568678
102,-0.84500134,-0.055977,0.25403076,0.7754781,-0.13074762,0.59457433,-2.1540558,0.23970161,-1.3003541,-0.071321845,-0.69753134,0.07373133,1.3366277,-2.4422,-0.75533754,-0.6432722,-0.54550946,-3.3910267,0.3520117,1.2636307,-0.5814064,-0.049835812,-0.68302137,-1.9869277,-0.33662528,1.4851286,-0.08008212,0.4351899,-0.4740448,-0.9923172,1.3417499,-0.38149565,-0.62814176,1.0616833,0.3083799,-0.08920002,1.0491688,-0.595054,0.16771269,0.16270676,0.97591907,-0.6577952,0.08002011,0.8523298,0.47141287,0.7062826,-0.97340477,-1.7640741,0.5581677,0.5757723,0.20917235,-0.8384021,0.66841173,1.0950887,-1.0286288,0.5571699,-1.7379024,-1.2458885,0.4955919,0.9275185,-0.96524,-0.29340628,0.66165406,-3.8491685,-3.4043493,-0.14139944,-0.85514814,-1.0477333,-3.0356832,0.18606403,-0.6825384,-0.92842436,1.4080608,-0.24375403,-0.98058176,-1.0881283,-0.07266518,-2.4937718,0.07601616,-0.10100661,0.1691384,0.14434087,-0.6132046,1.0010861,0.84263694,-1.522388,0.44937262,-0.134426,-0.8467172,-2.2440019,1.113731,0.7891649,0.6411492,-2.1141913,-0.7599817,0.93812877,-2.705151,-1.8804972,0.277961,-0.09191191,-1.5465205,0.47907558,-1.0425619,0.90940535,0.5323632,0.12480083,0.7904679,1.1116076,-0.35475594,0.03558386,0.54116887
10206,-1.3353088,-1.7604344,0.68072176,1.6672611,-0.053998545,-1.0327845,0.6898089,0.05901047,-2.1879628,-0.30715257,-2.0938494,1.1822411,0.48923331,5.5647,-1.0671341,-1.429069,2.5333219,5.160922,-0.97537744,0.5795236,-2.0490863,1.1849501,-2.4682126,-0.5730209,1.3582654,-0.118112035,-0.9757046,-0.65951574,0.5717796,2.1131942,-0.21585,0.2912402,-1.0754063,-0.9355243,-0.9715635,0.23520002,-0.91258204,-0.2960352,0.5629292,-0.8644587,1.2380697,-1.7584183,-1.0604738,-0.649011,-0.074085236,-0.09648751,-0.511168,0.3562069,0.24419782,-2.5823507,-1.2143872,1.0973022,0.1066868,-0.37769258,-0.43882564,-0.94321287,0.32688645,1.4984064,-0.62659585,-0.45226967,0.05716127,1.1033206,-0.29473665,5.890622,5.691961,-1.0067463,0.13662931,2.4628918,3.6749005,-0.4423287,2.9393516,4.1393156,-0.8699455,-0.7454318,-2.1344395,0.32392704,-1.1004053,6.191247,-4.672414,-0.32276475,-0.7896932,-1.0156451,0.092202425,0.082236186,1.7249302,1.4719584,0.04699132,0.87237585,6.807645,1.5124371,-0.14104572,0.6653079,-0.20917088,-0.20860167,-0.26311138,-0.51296604,5.1066756,-0.21285649,0.9700765,-0.03818308,-1.0083008,0.10862826,-0.72442484,-1.2313037,1.3120328,3.6175528,-0.08213652,-3.5683625,0.04518104,-1.5424831,-0.85111964
1021,0.5700013,-0.48958704,0.51926464,-0.37360954,-0.45546952,0.2130655,-2.202102,0.17513207,-0.042431384,-1.1497471,3.2829065,-0.20896882,-0.22948134,-3.2089,0.81789666,-1.3376565,-1.9810419,-0.19698195,1.1257972,-1.5497692,-1.2551835,0.38403016,4.5726824,-0.105797864,-1.982492,0.73356,-1.3294845,0.5150301,0.35461587,0.6510571,0.849,-0.8503913,-1.5524822,-0.7183429,-0.8048416,-1.21825,0.93248177,-1.40921,-0.6914112,0.25742316,-0.2127087,-0.73255885,0.13936503,0.1523198,-0.00066619087,0.4521779,-0.9513103,-0.17163566,-2.6497548,-4.361085,-2.6405292,-0.61222255,0.048840106,-0.20835826,0.41983044,-0.54460096,-0.18878892,-0.5625018,-0.22938879,-0.27629364,-0.3734178,-1.1073116,-0.6748361,-5.7384977,-6.2442493,-0.0895132,-1.261273,-0.76670235,-2.4230573,-0.12736066,-1.5590863,-1.6632388,-1.6083723,-0.35137546,-0.2055244,-0.6965721,-3.395627,-6.155089,-1.3328891,0.10903532,-0.7149072,-1.2832693,-0.3158298,0.24833032,-1.6455721,-1.337218,1.2433378,-0.8012694,3.1811676,6.822244,0.9196123,-0.13550004,-0.38419864,-0.21220906,-0.26662374,1.0638539,5.9820566,0.29145128,-1.2481712,-0.0031584203,1.2458757,-0.45922184,-0.6881095,-0.21613441,-0.6812488,-1.3930504,0.18480578,-3.007968,-0.18522996,-0.037887648,0.86878836
1022,1.734932,-0.14990154,0.5726478,4.8014364,0.112180114,0.48146784,-0.16373178,-0.38642958,2.0177639,-0.9174635,-10.0,2.3912532,-0.24889016,-2.64955,0.14281422,2.6074562,2.9746418,1.9449457,-1.7673825,-10.0,-9.004307,1.6812842,-10.0,0.38388833,2.7050424,-1.9280238,-1.9103893,-0.49138036,0.43615782,2.8304489,-0.6625,-2.6392617,-0.024844483,0.30623764,0.92172116,-1.69425,-1.3908974,-0.12723486,0.33524835,-2.0252767,-3.2341065,-0.43800223,-0.6985022,-0.6045624,-0.39155003,-1.7086217,-1.4822388,0.8005152,-2.1049323,2.4704757,1.3929819,1.1459491,-0.10083288,-0.64620596,0.98650813,-1.7391744,2.2738395,-0.7629775,0.5204408,-0.3764602,-0.7112472,-1.4629958,-2.909734,-2.923592,-3.4848053,1.8526987,0.6084226,-0.35892892,5.5582933,-0.4482502,1.7016772,1.752331,0.43919313,-1.3895707,-0.10956659,0.008321509,-10.000001,1.3022758,-7.295493,-0.43292356,-0.83545864,-0.8896905,0.6884125,-0.5071746,1.0050235,1.1007061,-0.72614783,-0.89221793,5.5672913,4.314847,-1.1848948,-0.2857772,-0.98893625,0.38424534,0.7173985,-0.5792893,6.1565866,-0.69282484,-1.8695122,0.60668904,2.2959714,-1.2767816,3.326642,-0.43337637,2.3109999,2.6621923,-0.5745122,-9.813759,0.23520713,1.6506894,-0.7124684
10221,0.5069914,-0.05582255,-0.72848105,0.7551619,0.33799908,-0.48680586,2.812204,-0.0637466,0.7202729,0.82213354,8.308956,1.4666898,0.23179424,3.8827,1.7864511,3.054492,7.8928876,7.425088,-0.90909183,1.0602766,4.8046627,3.0852656,1.1226337,-0.51403,1.2603794,0.19978091,0.027225204,-0.43332565,1.4259013,3.9697263,-0.67295,2.715426,2.2341034,1.4840118,2.373067,1.16225,0.047517788,2.250587,-0.97299254,0.74734104,1.6154361,1.2131445,0.20967987,-0.7090289,-0.049736604,-0.59039634,0.33336765,3.033148,2.6448793,3.2203755,3.0824866,3.9080782,-0.27355227,2.498505,-0.6138586,1.1024587,3.4096425,1.6702794,0.20847695,1.5545921,1.4199584,1.1111082,1.4387646,9.679596,9.742135,0.51811224,1.1261692,2.8848207,3.8382223,-0.1699454,2.295021,4.264602,-0.21221352,-0.639652,0.022029415,0.41456118,1.0083542,8.050937,3.0761304,-0.23198067,0.85516125,1.385068,-0.553233,-0.83312416,3.2613134,3.4088273,0.016821593,0.10164717,7.2960744,4.5612965,-0.44492206,-0.024334379,-0.41384315,1.2635224,-0.89492214,-0.24513458,7.8216453,-0.2726315,1.515171,1.8103752,6.6573834,3.3090873,3.9204283,1.7203786,4.7498593,4.5358443,-0.32983017,0.3838449,0.4630227,1.1419978,0.5860512
